,a,b
182,51.1141361256545,46.67959255849367
183,51.1141361256545,46.67959255849367
184,51.1141361256545,46.67959255849367
185,51.05413612565471,46.54674511722718
186,51.05413612565471,46.54674511722718
187,51.05413612565471,46.54674511722718
188,51.05413612565471,46.54674511722718
189,51.05413612565471,46.54674511722718
190,50.99413612565492,46.41427575215383
191,50.99413612565492,46.41427575215383
192,50.99413612565492,46.41427575215383
193,50.99413612565492,46.41427575215383
194,50.99413612565492,46.41427575215383
195,50.93413612565439,46.282183387288846
196,50.93413612565439,46.282183387288846
197,50.93413612565439,46.282183387288846
198,50.93413612565439,46.282183387288846
199,50.93413612565439,46.282183387288846
200,50.93413612565439,46.282183387288846
201,50.93413612565439,46.282183387288846
202,50.84913612565457,46.150466949714485
203,50.84913612565457,46.150466949714485
204,50.84913612565457,46.150466949714485
205,50.84913612565457,46.150466949714485
206,50.84913612565457,46.150466949714485
207,50.76413612565474,46.01912536956166
208,50.76413612565474,46.01912536956166
209,50.76413612565474,46.01912536956166
210,50.76413612565474,46.01912536956166
211,50.76413612565474,46.01912536956166
212,50.67913612565491,45.88815758000765
213,50.67913612565491,45.88815758000765
214,50.67913612565491,45.88815758000765
215,50.67913612565491,45.88815758000765
216,50.67913612565491,45.88815758000765
217,50.59413612565508,45.75756251726587
218,50.59413612565508,45.75756251726587
219,50.59413612565508,45.75756251726587
220,50.59413612565508,45.75756251726587
221,50.59413612565508,45.75756251726587
222,50.50913612565422,45.627339120575634
223,50.50913612565422,45.627339120575634
224,50.50913612565422,45.627339120575634
225,50.50913612565422,45.627339120575634
226,50.50913612565422,45.627339120575634
227,50.4241361256544,45.49748633219984
228,50.4241361256544,45.49748633219984
229,50.4241361256544,45.49748633219984
230,50.4241361256544,45.49748633219984
231,50.4241361256544,45.49748633219984
232,50.4241361256544,45.49748633219984
233,50.4241361256544,45.49748633219984
234,50.21561231613066,45.36714111353676
235,50.21561231613066,45.36714111353676
236,50.21561231613066,45.36714111353676
237,50.21561231613066,45.36714111353676
238,50.21561231613066,45.36714111353676
239,50.0098504113694,45.23888836446858
240,50.0098504113694,45.23888836446858
241,50.0098504113694,45.23888836446858
242,50.0098504113694,45.23888836446858
243,50.0098504113694,45.23888836446858
244,49.8027075542269,45.1101410846497
245,49.8027075542269,45.1101410846497
246,49.8027075542269,45.1101410846497
247,49.8027075542269,45.1101410846497
248,49.8027075542269,45.1101410846497
249,49.59556469708189,44.98176021219824
250,49.59556469708189,44.98176021219824
251,49.59556469708189,44.98176021219824
252,49.59556469708189,44.98176021219824
253,49.59556469708189,44.98176021219824
254,49.385659935176925,44.852040294427844
255,49.385659935176925,44.852040294427844
256,49.385659935176925,44.852040294427844
257,49.385659935176925,44.852040294427844
258,49.385659935176925,44.852040294427844
259,49.17989803041566,44.72524373357158
260,49.17989803041566,44.72524373357158
261,49.17989803041566,44.72524373357158
262,49.17989803041566,44.72524373357158
263,49.17989803041566,44.72524373357158
264,48.9741361256544,44.59880562614886
265,48.9741361256544,44.59880562614886
266,48.9741361256544,44.59880562614886
267,48.9741361256544,44.59880562614886
268,48.9741361256544,44.59880562614886
269,48.9741361256544,44.59880562614886
270,48.9741361256544,44.59880562614886
271,48.859088506607016,44.471035027373205
272,48.859088506607016,44.471035027373205
273,48.859088506607016,44.471035027373205
274,48.859088506607016,44.471035027373205
275,48.859088506607016,44.471035027373205
276,48.74556469708237,44.345315567071225
277,48.74556469708237,44.345315567071225
278,48.74556469708237,44.345315567071225
279,48.74556469708237,44.345315567071225
280,48.74556469708237,44.345315567071225
281,48.631278982797056,44.219111344147514
282,48.631278982797056,44.219111344147514
283,48.631278982797056,44.219111344147514
284,48.631278982797056,44.219111344147514
285,48.631278982797056,44.219111344147514
286,48.51699326851173,44.09326629119881
287,48.51699326851173,44.09326629119881
288,48.51699326851173,44.09326629119881
289,48.51699326851173,44.09326629119881
290,48.51699326851173,44.09326629119881
291,48.40194564946436,43.9669440061756
292,48.40194564946436,43.9669440061756
293,48.40194564946436,43.9669440061756
294,48.40194564946436,43.9669440061756
295,48.40194564946436,43.9669440061756
296,48.288421839941094,43.842649609426935
297,48.288421839941094,43.842649609426935
298,48.288421839941094,43.842649609426935
299,48.288421839941094,43.842649609426935
300,48.288421839941094,43.842649609426935
301,48.17413612565439,43.71787594496687
302,48.17413612565439,43.71787594496687
303,48.17413612565439,43.71787594496687
304,48.17413612565439,43.71787594496687
305,48.17413612565439,43.71787594496687
306,48.17413612565439,43.71787594496687
307,48.17413612565439,43.71787594496687
308,48.03246945898801,43.593457379196046
309,48.03246945898801,43.593457379196046
310,48.03246945898801,43.593457379196046
311,48.03246945898801,43.593457379196046
312,48.03246945898801,43.593457379196046
313,47.889858347876995,43.468566990903334
314,47.889858347876995,43.468566990903334
315,47.889858347876995,43.468566990903334
316,47.889858347876995,43.468566990903334
317,47.889858347876995,43.468566990903334
318,47.74913612565525,43.3456815042317
319,47.74913612565525,43.3456815042317
320,47.74913612565525,43.3456815042317
321,47.74913612565525,43.3456815042317
322,47.74913612565525,43.3456815042317
323,47.607469458988874,43.222322182477264
324,47.607469458988874,43.222322182477264
325,47.607469458988874,43.222322182477264
326,47.607469458988874,43.222322182477264
327,47.607469458988874,43.222322182477264
328,47.46580279232077,43.0993139342709
329,47.46580279232077,43.0993139342709
330,47.46580279232077,43.0993139342709
331,47.46580279232077,43.0993139342709
332,47.46580279232077,43.0993139342709
333,47.32413612565439,42.976655760480426
334,47.32413612565439,42.976655760480426
335,47.32413612565439,42.976655760480426
336,47.32413612565439,42.976655760480426
337,47.32413612565439,42.976655760480426
338,47.32413612565439,42.976655760480426
339,47.32413612565439,42.976655760480426
340,47.264136125654495,42.85434666481263
341,47.264136125654495,42.85434666481263
342,47.264136125654495,42.85434666481263
343,47.264136125654495,42.85434666481263
344,47.264136125654495,42.85434666481263
345,47.2041361256546,42.732385653811235
346,47.2041361256546,42.732385653811235
347,47.2041361256546,42.732385653811235
348,47.2041361256546,42.732385653811235
349,47.2041361256546,42.732385653811235
350,47.144136125654704,42.610771736847255
351,47.144136125654704,42.610771736847255
352,47.144136125654704,42.610771736847255
353,47.144136125654704,42.610771736847255
354,47.144136125654704,42.610771736847255
355,47.084136125654084,42.4895039261095
356,47.084136125654084,42.4895039261095
357,47.084136125654084,42.4895039261095
358,47.084136125654084,42.4895039261095
359,47.084136125654084,42.4895039261095
360,47.02413612565419,42.368581236602466
361,47.02413612565419,42.368581236602466
362,47.02413612565419,42.368581236602466
363,47.02413612565419,42.368581236602466
364,47.02413612565419,42.368581236602466
365,46.96413612565429,42.24800268612946
366,46.96413612565429,42.24800268612946
367,46.96413612565429,42.24800268612946
368,46.96413612565429,42.24800268612946
369,46.96413612565429,42.24800268612946
370,46.9041361256544,42.127767295290546
371,46.9041361256544,42.127767295290546
372,46.9041361256544,42.127767295290546
373,46.9041361256544,42.127767295290546
374,46.9041361256544,42.127767295290546
375,46.9041361256544,42.127767295290546
376,46.9041361256544,42.127767295290546
377,46.77127898279771,42.007874087473105
378,46.77127898279771,42.007874087473105
379,46.77127898279771,42.007874087473105
380,46.77127898279771,42.007874087473105
381,46.77127898279771,42.007874087473105
382,46.63842183993942,41.88832208884244
383,46.63842183993942,41.88832208884244
384,46.63842183993942,41.88832208884244
385,46.63842183993942,41.88832208884244
386,46.63842183993942,41.88832208884244
387,46.50556469708274,41.76911032833969
388,46.50556469708274,41.76911032833969
389,46.50556469708274,41.76911032833969
390,46.50556469708274,41.76911032833969
391,46.50556469708274,41.76911032833969
392,46.372707554226054,41.65023783766524
393,46.372707554226054,41.65023783766524
394,46.372707554226054,41.65023783766524
395,46.372707554226054,41.65023783766524
396,46.372707554226054,41.65023783766524
397,46.239850411369375,41.531703651276594
398,46.239850411369375,41.531703651276594
399,46.239850411369375,41.531703651276594
400,46.239850411369375,41.531703651276594
401,46.239850411369375,41.531703651276594
402,46.10699326851269,41.4135068063792
403,46.10699326851269,41.4135068063792
404,46.10699326851269,41.4135068063792
405,46.10699326851269,41.4135068063792
406,46.10699326851269,41.4135068063792
407,45.9741361256544,41.2956463429171
408,45.9741361256544,41.2956463429171
409,45.9741361256544,41.2956463429171
410,45.9741361256544,41.2956463429171
411,45.9741361256544,41.2956463429171
412,45.9741361256544,41.2956463429171
413,45.9741361256544,41.2956463429171
414,45.89298300656188,41.17108044683838
415,45.89298300656188,41.17108044683838
416,45.89298300656188,41.17108044683838
417,45.89298300656188,41.17108044683838
418,45.89298300656188,41.17108044683838
419,45.816933857223724,41.054689946581824
420,45.816933857223724,41.054689946581824
421,45.816933857223724,41.054689946581824
422,45.816933857223724,41.054689946581824
423,45.816933857223724,41.054689946581824
424,45.74037431091005,40.937850655309994
425,45.74037431091005,40.937850655309994
426,45.74037431091005,40.937850655309994
427,45.74037431091005,40.937850655309994
428,45.74037431091005,40.937850655309994
429,45.663814764595436,40.82134388195377
430,45.663814764595436,40.82134388195377
431,45.663814764595436,40.82134388195377
432,45.663814764595436,40.82134388195377
433,45.663814764595436,40.82134388195377
434,45.586744821306226,40.70439528933124
435,45.586744821306226,40.70439528933124
436,45.586744821306226,40.70439528933124
437,45.586744821306226,40.70439528933124
438,45.586744821306226,40.70439528933124
439,45.51069567196808,40.589324106380786
440,45.51069567196808,40.589324106380786
441,45.51069567196808,40.589324106380786
442,45.51069567196808,40.589324106380786
443,45.51069567196808,40.589324106380786
444,45.4341361256544,40.4738092195807
445,45.4341361256544,40.4738092195807
446,45.4341361256544,40.4738092195807
447,45.4341361256544,40.4738092195807
448,45.4341361256544,40.4738092195807
449,45.4341361256544,40.4738092195807
450,45.4341361256544,40.4738092195807
451,45.280802792321374,40.358623081518516
452,45.280802792321374,40.358623081518516
453,45.280802792321374,40.358623081518516
454,45.280802792321374,40.358623081518516
455,45.280802792321374,40.358623081518516
456,45.12746945898649,40.24376475659281
457,45.12746945898649,40.24376475659281
458,45.12746945898649,40.24376475659281
459,45.12746945898649,40.24376475659281
460,45.12746945898649,40.24376475659281
461,44.974136125653466,40.129233311868994
462,44.974136125653466,40.129233311868994
463,44.974136125653466,40.129233311868994
464,44.974136125653466,40.129233311868994
465,44.974136125653466,40.129233311868994
466,44.82080279232044,40.01502781706338
467,44.82080279232044,40.01502781706338
468,44.82080279232044,40.01502781706338
469,44.82080279232044,40.01502781706338
470,44.82080279232044,40.01502781706338
471,44.66746945898742,39.9011473445412
472,44.66746945898742,39.9011473445412
473,44.66746945898742,39.9011473445412
474,44.66746945898742,39.9011473445412
475,44.66746945898742,39.9011473445412
476,44.514136125654396,39.78759096930771
477,44.514136125654396,39.78759096930771
478,44.514136125654396,39.78759096930771
479,44.514136125654396,39.78759096930771
480,44.514136125654396,39.78759096930771
481,44.514136125654396,39.78759096930771
482,44.514136125654396,39.78759096930771
483,44.445564697082375,39.67435776899923
484,44.445564697082375,39.67435776899923
485,44.445564697082375,39.67435776899923
486,44.445564697082375,39.67435776899923
487,44.445564697082375,39.67435776899923
488,44.37699326851118,39.561446823881234
489,44.37699326851118,39.561446823881234
490,44.37699326851118,39.561446823881234
491,44.37699326851118,39.561446823881234
492,44.37699326851118,39.561446823881234
493,44.30842183993999,39.44885721683257
494,44.30842183993999,39.44885721683257
495,44.30842183993999,39.44885721683257
496,44.30842183993999,39.44885721683257
497,44.30842183993999,39.44885721683257
498,44.2398504113688,39.33658803334354
499,44.2398504113688,39.33658803334354
500,44.2398504113688,39.33658803334354
501,44.2398504113688,39.33658803334354
502,44.2398504113688,39.33658803334354
503,44.17127898279761,39.22463836150707
504,44.17127898279761,39.22463836150707
505,44.17127898279761,39.22463836150707
506,44.17127898279761,39.22463836150707
507,44.17127898279761,39.22463836150707
508,44.10270755422558,39.113007292009996
509,44.10270755422558,39.113007292009996
510,44.10270755422558,39.113007292009996
511,44.10270755422558,39.113007292009996
512,44.10270755422558,39.113007292009996
513,44.03413612565439,39.00169391813104
514,44.03413612565439,39.00169391813104
515,44.03413612565439,39.00169391813104
516,44.03413612565439,39.00169391813104
517,44.03413612565439,39.00169391813104
518,44.03413612565439,39.00169391813104
519,44.03413612565439,39.00169391813104
520,43.905564697083186,38.89069733572537
521,43.905564697083186,38.89069733572537
522,43.905564697083186,38.89069733572537
523,43.905564697083186,38.89069733572537
524,43.905564697083186,38.89069733572537
525,43.77699326851198,38.780016643222616
526,43.77699326851198,38.780016643222616
527,43.77699326851198,38.780016643222616
528,43.77699326851198,38.780016643222616
529,43.77699326851198,38.780016643222616
530,43.648421839940774,38.66965094161826
531,43.648421839940774,38.66965094161826
532,43.648421839940774,38.66965094161826
533,43.648421839940774,38.66965094161826
534,43.648421839940774,38.66965094161826
535,43.51985041136801,38.55959933446495
536,43.51985041136801,38.55959933446495
537,43.51985041136801,38.55959933446495
538,43.51985041136801,38.55959933446495
539,43.51985041136801,38.55959933446495
540,43.391278982796806,38.44986092787055
541,43.391278982796806,38.44986092787055
542,43.391278982796806,38.44986092787055
543,43.391278982796806,38.44986092787055
544,43.391278982796806,38.44986092787055
545,43.26185041136828,38.339706369141425
546,43.26185041136828,38.339706369141425
547,43.26185041136828,38.339706369141425
548,43.26185041136828,38.339706369141425
549,43.26185041136828,38.339706369141425
550,43.13413612565439,38.23132015348804
551,43.13413612565439,38.23132015348804
552,43.13413612565439,38.23132015348804
553,43.13413612565439,38.23132015348804
554,43.13413612565439,38.23132015348804
555,43.13413612565439,38.23132015348804
556,43.13413612565439,38.23132015348804
557,43.05080279232123,38.122516010601274
558,43.05080279232123,38.122516010601274
559,43.05080279232123,38.122516010601274
560,43.05080279232123,38.122516010601274
561,43.05080279232123,38.122516010601274
562,42.96691390343239,38.013299258512895
563,42.96691390343239,38.013299258512895
564,42.96691390343239,38.013299258512895
565,42.96691390343239,38.013299258512895
566,42.96691390343239,38.013299258512895
567,42.88413612565389,37.905835794616976
568,42.88413612565389,37.905835794616976
569,42.88413612565389,37.905835794616976
570,42.88413612565389,37.905835794616976
571,42.88413612565389,37.905835794616976
572,42.800802792320724,37.79795796153452
573,42.800802792320724,37.79795796153452
574,42.800802792320724,37.79795796153452
575,42.800802792320724,37.79795796153452
576,42.800802792320724,37.79795796153452
577,42.71691390343189,37.68967103202064
578,42.71691390343189,37.68967103202064
579,42.71691390343189,37.68967103202064
580,42.71691390343189,37.68967103202064
581,42.71691390343189,37.68967103202064
582,42.63413612565439,37.5831224639891
583,42.63413612565439,37.5831224639891
584,42.63413612565439,37.5831224639891
585,42.63413612565439,37.5831224639891
586,42.63413612565439,37.5831224639891
587,42.63413612565439,37.5831224639891
588,42.63413612565439,37.5831224639891
589,42.51270755422477,37.47616305452232
590,42.51270755422477,37.47616305452232
591,42.51270755422477,37.47616305452232
592,42.51270755422477,37.47616305452232
593,42.51270755422477,37.47616305452232
594,42.39127898279662,37.369508045397296
595,42.39127898279662,37.369508045397296
596,42.39127898279662,37.369508045397296
597,42.39127898279662,37.369508045397296
598,42.39127898279662,37.369508045397296
599,42.269850411368466,37.26315657030682
600,42.269850411368466,37.26315657030682
601,42.269850411368466,37.26315657030682
602,42.269850411368466,37.26315657030682
603,42.269850411368466,37.26315657030682
604,42.14842183994032,37.15710776541045
605,42.14842183994032,37.15710776541045
606,42.14842183994032,37.15710776541045
607,42.14842183994032,37.15710776541045
608,42.14842183994032,37.15710776541045
609,42.026993268512165,37.0513607693262
610,42.026993268512165,37.0513607693262
611,42.026993268512165,37.0513607693262
612,42.026993268512165,37.0513607693262
613,42.026993268512165,37.0513607693262
614,41.904755173274324,36.945212757412314
615,41.904755173274324,36.945212757412314
616,41.904755173274324,36.945212757412314
617,41.904755173274324,36.945212757412314
618,41.904755173274324,36.945212757412314
619,41.78413612565439,36.84076877031499
620,41.78413612565439,36.84076877031499
621,41.78413612565439,36.84076877031499
622,41.78413612565439,36.84076877031499
623,41.78413612565439,36.84076877031499
624,41.78413612565439,36.84076877031499
625,41.78413612565439,36.84076877031499
626,41.67985041136886,36.73592205685463
627,41.67985041136886,36.73592205685463
628,41.67985041136886,36.73592205685463
629,41.67985041136886,36.73592205685463
630,41.67985041136886,36.73592205685463
631,41.57556469708332,36.631373731123155
632,41.57556469708332,36.631373731123155
633,41.57556469708332,36.631373731123155
634,41.57556469708332,36.631373731123155
635,41.57556469708332,36.631373731123155
636,41.47127898279779,36.52712294392621
637,41.47127898279779,36.52712294392621
638,41.47127898279779,36.52712294392621
639,41.47127898279779,36.52712294392621
640,41.47127898279779,36.52712294392621
641,41.366993268510996,36.42316884848493
642,41.366993268510996,36.42316884848493
643,41.366993268510996,36.42316884848493
644,41.366993268510996,36.42316884848493
645,41.366993268510996,36.42316884848493
646,41.262707554225464,36.319510600434135
647,41.262707554225464,36.319510600434135
648,41.262707554225464,36.319510600434135
649,41.262707554225464,36.319510600434135
650,41.262707554225464,36.319510600434135
651,41.158421839939926,36.21614735780788
652,41.158421839939926,36.21614735780788
653,41.158421839939926,36.21614735780788
654,41.158421839939926,36.21614735780788
655,41.158421839939926,36.21614735780788
656,41.054136125654395,36.113078281037645
657,41.054136125654395,36.113078281037645
658,41.054136125654395,36.113078281037645
659,41.054136125654395,36.113078281037645
660,41.054136125654395,36.113078281037645
661,41.054136125654395,36.113078281037645
662,41.054136125654395,36.113078281037645
663,40.968421839940405,36.010302532944294
664,40.968421839940405,36.010302532944294
665,40.968421839940405,36.010302532944294
666,40.968421839940405,36.010302532944294
667,40.968421839940405,36.010302532944294
668,40.882136125654874,35.907137036646134
669,40.882136125654874,35.907137036646134
670,40.882136125654874,35.907137036646134
671,40.882136125654874,35.907137036646134
672,40.882136125654874,35.907137036646134
673,40.796993268511386,35.805627685976475
674,40.796993268511386,35.805627685976475
675,40.796993268511386,35.805627685976475
676,40.796993268511386,35.805627685976475
677,40.796993268511386,35.805627685976475
678,40.7112789827974,35.70372692463068
679,40.7112789827974,35.70372692463068
680,40.7112789827974,35.70372692463068
681,40.7112789827974,35.70372692463068
682,40.7112789827974,35.70372692463068
683,40.624993268511865,35.60143973322195
684,40.624993268511865,35.60143973322195
685,40.624993268511865,35.60143973322195
686,40.624993268511865,35.60143973322195
687,40.624993268511865,35.60143973322195
688,40.53985041136942,35.50079458775986
689,40.53985041136942,35.50079458775986
690,40.53985041136942,35.50079458775986
691,40.53985041136942,35.50079458775986
692,40.53985041136942,35.50079458775986
693,40.454136125654394,35.3997613639146
694,40.454136125654394,35.3997613639146
695,40.454136125654394,35.3997613639146
696,40.454136125654394,35.3997613639146
697,40.454136125654394,35.3997613639146
698,40.454136125654394,35.3997613639146
699,40.454136125654394,35.3997613639146
700,40.32095077604315,35.29901567482687
701,40.32095077604315,35.29901567482687
702,40.32095077604315,35.29901567482687
703,40.32095077604315,35.29901567482687
704,40.32095077604315,35.29901567482687
705,40.18776542643191,35.19855670218802
706,40.18776542643191,35.19855670218802
707,40.18776542643191,35.19855670218802
708,40.18776542643191,35.19855670218802
709,40.18776542643191,35.19855670218802
710,40.05458007682066,35.098383630019505
711,40.05458007682066,35.098383630019505
712,40.05458007682066,35.098383630019505
713,40.05458007682066,35.098383630019505
714,40.05458007682066,35.098383630019505
715,39.921394727209425,34.99849564466499
716,39.921394727209425,34.99849564466499
717,39.921394727209425,34.99849564466499
718,39.921394727209425,34.99849564466499
719,39.921394727209425,34.99849564466499
720,39.788209377596566,34.89889193478257
721,39.788209377596566,34.89889193478257
722,39.788209377596566,34.89889193478257
723,39.788209377596566,34.89889193478257
724,39.788209377596566,34.89889193478257
725,39.6541361256544,34.798910505761974
726,39.6541361256544,34.798910505761974
727,39.6541361256544,34.798910505761974
728,39.6541361256544,34.798910505761974
729,39.6541361256544,34.798910505761974
730,39.6541361256544,34.798910505761974
731,39.6541361256544,34.798910505761974
732,39.593058909258005,34.70053410761574
733,39.593058909258005,34.70053410761574
734,39.593058909258005,34.70053410761574
735,39.593058909258005,34.70053410761574
736,39.593058909258005,34.70053410761574
737,39.53157177865753,34.601778379167584
738,39.53157177865753,34.601778379167584
739,39.53157177865753,34.601778379167584
740,39.53157177865753,34.601778379167584
741,39.53157177865753,34.601778379167584
742,39.47008464805705,34.503303703854556
743,39.47008464805705,34.503303703854556
744,39.47008464805705,34.503303703854556
745,39.47008464805705,34.503303703854556
746,39.47008464805705,34.503303703854556
747,39.408187603252486,34.40445559094915
748,39.408187603252486,34.40445559094915
749,39.408187603252486,34.40445559094915
750,39.408187603252486,34.40445559094915
751,39.408187603252486,34.40445559094915
752,39.346700472651264,34.30654248496494
753,39.346700472651264,34.30654248496494
754,39.346700472651264,34.30654248496494
755,39.346700472651264,34.30654248496494
756,39.346700472651264,34.30654248496494
757,39.28562325625487,34.209558009489406
758,39.28562325625487,34.209558009489406
759,39.28562325625487,34.209558009489406
760,39.28562325625487,34.209558009489406
761,39.28562325625487,34.209558009489406
762,39.2241361256544,34.11219957083716
763,39.2241361256544,34.11219957083716
764,39.2241361256544,34.11219957083716
765,39.2241361256544,34.11219957083716
766,39.2241361256544,34.11219957083716
767,39.2241361256544,34.11219957083716
768,39.2241361256544,34.11219957083716
769,39.126993268511875,34.015118208713474
770,39.126993268511875,34.015118208713474
771,39.126993268511875,34.015118208713474
772,39.126993268511875,34.015118208713474
773,39.126993268511875,34.015118208713474
774,39.02985041136818,33.918313134573275
775,39.02985041136818,33.918313134573275
776,39.02985041136818,33.918313134573275
