DATAQ:  | liquid = 20.95 | stg1htsnk = 21.69 |
DATAQ:  | liquid = 34.46 | stg1htsnk = 34.7 |
DATAQ:  | liquid = 34.4 | stg1htsnk = 34.7 |
DATAQ:  | liquid = 34.22 | stg1htsnk = 34.61 |
DATAQ:  | liquid = 34.1 | stg1htsnk = 34.71 |
DATAQ:  | liquid = 33.98 | stg1htsnk = 34.69 |
DATAQ:  | liquid = 33.92 | stg1htsnk = 34.51 |
DATAQ:  | liquid = 33.92 | stg1htsnk = 34.47 |
DATAQ:  | liquid = 33.98 | stg1htsnk = 34.4 |
DATAQ:  | liquid = 34.04 | stg1htsnk = 34.31 |
DATAQ:  | liquid = 33.99 | stg1htsnk = 34.3 |
DATAQ:  | liquid = 33.9 | stg1htsnk = 34.19 |
DATAQ:  | liquid = 33.83 | stg1htsnk = 34.26 |
DATAQ:  | liquid = 33.72 | stg1htsnk = 34.24 |
DATAQ:  | liquid = 33.58 | stg1htsnk = 34.19 |
DATAQ:  | liquid = 33.63 | stg1htsnk = 34.18 |
DATAQ:  | liquid = 33.63 | stg1htsnk = 34.08 |
DATAQ:  | liquid = 33.69 | stg1htsnk = 34.01 |
DATAQ:  | liquid = 33.72 | stg1htsnk = 34.0 |
DATAQ:  | liquid = 33.58 | stg1htsnk = 33.95 |
DATAQ:  | liquid = 33.44 | stg1htsnk = 33.99 |
DATAQ:  | liquid = 33.37 | stg1htsnk = 33.96 |
DATAQ:  | liquid = 33.34 | stg1htsnk = 33.96 |
DATAQ:  | liquid = 33.31 | stg1htsnk = 33.83 |
DATAQ:  | liquid = 33.43 | stg1htsnk = 33.74 |
DATAQ:  | liquid = 33.45 | stg1htsnk = 33.75 |
DATAQ:  | liquid = 33.32 | stg1htsnk = 33.76 |
DATAQ:  | liquid = 33.19 | stg1htsnk = 33.81 |
DATAQ:  | liquid = 33.14 | stg1htsnk = 33.69 |
DATAQ:  | liquid = 33.13 | stg1htsnk = 33.72 |
DATAQ:  | liquid = 33.19 | stg1htsnk = 33.62 |
DATAQ:  | liquid = 33.25 | stg1htsnk = 33.53 |
DATAQ:  | liquid = 33.23 | stg1htsnk = 33.54 |
DATAQ:  | liquid = 33.06 | stg1htsnk = 33.56 |
DATAQ:  | liquid = 32.93 | stg1htsnk = 33.55 |
DATAQ:  | liquid = 32.86 | stg1htsnk = 33.53 |
DATAQ:  | liquid = 32.89 | stg1htsnk = 33.48 |
DATAQ:  | liquid = 32.99 | stg1htsnk = 33.5 |
DATAQ:  | liquid = 33.02 | stg1htsnk = 33.42 |
DATAQ:  | liquid = 32.94 | stg1htsnk = 33.34 |
DATAQ:  | liquid = 32.91 | stg1htsnk = 33.33 |
DATAQ:  | liquid = 32.72 | stg1htsnk = 33.35 |
DATAQ:  | liquid = 32.7 | stg1htsnk = 33.36 |
DATAQ:  | liquid = 32.74 | stg1htsnk = 33.39 |
DATAQ:  | liquid = 32.81 | stg1htsnk = 33.33 |
DATAQ:  | liquid = 32.89 | stg1htsnk = 33.2 |
DATAQ:  | liquid = 32.85 | stg1htsnk = 33.18 |
DATAQ:  | liquid = 32.71 | stg1htsnk = 33.14 |
DATAQ:  | liquid = 32.61 | stg1htsnk = 33.17 |
DATAQ:  | liquid = 32.56 | stg1htsnk = 33.17 |
DATAQ:  | liquid = 32.49 | stg1htsnk = 33.18 |
DATAQ:  | liquid = 32.55 | stg1htsnk = 33.15 |
DATAQ:  | liquid = 32.56 | stg1htsnk = 32.99 |
DATAQ:  | liquid = 32.6 | stg1htsnk = 32.99 |
DATAQ:  | liquid = 32.64 | stg1htsnk = 32.89 |
DATAQ:  | liquid = 32.65 | stg1htsnk = 32.95 |
DATAQ:  | liquid = 32.48 | stg1htsnk = 32.99 |
DATAQ:  | liquid = 32.43 | stg1htsnk = 33.0 |
DATAQ:  | liquid = 32.29 | stg1htsnk = 32.94 |
DATAQ:  | liquid = 32.34 | stg1htsnk = 32.99 |
DATAQ:  | liquid = 32.33 | stg1htsnk = 32.86 |
DATAQ:  | liquid = 32.37 | stg1htsnk = 32.84 |
DATAQ:  | liquid = 32.4 | stg1htsnk = 32.76 |
DATAQ:  | liquid = 32.45 | stg1htsnk = 32.81 |
DATAQ:  | liquid = 32.31 | stg1htsnk = 32.78 |
DATAQ:  | liquid = 32.12 | stg1htsnk = 32.81 |
DATAQ:  | liquid = 32.17 | stg1htsnk = 32.83 |
DATAQ:  | liquid = 32.09 | stg1htsnk = 32.71 |
DATAQ:  | liquid = 32.24 | stg1htsnk = 32.73 |
DATAQ:  | liquid = 32.2 | stg1htsnk = 32.64 |
DATAQ:  | liquid = 32.27 | stg1htsnk = 32.57 |
DATAQ:  | liquid = 32.13 | stg1htsnk = 32.58 |
DATAQ:  | liquid = 31.98 | stg1htsnk = 32.61 |
DATAQ:  | liquid = 31.98 | stg1htsnk = 32.64 |
DATAQ:  | liquid = 31.98 | stg1htsnk = 32.61 |
DATAQ:  | liquid = 32.01 | stg1htsnk = 32.51 |
DATAQ:  | liquid = 32.04 | stg1htsnk = 32.47 |
DATAQ:  | liquid = 32.06 | stg1htsnk = 32.42 |
DATAQ:  | liquid = 32.05 | stg1htsnk = 32.49 |
DATAQ:  | liquid = 31.84 | stg1htsnk = 32.51 |
DATAQ:  | liquid = 31.87 | stg1htsnk = 32.49 |
DATAQ:  | liquid = 31.86 | stg1htsnk = 32.43 |
DATAQ:  | liquid = 31.9 | stg1htsnk = 32.36 |
DATAQ:  | liquid = 31.94 | stg1htsnk = 32.34 |
DATAQ:  | liquid = 31.94 | stg1htsnk = 32.29 |
DATAQ:  | liquid = 31.8 | stg1htsnk = 32.35 |
DATAQ:  | liquid = 31.69 | stg1htsnk = 32.33 |
DATAQ:  | liquid = 31.63 | stg1htsnk = 32.35 |
DATAQ:  | liquid = 31.78 | stg1htsnk = 32.23 |
DATAQ:  | liquid = 31.76 | stg1htsnk = 32.14 |
DATAQ:  | liquid = 31.81 | stg1htsnk = 32.15 |
DATAQ:  | liquid = 31.58 | stg1htsnk = 32.16 |
DATAQ:  | liquid = 31.56 | stg1htsnk = 32.25 |
DATAQ:  | liquid = 31.58 | stg1htsnk = 32.16 |
DATAQ:  | liquid = 31.63 | stg1htsnk = 32.16 |
DATAQ:  | liquid = 31.7 | stg1htsnk = 32.04 |
DATAQ:  | liquid = 31.69 | stg1htsnk = 32.01 |
DATAQ:  | liquid = 31.47 | stg1htsnk = 32.04 |
DATAQ:  | liquid = 31.49 | stg1htsnk = 32.14 |
DATAQ:  | liquid = 31.46 | stg1htsnk = 32.12 |
DATAQ:  | liquid = 31.51 | stg1htsnk = 32.01 |
DATAQ:  | liquid = 31.49 | stg1htsnk = 31.81 |
