timeSinceBoot,Stage1 TempC,Stage1 Modeled TempC,Stage1 Target TempC,Stage1 Thermocouple TempC,Stage1 Heatsink,Stage1 Output,PCR Temp,PCR Modeled TempC,PCR Target TempC,PCR Thermocouple TempC,PCR HeatSink TempC,PCR Output,Stage1 Error Time Ms,PCR Error Time Ms,PCR Target Rate,415nm,445nm,480nm,515nm,555nm,590nm,630nm,680nm,Clear,Nir,QDotRatio,FluorTemp,qDotPredictedTempC
3160.279,99.03,90,90,,42.97,51.9,,,,,,,0,,,,,,,,,,,,,,,
3160.279,99.03,90,90,,42.97,51.9,,,,,,,0,,,,,,,,,,,,,,,
3160.279,99.03,90,90,,42.97,51.9,,,,,,,0,,,,,,,,,,,,,,,
3160.279,99.03,90,90,,42.97,51.9,,,,,,,0,,,,,,,,,,,,,,,
3160.279,99.03,90,90,,42.97,51.9,,,,,,,0,,,,,,,,,,,,,,,
3160.429,99.03,90,90,,42.97,51.9,,,,,,,0,,,,,,,,,,,,,,,
3160.429,99.03,90,90,,42.97,51.9,,,,,,,0,,,,,,,,,,,,,,,
3160.429,99.03,90,90,,42.97,51.9,,,,,,,0,,,,,,,,,,,,,,,
3160.429,99.03,90,90,,42.97,51.9,,,,,,,0,,,,,,,,,,,,,,,
3160.429,99.03,90,90,,42.97,51.9,,,,,,,0,,,,,,,,,,,,,,,
3160.429,99.03,90,90,,42.97,51.9,,,,,,,0,,,,,,,,,,,,,,,
3160.579,99.02,90,90,,42.96,52,,,,,,,0,,,,,,,,,,,,,,,
3160.579,99.02,90,90,,42.96,52,,,,,,,0,,,,,,,,,,,,,,,
3160.579,99.02,90,90,,42.96,52,,,,,,,0,,,,,,,,,,,,,,,
3160.579,99.02,90,90,,42.96,52,,,,,,,0,,,,,,,,,,,,,,,
3160.579,99.02,90,90,,42.96,52,,,,,,,0,,,,,,,,,,,,,,,
3160.579,99.02,90,90,,42.96,52,,,,,,,0,,,,,,,,,,,,,,,
3160.729,99.02,90,90,,42.96,51.7,,,,,,,0,,,,,,,,,,,,,,,
3160.729,99.02,90,90,,42.96,51.7,,,,,,,0,,,,,,,,,,,,,,,
3160.729,99.02,90,90,,42.96,51.7,,,,,,,0,,,,,,,,,,,,,,,
3160.729,99.02,90,90,,42.96,51.7,,,,,,,0,,,,,,,,,,,,,,,
3160.729,99.02,90,90,,42.96,51.7,,,,,,,0,,,,,,,,,,,,,,,
3160.729,99.02,90,90,,42.96,51.7,,,,,,,0,,,,,,,,,,,,,,,
3160.74,,,,87.3,,,,,,,,,,,,228,9000,3165,212,259,272,391,525,56,4985,0.695652174,36.78,36.78
3160.74,,,,87.3,,,,,,,,,,,,228,9000,3165,212,259,272,391,525,56,4985,0.695652174,36.78,36.78
3160.74,,,,87.3,,,,,,,,,,,,228,9000,3165,212,259,272,391,525,56,4985,0.695652174,36.78,36.78
3160.74,,,,87.3,,,,,,,,,,,,228,9000,3165,212,259,272,391,525,56,4985,0.695652174,36.78,36.78
3160.74,,,,87.3,,,,,,,,,,,,228,9000,3165,212,259,272,391,525,56,4985,0.695652174,36.78,36.78
3160.74,,,,87.3,,,,,,,,,,,,228,9000,3165,212,259,272,391,525,56,4985,0.695652174,36.78,36.78
3160.74,,,,87.3,,,,,,,,,,,,228,9000,3165,212,259,272,391,525,56,4985,0.695652174,36.78,36.78
3160.74,,,,87.3,,,,,,,,,,,,228,9000,3165,212,259,272,391,525,56,4985,0.695652174,36.78,36.78
3160.74,,,,87.3,,,,,,,,,,,,228,9000,3165,212,259,272,391,525,56,4985,0.695652174,36.78,36.78
3160.74,,,,87.3,,,,,,,,,,,,228,9000,3165,212,259,272,391,525,56,4985,0.695652174,36.78,36.78
3160.74,,,,87.3,,,,,,,,,,,,228,9000,3165,212,259,272,391,525,56,4985,0.695652174,36.78,36.78
3160.74,,,,87.3,,,,,,,,,,,,228,9000,3165,212,259,272,391,525,56,4985,0.695652174,36.78,36.78
3160.74,,,,87.3,,,,,,,,,,,,228,9000,3165,212,259,272,391,525,56,4985,0.695652174,36.78,36.78
3160.74,,,,87.3,,,,,,,,,,,,228,9000,3165,212,259,272,391,525,56,4985,0.695652174,36.78,36.78
3160.879,99.04,90,90,,42.97,51.9,,,,,,,0,,,,,,,,,,,,,,,
3160.879,99.04,90,90,,42.97,51.9,,,,,,,0,,,,,,,,,,,,,,,
3160.879,99.04,90,90,,42.97,51.9,,,,,,,0,,,,,,,,,,,,,,,
3160.879,99.04,90,90,,42.97,51.9,,,,,,,0,,,,,,,,,,,,,,,
3160.879,99.04,90,90,,42.97,51.9,,,,,,,0,,,,,,,,,,,,,,,
3160.879,99.04,90,90,,42.97,51.9,,,,,,,0,,,,,,,,,,,,,,,
3161.029,99.04,90,90,,42.97,51.4,,,,,,,0,,,,,,,,,,,,,,,
3161.029,99.04,90,90,,42.97,51.4,,,,,,,0,,,,,,,,,,,,,,,
3161.029,99.04,90,90,,42.97,51.4,,,,,,,0,,,,,,,,,,,,,,,
3161.029,99.04,90,90,,42.97,51.4,,,,,,,0,,,,,,,,,,,,,,,
3161.029,99.04,90,90,,42.97,51.4,,,,,,,0,,,,,,,,,,,,,,,
3161.029,99.04,90,90,,42.97,51.4,,,,,,,0,,,,,,,,,,,,,,,
3161.179,99.04,90,90,,42.96,51.8,,,,,,,0,,,,,,,,,,,,,,,
3161.179,99.04,90,90,,42.96,51.8,,,,,,,0,,,,,,,,,,,,,,,
3161.179,99.04,90,90,,42.96,51.8,,,,,,,0,,,,,,,,,,,,,,,
3161.179,99.04,90,90,,42.96,51.8,,,,,,,0,,,,,,,,,,,,,,,
3161.179,99.04,90,90,,42.96,51.8,,,,,,,0,,,,,,,,,,,,,,,
3161.179,99.04,90,90,,42.96,51.8,,,,,,,0,,,,,,,,,,,,,,,
3161.329,99.03,90,90,,42.96,51.7,,,,,,,0,,,,,,,,,,,,,,,
3161.329,99.03,90,90,,42.96,51.7,,,,,,,0,,,,,,,,,,,,,,,
3161.329,99.03,90,90,,42.96,51.7,,,,,,,0,,,,,,,,,,,,,,,
3161.329,99.03,90,90,,42.96,51.7,,,,,,,0,,,,,,,,,,,,,,,
3161.329,99.03,90,90,,42.96,51.7,,,,,,,0,,,,,,,,,,,,,,,
3161.329,99.03,90,90,,42.96,51.7,,,,,,,0,,,,,,,,,,,,,,,
3161.479,99.03,90,90,87.27,42.96,51.5,,,,,,,0,,,,,,,,,,,,,,,
3161.479,99.03,90,90,87.27,42.96,51.5,,,,,,,0,,,,,,,,,,,,,,,
3161.479,99.03,90,90,87.27,42.96,51.5,,,,,,,0,,,,,,,,,,,,,,,
3161.479,99.03,90,90,87.27,42.96,51.5,,,,,,,0,,,,,,,,,,,,,,,
3161.479,99.03,90,90,87.27,42.96,51.5,,,,,,,0,,,,,,,,,,,,,,,
3161.479,99.03,90,90,87.27,42.96,51.5,,,,,,,0,,,,,,,,,,,,,,,
3161.479,99.03,90,90,87.27,42.96,51.5,,,,,,,0,,,,,,,,,,,,,,,
3161.63,99.04,90,90,,42.96,51.8,,,,,,,0,,,,,,,,,,,,,,,
3161.63,99.04,90,90,,42.96,51.8,,,,,,,0,,,,,,,,,,,,,,,
3161.63,99.04,90,90,,42.96,51.8,,,,,,,0,,,,,,,,,,,,,,,
3161.63,99.04,90,90,,42.96,51.8,,,,,,,0,,,,,,,,,,,,,,,
3161.63,99.04,90,90,,42.96,51.8,,,,,,,0,,,,,,,,,,,,,,,
3161.63,99.04,90,90,,42.96,51.8,,,,,,,0,,,,,,,,,,,,,,,
3161.779,99.04,90,90,,42.96,52.2,,,,,,,0,,,,,,,,,,,,,,,
3161.779,99.04,90,90,,42.96,52.2,,,,,,,0,,,,,,,,,,,,,,,
3161.779,99.04,90,90,,42.96,52.2,,,,,,,0,,,,,,,,,,,,,,,
3161.779,99.04,90,90,,42.96,52.2,,,,,,,0,,,,,,,,,,,,,,,
3161.779,99.04,90,90,,42.96,52.2,,,,,,,0,,,,,,,,,,,,,,,
3161.779,99.04,90,90,,42.96,52.2,,,,,,,0,,,,,,,,,,,,,,,
3161.845,,,,,,,,,,,,,,,,228,9000,3167,212,259,272,392,524,56,4991,0.693877551,36.78,36.78
3161.845,,,,,,,,,,,,,,,,228,9000,3167,212,259,272,392,524,56,4991,0.693877551,36.78,36.78
3161.845,,,,,,,,,,,,,,,,228,9000,3167,212,259,272,392,524,56,4991,0.693877551,36.78,36.78
3161.845,,,,,,,,,,,,,,,,228,9000,3167,212,259,272,392,524,56,4991,0.693877551,36.78,36.78
3161.845,,,,,,,,,,,,,,,,228,9000,3167,212,259,272,392,524,56,4991,0.693877551,36.78,36.78
3161.845,,,,,,,,,,,,,,,,228,9000,3167,212,259,272,392,524,56,4991,0.693877551,36.78,36.78
3161.845,,,,,,,,,,,,,,,,228,9000,3167,212,259,272,392,524,56,4991,0.693877551,36.78,36.78
3161.845,,,,,,,,,,,,,,,,228,9000,3167,212,259,272,392,524,56,4991,0.693877551,36.78,36.78
3161.845,,,,,,,,,,,,,,,,228,9000,3167,212,259,272,392,524,56,4991,0.693877551,36.78,36.78
3161.845,,,,,,,,,,,,,,,,228,9000,3167,212,259,272,392,524,56,4991,0.693877551,36.78,36.78
3161.845,,,,,,,,,,,,,,,,228,9000,3167,212,259,272,392,524,56,4991,0.693877551,36.78,36.78
3161.845,,,,,,,,,,,,,,,,228,9000,3167,212,259,272,392,524,56,4991,0.693877551,36.78,36.78
3161.845,,,,,,,,,,,,,,,,228,9000,3167,212,259,272,392,524,56,4991,0.693877551,36.78,36.78
3161.929,99.04,90,90,,42.96,51.3,,,,,,,0,,,,,,,,,,,,,,,
3161.929,99.04,90,90,,42.96,51.3,,,,,,,0,,,,,,,,,,,,,,,
3161.929,99.04,90,90,,42.96,51.3,,,,,,,0,,,,,,,,,,,,,,,
3161.929,99.04,90,90,,42.96,51.3,,,,,,,0,,,,,,,,,,,,,,,
3161.929,99.04,90,90,,42.96,51.3,,,,,,,0,,,,,,,,,,,,,,,
3161.929,99.04,90,90,,42.96,51.3,,,,,,,0,,,,,,,,,,,,,,,
3162.079,99.04,90,90,87.25,42.95,51.9,,,,,,,0,,,,,,,,,,,,,,,
3162.079,99.04,90,90,87.25,42.95,51.9,,,,,,,0,,,,,,,,,,,,,,,
3162.079,99.04,90,90,87.25,42.95,51.9,,,,,,,0,,,,,,,,,,,,,,,
3162.079,99.04,90,90,87.25,42.95,51.9,,,,,,,0,,,,,,,,,,,,,,,
3162.079,99.04,90,90,87.25,42.95,51.9,,,,,,,0,,,,,,,,,,,,,,,
3162.079,99.04,90,90,87.25,42.95,51.9,,,,,,,0,,,,,,,,,,,,,,,
3162.079,99.04,90,90,87.25,42.95,51.9,,,,,,,0,,,,,,,,,,,,,,,
3162.229,99.04,90,90,,42.95,52.1,,,,,,,0,,,,,,,,,,,,,,,
3162.229,99.04,90,90,,42.95,52.1,,,,,,,0,,,,,,,,,,,,,,,
3162.229,99.04,90,90,,42.95,52.1,,,,,,,0,,,,,,,,,,,,,,,
3162.229,99.04,90,90,,42.95,52.1,,,,,,,0,,,,,,,,,,,,,,,
3162.229,99.04,90,90,,42.95,52.1,,,,,,,0,,,,,,,,,,,,,,,
3162.229,99.04,90,90,,42.95,52.1,,,,,,,0,,,,,,,,,,,,,,,
3162.379,99.03,90,90,,42.96,51.9,,,,,,,0,,,,,,,,,,,,,,,
3162.379,99.03,90,90,,42.96,51.9,,,,,,,0,,,,,,,,,,,,,,,
3162.379,99.03,90,90,,42.96,51.9,,,,,,,0,,,,,,,,,,,,,,,
3162.379,99.03,90,90,,42.96,51.9,,,,,,,0,,,,,,,,,,,,,,,
3162.379,99.03,90,90,,42.96,51.9,,,,,,,0,,,,,,,,,,,,,,,
3162.379,99.03,90,90,,42.96,51.9,,,,,,,0,,,,,,,,,,,,,,,
3162.529,99.04,90,90,,42.95,51.2,,,,,,,0,,,,,,,,,,,,,,,
3162.529,99.04,90,90,,42.95,51.2,,,,,,,0,,,,,,,,,,,,,,,
3162.529,99.04,90,90,,42.95,51.2,,,,,,,0,,,,,,,,,,,,,,,
3162.529,99.04,90,90,,42.95,51.2,,,,,,,0,,,,,,,,,,,,,,,
3162.529,99.04,90,90,,42.95,51.2,,,,,,,0,,,,,,,,,,,,,,,
3162.529,99.04,90,90,,42.95,51.2,,,,,,,0,,,,,,,,,,,,,,,
3162.679,99.03,90,90,87.21,42.95,52.1,,,,,,,0,,,,,,,,,,,,,,,
3162.679,99.03,90,90,87.21,42.95,52.1,,,,,,,0,,,,,,,,,,,,,,,
3162.679,99.03,90,90,87.21,42.95,52.1,,,,,,,0,,,,,,,,,,,,,,,
3162.679,99.03,90,90,87.21,42.95,52.1,,,,,,,0,,,,,,,,,,,,,,,
3162.679,99.03,90,90,87.21,42.95,52.1,,,,,,,0,,,,,,,,,,,,,,,
3162.679,99.03,90,90,87.21,42.95,52.1,,,,,,,0,,,,,,,,,,,,,,,
3162.679,99.03,90,90,87.21,42.95,52.1,,,,,,,0,,,,,,,,,,,,,,,
3162.85,99.03,90,90,,42.95,51.3,,,,,,,0,,,,,,,,,,,,,,,
3162.85,99.03,90,90,,42.95,51.3,,,,,,,0,,,,,,,,,,,,,,,
3162.85,99.03,90,90,,42.95,51.3,,,,,,,0,,,,,,,,,,,,,,,
3162.85,99.03,90,90,,42.95,51.3,,,,,,,0,,,,,,,,,,,,,,,
3162.85,99.03,90,90,,42.95,51.3,,,,,,,0,,,,,,,,,,,,,,,
3162.85,99.03,90,90,,42.95,51.3,,,,,,,0,,,,,,,,,,,,,,,
3162.993,,,,,,,,,,,,,,,,228,9000,3168,213,259,272,392,525,56,4993,0.693877551,36.79,36.79
3162.993,,,,,,,,,,,,,,,,228,9000,3168,213,259,272,392,525,56,4993,0.693877551,36.79,36.79
3162.993,,,,,,,,,,,,,,,,228,9000,3168,213,259,272,392,525,56,4993,0.693877551,36.79,36.79
3162.993,,,,,,,,,,,,,,,,228,9000,3168,213,259,272,392,525,56,4993,0.693877551,36.79,36.79
3162.993,,,,,,,,,,,,,,,,228,9000,3168,213,259,272,392,525,56,4993,0.693877551,36.79,36.79
3162.993,,,,,,,,,,,,,,,,228,9000,3168,213,259,272,392,525,56,4993,0.693877551,36.79,36.79
3162.993,,,,,,,,,,,,,,,,228,9000,3168,213,259,272,392,525,56,4993,0.693877551,36.79,36.79
3162.993,,,,,,,,,,,,,,,,228,9000,3168,213,259,272,392,525,56,4993,0.693877551,36.79,36.79
3162.993,,,,,,,,,,,,,,,,228,9000,3168,213,259,272,392,525,56,4993,0.693877551,36.79,36.79
3162.993,,,,,,,,,,,,,,,,228,9000,3168,213,259,272,392,525,56,4993,0.693877551,36.79,36.79
3162.993,,,,,,,,,,,,,,,,228,9000,3168,213,259,272,392,525,56,4993,0.693877551,36.79,36.79
3162.993,,,,,,,,,,,,,,,,228,9000,3168,213,259,272,392,525,56,4993,0.693877551,36.79,36.79
3162.993,,,,,,,,,,,,,,,,228,9000,3168,213,259,272,392,525,56,4993,0.693877551,36.79,36.79
3163,99.03,90,90,,42.95,51.8,,,,,,,0,,,,,,,,,,,,,,,
3163,99.03,90,90,,42.95,51.8,,,,,,,0,,,,,,,,,,,,,,,
3163,99.03,90,90,,42.95,51.8,,,,,,,0,,,,,,,,,,,,,,,
3163,99.03,90,90,,42.95,51.8,,,,,,,0,,,,,,,,,,,,,,,
3163,99.03,90,90,,42.95,51.8,,,,,,,0,,,,,,,,,,,,,,,
3163,99.03,90,90,,42.95,51.8,,,,,,,0,,,,,,,,,,,,,,,
3163.15,99.04,90,90,87.21,42.95,51.4,,,,,,,0,,,,,,,,,,,,,,,
3163.15,99.04,90,90,87.21,42.95,51.4,,,,,,,0,,,,,,,,,,,,,,,
3163.15,99.04,90,90,87.21,42.95,51.4,,,,,,,0,,,,,,,,,,,,,,,
3163.15,99.04,90,90,87.21,42.95,51.4,,,,,,,0,,,,,,,,,,,,,,,
3163.15,99.04,90,90,87.21,42.95,51.4,,,,,,,0,,,,,,,,,,,,,,,
3163.15,99.04,90,90,87.21,42.95,51.4,,,,,,,0,,,,,,,,,,,,,,,
3163.15,99.04,90,90,87.21,42.95,51.4,,,,,,,0,,,,,,,,,,,,,,,
3163.3,99.03,90,90,,42.95,52.1,,,,,,,0,,,,,,,,,,,,,,,
3163.3,99.03,90,90,,42.95,52.1,,,,,,,0,,,,,,,,,,,,,,,
3163.3,99.03,90,90,,42.95,52.1,,,,,,,0,,,,,,,,,,,,,,,
3163.3,99.03,90,90,,42.95,52.1,,,,,,,0,,,,,,,,,,,,,,,
3163.3,99.03,90,90,,42.95,52.1,,,,,,,0,,,,,,,,,,,,,,,
3163.3,99.03,90,90,,42.95,52.1,,,,,,,0,,,,,,,,,,,,,,,
3163.45,99.02,90,90,,42.95,52.3,,,,,,,0,,,,,,,,,,,,,,,
3163.45,99.02,90,90,,42.95,52.3,,,,,,,0,,,,,,,,,,,,,,,
3163.45,99.02,90,90,,42.95,52.3,,,,,,,0,,,,,,,,,,,,,,,
3163.45,99.02,90,90,,42.95,52.3,,,,,,,0,,,,,,,,,,,,,,,
3163.45,99.02,90,90,,42.95,52.3,,,,,,,0,,,,,,,,,,,,,,,
3163.45,99.02,90,90,,42.95,52.3,,,,,,,0,,,,,,,,,,,,,,,
3163.6,99.04,90,90,,42.96,51.3,,,,,,,0,,,,,,,,,,,,,,,
3163.6,99.04,90,90,,42.96,51.3,,,,,,,0,,,,,,,,,,,,,,,
3163.6,99.04,90,90,,42.96,51.3,,,,,,,0,,,,,,,,,,,,,,,
3163.6,99.04,90,90,,42.96,51.3,,,,,,,0,,,,,,,,,,,,,,,
3163.6,99.04,90,90,,42.96,51.3,,,,,,,0,,,,,,,,,,,,,,,
3163.6,99.04,90,90,,42.96,51.3,,,,,,,0,,,,,,,,,,,,,,,
3163.75,99.02,90,90,87.29,42.95,52.4,,,,,,,0,,,,,,,,,,,,,,,
3163.75,99.02,90,90,87.29,42.95,52.4,,,,,,,0,,,,,,,,,,,,,,,
3163.75,99.02,90,90,87.29,42.95,52.4,,,,,,,0,,,,,,,,,,,,,,,
3163.75,99.02,90,90,87.29,42.95,52.4,,,,,,,0,,,,,,,,,,,,,,,
3163.75,99.02,90,90,87.29,42.95,52.4,,,,,,,0,,,,,,,,,,,,,,,
3163.75,99.02,90,90,87.29,42.95,52.4,,,,,,,0,,,,,,,,,,,,,,,
3163.75,99.02,90,90,87.29,42.95,52.4,,,,,,,0,,,,,,,,,,,,,,,
3163.9,99.02,90,90,,42.95,52.1,,,,,,,0,,,,,,,,,,,,,,,
3163.9,99.02,90,90,,42.95,52.1,,,,,,,0,,,,,,,,,,,,,,,
3163.9,99.02,90,90,,42.95,52.1,,,,,,,0,,,,,,,,,,,,,,,
3163.9,99.02,90,90,,42.95,52.1,,,,,,,0,,,,,,,,,,,,,,,
3163.9,99.02,90,90,,42.95,52.1,,,,,,,0,,,,,,,,,,,,,,,
3163.9,99.02,90,90,,42.95,52.1,,,,,,,0,,,,,,,,,,,,,,,
3164.05,99.04,90,90,,42.95,51.5,,,,,,,0,,,,,,,,,,,,,,,
3164.05,99.04,90,90,,42.95,51.5,,,,,,,0,,,,,,,,,,,,,,,
3164.05,99.04,90,90,,42.95,51.5,,,,,,,0,,,,,,,,,,,,,,,
3164.05,99.04,90,90,,42.95,51.5,,,,,,,0,,,,,,,,,,,,,,,
3164.05,99.04,90,90,,42.95,51.5,,,,,,,0,,,,,,,,,,,,,,,
3164.05,99.04,90,90,,42.95,51.5,,,,,,,0,,,,,,,,,,,,,,,
3164.103,,,,,,,,,,,,,,,,228,9000,3168,212,259,273,392,525,56,4992,0.696428571,36.79,36.79
3164.103,,,,,,,,,,,,,,,,228,9000,3168,212,259,273,392,525,56,4992,0.696428571,36.79,36.79
3164.103,,,,,,,,,,,,,,,,228,9000,3168,212,259,273,392,525,56,4992,0.696428571,36.79,36.79
3164.103,,,,,,,,,,,,,,,,228,9000,3168,212,259,273,392,525,56,4992,0.696428571,36.79,36.79
3164.103,,,,,,,,,,,,,,,,228,9000,3168,212,259,273,392,525,56,4992,0.696428571,36.79,36.79
3164.103,,,,,,,,,,,,,,,,228,9000,3168,212,259,273,392,525,56,4992,0.696428571,36.79,36.79
3164.103,,,,,,,,,,,,,,,,228,9000,3168,212,259,273,392,525,56,4992,0.696428571,36.79,36.79
3164.103,,,,,,,,,,,,,,,,228,9000,3168,212,259,273,392,525,56,4992,0.696428571,36.79,36.79
3164.103,,,,,,,,,,,,,,,,228,9000,3168,212,259,273,392,525,56,4992,0.696428571,36.79,36.79
3164.103,,,,,,,,,,,,,,,,228,9000,3168,212,259,273,392,525,56,4992,0.696428571,36.79,36.79
3164.103,,,,,,,,,,,,,,,,228,9000,3168,212,259,273,392,525,56,4992,0.696428571,36.79,36.79
3164.103,,,,,,,,,,,,,,,,228,9000,3168,212,259,273,392,525,56,4992,0.696428571,36.79,36.79
3164.103,,,,,,,,,,,,,,,,228,9000,3168,212,259,273,392,525,56,4992,0.696428571,36.79,36.79
3164.2,99.05,90,90,,42.95,51.8,,,,,,,0,,,,,,,,,,,,,,,
3164.2,99.05,90,90,,42.95,51.8,,,,,,,0,,,,,,,,,,,,,,,
3164.2,99.05,90,90,,42.95,51.8,,,,,,,0,,,,,,,,,,,,,,,
3164.2,99.05,90,90,,42.95,51.8,,,,,,,0,,,,,,,,,,,,,,,
3164.2,99.05,90,90,,42.95,51.8,,,,,,,0,,,,,,,,,,,,,,,
3164.2,99.05,90,90,,42.95,51.8,,,,,,,0,,,,,,,,,,,,,,,
3164.35,99.03,90,90,87.31,42.95,52,,,,,,,0,,,,,,,,,,,,,,,
3164.35,99.03,90,90,87.31,42.95,52,,,,,,,0,,,,,,,,,,,,,,,
3164.35,99.03,90,90,87.31,42.95,52,,,,,,,0,,,,,,,,,,,,,,,
3164.35,99.03,90,90,87.31,42.95,52,,,,,,,0,,,,,,,,,,,,,,,
3164.35,99.03,90,90,87.31,42.95,52,,,,,,,0,,,,,,,,,,,,,,,
3164.35,99.03,90,90,87.31,42.95,52,,,,,,,0,,,,,,,,,,,,,,,
3164.35,99.03,90,90,87.31,42.95,52,,,,,,,0,,,,,,,,,,,,,,,
3164.5,99.03,90,90,,42.94,51.9,,,,,,,0,,,,,,,,,,,,,,,
3164.5,99.03,90,90,,42.94,51.9,,,,,,,0,,,,,,,,,,,,,,,
3164.5,99.03,90,90,,42.94,51.9,,,,,,,0,,,,,,,,,,,,,,,
3164.5,99.03,90,90,,42.94,51.9,,,,,,,0,,,,,,,,,,,,,,,
3164.5,99.03,90,90,,42.94,51.9,,,,,,,0,,,,,,,,,,,,,,,
3164.5,99.03,90,90,,42.94,51.9,,,,,,,0,,,,,,,,,,,,,,,
3164.65,99.03,90,90,,42.95,52,,,,,,,0,,,,,,,,,,,,,,,
3164.65,99.03,90,90,,42.95,52,,,,,,,0,,,,,,,,,,,,,,,
3164.65,99.03,90,90,,42.95,52,,,,,,,0,,,,,,,,,,,,,,,
3164.65,99.03,90,90,,42.95,52,,,,,,,0,,,,,,,,,,,,,,,
3164.65,99.03,90,90,,42.95,52,,,,,,,0,,,,,,,,,,,,,,,
3164.65,99.03,90,90,,42.95,52,,,,,,,0,,,,,,,,,,,,,,,
3164.801,99.03,90,90,,42.95,51.8,,,,,,,0,,,,,,,,,,,,,,,
3164.801,99.03,90,90,,42.95,51.8,,,,,,,0,,,,,,,,,,,,,,,
3164.801,99.03,90,90,,42.95,51.8,,,,,,,0,,,,,,,,,,,,,,,
3164.801,99.03,90,90,,42.95,51.8,,,,,,,0,,,,,,,,,,,,,,,
3164.801,99.03,90,90,,42.95,51.8,,,,,,,0,,,,,,,,,,,,,,,
3164.801,99.03,90,90,,42.95,51.8,,,,,,,0,,,,,,,,,,,,,,,
3164.951,99.03,90,90,87.27,42.95,51.6,,,,,,,0,,,,,,,,,,,,,,,
3164.951,99.03,90,90,87.27,42.95,51.6,,,,,,,0,,,,,,,,,,,,,,,
3164.951,99.03,90,90,87.27,42.95,51.6,,,,,,,0,,,,,,,,,,,,,,,
3164.951,99.03,90,90,87.27,42.95,51.6,,,,,,,0,,,,,,,,,,,,,,,
3164.951,99.03,90,90,87.27,42.95,51.6,,,,,,,0,,,,,,,,,,,,,,,
3164.951,99.03,90,90,87.27,42.95,51.6,,,,,,,0,,,,,,,,,,,,,,,
3164.951,99.03,90,90,87.27,42.95,51.6,,,,,,,0,,,,,,,,,,,,,,,
3165.101,99.04,90,90,,42.94,51.8,,,,,,,0,,,,,,,,,,,,,,,
3165.101,99.04,90,90,,42.94,51.8,,,,,,,0,,,,,,,,,,,,,,,
3165.101,99.04,90,90,,42.94,51.8,,,,,,,0,,,,,,,,,,,,,,,
3165.101,99.04,90,90,,42.94,51.8,,,,,,,0,,,,,,,,,,,,,,,
3165.101,99.04,90,90,,42.94,51.8,,,,,,,0,,,,,,,,,,,,,,,
3165.101,99.04,90,90,,42.94,51.8,,,,,,,0,,,,,,,,,,,,,,,
3165.211,,,,,,,,,,,,,,,,228,9000,3168,213,259,273,392,525,56,4993,0.696428571,36.79,36.79
3165.211,,,,,,,,,,,,,,,,228,9000,3168,213,259,273,392,525,56,4993,0.696428571,36.79,36.79
3165.211,,,,,,,,,,,,,,,,228,9000,3168,213,259,273,392,525,56,4993,0.696428571,36.79,36.79
3165.211,,,,,,,,,,,,,,,,228,9000,3168,213,259,273,392,525,56,4993,0.696428571,36.79,36.79
3165.211,,,,,,,,,,,,,,,,228,9000,3168,213,259,273,392,525,56,4993,0.696428571,36.79,36.79
3165.211,,,,,,,,,,,,,,,,228,9000,3168,213,259,273,392,525,56,4993,0.696428571,36.79,36.79
3165.211,,,,,,,,,,,,,,,,228,9000,3168,213,259,273,392,525,56,4993,0.696428571,36.79,36.79
3165.211,,,,,,,,,,,,,,,,228,9000,3168,213,259,273,392,525,56,4993,0.696428571,36.79,36.79
3165.211,,,,,,,,,,,,,,,,228,9000,3168,213,259,273,392,525,56,4993,0.696428571,36.79,36.79
3165.211,,,,,,,,,,,,,,,,228,9000,3168,213,259,273,392,525,56,4993,0.696428571,36.79,36.79
3165.211,,,,,,,,,,,,,,,,228,9000,3168,213,259,273,392,525,56,4993,0.696428571,36.79,36.79
3165.211,,,,,,,,,,,,,,,,228,9000,3168,213,259,273,392,525,56,4993,0.696428571,36.79,36.79
3165.211,,,,,,,,,,,,,,,,228,9000,3168,213,259,273,392,525,56,4993,0.696428571,36.79,36.79
3165.251,99.03,90,90,,42.94,51.8,,,,,,,0,,,,,,,,,,,,,,,
3165.251,99.03,90,90,,42.94,51.8,,,,,,,0,,,,,,,,,,,,,,,
3165.251,99.03,90,90,,42.94,51.8,,,,,,,0,,,,,,,,,,,,,,,
3165.251,99.03,90,90,,42.94,51.8,,,,,,,0,,,,,,,,,,,,,,,
3165.251,99.03,90,90,,42.94,51.8,,,,,,,0,,,,,,,,,,,,,,,
3165.251,99.03,90,90,,42.94,51.8,,,,,,,0,,,,,,,,,,,,,,,
3165.401,99.04,90,90,,42.95,51.8,,,,,,,0,,,,,,,,,,,,,,,
3165.401,99.04,90,90,,42.95,51.8,,,,,,,0,,,,,,,,,,,,,,,
3165.401,99.04,90,90,,42.95,51.8,,,,,,,0,,,,,,,,,,,,,,,
3165.401,99.04,90,90,,42.95,51.8,,,,,,,0,,,,,,,,,,,,,,,
3165.401,99.04,90,90,,42.95,51.8,,,,,,,0,,,,,,,,,,,,,,,
3165.401,99.04,90,90,,42.95,51.8,,,,,,,0,,,,,,,,,,,,,,,
3165.551,99.04,90,90,87.3,42.94,51.6,,,,,,,0,,,,,,,,,,,,,,,
3165.551,99.04,90,90,87.3,42.94,51.6,,,,,,,0,,,,,,,,,,,,,,,
3165.551,99.04,90,90,87.3,42.94,51.6,,,,,,,0,,,,,,,,,,,,,,,
