timeSinceBoot,Stage1 TempC,Stage1 Modeled TempC,Stage1 Expected TempC,Stage1 Target TempC,Stage1 Thermocouple TempC,Stage1 Heatsink
676.931,,,,,,
676.931,,,,,,
676.931,,,,,,
676.931,,,,,,
676.931,,,,,,
676.931,,,,,,
676.931,,,,,,
676.955,99.03,89.99,90,90,,33.44
676.955,99.03,89.99,90,90,,33.44
676.955,99.03,89.99,90,90,,33.44
676.955,99.03,89.99,90,90,,33.44
676.955,99.03,89.99,90,90,,33.44
676.955,99.03,89.99,90,90,,33.44
676.955,99.03,89.99,90,90,,33.44
677.105,99.04,89.99,90,90,,33.44
677.105,99.04,89.99,90,90,,33.44
677.105,99.04,89.99,90,90,,33.44
677.105,99.04,89.99,90,90,,33.44
677.105,99.04,89.99,90,90,,33.44
677.105,99.04,89.99,90,90,,33.44
677.105,99.04,89.99,90,90,,33.44
677.258,99.04,89.99,90,90,,33.44
677.258,99.04,89.99,90,90,,33.44
677.258,99.04,89.99,90,90,,33.44
677.258,99.04,89.99,90,90,,33.44
677.258,99.04,89.99,90,90,,33.44
677.258,99.04,89.99,90,90,,33.44
677.258,99.04,89.99,90,90,,33.44
677.407,99.03,89.99,90,90,87,33.44
677.407,99.03,89.99,90,90,87,33.44
677.407,99.03,89.99,90,90,87,33.44
677.407,99.03,89.99,90,90,87,33.44
677.407,99.03,89.99,90,90,87,33.44
677.407,99.03,89.99,90,90,87,33.44
677.407,99.03,89.99,90,90,87,33.44
677.407,99.03,89.99,90,90,87,33.44
677.557,99.03,89.99,90,90,,33.44
677.557,99.03,89.99,90,90,,33.44
677.557,99.03,89.99,90,90,,33.44
677.557,99.03,89.99,90,90,,33.44
677.557,99.03,89.99,90,90,,33.44
677.557,99.03,89.99,90,90,,33.44
677.557,99.03,89.99,90,90,,33.44
677.708,99.03,89.99,90,90,,33.44
677.708,99.03,89.99,90,90,,33.44
677.708,99.03,89.99,90,90,,33.44
677.708,99.03,89.99,90,90,,33.44
677.708,99.03,89.99,90,90,,33.44
677.708,99.03,89.99,90,90,,33.44
677.708,99.03,89.99,90,90,,33.44
677.858,99.02,89.99,90,90,,33.45
677.858,99.02,89.99,90,90,,33.45
677.858,99.02,89.99,90,90,,33.45
677.858,99.02,89.99,90,90,,33.45
677.858,99.02,89.99,90,90,,33.45
677.858,99.02,89.99,90,90,,33.45
677.858,99.02,89.99,90,90,,33.45
678.007,99.04,89.99,90,90,,33.45
678.007,99.04,89.99,90,90,,33.45
678.007,99.04,89.99,90,90,,33.45
678.007,99.04,89.99,90,90,,33.45
678.007,99.04,89.99,90,90,,33.45
678.007,99.04,89.99,90,90,,33.45
678.007,99.04,89.99,90,90,,33.45
678.036,,,,,86.89,
678.036,,,,,86.89,
678.036,,,,,86.89,
678.036,,,,,86.89,
678.036,,,,,86.89,
678.036,,,,,86.89,
678.036,,,,,86.89,
678.036,,,,,86.89,
678.036,,,,,86.89,
678.036,,,,,86.89,
678.036,,,,,86.89,
678.036,,,,,86.89,
678.036,,,,,86.89,
678.036,,,,,86.89,
678.157,99.03,89.99,90,90,,33.45
678.157,99.03,89.99,90,90,,33.45
678.157,99.03,89.99,90,90,,33.45
678.157,99.03,89.99,90,90,,33.45
678.157,99.03,89.99,90,90,,33.45
678.157,99.03,89.99,90,90,,33.45
678.157,99.03,89.99,90,90,,33.45
678.308,99.05,89.99,90,90,,33.45
678.308,99.05,89.99,90,90,,33.45
678.308,99.05,89.99,90,90,,33.45
678.308,99.05,89.99,90,90,,33.45
678.308,99.05,89.99,90,90,,33.45
678.308,99.05,89.99,90,90,,33.45
678.308,99.05,89.99,90,90,,33.45
678.457,99.03,89.99,90,90,,33.45
678.457,99.03,89.99,90,90,,33.45
678.457,99.03,89.99,90,90,,33.45
678.457,99.03,89.99,90,90,,33.45
678.457,99.03,89.99,90,90,,33.45
678.457,99.03,89.99,90,90,,33.45
678.457,99.03,89.99,90,90,,33.45
678.607,99.02,89.99,90,90,86.29,33.45
678.607,99.02,89.99,90,90,86.29,33.45
678.607,99.02,89.99,90,90,86.29,33.45
678.607,99.02,89.99,90,90,86.29,33.45
678.607,99.02,89.99,90,90,86.29,33.45
678.607,99.02,89.99,90,90,86.29,33.45
678.607,99.02,89.99,90,90,86.29,33.45
678.607,99.02,89.99,90,90,86.29,33.45
678.758,99.02,89.99,90,90,,33.44
678.758,99.02,89.99,90,90,,33.44
678.758,99.02,89.99,90,90,,33.44
678.758,99.02,89.99,90,90,,33.44
678.758,99.02,89.99,90,90,,33.44
678.758,99.02,89.99,90,90,,33.44
678.758,99.02,89.99,90,90,,33.44
678.908,99.02,89.99,90,90,,33.45
678.908,99.02,89.99,90,90,,33.45
678.908,99.02,89.99,90,90,,33.45
678.908,99.02,89.99,90,90,,33.45
678.908,99.02,89.99,90,90,,33.45
678.908,99.02,89.99,90,90,,33.45
678.908,99.02,89.99,90,90,,33.45
679.057,99.04,89.99,90,90,,33.45
679.057,99.04,89.99,90,90,,33.45
679.057,99.04,89.99,90,90,,33.45
679.057,99.04,89.99,90,90,,33.45
679.057,99.04,89.99,90,90,,33.45
679.057,99.04,89.99,90,90,,33.45
679.057,99.04,89.99,90,90,,33.45
679.142,,,,,,
679.142,,,,,,
679.142,,,,,,
679.142,,,,,,
679.142,,,,,,
679.142,,,,,,
679.142,,,,,,
679.142,,,,,,
679.142,,,,,,
679.142,,,,,,
679.142,,,,,,
679.142,,,,,,
679.142,,,,,,
679.21,99.03,89.99,90,90,86.43,33.45
679.21,99.03,89.99,90,90,86.43,33.45
679.21,99.03,89.99,90,90,86.43,33.45
679.21,99.03,89.99,90,90,86.43,33.45
679.21,99.03,89.99,90,90,86.43,33.45
679.21,99.03,89.99,90,90,86.43,33.45
679.21,99.03,89.99,90,90,86.43,33.45
679.21,99.03,89.99,90,90,86.43,33.45
679.358,99.04,89.99,90,90,,33.46
679.358,99.04,89.99,90,90,,33.46
679.358,99.04,89.99,90,90,,33.46
679.358,99.04,89.99,90,90,,33.46
679.358,99.04,89.99,90,90,,33.46
679.358,99.04,89.99,90,90,,33.46
679.358,99.04,89.99,90,90,,33.46
679.509,99.04,89.99,90,90,,33.45
679.509,99.04,89.99,90,90,,33.45
679.509,99.04,89.99,90,90,,33.45
679.509,99.04,89.99,90,90,,33.45
679.509,99.04,89.99,90,90,,33.45
679.509,99.04,89.99,90,90,,33.45
679.509,99.04,89.99,90,90,,33.45
679.659,99.03,89.99,90,90,,33.45
679.659,99.03,89.99,90,90,,33.45
679.659,99.03,89.99,90,90,,33.45
679.659,99.03,89.99,90,90,,33.45
679.659,99.03,89.99,90,90,,33.45
679.659,99.03,89.99,90,90,,33.45
679.659,99.03,89.99,90,90,,33.45
679.808,99.04,89.99,90,90,87.1,33.45
679.808,99.04,89.99,90,90,87.1,33.45
679.808,99.04,89.99,90,90,87.1,33.45
679.808,99.04,89.99,90,90,87.1,33.45
679.808,99.04,89.99,90,90,87.1,33.45
679.808,99.04,89.99,90,90,87.1,33.45
679.808,99.04,89.99,90,90,87.1,33.45
679.808,99.04,89.99,90,90,87.1,33.45
679.958,99.02,89.99,90,90,,33.46
679.958,99.02,89.99,90,90,,33.46
679.958,99.02,89.99,90,90,,33.46
679.958,99.02,89.99,90,90,,33.46
679.958,99.02,89.99,90,90,,33.46
679.958,99.02,89.99,90,90,,33.46
679.958,99.02,89.99,90,90,,33.46
680.109,99.04,89.99,90,90,,33.46
680.109,99.04,89.99,90,90,,33.46
680.109,99.04,89.99,90,90,,33.46
680.109,99.04,89.99,90,90,,33.46
680.109,99.04,89.99,90,90,,33.46
680.109,99.04,89.99,90,90,,33.46
680.109,99.04,89.99,90,90,,33.46
680.247,,,,,,
680.247,,,,,,
680.247,,,,,,
680.247,,,,,,
680.247,,,,,,
680.247,,,,,,
680.247,,,,,,
680.247,,,,,,
680.247,,,,,,
680.247,,,,,,
680.247,,,,,,
680.247,,,,,,
680.247,,,,,,
680.258,99.02,89.99,90,90,,33.46
680.258,99.02,89.99,90,90,,33.46
680.258,99.02,89.99,90,90,,33.46
680.258,99.02,89.99,90,90,,33.46
680.258,99.02,89.99,90,90,,33.46
680.258,99.02,89.99,90,90,,33.46
680.258,99.02,89.99,90,90,,33.46
680.409,99.02,89.99,90,90,87.18,33.46
680.409,99.02,89.99,90,90,87.18,33.46
680.409,99.02,89.99,90,90,87.18,33.46
680.409,99.02,89.99,90,90,87.18,33.46
680.409,99.02,89.99,90,90,87.18,33.46
680.409,99.02,89.99,90,90,87.18,33.46
680.409,99.02,89.99,90,90,87.18,33.46
680.409,99.02,89.99,90,90,87.18,33.46
680.559,99.03,89.99,90,90,,33.45
680.559,99.03,89.99,90,90,,33.45
680.559,99.03,89.99,90,90,,33.45
680.559,99.03,89.99,90,90,,33.45
680.559,99.03,89.99,90,90,,33.45
680.559,99.03,89.99,90,90,,33.45
680.559,99.03,89.99,90,90,,33.45
680.709,99.03,89.99,90,90,,33.46
680.709,99.03,89.99,90,90,,33.46
680.709,99.03,89.99,90,90,,33.46
680.709,99.03,89.99,90,90,,33.46
680.709,99.03,89.99,90,90,,33.46
680.709,99.03,89.99,90,90,,33.46
680.709,99.03,89.99,90,90,,33.46
680.858,99.05,89.99,90,90,,33.46
680.858,99.05,89.99,90,90,,33.46
680.858,99.05,89.99,90,90,,33.46
680.858,99.05,89.99,90,90,,33.46
680.858,99.05,89.99,90,90,,33.46
680.858,99.05,89.99,90,90,,33.46
680.858,99.05,89.99,90,90,,33.46
681.01,99.04,89.99,90,90,87.26,33.47
681.01,99.04,89.99,90,90,87.26,33.47
681.01,99.04,89.99,90,90,87.26,33.47
681.01,99.04,89.99,90,90,87.26,33.47
681.01,99.04,89.99,90,90,87.26,33.47
681.01,99.04,89.99,90,90,87.26,33.47
681.01,99.04,89.99,90,90,87.26,33.47
681.01,99.04,89.99,90,90,87.26,33.47
681.159,99.04,89.99,90,90,,33.46
681.159,99.04,89.99,90,90,,33.46
681.159,99.04,89.99,90,90,,33.46
681.159,99.04,89.99,90,90,,33.46
681.159,99.04,89.99,90,90,,33.46
681.159,99.04,89.99,90,90,,33.46
681.159,99.04,89.99,90,90,,33.46
681.308,99.04,90,90,90,,33.46
681.308,99.04,90,90,90,,33.46
681.308,99.04,90,90,90,,33.46
681.308,99.04,90,90,90,,33.46
681.308,99.04,90,90,90,,33.46
681.308,99.04,90,90,90,,33.46
681.308,99.04,90,90,90,,33.46
681.352,,,,,,
681.352,,,,,,
681.352,,,,,,
681.352,,,,,,
681.352,,,,,,
681.352,,,,,,
681.352,,,,,,
681.352,,,,,,
681.352,,,,,,
681.352,,,,,,
681.352,,,,,,
681.352,,,,,,
681.352,,,,,,
681.459,99.05,90,90,90,,33.47
681.459,99.05,90,90,90,,33.47
681.459,99.05,90,90,90,,33.47
681.459,99.05,90,90,90,,33.47
681.459,99.05,90,90,90,,33.47
681.459,99.05,90,90,90,,33.47
681.459,99.05,90,90,90,,33.47
681.609,99.05,90,90,90,87.33,33.47
681.609,99.05,90,90,90,87.33,33.47
681.609,99.05,90,90,90,87.33,33.47
681.609,99.05,90,90,90,87.33,33.47
681.609,99.05,90,90,90,87.33,33.47
681.609,99.05,90,90,90,87.33,33.47
681.609,99.05,90,90,90,87.33,33.47
681.609,99.05,90,90,90,87.33,33.47
681.759,99.04,90,90,90,,33.47
681.759,99.04,90,90,90,,33.47
681.759,99.04,90,90,90,,33.47
681.759,99.04,90,90,90,,33.47
681.759,99.04,90,90,90,,33.47
681.759,99.04,90,90,90,,33.47
681.759,99.04,90,90,90,,33.47
681.908,99.04,90,90,90,,33.47
681.908,99.04,90,90,90,,33.47
681.908,99.04,90,90,90,,33.47
681.908,99.04,90,90,90,,33.47
681.908,99.04,90,90,90,,33.47
681.908,99.04,90,90,90,,33.47
681.908,99.04,90,90,90,,33.47
682.059,99.04,90,90,90,,33.47
682.059,99.04,90,90,90,,33.47
682.059,99.04,90,90,90,,33.47
682.059,99.04,90,90,90,,33.47
682.059,99.04,90,90,90,,33.47
682.059,99.04,90,90,90,,33.47
682.059,99.04,90,90,90,,33.47
682.208,99.03,90,90,90,87.26,33.47
682.208,99.03,90,90,90,87.26,33.47
682.208,99.03,90,90,90,87.26,33.47
682.208,99.03,90,90,90,87.26,33.47
682.208,99.03,90,90,90,87.26,33.47
682.208,99.03,90,90,90,87.26,33.47
682.208,99.03,90,90,90,87.26,33.47
682.208,99.03,90,90,90,87.26,33.47
682.359,99.04,90,90,90,,33.47
682.359,99.04,90,90,90,,33.47
682.359,99.04,90,90,90,,33.47
682.359,99.04,90,90,90,,33.47
682.359,99.04,90,90,90,,33.47
682.359,99.04,90,90,90,,33.47
682.359,99.04,90,90,90,,33.47
682.465,,,,,,
682.465,,,,,,
682.465,,,,,,
682.465,,,,,,
682.465,,,,,,
682.465,,,,,,
682.465,,,,,,
682.465,,,,,,
682.465,,,,,,
682.465,,,,,,
682.465,,,,,,
682.465,,,,,,
682.465,,,,,,
682.51,99.04,90,90,90,,33.48
682.51,99.04,90,90,90,,33.48
682.51,99.04,90,90,90,,33.48
682.51,99.04,90,90,90,,33.48
682.51,99.04,90,90,90,,33.48
682.51,99.04,90,90,90,,33.48
682.51,99.04,90,90,90,,33.48
682.659,99.05,90,90,90,,33.47
682.659,99.05,90,90,90,,33.47
682.659,99.05,90,90,90,,33.47
682.659,99.05,90,90,90,,33.47
682.659,99.05,90,90,90,,33.47
682.659,99.05,90,90,90,,33.47
682.659,99.05,90,90,90,,33.47
682.809,99.04,90,90,90,87.18,33.47
682.809,99.04,90,90,90,87.18,33.47
682.809,99.04,90,90,90,87.18,33.47
682.809,99.04,90,90,90,87.18,33.47
682.809,99.04,90,90,90,87.18,33.47
682.809,99.04,90,90,90,87.18,33.47
682.809,99.04,90,90,90,87.18,33.47
682.809,99.04,90,90,90,87.18,33.47
682.961,99.04,90,90,90,,33.48
682.961,99.04,90,90,90,,33.48
682.961,99.04,90,90,90,,33.48
682.961,99.04,90,90,90,,33.48
682.961,99.04,90,90,90,,33.48
682.961,99.04,90,90,90,,33.48
682.961,99.04,90,90,90,,33.48
683.109,99.02,90,90,90,,33.48
683.109,99.02,90,90,90,,33.48
683.109,99.02,90,90,90,,33.48
683.109,99.02,90,90,90,,33.48
683.109,99.02,90,90,90,,33.48
683.109,99.02,90,90,90,,33.48
683.109,99.02,90,90,90,,33.48
683.259,99.03,90,90,90,,33.48
683.259,99.03,90,90,90,,33.48
683.259,99.03,90,90,90,,33.48
683.259,99.03,90,90,90,,33.48
683.259,99.03,90,90,90,,33.48
683.259,99.03,90,90,90,,33.48
683.259,99.03,90,90,90,,33.48
683.41,99.01,90,90,90,87.1,33.48
683.41,99.01,90,90,90,87.1,33.48
683.41,99.01,90,90,90,87.1,33.48
683.41,99.01,90,90,90,87.1,33.48
683.41,99.01,90,90,90,87.1,33.48
683.41,99.01,90,90,90,87.1,33.48
683.41,99.01,90,90,90,87.1,33.48
683.41,99.01,90,90,90,87.1,33.48
683.559,99.04,90,90,90,,33.48
683.559,99.04,90,90,90,,33.48
683.559,99.04,90,90,90,,33.48
683.559,99.04,90,90,90,,33.48
683.559,99.04,90,90,90,,33.48
683.559,99.04,90,90,90,,33.48
683.559,99.04,90,90,90,,33.48
683.566,,,,,,
683.566,,,,,,
683.566,,,,,,
683.566,,,,,,
683.566,,,,,,
683.566,,,,,,
683.566,,,,,,
683.566,,,,,,
683.566,,,,,,
683.566,,,,,,
683.566,,,,,,
683.566,,,,,,
683.566,,,,,,
683.709,99.04,90,90,90,,33.48
683.709,99.04,90,90,90,,33.48
683.709,99.04,90,90,90,,33.48
683.709,99.04,90,90,90,,33.48
683.709,99.04,90,90,90,,33.48
683.709,99.04,90,90,90,,33.48
683.709,99.04,90,90,90,,33.48
683.86,99.04,90,90,90,,33.48
683.86,99.04,90,90,90,,33.48
683.86,99.04,90,90,90,,33.48
683.86,99.04,90,90,90,,33.48
683.86,99.04,90,90,90,,33.48
683.86,99.04,90,90,90,,33.48
683.86,99.04,90,90,90,,33.48
684.01,99.04,90,90,90,86.67,33.48
684.01,99.04,90,90,90,86.67,33.48
684.01,99.04,90,90,90,86.67,33.48
684.01,99.04,90,90,90,86.67,33.48
684.01,99.04,90,90,90,86.67,33.48
684.01,99.04,90,90,90,86.67,33.48
684.01,99.04,90,90,90,86.67,33.48
684.01,99.04,90,90,90,86.67,33.48
684.159,99.05,90,90,90,,33.49
684.159,99.05,90,90,90,,33.49
684.159,99.05,90,90,90,,33.49
684.159,99.05,90,90,90,,33.49
684.159,99.05,90,90,90,,33.49
684.159,99.05,90,90,90,,33.49
684.159,99.05,90,90,90,,33.49
684.31,99.03,90,90,90,,33.49
684.31,99.03,90,90,90,,33.49
684.31,99.03,90,90,90,,33.49
684.31,99.03,90,90,90,,33.49
684.31,99.03,90,90,90,,33.49
684.31,99.03,90,90,90,,33.49
684.31,99.03,90,90,90,,33.49
684.459,99.03,90,90,90,,33.49
684.459,99.03,90,90,90,,33.49
684.459,99.03,90,90,90,,33.49
684.459,99.03,90,90,90,,33.49
684.459,99.03,90,90,90,,33.49
684.459,99.03,90,90,90,,33.49
684.459,99.03,90,90,90,,33.49
684.609,99.03,90,90,90,,33.49
684.609,99.03,90,90,90,,33.49
684.609,99.03,90,90,90,,33.49
684.609,99.03,90,90,90,,33.49
684.609,99.03,90,90,90,,33.49
684.609,99.03,90,90,90,,33.49
684.609,99.03,90,90,90,,33.49
684.667,,,,,86.34,
684.667,,,,,86.34,
684.667,,,,,86.34,
684.667,,,,,86.34,
684.667,,,,,86.34,
684.667,,,,,86.34,
684.667,,,,,86.34,
684.667,,,,,86.34,
684.667,,,,,86.34,
684.667,,,,,86.34,
684.667,,,,,86.34,
684.667,,,,,86.34,
684.667,,,,,86.34,
684.667,,,,,86.34,
684.759,99.03,90,90,90,,33.49
684.759,99.03,90,90,90,,33.49
684.759,99.03,90,90,90,,33.49
684.759,99.03,90,90,90,,33.49
684.759,99.03,90,90,90,,33.49
684.759,99.03,90,90,90,,33.49
684.759,99.03,90,90,90,,33.49
684.91,99.04,90,90,90,,33.5
684.91,99.04,90,90,90,,33.5
684.91,99.04,90,90,90,,33.5
684.91,99.04,90,90,90,,33.5
684.91,99.04,90,90,90,,33.5
684.91,99.04,90,90,90,,33.5
684.91,99.04,90,90,90,,33.5
685.059,99.02,90,90,90,,33.49
685.059,99.02,90,90,90,,33.49
685.059,99.02,90,90,90,,33.49
685.059,99.02,90,90,90,,33.49
685.059,99.02,90,90,90,,33.49
685.059,99.02,90,90,90,,33.49
685.059,99.02,90,90,90,,33.49
685.209,99.05,90,90,90,87.2,33.49
685.209,99.05,90,90,90,87.2,33.49
685.209,99.05,90,90,90,87.2,33.49
685.209,99.05,90,90,90,87.2,33.49
685.209,99.05,90,90,90,87.2,33.49
685.209,99.05,90,90,90,87.2,33.49
685.209,99.05,90,90,90,87.2,33.49
685.209,99.05,90,90,90,87.2,33.49
685.36,99.06,90,90,90,,33.49
685.36,99.06,90,90,90,,33.49
685.36,99.06,90,90,90,,33.49
685.36,99.06,90,90,90,,33.49
685.36,99.06,90,90,90,,33.49
685.36,99.06,90,90,90,,33.49
685.36,99.06,90,90,90,,33.49
685.509,99.04,90,90,90,,33.49
685.509,99.04,90,90,90,,33.49
685.509,99.04,90,90,90,,33.49
685.509,99.04,90,90,90,,33.49
685.509,99.04,90,90,90,,33.49
685.509,99.04,90,90,90,,33.49
685.509,99.04,90,90,90,,33.49
685.659,99.05,90,90,90,,33.5
685.659,99.05,90,90,90,,33.5
685.659,99.05,90,90,90,,33.5
685.659,99.05,90,90,90,,33.5
685.659,99.05,90,90,90,,33.5
685.659,99.05,90,90,90,,33.5
685.659,99.05,90,90,90,,33.5
685.771,,,,,,
685.771,,,,,,
685.771,,,,,,
685.771,,,,,,
685.771,,,,,,
685.771,,,,,,
685.771,,,,,,
685.771,,,,,,
685.771,,,,,,
685.771,,,,,,
685.771,,,,,,
685.771,,,,,,
685.771,,,,,,
685.81,99.05,90,90,90,87.32,33.49
685.81,99.05,90,90,90,87.32,33.49
685.81,99.05,90,90,90,87.32,33.49
685.81,99.05,90,90,90,87.32,33.49
685.81,99.05,90,90,90,87.32,33.49
685.81,99.05,90,90,90,87.32,33.49
685.81,99.05,90,90,90,87.32,33.49
685.81,99.05,90,90,90,87.32,33.49
685.959,99.04,90,90,90,,33.5
685.959,99.04,90,90,90,,33.5
685.959,99.04,90,90,90,,33.5
685.959,99.04,90,90,90,,33.5
685.959,99.04,90,90,90,,33.5
685.959,99.04,90,90,90,,33.5
685.959,99.04,90,90,90,,33.5
686.109,99.01,90,90,90,,33.5
686.109,99.01,90,90,90,,33.5
686.109,99.01,90,90,90,,33.5
686.109,99.01,90,90,90,,33.5
686.109,99.01,90,90,90,,33.5
686.109,99.01,90,90,90,,33.5
686.109,99.01,90,90,90,,33.5
686.26,99.01,90,90,90,,33.5
686.26,99.01,90,90,90,,33.5
686.26,99.01,90,90,90,,33.5
686.26,99.01,90,90,90,,33.5
686.26,99.01,90,90,90,,33.5
686.26,99.01,90,90,90,,33.5
686.26,99.01,90,90,90,,33.5
686.409,99.04,90,90,90,87.35,33.5
686.409,99.04,90,90,90,87.35,33.5
686.409,99.04,90,90,90,87.35,33.5
686.409,99.04,90,90,90,87.35,33.5
686.409,99.04,90,90,90,87.35,33.5
686.409,99.04,90,90,90,87.35,33.5
686.409,99.04,90,90,90,87.35,33.5
686.409,99.04,90,90,90,87.35,33.5
686.559,99,90,90,90,,33.5
686.559,99,90,90,90,,33.5
686.559,99,90,90,90,,33.5
686.559,99,90,90,90,,33.5
686.559,99,90,90,90,,33.5
686.559,99,90,90,90,,33.5
686.559,99,90,90,90,,33.5
686.71,99.02,90,90,90,,33.51
686.71,99.02,90,90,90,,33.51
686.71,99.02,90,90,90,,33.51
686.71,99.02,90,90,90,,33.51
686.71,99.02,90,90,90,,33.51
686.71,99.02,90,90,90,,33.51
686.71,99.02,90,90,90,,33.51
686.86,99.04,90,90,90,,33.51
686.86,99.04,90,90,90,,33.51
686.86,99.04,90,90,90,,33.51
686.86,99.04,90,90,90,,33.51
686.86,99.04,90,90,90,,33.51
686.86,99.04,90,90,90,,33.51
686.86,99.04,90,90,90,,33.51
686.876,,,,,,
686.876,,,,,,
686.876,,,,,,
686.876,,,,,,
686.876,,,,,,
686.876,,,,,,
686.876,,,,,,
686.876,,,,,,
686.876,,,,,,
686.876,,,,,,
686.876,,,,,,
686.876,,,,,,
686.876,,,,,,
687.009,99.04,90,90,90,87.42,33.5
687.009,99.04,90,90,90,87.42,33.5
687.009,99.04,90,90,90,87.42,33.5
687.009,99.04,90,90,90,87.42,33.5
687.009,99.04,90,90,90,87.42,33.5
687.009,99.04,90,90,90,87.42,33.5
687.009,99.04,90,90,90,87.42,33.5
687.009,99.04,90,90,90,87.42,33.5
687.203,99.01,90,90,90,,33.51
687.203,99.01,90,90,90,,33.51
687.203,99.01,90,90,90,,33.51
687.203,99.01,90,90,90,,33.51
687.203,99.01,90,90,90,,33.51
687.203,99.01,90,90,90,,33.51
687.203,99.01,90,90,90,,33.51
687.353,99.04,90,90,90,,33.51
687.353,99.04,90,90,90,,33.51
687.353,99.04,90,90,90,,33.51
687.353,99.04,90,90,90,,33.51
687.353,99.04,90,90,90,,33.51
687.353,99.04,90,90,90,,33.51
687.353,99.04,90,90,90,,33.51
687.504,99.02,90,90,90,,33.51
687.504,99.02,90,90,90,,33.51
687.504,99.02,90,90,90,,33.51
687.504,99.02,90,90,90,,33.51
687.504,99.02,90,90,90,,33.51
687.504,99.02,90,90,90,,33.51
687.504,99.02,90,90,90,,33.51
687.655,99.04,90,90,90,87.4,33.51
687.655,99.04,90,90,90,87.4,33.51
687.655,99.04,90,90,90,87.4,33.51
687.655,99.04,90,90,90,87.4,33.51
687.655,99.04,90,90,90,87.4,33.51
687.655,99.04,90,90,90,87.4,33.51
687.655,99.04,90,90,90,87.4,33.51
687.655,99.04,90,90,90,87.4,33.51
687.805,99,90,90,90,,33.52
687.805,99,90,90,90,,33.52
687.805,99,90,90,90,,33.52
687.805,99,90,90,90,,33.52
687.805,99,90,90,90,,33.52
687.805,99,90,90,90,,33.52
687.805,99,90,90,90,,33.52
687.954,99.02,90,90,90,,33.51
687.954,99.02,90,90,90,,33.51
687.954,99.02,90,90,90,,33.51
687.954,99.02,90,90,90,,33.51
687.954,99.02,90,90,90,,33.51
687.954,99.02,90,90,90,,33.51
687.954,99.02,90,90,90,,33.51
688.016,,,,,,
688.016,,,,,,
688.016,,,,,,
688.016,,,,,,
688.016,,,,,,
688.016,,,,,,
688.016,,,,,,
688.016,,,,,,
688.016,,,,,,
688.016,,,,,,
688.016,,,,,,
688.016,,,,,,
688.016,,,,,,
688.105,99.02,90,90,90,,33.5
688.105,99.02,90,90,90,,33.5
688.105,99.02,90,90,90,,33.5
688.105,99.02,90,90,90,,33.5
688.105,99.02,90,90,90,,33.5
688.105,99.02,90,90,90,,33.5
688.105,99.02,90,90,90,,33.5
688.254,99.03,90,90,90,87.38,33.51
688.254,99.03,90,90,90,87.38,33.51
688.254,99.03,90,90,90,87.38,33.51
688.254,99.03,90,90,90,87.38,33.51
688.254,99.03,90,90,90,87.38,33.51
688.254,99.03,90,90,90,87.38,33.51
688.254,99.03,90,90,90,87.38,33.51
688.254,99.03,90,90,90,87.38,33.51
688.405,99.03,90,90,90,,33.51
688.405,99.03,90,90,90,,33.51
688.405,99.03,90,90,90,,33.51
688.405,99.03,90,90,90,,33.51
688.405,99.03,90,90,90,,33.51
688.405,99.03,90,90,90,,33.51
688.405,99.03,90,90,90,,33.51
688.555,99.07,90,90,90,,33.52
688.555,99.07,90,90,90,,33.52
688.555,99.07,90,90,90,,33.52
688.555,99.07,90,90,90,,33.52
688.555,99.07,90,90,90,,33.52
688.555,99.07,90,90,90,,33.52
688.555,99.07,90,90,90,,33.52
688.706,99.07,90,90,90,,33.52
688.706,99.07,90,90,90,,33.52
688.706,99.07,90,90,90,,33.52
688.706,99.07,90,90,90,,33.52
688.706,99.07,90,90,90,,33.52
688.706,99.07,90,90,90,,33.52
688.706,99.07,90,90,90,,33.52
688.855,99.1,90,90,90,87.26,33.53
688.855,99.1,90,90,90,87.26,33.53
688.855,99.1,90,90,90,87.26,33.53
688.855,99.1,90,90,90,87.26,33.53
688.855,99.1,90,90,90,87.26,33.53
688.855,99.1,90,90,90,87.26,33.53
688.855,99.1,90,90,90,87.26,33.53
688.855,99.1,90,90,90,87.26,33.53
689.005,99.07,90,90,90,,33.53
689.005,99.07,90,90,90,,33.53
689.005,99.07,90,90,90,,33.53
689.005,99.07,90,90,90,,33.53
689.005,99.07,90,90,90,,33.53
689.005,99.07,90,90,90,,33.53
689.005,99.07,90,90,90,,33.53
689.12,,,,,,
689.12,,,,,,
689.12,,,,,,
689.12,,,,,,
689.12,,,,,,
689.12,,,,,,
689.12,,,,,,
689.12,,,,,,
689.12,,,,,,
689.12,,,,,,
689.12,,,,,,
689.12,,,,,,
689.12,,,,,,
689.155,99.04,90,90,90,,33.52
689.155,99.04,90,90,90,,33.52
689.155,99.04,90,90,90,,33.52
689.155,99.04,90,90,90,,33.52
689.155,99.04,90,90,90,,33.52
689.155,99.04,90,90,90,,33.52
689.155,99.04,90,90,90,,33.52
689.305,99.04,90,90,90,,33.52
689.305,99.04,90,90,90,,33.52
689.305,99.04,90,90,90,,33.52
689.305,99.04,90,90,90,,33.52
689.305,99.04,90,90,90,,33.52
689.305,99.04,90,90,90,,33.52
689.305,99.04,90,90,90,,33.52
689.455,99.05,90,90,90,87.05,33.53
689.455,99.05,90,90,90,87.05,33.53
689.455,99.05,90,90,90,87.05,33.53
689.455,99.05,90,90,90,87.05,33.53
689.455,99.05,90,90,90,87.05,33.53
