timeSinceBoot,Stage1 TempC,Stage1 Modeled TempC,Stage1 Expected TempC,Stage1 Target TempC,Stage1 Thermocouple TempC,Stage1 Output
1091.29,70.04,70.04,70,70,,47
1091.29,70.04,70.04,70,70,,47
1091.29,70.04,70.04,70,70,,47
1091.44,70.05,70.05,70,70,52.15,47
1091.44,70.05,70.05,70,70,52.15,47
1091.44,70.05,70.05,70,70,52.15,47
1091.44,70.05,70.05,70,70,52.15,47
1091.44,70.05,70.05,70,70,52.15,47
1091.44,70.05,70.05,70,70,52.15,47
1091.59,70.04,70.04,70,70,,47.2
1091.59,70.04,70.04,70,70,,47.2
1091.59,70.04,70.04,70,70,,47.2
1091.59,70.04,70.04,70,70,,47.2
1091.59,70.04,70.04,70,70,,47.2
1091.74,70.04,70.04,70,70,,47.2
1091.74,70.04,70.04,70,70,,47.2
1091.74,70.04,70.04,70,70,,47.2
1091.74,70.04,70.04,70,70,,47.2
1091.74,70.04,70.04,70,70,,47.2
1091.89,70.04,70.04,70,70,,46.9
1091.89,70.04,70.04,70,70,,46.9
1091.89,70.04,70.04,70,70,,46.9
1091.89,70.04,70.04,70,70,,46.9
1091.89,70.04,70.04,70,70,,46.9
1092.04,70.04,70.04,70,70,52.28,47
1092.04,70.04,70.04,70,70,52.28,47
1092.04,70.04,70.04,70,70,52.28,47
1092.04,70.04,70.04,70,70,52.28,47
1092.04,70.04,70.04,70,70,52.28,47
1092.04,70.04,70.04,70,70,52.28,47
1092.19,70.05,70.05,70,70,,46.8
1092.19,70.05,70.05,70,70,,46.8
1092.19,70.05,70.05,70,70,,46.8
1092.19,70.05,70.05,70,70,,46.8
1092.19,70.05,70.05,70,70,,46.8
1092.34,70.04,70.04,70,70,,47.1
1092.34,70.04,70.04,70,70,,47.1
1092.34,70.04,70.04,70,70,,47.1
1092.34,70.04,70.04,70,70,,47.1
1092.34,70.04,70.04,70,70,,47.1
1092.49,70.04,70.04,70,70,,46.9
1092.49,70.04,70.04,70,70,,46.9
1092.49,70.04,70.04,70,70,,46.9
1092.49,70.04,70.04,70,70,,46.9
1092.49,70.04,70.04,70,70,,46.9
1092.64,70.04,70.04,70,70,52.4,46.7
1092.64,70.04,70.04,70,70,52.4,46.7
1092.64,70.04,70.04,70,70,52.4,46.7
1092.64,70.04,70.04,70,70,52.4,46.7
1092.64,70.04,70.04,70,70,52.4,46.7
1092.64,70.04,70.04,70,70,52.4,46.7
1092.79,70.04,70.04,70,70,,46.7
1092.79,70.04,70.04,70,70,,46.7
1092.79,70.04,70.04,70,70,,46.7
1092.79,70.04,70.04,70,70,,46.7
1092.79,70.04,70.04,70,70,,46.7
1092.94,70.04,70.04,70,70,,46.7
1092.94,70.04,70.04,70,70,,46.7
1092.94,70.04,70.04,70,70,,46.7
1092.94,70.04,70.04,70,70,,46.7
1092.94,70.04,70.04,70,70,,46.7
1093.09,70.03,70.03,70,70,,46.9
1093.09,70.03,70.03,70,70,,46.9
1093.09,70.03,70.03,70,70,,46.9
1093.09,70.03,70.03,70,70,,46.9
1093.09,70.03,70.03,70,70,,46.9
1093.24,70.03,70.03,70,70,52.62,46.8
1093.24,70.03,70.03,70,70,52.62,46.8
1093.24,70.03,70.03,70,70,52.62,46.8
1093.24,70.03,70.03,70,70,52.62,46.8
1093.24,70.03,70.03,70,70,52.62,46.8
1093.24,70.03,70.03,70,70,52.62,46.8
1093.39,70.03,70.03,70,70,,46.8
1093.39,70.03,70.03,70,70,,46.8
1093.39,70.03,70.03,70,70,,46.8
1093.39,70.03,70.03,70,70,,46.8
1093.39,70.03,70.03,70,70,,46.8
1093.54,70.02,70.02,70,70,,46.9
1093.54,70.02,70.02,70,70,,46.9
1093.54,70.02,70.02,70,70,,46.9
1093.54,70.02,70.02,70,70,,46.9
1093.54,70.02,70.02,70,70,,46.9
1093.69,70.01,70.01,70,70,,47
1093.69,70.01,70.01,70,70,,47
1093.69,70.01,70.01,70,70,,47
1093.69,70.01,70.01,70,70,,47
1093.69,70.01,70.01,70,70,,47
1093.84,70.01,70.01,70,70,52.73,46.9
1093.84,70.01,70.01,70,70,52.73,46.9
1093.84,70.01,70.01,70,70,52.73,46.9
1093.84,70.01,70.01,70,70,52.73,46.9
1093.84,70.01,70.01,70,70,52.73,46.9
1093.84,70.01,70.01,70,70,52.73,46.9
1093.99,69.99,69.99,70,70,,47.2
1093.99,69.99,69.99,70,70,,47.2
1093.99,69.99,69.99,70,70,,47.2
1093.99,69.99,69.99,70,70,,47.2
1093.99,69.99,69.99,70,70,,47.2
1094.14,69.98,69.98,70,70,,47
1094.14,69.98,69.98,70,70,,47
1094.14,69.98,69.98,70,70,,47
1094.14,69.98,69.98,70,70,,47
1094.14,69.98,69.98,70,70,,47
1094.29,69.99,69.99,70,70,,46.9
1094.29,69.99,69.99,70,70,,46.9
1094.29,69.99,69.99,70,70,,46.9
1094.29,69.99,69.99,70,70,,46.9
1094.29,69.99,69.99,70,70,,46.9
1094.44,69.97,69.97,70,70,52.95,46.9
1094.44,69.97,69.97,70,70,52.95,46.9
1094.44,69.97,69.97,70,70,52.95,46.9
1094.44,69.97,69.97,70,70,52.95,46.9
1094.44,69.97,69.97,70,70,52.95,46.9
1094.44,69.97,69.97,70,70,52.95,46.9
1094.59,69.98,69.98,70,70,,46.7
1094.59,69.98,69.98,70,70,,46.7
1094.59,69.98,69.98,70,70,,46.7
1094.59,69.98,69.98,70,70,,46.7
1094.59,69.98,69.98,70,70,,46.7
1094.74,69.98,69.98,70,70,,46.9
1094.74,69.98,69.98,70,70,,46.9
1094.74,69.98,69.98,70,70,,46.9
1094.74,69.98,69.98,70,70,,46.9
1094.74,69.98,69.98,70,70,,46.9
1094.89,69.98,69.98,70,70,,47
1094.89,69.98,69.98,70,70,,47
1094.89,69.98,69.98,70,70,,47
1094.89,69.98,69.98,70,70,,47
1094.89,69.98,69.98,70,70,,47
1095.04,69.98,69.98,70,70,53.1,46.9
1095.04,69.98,69.98,70,70,53.1,46.9
1095.04,69.98,69.98,70,70,53.1,46.9
1095.04,69.98,69.98,70,70,53.1,46.9
1095.04,69.98,69.98,70,70,53.1,46.9
1095.04,69.98,69.98,70,70,53.1,46.9
1095.19,69.99,69.99,70,70,,46.9
1095.19,69.99,69.99,70,70,,46.9
1095.19,69.99,69.99,70,70,,46.9
1095.19,69.99,69.99,70,70,,46.9
1095.19,69.99,69.99,70,70,,46.9
1095.34,69.99,69.99,70,70,,46.9
1095.34,69.99,69.99,70,70,,46.9
1095.34,69.99,69.99,70,70,,46.9
1095.34,69.99,69.99,70,70,,46.9
1095.34,69.99,69.99,70,70,,46.9
1095.49,70,70,70,70,,46.7
1095.49,70,70,70,70,,46.7
1095.49,70,70,70,70,,46.7
1095.49,70,70,70,70,,46.7
1095.49,70,70,70,70,,46.7
1095.64,70,70,70,70,53.14,47
1095.64,70,70,70,70,53.14,47
1095.64,70,70,70,70,53.14,47
1095.64,70,70,70,70,53.14,47
1095.64,70,70,70,70,53.14,47
1095.64,70,70,70,70,53.14,47
1095.79,69.99,69.99,70,70,,46.9
1095.79,69.99,69.99,70,70,,46.9
1095.79,69.99,69.99,70,70,,46.9
1095.79,69.99,69.99,70,70,,46.9
1095.79,69.99,69.99,70,70,,46.9
1095.94,69.99,69.99,70,70,,47
1095.94,69.99,69.99,70,70,,47
1095.94,69.99,69.99,70,70,,47
1095.94,69.99,69.99,70,70,,47
1095.94,69.99,69.99,70,70,,47
1096.09,69.98,69.98,70,70,,47.2
1096.09,69.98,69.98,70,70,,47.2
1096.09,69.98,69.98,70,70,,47.2
1096.09,69.98,69.98,70,70,,47.2
1096.09,69.98,69.98,70,70,,47.2
1096.24,69.99,69.99,70,70,53.33,46.8
1096.24,69.99,69.99,70,70,53.33,46.8
1096.24,69.99,69.99,70,70,53.33,46.8
1096.24,69.99,69.99,70,70,53.33,46.8
1096.24,69.99,69.99,70,70,53.33,46.8
1096.24,69.99,69.99,70,70,53.33,46.8
1096.39,69.99,69.99,70,70,,46.8
1096.39,69.99,69.99,70,70,,46.8
1096.39,69.99,69.99,70,70,,46.8
1096.39,69.99,69.99,70,70,,46.8
1096.39,69.99,69.99,70,70,,46.8
1096.54,69.99,69.99,70,70,,46.9
1096.54,69.99,69.99,70,70,,46.9
1096.54,69.99,69.99,70,70,,46.9
1096.54,69.99,69.99,70,70,,46.9
1096.54,69.99,69.99,70,70,,46.9
1096.69,70,70,70,70,,46.8
1096.69,70,70,70,70,,46.8
1096.69,70,70,70,70,,46.8
1096.69,70,70,70,70,,46.8
1096.69,70,70,70,70,,46.8
1096.84,70.01,70.01,70,70,53.39,46.7
1096.84,70.01,70.01,70,70,53.39,46.7
1096.84,70.01,70.01,70,70,53.39,46.7
1096.84,70.01,70.01,70,70,53.39,46.7
1096.84,70.01,70.01,70,70,53.39,46.7
1096.84,70.01,70.01,70,70,53.39,46.7
1096.99,70.01,70.01,70,70,,46.7
1096.99,70.01,70.01,70,70,,46.7
1096.99,70.01,70.01,70,70,,46.7
1096.99,70.01,70.01,70,70,,46.7
1096.99,70.01,70.01,70,70,,46.7
1097.14,70,70,70,70,,47.1
1097.14,70,70,70,70,,47.1
1097.14,70,70,70,70,,47.1
1097.14,70,70,70,70,,47.1
1097.14,70,70,70,70,,47.1
1097.29,70,70,70,70,,47
1097.29,70,70,70,70,,47
1097.29,70,70,70,70,,47
1097.29,70,70,70,70,,47
1097.29,70,70,70,70,,47
1097.44,70,70,70,70,53.57,47
1097.44,70,70,70,70,53.57,47
1097.44,70,70,70,70,53.57,47
1097.44,70,70,70,70,53.57,47
1097.44,70,70,70,70,53.57,47
1097.44,70,70,70,70,53.57,47
1097.59,70,70,70,70,,47
1097.59,70,70,70,70,,47
1097.59,70,70,70,70,,47
1097.59,70,70,70,70,,47
1097.59,70,70,70,70,,47
1097.74,70.01,70.01,70,70,,46.6
1097.74,70.01,70.01,70,70,,46.6
1097.74,70.01,70.01,70,70,,46.6
1097.74,70.01,70.01,70,70,,46.6
1097.74,70.01,70.01,70,70,,46.6
1097.89,70.01,70.01,70,70,,46.9
1097.89,70.01,70.01,70,70,,46.9
1097.89,70.01,70.01,70,70,,46.9
1097.89,70.01,70.01,70,70,,46.9
1097.89,70.01,70.01,70,70,,46.9
1098.04,70.03,70.03,70,70,53.79,46.6
1098.04,70.03,70.03,70,70,53.79,46.6
1098.04,70.03,70.03,70,70,53.79,46.6
1098.04,70.03,70.03,70,70,53.79,46.6
1098.04,70.03,70.03,70,70,53.79,46.6
1098.04,70.03,70.03,70,70,53.79,46.6
1098.19,70.03,70.03,70,70,,46.5
1098.19,70.03,70.03,70,70,,46.5
1098.19,70.03,70.03,70,70,,46.5
1098.19,70.03,70.03,70,70,,46.5
1098.19,70.03,70.03,70,70,,46.5
1098.34,70.04,70.04,70,70,,46.5
1098.34,70.04,70.04,70,70,,46.5
1098.34,70.04,70.04,70,70,,46.5
1098.34,70.04,70.04,70,70,,46.5
1098.34,70.04,70.04,70,70,,46.5
1098.49,70.04,70.04,70,70,,46.6
1098.49,70.04,70.04,70,70,,46.6
1098.49,70.04,70.04,70,70,,46.6
1098.49,70.04,70.04,70,70,,46.6
1098.49,70.04,70.04,70,70,,46.6
1098.64,70.03,70.03,70,70,53.8,46.8
1098.64,70.03,70.03,70,70,53.8,46.8
1098.64,70.03,70.03,70,70,53.8,46.8
1098.64,70.03,70.03,70,70,53.8,46.8
1098.64,70.03,70.03,70,70,53.8,46.8
1098.64,70.03,70.03,70,70,53.8,46.8
1098.79,70.02,70.02,70,70,,46.7
1098.79,70.02,70.02,70,70,,46.7
1098.79,70.02,70.02,70,70,,46.7
1098.79,70.02,70.02,70,70,,46.7
1098.79,70.02,70.02,70,70,,46.7
1098.94,70.03,70.03,70,70,,46.5
1098.94,70.03,70.03,70,70,,46.5
1098.94,70.03,70.03,70,70,,46.5
1098.94,70.03,70.03,70,70,,46.5
1098.94,70.03,70.03,70,70,,46.5
1099.09,70.02,70.02,70,70,,46.7
1099.09,70.02,70.02,70,70,,46.7
1099.09,70.02,70.02,70,70,,46.7
1099.09,70.02,70.02,70,70,,46.7
1099.09,70.02,70.02,70,70,,46.7
1099.24,70.02,70.02,70,70,54.09,46.5
1099.24,70.02,70.02,70,70,54.09,46.5
1099.24,70.02,70.02,70,70,54.09,46.5
1099.24,70.02,70.02,70,70,54.09,46.5
1099.24,70.02,70.02,70,70,54.09,46.5
1099.24,70.02,70.02,70,70,54.09,46.5
1099.39,70.02,70.02,70,70,,46.5
1099.39,70.02,70.02,70,70,,46.5
1099.39,70.02,70.02,70,70,,46.5
1099.39,70.02,70.02,70,70,,46.5
1099.39,70.02,70.02,70,70,,46.5
1099.54,70.02,70.02,70,70,,46.7
1099.54,70.02,70.02,70,70,,46.7
1099.54,70.02,70.02,70,70,,46.7
1099.54,70.02,70.02,70,70,,46.7
1099.54,70.02,70.02,70,70,,46.7
1099.69,70.02,70.02,70,70,,46.6
1099.69,70.02,70.02,70,70,,46.6
1099.69,70.02,70.02,70,70,,46.6
1099.69,70.02,70.02,70,70,,46.6
1099.69,70.02,70.02,70,70,,46.6
1099.84,70.01,70.01,70,70,54.08,46.6
1099.84,70.01,70.01,70,70,54.08,46.6
1099.84,70.01,70.01,70,70,54.08,46.6
1099.84,70.01,70.01,70,70,54.08,46.6
1099.84,70.01,70.01,70,70,54.08,46.6
1099.84,70.01,70.01,70,70,54.08,46.6
1099.99,70.01,70.01,70,70,,46.4
1099.99,70.01,70.01,70,70,,46.4
1099.99,70.01,70.01,70,70,,46.4
1099.99,70.01,70.01,70,70,,46.4
1099.99,70.01,70.01,70,70,,46.4
1100.14,70.01,70.01,70,70,,46.6
1100.14,70.01,70.01,70,70,,46.6
1100.14,70.01,70.01,70,70,,46.6
1100.14,70.01,70.01,70,70,,46.6
1100.14,70.01,70.01,70,70,,46.6
1100.29,70.01,70.01,70,70,,46.4
1100.29,70.01,70.01,70,70,,46.4
1100.29,70.01,70.01,70,70,,46.4
1100.29,70.01,70.01,70,70,,46.4
1100.29,70.01,70.01,70,70,,46.4
1100.44,70.01,70.01,70,70,54.32,46.3
1100.44,70.01,70.01,70,70,54.32,46.3
1100.44,70.01,70.01,70,70,54.32,46.3
1100.44,70.01,70.01,70,70,54.32,46.3
1100.44,70.01,70.01,70,70,54.32,46.3
1100.44,70.01,70.01,70,70,54.32,46.3
1100.59,70.02,70.02,70,70,,46.3
1100.59,70.02,70.02,70,70,,46.3
1100.59,70.02,70.02,70,70,,46.3
1100.59,70.02,70.02,70,70,,46.3
1100.59,70.02,70.02,70,70,,46.3
1100.74,70.03,70.03,70,70,,46.3
1100.74,70.03,70.03,70,70,,46.3
1100.74,70.03,70.03,70,70,,46.3
1100.74,70.03,70.03,70,70,,46.3
1100.74,70.03,70.03,70,70,,46.3
1100.89,70.03,70.03,70,70,,46.3
1100.89,70.03,70.03,70,70,,46.3
1100.89,70.03,70.03,70,70,,46.3
1100.89,70.03,70.03,70,70,,46.3
1100.89,70.03,70.03,70,70,,46.3
1101.04,70.03,70.03,70,70,54.29,46.4
1101.04,70.03,70.03,70,70,54.29,46.4
1101.04,70.03,70.03,70,70,54.29,46.4
1101.04,70.03,70.03,70,70,54.29,46.4
1101.04,70.03,70.03,70,70,54.29,46.4
1101.04,70.03,70.03,70,70,54.29,46.4
1101.19,70.02,70.02,70,70,,46.3
1101.19,70.02,70.02,70,70,,46.3
1101.19,70.02,70.02,70,70,,46.3
1101.19,70.02,70.02,70,70,,46.3
1101.19,70.02,70.02,70,70,,46.3
1101.34,70.02,70.02,70,70,,46.1
1101.34,70.02,70.02,70,70,,46.1
1101.34,70.02,70.02,70,70,,46.1
1101.34,70.02,70.02,70,70,,46.1
1101.34,70.02,70.02,70,70,,46.1
1101.49,70.01,70.01,70,70,,46.5
1101.49,70.01,70.01,70,70,,46.5
1101.49,70.01,70.01,70,70,,46.5
1101.49,70.01,70.01,70,70,,46.5
1101.49,70.01,70.01,70,70,,46.5
1101.64,70.04,70.04,70,70,54.59,46
1101.64,70.04,70.04,70,70,54.59,46
1101.64,70.04,70.04,70,70,54.59,46
1101.64,70.04,70.04,70,70,54.59,46
1101.64,70.04,70.04,70,70,54.59,46
1101.64,70.04,70.04,70,70,54.59,46
1101.79,70.03,70.03,70,70,,46.2
1101.79,70.03,70.03,70,70,,46.2
1101.79,70.03,70.03,70,70,,46.2
1101.79,70.03,70.03,70,70,,46.2
1101.79,70.03,70.03,70,70,,46.2
1101.94,70.03,70.03,70,70,,46.1
1101.94,70.03,70.03,70,70,,46.1
1101.94,70.03,70.03,70,70,,46.1
1101.94,70.03,70.03,70,70,,46.1
1101.94,70.03,70.03,70,70,,46.1
1102.09,70.01,70.01,70,70,,46.4
1102.09,70.01,70.01,70,70,,46.4
1102.09,70.01,70.01,70,70,,46.4
1102.09,70.01,70.01,70,70,,46.4
1102.09,70.01,70.01,70,70,,46.4
1102.24,70.01,70.01,70,70,54.55,46.3
1102.24,70.01,70.01,70,70,54.55,46.3
1102.24,70.01,70.01,70,70,54.55,46.3
1102.24,70.01,70.01,70,70,54.55,46.3
1102.24,70.01,70.01,70,70,54.55,46.3
1102.24,70.01,70.01,70,70,54.55,46.3
1102.39,70.02,70.02,70,70,,46
1102.39,70.02,70.02,70,70,,46
1102.39,70.02,70.02,70,70,,46
1102.39,70.02,70.02,70,70,,46
1102.39,70.02,70.02,70,70,,46
1102.54,70.01,70.01,70,70,,46.2
1102.54,70.01,70.01,70,70,,46.2
1102.54,70.01,70.01,70,70,,46.2
1102.54,70.01,70.01,70,70,,46.2
1102.54,70.01,70.01,70,70,,46.2
1102.69,70.01,70.01,70,70,,46.1
1102.69,70.01,70.01,70,70,,46.1
1102.69,70.01,70.01,70,70,,46.1
1102.69,70.01,70.01,70,70,,46.1
1102.69,70.01,70.01,70,70,,46.1
1102.84,70.01,70.01,70,70,54.81,45.9
1102.84,70.01,70.01,70,70,54.81,45.9
1102.84,70.01,70.01,70,70,54.81,45.9
1102.84,70.01,70.01,70,70,54.81,45.9
1102.84,70.01,70.01,70,70,54.81,45.9
1102.84,70.01,70.01,70,70,54.81,45.9
1102.99,70.01,70.01,70,70,,46
1102.99,70.01,70.01,70,70,,46
1102.99,70.01,70.01,70,70,,46
1102.99,70.01,70.01,70,70,,46
1102.99,70.01,70.01,70,70,,46
1103.14,70.01,70.01,70,70,,46
1103.14,70.01,70.01,70,70,,46
1103.14,70.01,70.01,70,70,,46
1103.14,70.01,70.01,70,70,,46
1103.14,70.01,70.01,70,70,,46
1103.29,70.02,70.02,70,70,,45.8
1103.29,70.02,70.02,70,70,,45.8
1103.29,70.02,70.02,70,70,,45.8
1103.29,70.02,70.02,70,70,,45.8
1103.29,70.02,70.02,70,70,,45.8
1103.44,70.01,70.01,70,70,54.77,46.4
1103.44,70.01,70.01,70,70,54.77,46.4
1103.44,70.01,70.01,70,70,54.77,46.4
1103.44,70.01,70.01,70,70,54.77,46.4
1103.44,70.01,70.01,70,70,54.77,46.4
1103.44,70.01,70.01,70,70,54.77,46.4
1103.59,70,70,70,70,,46.3
1103.59,70,70,70,70,,46.3
1103.59,70,70,70,70,,46.3
1103.59,70,70,70,70,,46.3
1103.59,70,70,70,70,,46.3
1103.74,70,70,70,70,,46
1103.74,70,70,70,70,,46
1103.74,70,70,70,70,,46
1103.74,70,70,70,70,,46
1103.74,70,70,70,70,,46
1103.89,70.01,70.01,70,70,,46
1103.89,70.01,70.01,70,70,,46
1103.89,70.01,70.01,70,70,,46
1103.89,70.01,70.01,70,70,,46
1103.89,70.01,70.01,70,70,,46
1104.04,70.01,70.01,70,70,55.08,46
1104.04,70.01,70.01,70,70,55.08,46
1104.04,70.01,70.01,70,70,55.08,46
1104.04,70.01,70.01,70,70,55.08,46
1104.04,70.01,70.01,70,70,55.08,46
1104.04,70.01,70.01,70,70,55.08,46
1104.19,70.01,70.01,70,70,,46.3
1104.19,70.01,70.01,70,70,,46.3
1104.19,70.01,70.01,70,70,,46.3
1104.19,70.01,70.01,70,70,,46.3
1104.19,70.01,70.01,70,70,,46.3
1104.34,70,70,70,70,,46.2
1104.34,70,70,70,70,,46.2
1104.34,70,70,70,70,,46.2
1104.34,70,70,70,70,,46.2
1104.34,70,70,70,70,,46.2
1104.49,69.99,69.99,70,70,,46.4
1104.49,69.99,69.99,70,70,,46.4
1104.49,69.99,69.99,70,70,,46.4
1104.49,69.99,69.99,70,70,,46.4
1104.49,69.99,69.99,70,70,,46.4
1104.64,69.99,69.99,70,70,55.15,46.3
1104.64,69.99,69.99,70,70,55.15,46.3
1104.64,69.99,69.99,70,70,55.15,46.3
1104.64,69.99,69.99,70,70,55.15,46.3
1104.64,69.99,69.99,70,70,55.15,46.3
1104.64,69.99,69.99,70,70,55.15,46.3
1104.79,70.01,70.01,70,70,,46
1104.79,70.01,70.01,70,70,,46
1104.79,70.01,70.01,70,70,,46
1104.79,70.01,70.01,70,70,,46
1104.79,70.01,70.01,70,70,,46
1104.94,70.01,70.01,70,70,,45.9
1104.94,70.01,70.01,70,70,,45.9
1104.94,70.01,70.01,70,70,,45.9
1104.94,70.01,70.01,70,70,,45.9
1104.94,70.01,70.01,70,70,,45.9
1105.09,70.01,70.01,70,70,,46.2
1105.09,70.01,70.01,70,70,,46.2
1105.09,70.01,70.01,70,70,,46.2
1105.09,70.01,70.01,70,70,,46.2
1105.09,70.01,70.01,70,70,,46.2
1105.24,70.01,70.01,70,70,55.23,45.8
1105.24,70.01,70.01,70,70,55.23,45.8
1105.24,70.01,70.01,70,70,55.23,45.8
1105.24,70.01,70.01,70,70,55.23,45.8
1105.24,70.01,70.01,70,70,55.23,45.8
1105.24,70.01,70.01,70,70,55.23,45.8
1105.39,70.01,70.01,70,70,,45.9
1105.39,70.01,70.01,70,70,,45.9
1105.39,70.01,70.01,70,70,,45.9
1105.39,70.01,70.01,70,70,,45.9
1105.39,70.01,70.01,70,70,,45.9
1105.54,70.01,70.01,70,70,,45.9
1105.54,70.01,70.01,70,70,,45.9
1105.54,70.01,70.01,70,70,,45.9
1105.54,70.01,70.01,70,70,,45.9
1105.54,70.01,70.01,70,70,,45.9
1105.691,70.01,70.01,70,70,,45.9
1105.691,70.01,70.01,70,70,,45.9
1105.691,70.01,70.01,70,70,,45.9
1105.691,70.01,70.01,70,70,,45.9
1105.691,70.01,70.01,70,70,,45.9
1105.84,70.02,70.02,70,70,55.36,45.9
1105.84,70.02,70.02,70,70,55.36,45.9
1105.84,70.02,70.02,70,70,55.36,45.9
1105.84,70.02,70.02,70,70,55.36,45.9
1105.84,70.02,70.02,70,70,55.36,45.9
1105.84,70.02,70.02,70,70,55.36,45.9
1105.99,70.01,70.01,70,70,,46.1
1105.99,70.01,70.01,70,70,,46.1
1105.99,70.01,70.01,70,70,,46.1
1105.99,70.01,70.01,70,70,,46.1
1105.99,70.01,70.01,70,70,,46.1
1106.14,70,70,70,70,,46.1
1106.14,70,70,70,70,,46.1
1106.14,70,70,70,70,,46.1
1106.14,70,70,70,70,,46.1
1106.14,70,70,70,70,,46.1
1106.29,70,70,70,70,,45.9
1106.29,70,70,70,70,,45.9
1106.29,70,70,70,70,,45.9
1106.29,70,70,70,70,,45.9
1106.29,70,70,70,70,,45.9
1106.44,69.99,69.99,70,70,55.42,46.2
1106.44,69.99,69.99,70,70,55.42,46.2
1106.44,69.99,69.99,70,70,55.42,46.2
1106.44,69.99,69.99,70,70,55.42,46.2
1106.44,69.99,69.99,70,70,55.42,46.2
1106.44,69.99,69.99,70,70,55.42,46.2
1106.59,69.98,69.98,70,70,,46.3
1106.59,69.98,69.98,70,70,,46.3
1106.59,69.98,69.98,70,70,,46.3
1106.59,69.98,69.98,70,70,,46.3
1106.59,69.98,69.98,70,70,,46.3
1106.74,69.99,69.99,70,70,,46.1
1106.74,69.99,69.99,70,70,,46.1
1106.74,69.99,69.99,70,70,,46.1
1106.74,69.99,69.99,70,70,,46.1
1106.74,69.99,69.99,70,70,,46.1
1106.891,69.99,69.99,70,70,,46.1
1106.891,69.99,69.99,70,70,,46.1
1106.891,69.99,69.99,70,70,,46.1
1106.891,69.99,69.99,70,70,,46.1
1106.891,69.99,69.99,70,70,,46.1
1107.04,70,70,70,70,55.58,45.9
1107.04,70,70,70,70,55.58,45.9
1107.04,70,70,70,70,55.58,45.9
1107.04,70,70,70,70,55.58,45.9
1107.04,70,70,70,70,55.58,45.9
1107.04,70,70,70,70,55.58,45.9
1107.19,70.01,70.01,70,70,,45.8
1107.19,70.01,70.01,70,70,,45.8
1107.19,70.01,70.01,70,70,,45.8
1107.19,70.01,70.01,70,70,,45.8
1107.19,70.01,70.01,70,70,,45.8
1107.34,70.01,70.01,70,70,,45.9
1107.34,70.01,70.01,70,70,,45.9
1107.34,70.01,70.01,70,70,,45.9
1107.34,70.01,70.01,70,70,,45.9
1107.34,70.01,70.01,70,70,,45.9
1107.49,70.01,70.01,70,70,,45.8
1107.49,70.01,70.01,70,70,,45.8
1107.49,70.01,70.01,70,70,,45.8
1107.49,70.01,70.01,70,70,,45.8
1107.49,70.01,70.01,70,70,,45.8
1107.64,70.01,70.01,70,70,55.67,45.8
1107.64,70.01,70.01,70,70,55.67,45.8
1107.64,70.01,70.01,70,70,55.67,45.8
1107.64,70.01,70.01,70,70,55.67,45.8
1107.64,70.01,70.01,70,70,55.67,45.8
1107.64,70.01,70.01,70,70,55.67,45.8
1107.79,70.01,70.01,70,70,,45.9
1107.79,70.01,70.01,70,70,,45.9
1107.79,70.01,70.01,70,70,,45.9
1107.79,70.01,70.01,70,70,,45.9
1107.79,70.01,70.01,70,70,,45.9
1107.94,70,70,70,70,,46
1107.94,70,70,70,70,,46
1107.94,70,70,70,70,,46
1107.94,70,70,70,70,,46
1107.94,70,70,70,70,,46
1108.09,70.01,70.01,70,70,,46
1108.09,70.01,70.01,70,70,,46
1108.09,70.01,70.01,70,70,,46
1108.09,70.01,70.01,70,70,,46
1108.09,70.01,70.01,70,70,,46
1108.24,70.01,70.01,70,70,55.84,45.8
1108.24,70.01,70.01,70,70,55.84,45.8
1108.24,70.01,70.01,70,70,55.84,45.8
1108.24,70.01,70.01,70,70,55.84,45.8
1108.24,70.01,70.01,70,70,55.84,45.8
1108.24,70.01,70.01,70,70,55.84,45.8
1108.39,70.01,70.01,70,70,,46.2
1108.39,70.01,70.01,70,70,,46.2
1108.39,70.01,70.01,70,70,,46.2
1108.39,70.01,70.01,70,70,,46.2
1108.39,70.01,70.01,70,70,,46.2
1108.541,70.01,70.01,70,70,,45.8
1108.541,70.01,70.01,70,70,,45.8
1108.541,70.01,70.01,70,70,,45.8
1108.541,70.01,70.01,70,70,,45.8
1108.541,70.01,70.01,70,70,,45.8
1108.69,70.01,70.01,70,70,,45.9
1108.69,70.01,70.01,70,70,,45.9
1108.69,70.01,70.01,70,70,,45.9
1108.69,70.01,70.01,70,70,,45.9
1108.69,70.01,70.01,70,70,,45.9
1108.84,70,70,70,70,55.87,46.1
1108.84,70,70,70,70,55.87,46.1
1108.84,70,70,70,70,55.87,46.1
1108.84,70,70,70,70,55.87,46.1
1108.84,70,70,70,70,55.87,46.1
1108.84,70,70,70,70,55.87,46.1
1108.99,70,70,70,70,,45.7
1108.99,70,70,70,70,,45.7
1108.99,70,70,70,70,,45.7
1108.99,70,70,70,70,,45.7
1108.99,70,70,70,70,,45.7
1109.14,70,70,70,70,,46.1
1109.14,70,70,70,70,,46.1
1109.14,70,70,70,70,,46.1
1109.14,70,70,70,70,,46.1
1109.14,70,70,70,70,,46.1
1109.29,70.01,70.01,70,70,,45.7
1109.29,70.01,70.01,70,70,,45.7
1109.29,70.01,70.01,70,70,,45.7
1109.29,70.01,70.01,70,70,,45.7
1109.29,70.01,70.01,70,70,,45.7
1109.44,70.01,70.01,70,70,56,45.6
