X,1: 1x,X,2: 10x,X,3: 100x,X,4: 1000x,X,5: Neg
84.4217821782178,9.45088707369173,84.4217821782178,8.49280944141514,84.4217821782178,7.66272721654066,84.4217821782178,5.91819825701089,84.4217821782178,0.117544078232992
84.7549504950495,6.1059154585396,84.7549504950495,5.55829559489899,84.7549504950495,4.76870213450801,84.7549504950495,3.66572545679587,84.7549504950495,0.113908049064609
85.0881188118812,3.4165648593846,85.0881188118812,3.18401669767818,85.0881188118812,2.53018489232816,85.0881188118812,1.9292293304858,85.0881188118812,0.110189715610588
85.4212871287129,1.55854429775962,85.4212871287129,1.52087896542467,85.4212871287129,1.05256380237898,85.4212871287129,0.789250508283422,85.4212871287129,0.106287165925285
85.7544554455446,0.467646827032171,85.7544554455446,0.52123965775331,85.7544554455446,0.232488172155799,85.7544554455446,0.162566083543883,85.7544554455446,0.102378250056918
86.0876237623762,-0.0443551757493732,86.0876237623762,0.0302599232859121,86.0876237623762,-0.118602535686214,86.0876237623762,-0.100505185222552,86.0876237623762,0.0989817829847404
86.4207920792079,-0.19119708582806,86.4207920792079,-0.130740833581163,86.4207920792079,-0.188548924272705,86.4207920792079,-0.147612453543785,86.4207920792079,0.0962371637061069
86.7539603960396,-0.150475159424605,86.7539603960396,-0.11397768085343,86.7539603960396,-0.122952474393403,86.7539603960396,-0.0919712062371358,86.7539603960396,0.0938727394149918
87.0871287128713,-0.0428913726557548,87.0871287128713,-0.0262810174894918,87.0871287128713,-0.0156962806970193,87.0871287128713,-0.00519751776504688,87.0871287128713,0.0918515772725168
87.420297029703,0.0656843394786082,87.420297029703,0.0682138240711211,87.420297029703,0.0811048207108406,87.420297029703,0.0719348156027274,87.420297029703,0.0898193433357491
87.7534653465347,0.147128167672453,87.7534653465347,0.139192838183006,87.7534653465347,0.147425991782563,87.7534653465347,0.123665436927116,87.7534653465347,0.0871546547849998
88.0866336633663,0.195144471178133,88.0866336633663,0.180203165939127,88.0866336633663,0.182818722559997,88.0866336633663,0.150506886083904,88.0866336633663,0.083708676260923
88.419801980198,0.215864955103773,88.419801980198,0.196964832110471,88.419801980198,0.194796017990492,88.419801980198,0.159340665779892,88.419801980198,0.0798478920616331
88.7529702970297,0.219426123259102,88.7529702970297,0.198932257890865,88.7529702970297,0.191636624471714,88.7529702970297,0.157456033928576,88.7529702970297,0.0764185182035509
89.0861386138614,0.213937245107767,89.0861386138614,0.193553442994168,89.0861386138614,0.180565691452907,89.0861386138614,0.150239570024804,89.0861386138614,0.0740630866792462
89.4193069306931,0.204191014974319,89.4193069306931,0.184993845610704,89.4193069306931,0.167854365690817,89.4193069306931,0.140987805362796,89.4193069306931,0.0723404928489074
89.7524752475248,0.192340868437393,89.7524752475248,0.174788442307266,89.7524752475248,0.156986633514304,89.7524752475248,0.131757472321842,89.7524752475248,0.0704994239271985
90.0856435643564,0.179152470479646,90.0856435643564,0.163617778114924,90.0856435643564,0.148630537885677,90.0856435643564,0.124519847804824,90.0856435643564,0.0686516841844258
90.4188118811881,0.166581327106316,90.4188118811881,0.15343476621156,90.4188118811881,0.142555862184631,90.4188118811881,0.120229741969764,90.4188118811881,0.0669455180396394
90.7519801980198,0.156738754870358,90.7519801980198,0.146005669905546,90.7519801980198,0.138247566275028,90.7519801980198,0.118046570307139,90.7519801980198,0.0652595858795449
91.0851485148515,0.150127601515518,91.0851485148515,0.141087342278515,91.0851485148515,0.134176415707968,91.0851485148515,0.11605259776832,91.0851485148515,0.0634116222907353
91.4183168316832,0.145801300896644,91.4183168316832,0.137426259855654,91.4183168316832,0.129536787697081,91.4183168316832,0.113461173124923,91.4183168316832,0.0615317740349371
91.7514851485148,0.142058364530905,91.7514851485148,0.134314758244077,91.7514851485148,0.124550248783661,91.7514851485148,0.110883754052149,91.7514851485148,0.0601149395509611
92.0846534653465,0.137975615636589,92.0846534653465,0.131980452107506,92.0846534653465,0.120262147279846,92.0846534653465,0.108360704907036,92.0846534653465,0.0592409050678068
92.4178217821782,0.133936198654405,92.4178217821782,0.130077836584867,92.4178217821782,0.117815986565003,92.4178217821782,0.105479672639948,92.4178217821782,0.0587391789806898
92.7509900990099,0.13052018486924,92.7509900990099,0.127726377280536,92.7509900990099,0.116959767456732,92.7509900990099,0.102095075871697,92.7509900990099,0.0583549481977316
93.0841584158416,0.127684251549942,93.0841584158416,0.124471384909939,93.0841584158416,0.116425570764519,93.0841584158416,0.0984164855095633,93.0841584158416,0.0577187760474789
93.4173267326733,0.124961769830688,93.4173267326733,0.120474832366353,93.4173267326733,0.114872614854808,93.4173267326733,0.0947513197605619,93.4173267326733,0.0566740986299719
93.7504950495049,0.122242066042376,93.7504950495049,0.116699803862707,93.7504950495049,0.112359951846132,93.7504950495049,0.0919052238545806,93.7504950495049,0.0556585861495463
94.0836633663366,0.120309138989496,94.0836633663366,0.113928245338193,94.0836633663366,0.110314994915374,94.0836633663366,0.0906366166221985,94.0836633663366,0.0551486411832266
94.4168316831683,0.119599825813065,94.4168316831683,0.112087063054073,94.4168316831683,0.109495782148187,94.4168316831683,0.0905932518917839,94.4168316831683,0.0549287191971196
94.75,0.119599825813065,94.75,0.112087063054073,94.75,0.109495782148187,94.75,0.0905932518917839,94.75,0.0549287191971196

