timeSinceBootSeconds,stage1TempC,stage1FilteredTempC,stage1SetTempC,dataQStage1Heatsink,dataQStage1PeltierTop,dataQStage1PeltierBottom,dataQLiquidStg1,dataQStg1Slug,pcrTempC,pcrFilteredTempC,pcrModeledTempC,pcrExpectedTempC,pcrSetTempC,dataQPcrSlug,dataQPcrPeltierTop,dataQPcrPeltierBottom,dataQPcrHeatsink,pcrPTerm,pcrITerm,pcrDTerm,pcrFFTerm,pidOutput,415nm,445nm,480nm,515nm,555nm,590nm,630nm,680nm,Clear,Nir,QDotRatio,FluorTemp,qDotPredictedTempC
81.311,81.7,,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81.411,81.9,,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81.511,82.4,,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81.611,82.8,,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81.711,83.4,,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81.811,84.0,,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81.912,84.2,,90.0,,,,27.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82.011,84.8,,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82.033,,,,,,,,,,,,,,,,,,,,,,,381.0,16132.0,6132.0,184.0,605.0,266.0,620.0,476.0,249.0,7714.0,0.4290322580645161,31.36,31.36
82.112,84.8,,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82.211,85.0,,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82.313,84.8,,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82.411,85.2,,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82.512,85.4,,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82.611,85.8,,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82.711,86.3,,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82.812,86.3,,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82.812,86.3,,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82.912,86.3,,90.0,,,,27.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83.013,86.3,,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83.034,,,,,,,,,,,,,,,,,,,,,,,382.0,16118.0,6186.0,184.0,600.0,264.0,618.0,475.0,248.0,7684.0,0.42718446601941745,31.36,31.36
83.111,87.1,,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83.211,87.3,,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83.311,87.6,,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83.411,87.8,,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83.511,88.0,,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83.611,88.2,,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83.711,88.9,,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83.811,89.1,,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83.911,89.4,,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83.952,,,,,,,27.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84.011,89.4,,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84.033,,,,,,,,,,,,,,,,,,,,,,,381.0,16135.0,6262.0,185.0,595.0,264.0,616.0,475.0,249.0,7682.0,0.42857142857142855,31.35,31.35
84.111,89.6,,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84.211,89.8,,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84.311,90.0,,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84.411,90.3,,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84.511,90.3,,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84.612,90.3,,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84.712,90.3,,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84.811,90.8,,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84.912,90.5,,90.0,,,,27.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85.011,90.8,,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85.033,,,,,,,,,,,,,,,,,,,,,,,382.0,16120.0,6286.0,185.0,593.0,266.0,616.0,474.0,248.0,7684.0,0.4318181818181818,31.34,31.34
85.112,90.8,,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85.211,91.0,,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85.312,91.0,,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85.413,91.0,,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85.512,90.8,,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85.611,91.2,,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85.711,91.2,,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85.813,91.0,,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85.912,91.2,,90.0,,,,28.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86.011,91.0,,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86.031,,,,,,,,,,,,,,,,,,,,,,,383.0,16148.0,6249.0,184.0,590.0,267.0,613.0,473.0,249.0,7663.0,0.4355628058727569,31.34,31.34
86.112,91.2,,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86.212,91.2,,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86.311,91.5,,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86.412,91.2,,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86.512,91.5,,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86.611,91.2,,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86.711,91.2,,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
