DATAQ:  | liquid = 35.64 | stg1htsnk = 35.68 |
DATAQ:  | liquid = 31.05 | stg1htsnk = 31.29 |
DATAQ:  | liquid = 31.01 | stg1htsnk = 31.23 |
DATAQ:  | liquid = 30.93 | stg1htsnk = 31.31 |
DATAQ:  | liquid = 30.88 | stg1htsnk = 31.34 |
DATAQ:  | liquid = 30.79 | stg1htsnk = 31.28 |
DATAQ:  | liquid = 30.99 | stg1htsnk = 31.26 |
DATAQ:  | liquid = 30.96 | stg1htsnk = 31.19 |
DATAQ:  | liquid = 30.92 | stg1htsnk = 31.15 |
DATAQ:  | liquid = 30.83 | stg1htsnk = 31.17 |
DATAQ:  | liquid = 30.81 | stg1htsnk = 31.35 |
DATAQ:  | liquid = 30.74 | stg1htsnk = 31.23 |
DATAQ:  | liquid = 30.79 | stg1htsnk = 31.15 |
DATAQ:  | liquid = 30.89 | stg1htsnk = 31.12 |
DATAQ:  | liquid = 30.83 | stg1htsnk = 31.08 |
DATAQ:  | liquid = 30.82 | stg1htsnk = 31.21 |
DATAQ:  | liquid = 30.73 | stg1htsnk = 31.2 |
DATAQ:  | liquid = 30.68 | stg1htsnk = 31.16 |
DATAQ:  | liquid = 30.59 | stg1htsnk = 31.03 |
DATAQ:  | liquid = 30.76 | stg1htsnk = 31.03 |
DATAQ:  | liquid = 30.82 | stg1htsnk = 31.01 |
DATAQ:  | liquid = 30.68 | stg1htsnk = 30.97 |
