***Stage1 ON***
[43]TC TEC set to 50°C
(1522216) _setStage1TecTempC: TEC Set Temp 50.000000
(1522217) _resetThermalControlState: RESET Peltier 0 control state
(1522221) thermalControlSetTargetTempC: [0] MAX RAMPING  goto 50.0
(1522228) _setThermalControlState: thermalControl-0: changing state 3->1
(1522235) tecCurvePredictorSetHoldPower: Not setting hold Power for ST1
(1522243) thermalControlSetEnable: Enabling Peltier 0
(1522284) TC: TC-0 = 21.32, modeled = 11.42, target = 50.00, heatSink = -86.70, output = 100.0, timeout = 50, exptTempC = 50.00, TecRate = 0.210
(1547229) TC: TC-0 = 96.86, modeled = 30.70, target = 50.00, heatSink = -86.35, output = 100.0, timeout = 24950, exptTempC = 50.00, TecRate = 1.373
(1547379) TC: TC-0 = 96.99, modeled = 30.90, target = 50.00, heatSink = -86.66, output = 100.0, timeout = 25100, exptTempC = 50.00, TecRate = 1.371
(1547528) TC: TC-0 = 97.10, modeled = 31.11, target = 50.00, heatSink = -87.02, output = 100.0, timeout = 25250, exptTempC = 50.00, TecRate = 1.369
(1547681) TC: TC-0 = 97.22, modeled = 31.31, target = 50.00, heatSink = -86.82, output = 100.0, timeout = 25400, exptTempC = 50.00, TecRate = 1.367
(1547835) TC: TC-0 = 97.30, modeled = 31.52, target = 50.00, heatSink = -86.82, output = 100.0, timeout = 25550, exptTempC = 50.00, TecRate = 1.364
(1547980) TC: TC-0 = 97.42, modeled = 31.72, target = 50.00, heatSink = -86.62, output = 100.0, timeout = 25700, exptTempC = 50.00, TecRate = 1.362
(1548132) TC: TC-0 = 97.51, modeled = 31.93, target = 50.00, heatSink = -86.28, output = 100.0, timeout = 25850, exptTempC = 50.00, TecRate = 1.359
(1548281) TC: TC-0 = 97.61, modeled = 32.13, target = 50.00, heatSink = -86.74, output = 100.0, timeout = 26000, exptTempC = 50.00, TecRate = 1.357
(1548431) TC: TC-0 = 97.72, modeled = 32.33, target = 50.00, heatSink = -86.70, output = 100.0, timeout = 26150, exptTempC = 50.00, TecRate = 1.354
(1548583) TC: TC-0 = 97.81, modeled = 32.53, target = 50.00, heatSink = -86.59, output = 100.0, timeout = 26300, exptTempC = 50.00, TecRate = 1.352
(1548732) TC: TC-0 = 97.87, modeled = 32.74, target = 50.00, heatSink = -86.86, output = 100.0, timeout = 26450, exptTempC = 50.00, TecRate = 1.348
(1548882) TC: TC-0 = 97.96, modeled = 32.94, target = 50.00, heatSink = -86.51, output = 100.0, timeout = 26600, exptTempC = 50.00, TecRate = 1.345
(1549032) TC: TC-0 = 98.07, modeled = 33.14, target = 50.00, heatSink = -86.43, output = 100.0, timeout = 26750, exptTempC = 50.00, TecRate = 1.343
(1549182) TC: TC-0 = 98.17, modeled = 33.34, target = 50.00, heatSink = -86.63, output = 100.0, timeout = 26900, exptTempC = 50.00, TecRate = 1.341
(1549333) TC: TC-0 = 98.25, modeled = 33.54, target = 50.00, heatSink = -86.90, output = 100.0, timeout = 27050, exptTempC = 50.00, TecRate = 1.338
(1549489) TC: TC-0 = 98.34, modeled = 33.74, target = 50.00, heatSink = -86.74, output = 100.0, timeout = 27200, exptTempC = 50.00, TecRate = 1.335
(1549635) TC: TC-0 = 98.39, modeled = 33.94, target = 50.00, heatSink = -86.86, output = 100.0, timeout = 27350, exptTempC = 50.00, TecRate = 1.332
(1549784) TC: TC-0 = 98.50, modeled = 34.14, target = 50.00, heatSink = -86.55, output = 100.0, timeout = 27500, exptTempC = 50.00, TecRate = 1.329
(1549935) TC: TC-0 = 98.59, modeled = 34.34, target = 50.00, heatSink = -86.43, output = 100.0, timeout = 27650, exptTempC = 50.00, TecRate = 1.327
(1550086) TC: TC-0 = 98.66, modeled = 34.54, target = 50.00, heatSink = -86.78, output = 100.0, timeout = 27800, exptTempC = 50.00, TecRate = 1.324
(1550236) TC: TC-0 = 98.73, modeled = 34.74, target = 50.00, heatSink = -86.86, output = 100.0, timeout = 27950, exptTempC = 50.00, TecRate = 1.321
(1550388) TC: TC-0 = 98.82, modeled = 34.94, target = 50.00, heatSink = -86.82, output = 100.0, timeout = 28100, exptTempC = 50.00, TecRate = 1.318
(1550543) TC: TC-0 = 98.88, modeled = 35.13, target = 50.00, heatSink = -86.74, output = 100.0, timeout = 28250, exptTempC = 50.00, TecRate = 1.315
(1550687) TC: TC-0 = 98.94, modeled = 35.33, target = 50.00, heatSink = -86.66, output = 100.0, timeout = 28400, exptTempC = 50.00, TecRate = 1.312
(1550837) TC: TC-0 = 99.01, modeled = 35.53, target = 50.00, heatSink = -86.39, output = 100.0, timeout = 28550, exptTempC = 50.00, TecRate = 1.308
(1550987) TC: TC-0 = 99.06, modeled = 35.72, target = 50.00, heatSink = -86.51, output = 100.0, timeout = 28700, exptTempC = 50.00, TecRate = 1.305
(1551137) TC: TC-0 = 99.14, modeled = 35.92, target = 50.00, heatSink = -86.78, output = 100.0, timeout = 28850, exptTempC = 50.00, TecRate = 1.302
(1551287) TC: TC-0 = 99.20, modeled = 36.11, target = 50.00, heatSink = -86.98, output = 100.0, timeout = 29000, exptTempC = 50.00, TecRate = 1.299
(1551443) TC: TC-0 = 99.24, modeled = 36.31, target = 50.00, heatSink = -86.90, output = 100.0, timeout = 29150, exptTempC = 50.00, TecRate = 1.295
(1551590) TC: TC-0 = 99.30, modeled = 36.50, target = 50.00, heatSink = -86.90, output = 100.0, timeout = 29300, exptTempC = 50.00, TecRate = 1.292
(1551739) TC: TC-0 = 99.36, modeled = 36.70, target = 50.00, heatSink = -86.59, output = 100.0, timeout = 29450, exptTempC = 50.00, TecRate = 1.289
(1551890) TC: TC-0 = 99.43, modeled = 36.89, target = 50.00, heatSink = -86.71, output = 100.0, timeout = 29600, exptTempC = 50.00, TecRate = 1.286
(1552040) TC: TC-0 = 99.49, modeled = 37.08, target = 50.00, heatSink = -86.70, output = 100.0, timeout = 29750, exptTempC = 50.00, TecRate = 1.283
(1552191) TC: TC-0 = 99.55, modeled = 37.27, target = 50.00, heatSink = -86.66, output = 100.0, timeout = 29900, exptTempC = 50.00, TecRate = 1.280
(1552343) TC: TC-0 = 99.61, modeled = 37.47, target = 50.00, heatSink = -86.86, output = 100.0, timeout = 30050, exptTempC = 50.00, TecRate = 1.276
(1552493) TC: TC-0 = 99.65, modeled = 37.66, target = 50.00, heatSink = -86.82, output = 100.0, timeout = 30200, exptTempC = 50.00, TecRate = 1.273
(1552642) TC: TC-0 = 99.72, modeled = 37.85, target = 50.00, heatSink = -86.55, output = 100.0, timeout = 30350, exptTempC = 50.00, TecRate = 1.270
(1552791) TC: TC-0 = 99.78, modeled = 38.04, target = 50.00, heatSink = -86.66, output = 100.0, timeout = 30500, exptTempC = 50.00, TecRate = 1.267
(1552942) TC: TC-0 = 99.82, modeled = 38.23, target = 50.00, heatSink = -86.78, output = 100.0, timeout = 30650, exptTempC = 50.00, TecRate = 1.263
(1553093) TC: TC-0 = 99.88, modeled = 38.42, target = 50.00, heatSink = -86.78, output = 100.0, timeout = 30800, exptTempC = 50.00, TecRate = 1.260
(1553248) TC: TC-0 = 99.93, modeled = 38.60, target = 50.00, heatSink = -86.94, output = 100.0, timeout = 30950, exptTempC = 50.00, TecRate = 1.257
(1553394) TC: TC-0 = 99.97, modeled = 38.79, target = 50.00, heatSink = -86.78, output = 100.0, timeout = 31100, exptTempC = 50.00, TecRate = 1.253
(1553544) TC: TC-0 = 100.03, modeled = 38.98, target = 50.00, heatSink = -86.27, output = 100.0, timeout = 31250, exptTempC = 50.00, TecRate = 1.250
(1553694) TC: TC-0 = 100.08, modeled = 39.17, target = 50.00, heatSink = -86.51, output = 100.0, timeout = 31400, exptTempC = 50.00, TecRate = 1.247
(1553843) TC: TC-0 = 100.12, modeled = 39.35, target = 50.00, heatSink = -86.59, output = 100.0, timeout = 31550, exptTempC = 50.00, TecRate = 1.244
(1553997) TC: TC-0 = 100.17, modeled = 39.54, target = 50.00, heatSink = -86.74, output = 100.0, timeout = 31700, exptTempC = 50.00, TecRate = 1.240
(1554151) TC: TC-0 = 100.20, modeled = 39.73, target = 50.00, heatSink = -86.74, output = 100.0, timeout = 31850, exptTempC = 50.00, TecRate = 1.237
(1554297) TC: TC-0 = 100.24, modeled = 39.91, target = 50.00, heatSink = -86.78, output = 100.0, timeout = 32000, exptTempC = 50.00, TecRate = 1.233
(1554445) TC: TC-0 = 100.30, modeled = 40.10, target = 50.00, heatSink = -86.70, output = 100.0, timeout = 32150, exptTempC = 50.00, TecRate = 1.230
(1554596) TC: TC-0 = 100.34, modeled = 40.28, target = 50.00, heatSink = -86.86, output = 100.0, timeout = 32300, exptTempC = 50.00, TecRate = 1.226
(1554746) TC: TC-0 = 100.38, modeled = 40.46, target = 50.00, heatSink = -86.70, output = 100.0, timeout = 32450, exptTempC = 50.00, TecRate = 1.223
(1554898) TC: TC-0 = 100.43, modeled = 40.65, target = 50.00, heatSink = -86.78, output = 100.0, timeout = 32600, exptTempC = 50.00, TecRate = 1.220
(1555052) TC: TC-0 = 100.46, modeled = 40.83, target = 50.00, heatSink = -86.66, output = 100.0, timeout = 32750, exptTempC = 50.00, TecRate = 1.216
(1555197) TC: TC-0 = 100.51, modeled = 41.01, target = 50.00, heatSink = -86.51, output = 100.0, timeout = 32900, exptTempC = 50.00, TecRate = 1.213
(1555347) TC: TC-0 = 100.55, modeled = 41.19, target = 50.00, heatSink = -86.35, output = 100.0, timeout = 33050, exptTempC = 50.00, TecRate = 1.210
(1555498) TC: TC-0 = 100.58, modeled = 41.37, target = 50.00, heatSink = -86.71, output = 100.0, timeout = 33200, exptTempC = 50.00, TecRate = 1.206
(1555648) TC: TC-0 = 100.63, modeled = 41.55, target = 50.00, heatSink = -86.46, output = 100.0, timeout = 33350, exptTempC = 50.00, TecRate = 1.203
(1555800) TC: TC-0 = 100.69, modeled = 41.73, target = 50.00, heatSink = -86.95, output = 100.0, timeout = 33500, exptTempC = 50.00, TecRate = 1.200
(1555954) TC: TC-0 = 100.71, modeled = 41.91, target = 50.00, heatSink = -86.94, output = 100.0, timeout = 33650, exptTempC = 50.00, TecRate = 1.196
(1556099) TC: TC-0 = 100.75, modeled = 42.09, target = 50.00, heatSink = -86.47, output = 100.0, timeout = 33800, exptTempC = 50.00, TecRate = 1.193
(1556250) TC: TC-0 = 100.77, modeled = 42.27, target = 50.00, heatSink = -86.51, output = 100.0, timeout = 33950, exptTempC = 50.00, TecRate = 1.189
(1556400) TC: TC-0 = 100.82, modeled = 42.45, target = 50.00, heatSink = -86.78, output = 100.0, timeout = 34100, exptTempC = 50.00, TecRate = 1.186
(1556551) TC: TC-0 = 100.85, modeled = 42.63, target = 50.00, heatSink = -86.70, output = 100.0, timeout = 34250, exptTempC = 50.00, TecRate = 1.182
(1556702) TC: TC-0 = 100.89, modeled = 42.80, target = 50.00, heatSink = -86.82, output = 100.0, timeout = 34400, exptTempC = 50.00, TecRate = 1.179
(1556857) TC: TC-0 = 100.91, modeled = 42.98, target = 50.00, heatSink = -86.74, output = 100.0, timeout = 34550, exptTempC = 50.00, TecRate = 1.175
(1557004) TC: TC-0 = 100.94, modeled = 43.16, target = 50.00, heatSink = -86.58, output = 100.0, timeout = 34700, exptTempC = 50.00, TecRate = 1.172
(1557154) TC: TC-0 = 100.97, modeled = 43.33, target = 50.00, heatSink = -86.54, output = 100.0, timeout = 34850, exptTempC = 50.00, TecRate = 1.168
(1557305) TC: TC-0 = 101.01, modeled = 43.51, target = 50.00, heatSink = -86.50, output = 100.0, timeout = 35000, exptTempC = 50.00, TecRate = 1.165
(1557455) TC: TC-0 = 101.04, modeled = 43.68, target = 50.00, heatSink = -86.54, output = 100.0, timeout = 35150, exptTempC = 50.00, TecRate = 1.162
(1557606) TC: TC-0 = 101.08, modeled = 43.86, target = 50.00, heatSink = -86.78, output = 100.0, timeout = 35300, exptTempC = 50.00, TecRate = 1.159
(1557758) TC: TC-0 = 101.13, modeled = 44.03, target = 50.00, heatSink = -86.58, output = 100.0, timeout = 35450, exptTempC = 50.00, TecRate = 1.155
(1557907) TC: TC-0 = 101.14, modeled = 44.20, target = 50.00, heatSink = -86.70, output = 100.0, timeout = 35600, exptTempC = 50.00, TecRate = 1.152
(1558057) TC: TC-0 = 101.16, modeled = 44.37, target = 50.00, heatSink = -86.40, output = 100.0, timeout = 35750, exptTempC = 50.00, TecRate = 1.148
(1558207) TC: TC-0 = 101.19, modeled = 44.55, target = 50.00, heatSink = -86.39, output = 100.0, timeout = 35900, exptTempC = 50.00, TecRate = 1.145
(1558358) TC: TC-0 = 101.21, modeled = 44.72, target = 50.00, heatSink = -86.62, output = 100.0, timeout = 36050, exptTempC = 50.00, TecRate = 1.141
(1558509) TC: TC-0 = 101.23, modeled = 44.89, target = 50.00, heatSink = -86.74, output = 100.0, timeout = 36200, exptTempC = 50.00, TecRate = 1.137
(1558662) TC: TC-0 = 101.26, modeled = 45.06, target = 50.00, heatSink = -86.62, output = 100.0, timeout = 36350, exptTempC = 50.00, TecRate = 1.134
(1558812) TC: TC-0 = 101.27, modeled = 45.23, target = 50.00, heatSink = -86.74, output = 100.0, timeout = 36500, exptTempC = 50.00, TecRate = 1.130
(1558962) TC: TC-0 = 101.31, modeled = 45.40, target = 50.00, heatSink = -86.74, output = 100.0, timeout = 36650, exptTempC = 50.00, TecRate = 1.127
(1559111) TC: TC-0 = 101.34, modeled = 45.57, target = 50.00, heatSink = -86.78, output = 100.0, timeout = 36800, exptTempC = 50.00, TecRate = 1.124
(1559262) TC: TC-0 = 101.37, modeled = 45.73, target = 50.00, heatSink = -86.70, output = 100.0, timeout = 36950, exptTempC = 50.00, TecRate = 1.120
(1559411) TC: TC-0 = 101.40, modeled = 45.90, target = 50.00, heatSink = -86.66, output = 100.0, timeout = 37100, exptTempC = 50.00, TecRate = 1.117
(1559569) TC: TC-0 = 101.43, modeled = 46.07, target = 50.00, heatSink = -86.36, output = 100.0, timeout = 37250, exptTempC = 50.00, TecRate = 1.114
(1559713) TC: TC-0 = 101.45, modeled = 46.24, target = 50.00, heatSink = -86.70, output = 100.0, timeout = 37400, exptTempC = 50.00, TecRate = 1.110
(1559863) TC: TC-0 = 101.48, modeled = 46.40, target = 50.00, heatSink = -86.59, output = 100.0, timeout = 37550, exptTempC = 50.00, TecRate = 1.107
(1560013) TC: TC-0 = 101.50, modeled = 46.57, target = 50.00, heatSink = -86.47, output = 100.0, timeout = 37700, exptTempC = 50.00, TecRate = 1.103
(1560163) TC: TC-0 = 101.53, modeled = 46.73, target = 50.00, heatSink = -86.70, output = 100.0, timeout = 37850, exptTempC = 50.00, TecRate = 1.100
(1560315) TC: TC-0 = 101.54, modeled = 46.90, target = 50.00, heatSink = -86.78, output = 100.0, timeout = 38000, exptTempC = 50.00, TecRate = 1.097
(1560470) TC: TC-0 = 101.56, modeled = 47.06, target = 50.00, heatSink = -86.86, output = 100.0, timeout = 38150, exptTempC = 50.00, TecRate = 1.093
(1560614) TC: TC-0 = 101.59, modeled = 47.23, target = 50.00, heatSink = -86.79, output = 100.0, timeout = 38300, exptTempC = 50.00, TecRate = 1.090
(1560764) TC: TC-0 = 101.62, modeled = 47.39, target = 50.00, heatSink = -86.35, output = 100.0, timeout = 38450, exptTempC = 50.00, TecRate = 1.087
(1560915) TC: TC-0 = 101.64, modeled = 47.55, target = 50.00, heatSink = -86.54, output = 100.0, timeout = 38600, exptTempC = 50.00, TecRate = 1.083
(1561065) TC: TC-0 = 101.65, modeled = 47.71, target = 50.00, heatSink = -86.90, output = 100.0, timeout = 38750, exptTempC = 50.00, TecRate = 1.080
(1561217) TC: TC-0 = 101.67, modeled = 47.88, target = 50.00, heatSink = -86.75, output = 100.0, timeout = 38900, exptTempC = 50.00, TecRate = 1.076
(1561373) TC: TC-0 = 101.68, modeled = 48.04, target = 50.00, heatSink = -86.58, output = 100.0, timeout = 39050, exptTempC = 50.00, TecRate = 1.073
(1561518) TC: TC-0 = 101.70, modeled = 48.20, target = 50.00, heatSink = -86.74, output = 100.0, timeout = 39200, exptTempC = 50.00, TecRate = 1.069
(1561668) TC: TC-0 = 101.73, modeled = 48.36, target = 50.00, heatSink = -86.43, output = 100.0, timeout = 39350, exptTempC = 50.00, TecRate = 1.066
(1561818) TC: TC-0 = 101.74, modeled = 48.52, target = 50.00, heatSink = -86.54, output = 100.0, timeout = 39500, exptTempC = 50.00, TecRate = 1.063
(1561970) TC: TC-0 = 101.77, modeled = 48.68, target = 50.00, heatSink = -86.66, output = 100.0, timeout = 39650, exptTempC = 50.00, TecRate = 1.059
(1562120) TC: TC-0 = 101.81, modeled = 48.83, target = 50.00, heatSink = -86.66, output = -50.0, timeout = 39750, exptTempC = 50.00, TecRate = 1.057
(1562274) TC: TC-0 = 101.83, modeled = 48.99, target = 50.00, heatSink = -86.70, output = -100.0, timeout = 39900, exptTempC = 50.00, TecRate = 1.053
(1562420) TC: TC-0 = 101.82, modeled = 49.15, target = 50.00, heatSink = -86.78, output = -100.0, timeout = 40050, exptTempC = 50.00, TecRate = 1.049
(1562570) TC: TC-0 = 101.85, modeled = 49.31, target = 50.00, heatSink = -86.59, output = -100.0, timeout = 40200, exptTempC = 50.00, TecRate = 1.046
(1562720) TC: TC-0 = 101.87, modeled = 49.46, target = 50.00, heatSink = -86.47, output = -100.0, timeout = 40350, exptTempC = 50.00, TecRate = 1.043
***Stage1 OFF***
(1562871) TC: TC-0 = 101.90, modeled = 49.62, target = 50.00, heatSink = -86.86, output = -100.0, timeout = 40500, exptTempC = 50.00, TecRate = 1.040
[44]TC TEC Turned Off
(1562900) _deviceLogsSetTC: Adding Time 40645
(1577059) heapMonitor_checkFreeHeapSize: New heap low water mark 114444
