***Stage1 ON***
[32]TC TEC set to 50°C
(2361323) _setStage1TecTempC: TEC Set Temp 50.000000
(2361324) _applyThermalBrakeUpdate: Worst Temp: 58.379440
(2361327) _resetThermalControlState: RESET Peltier 0 control state
(2361334) thermalControlSetTargetTempC: [0] MAX RAMPING  goto 50.0
(2361341) _setThermalControlState: thermalControl-0: changing state 3->1
(2361349) tecCurvePredictorSetHoldPower: Not setting hold Power for ST1
(2361356) thermalControlSetEnable: Enabling Peltier 0
(2361453) TC: TC-0 = 23.26, modeled = 21.69, target = 50.00, heatSink = -85.79, output = 100.0, timeout = 100, exptTempC = 50.00, TecRate = 0.000
(2397886) TC: TC-0 = 102.88, modeled = 43.72, target = 50.00, heatSink = -86.12, output = 100.0, timeout = 22650, exptTempC = 50.00, TecRate = 1.206
(2398036) TC: TC-0 = 102.91, modeled = 43.90, target = 50.00, heatSink = -86.12, output = 100.0, timeout = 22800, exptTempC = 50.00, TecRate = 1.202
(2398188) TC: TC-0 = 102.93, modeled = 44.08, target = 50.00, heatSink = -86.31, output = 100.0, timeout = 22950, exptTempC = 50.00, TecRate = 1.198
(2398342) TC: TC-0 = 102.94, modeled = 44.25, target = 50.00, heatSink = -86.46, output = 100.0, timeout = 23100, exptTempC = 50.00, TecRate = 1.194
(2398487) TC: TC-0 = 102.98, modeled = 44.43, target = 50.00, heatSink = -86.24, output = 100.0, timeout = 23250, exptTempC = 50.00, TecRate = 1.191
(2398637) TC: TC-0 = 103.01, modeled = 44.61, target = 50.00, heatSink = -86.05, output = 100.0, timeout = 23400, exptTempC = 50.00, TecRate = 1.187
(2398787) TC: TC-0 = 103.03, modeled = 44.79, target = 50.00, heatSink = -86.35, output = 100.0, timeout = 23550, exptTempC = 50.00, TecRate = 1.184
(2398938) TC: TC-0 = 103.05, modeled = 44.97, target = 50.00, heatSink = -86.01, output = 100.0, timeout = 23700, exptTempC = 50.00, TecRate = 1.180
(2399088) TC: TC-0 = 103.07, modeled = 45.14, target = 50.00, heatSink = -86.19, output = 100.0, timeout = 23850, exptTempC = 50.00, TecRate = 1.176
(2399244) TC: TC-0 = 103.10, modeled = 45.32, target = 50.00, heatSink = -86.31, output = 100.0, timeout = 24000, exptTempC = 50.00, TecRate = 1.172
(2399391) TC: TC-0 = 103.12, modeled = 45.50, target = 50.00, heatSink = -85.94, output = 100.0, timeout = 24150, exptTempC = 50.00, TecRate = 1.169
(2399540) TC: TC-0 = 103.15, modeled = 45.67, target = 50.00, heatSink = -86.16, output = 100.0, timeout = 24300, exptTempC = 50.00, TecRate = 1.165
(2399691) TC: TC-0 = 103.18, modeled = 45.84, target = 50.00, heatSink = -86.19, output = 100.0, timeout = 24450, exptTempC = 50.00, TecRate = 1.162
(2399842) TC: TC-0 = 103.20, modeled = 46.02, target = 50.00, heatSink = -86.05, output = 100.0, timeout = 24600, exptTempC = 50.00, TecRate = 1.158
(2399993) TC: TC-0 = 103.23, modeled = 46.19, target = 50.00, heatSink = -86.01, output = 100.0, timeout = 24750, exptTempC = 50.00, TecRate = 1.155
(2400144) TC: TC-0 = 103.24, modeled = 46.36, target = 50.00, heatSink = -86.19, output = 100.0, timeout = 24900, exptTempC = 50.00, TecRate = 1.151
(2400299) TC: TC-0 = 103.27, modeled = 46.54, target = 50.00, heatSink = -86.16, output = 100.0, timeout = 25050, exptTempC = 50.00, TecRate = 1.147
(2400443) TC: TC-0 = 103.27, modeled = 46.71, target = 50.00, heatSink = -86.19, output = 100.0, timeout = 25200, exptTempC = 50.00, TecRate = 1.143
(2400593) TC: TC-0 = 103.29, modeled = 46.88, target = 50.00, heatSink = -86.08, output = 100.0, timeout = 25350, exptTempC = 50.00, TecRate = 1.140
(2400743) TC: TC-0 = 103.31, modeled = 47.05, target = 50.00, heatSink = -86.13, output = 100.0, timeout = 25500, exptTempC = 50.00, TecRate = 1.136
(2400893) TC: TC-0 = 103.33, modeled = 47.22, target = 50.00, heatSink = -86.01, output = 100.0, timeout = 25650, exptTempC = 50.00, TecRate = 1.133
(2401045) TC: TC-0 = 103.35, modeled = 47.39, target = 50.00, heatSink = -86.16, output = 100.0, timeout = 25800, exptTempC = 50.00, TecRate = 1.129
(2401200) TC: TC-0 = 103.35, modeled = 47.56, target = 50.00, heatSink = -86.31, output = 100.0, timeout = 25950, exptTempC = 50.00, TecRate = 1.125
(2401344) TC: TC-0 = 103.36, modeled = 47.73, target = 50.00, heatSink = -86.31, output = 100.0, timeout = 26100, exptTempC = 50.00, TecRate = 1.121
(2401495) TC: TC-0 = 103.37, modeled = 47.90, target = 50.00, heatSink = -85.89, output = 100.0, timeout = 26250, exptTempC = 50.00, TecRate = 1.117
(2401645) TC: TC-0 = 103.40, modeled = 48.06, target = 50.00, heatSink = -85.89, output = 100.0, timeout = 26400, exptTempC = 50.00, TecRate = 1.114
(2401795) TC: TC-0 = 103.43, modeled = 48.23, target = 50.00, heatSink = -86.16, output = 100.0, timeout = 26550, exptTempC = 50.00, TecRate = 1.111
(2401948) TC: TC-0 = 103.43, modeled = 48.40, target = 50.00, heatSink = -86.31, output = 100.0, timeout = 26700, exptTempC = 50.00, TecRate = 1.107
***Stage1 OFF***
(2402095) TC: TC-0 = 103.43, modeled = 48.56, target = 50.00, heatSink = -86.16, output = 100.0, timeout = 26850, exptTempC = 50.00, TecRate = 1.103
[35]TC TEC Turned Off
(2402149) _deviceLogsSetTC: Adding Time 26945
