id,type,inst,cq,fmax,pcr noise,melt noise,tm
f546ea01-113d-4aee-b9b0-b14b3eb3fbd9,AdvBuild,26,28,489,0.04,0.07,84
21e9cd53-7e86-4703-83c6-4b4efb3af0ad,AdvBuild,26,28,698,0.05,0.02,84
ae395417-c50f-4e62-85f9-e009d7d33438,AdvBuild,26,33,707,0.04,0.03,83
0bc6cd89-c45d-488a-ae5b-cc10c39ce7aa,AdvBuild,26,31,707,0.11,0.02,83
4641a453-d9fe-4b68-86c0-24becb9b6287,AdvBuild,26,32,709,0.03,0.02,84
899a02e8-bc56-4620-aae4-739b82d2170b,AdvBuild,26,26,842,0.05,0.03,83
91d9ba9c-a337-4935-b692-afcb0b1848d7,AdvBuild,26,32,855,0.03,0.02,83
a5104dc7-7c73-4a4a-837d-ed5b76e42767,AdvBuild,26,30,914,0.02,0.02,84
4da87511-6b6b-4513-afd0-ca57c22eb54e,AdvBuild,26,31,988,0.04,0.03,84
ae3523d8-006b-4575-a6e9-b73f05387461,AdvBuild,26,31,1010,0.06,0.03,83
f6000f2c-4ab4-4d41-aa0f-2c90b9c8ed8a,AdvBuild,26,27,1114,0.03,0.03,84
ea95462e-8c82-430e-88d3-7e221f93c673,AdvBuild,26,30,1157,0.04,0.03,84
588a784c-d994-4d8e-8f2d-a8a9f28e2bdc,AdvBuild,26,29,1193,0.03,0.03,84
810a2d30-4d6f-4d13-a95e-4ec68a97a466,AdvBuild,26,25,1295,0.07,0.04,83
3e49ff94-663c-483d-95f2-6f865799d8a4,AdvBuild,26,25,1309,0.03,0.03,83
d3a59429-04df-4a2c-b42f-ec854b2a7115,AdvBuild,26,29,1426,0.02,0.02,83
933fd61d-eb5f-46ac-a8f8-9bde1738a652,AdvBuild,26,26,1496,0.02,0.05,83
e5783d69-8f23-4d0a-9f20-c50b964eb911,AdvBuild,26,30,1527,0.01,0.02,83
c788c07b-4bf2-4b67-867a-2f52dad5858b,AdvBuild,26,25,1580,0.02,0.02,83
6268e5b6-d6e0-4dcb-952c-63892f9f4bea,AdvBuild,26,25,1674,0.03,0.03,83
23481ff3-50fd-4dd9-844f-d77b0651d9d8,AdvBuild,26,25,1714,0.03,0.02,83
803a117c-70e9-4e65-bdb0-8b2fafd3396c,AdvBuild,26,25,1719,0.05,0.02,83
18c1e20f-1ad5-48eb-9a04-a53fe72ebf09,AdvBuild,26,24,1767,0.03,0.01,83
52943b58-e48a-438e-9b32-8fabcba1f24f,AdvBuild,26,28,1777,0.02,0.04,83
5759a31a-abcb-46fb-98c8-c63f9599dd8c,AdvBuild,26,29,1798,0.03,0.05,83
6aea30e6-319d-4da9-bbb2-5146dc5f315d,AdvBuild,26,27,1907,0.01,0.02,83
cd107e97-5c32-4660-9617-f5319c3de8b8,AdvBuild,26,24,1913,0.03,0.03,83
9dc6309f-8698-4be4-891d-b29d8aa4cd5e,AdvBuild,26,28,2295,0.02,0.02,83
451af39a-b38b-4da1-86ec-e8443692bc77,AdvBuild,26,30,2489,0.02,0.01,83
59de0773-7682-4dbd-b07c-aadfda56af42,AdvBuild,26,30,2499,0.02,0.01,84
2bcb821d-c84e-4fca-ba4c-74b47b714578,AdvBuild,26,30,2609,0.03,0.02,84
b6c6a711-e42c-4bb5-aa69-d660ec7de255,AdvBuild,26,30,2698,0.02,0.02,83
8a799d5c-fc23-4f04-9311-a41006e694b3,AdvBuild,26,29,2862,0.02,0.04,83
0357553b-46cd-4f58-b9f3-64e20b563b84,AdvBuild,26,27,3027,0.02,0.01,84
5525c229-986c-4e5b-9362-4856f8873717,AdvBuild,26,27,3571,0.02,0.01,84
929be565-b5f4-4387-8d02-daaed2be331b,AdvBuild,26,27,3724,0.02,0.01,84
c6794b28-a39b-42bb-ac4b-ea19c18c2c42,AdvBuild,27,16,-606,0.02,0.23, 
2716d185-90c9-4611-927c-6991c47975bf,AdvBuild,27,15,-534,0.05,0.12,89
2bdcee4e-cd75-4e2c-9476-bc6754759e80,AdvBuild,27,18,-498,0.02,0.44, 
534e36b8-530e-4a87-931e-d3de95ebbfc1,AdvBuild,27,17,-315,0.05,0.27,87
06ca823a-1f29-4812-9385-27830ed0052c,AdvBuild,27,17,-173,0.05,0.53,83
a69a191c-3b08-4587-b67a-55f28815dae4,AdvBuild,27,10,-63,0.97,0.06, 
c66aad6c-f372-4d84-b357-441ccb8f1767,AdvBuild,27,22,-38,0.22,0.08,72
b7d2a0ba-bee8-42c3-a061-adb7c39a287d,AdvBuild,27,,-30,0.56,0.07,
4b703027-3ce7-4947-ab5d-45d0b11fb650,AdvBuild,27,20,-8,2.18,0.32,67
28f44488-66e7-4568-aa23-b977a3464316,AdvBuild,27,36,213,0.05,0.04,85
200c2463-f2f1-4d26-a1cd-5e5dffbb74c8,AdvBuild,27,35,277,0.09,0.03,84
c056a2db-b799-46fe-bd8a-bd0bfb93761e,AdvBuild,27,27,918,0.02,0.03,83
23826d38-e806-48dc-8164-44c615fc7fea,AdvBuild,27,27,1025,0.02,0.02,83
22a7a77d-10dd-4cc1-b997-7eec79ba3e51,AdvBuild,27,26,1167,0.01,0.01,83
18995734-afe9-4978-85db-3e71f532ea1f,AdvBuild,27,29,1948,0.02,0.02,83
f635e3a8-cb4d-4c37-a851-297ea419c4fe,AdvBuild,27,30,2110,0.02,0.02,83
e1ac1401-c6be-4d46-809d-5ca87c68ed9a,AdvBuild,27,28,2296,0.03,0.16,83
18e5f878-83cf-4002-ba2f-2d175566fbbc,AdvBuild,27,26,2876,0.02,0.02,84
