(8625944) systemRequestStateChange: System State Transition WARNING -> ERROR
(8625944) blePeriphNotifySubscription: ENTER NOTIFY
(8625947) systemRequestStateChange: Notify exit state change
***PCR ON***
[91]PCR TEC set to 50°C
(8631203) _setPcrTecTempC: TEC Set Temp 50.000000
(8631204) _resetThermalControlState: RESET Peltier 1 control state
(8631208) thermalControlSetTargetTempC: [1] MAX RAMPING  goto 50.0
(8631215) _setThermalControlState: thermalControl-1: changing state 3->1
(8631222) tecCurvePredictorSetHoldPower: holdPower is NaN
(8631228) thermalControlSetEnable: Enabling Peltier 1
(8631251) TC: TC-1 = 22.24, modeled = 21.48, target = 50.00, heatSink = -86.28, output = 50.0, timeout = 0, exptTempC = 50.00, TecRate = 0.191
(8655763) TC: TC-1 = 97.08, modeled = 90.33, target = 50.00, heatSink = -86.70, output = -100.0, timeout = 24400, exptTempC = 50.00, TecRate = 0.734
(8655918) TC: TC-1 = 97.10, modeled = 90.44, target = 50.00, heatSink = -86.62, output = -100.0, timeout = 24550, exptTempC = 50.00, TecRate = 0.704
(8656063) TC: TC-1 = 97.15, modeled = 90.54, target = 50.00, heatSink = -86.54, output = -100.0, timeout = 24700, exptTempC = 50.00, TecRate = 0.704
(8656214) TC: TC-1 = 97.19, modeled = 90.65, target = 50.00, heatSink = -86.16, output = -100.0, timeout = 24850, exptTempC = 50.00, TecRate = 0.691
(8656363) TC: TC-1 = 97.23, modeled = 90.75, target = 50.00, heatSink = -86.28, output = -100.0, timeout = 25000, exptTempC = 50.00, TecRate = 0.686
(8656514) TC: TC-1 = 97.28, modeled = 90.86, target = 50.00, heatSink = -86.54, output = -100.0, timeout = 25150, exptTempC = 50.00, TecRate = 0.688
(8656669) TC: TC-1 = 97.32, modeled = 90.96, target = 50.00, heatSink = -86.74, output = -100.0, timeout = 25300, exptTempC = 50.00, TecRate = 0.680
(8656815) TC: TC-1 = 97.35, modeled = 91.06, target = 50.00, heatSink = -86.50, output = -100.0, timeout = 25450, exptTempC = 50.00, TecRate = 0.666
(8656964) TC: TC-1 = 97.39, modeled = 91.16, target = 50.00, heatSink = -86.09, output = -100.0, timeout = 25600, exptTempC = 50.00, TecRate = 0.651
(8657115) TC: TC-1 = 97.43, modeled = 91.25, target = 50.00, heatSink = -86.31, output = -100.0, timeout = 25750, exptTempC = 50.00, TecRate = 0.649
(8657264) TC: TC-1 = 97.47, modeled = 91.35, target = 50.00, heatSink = -86.74, output = -100.0, timeout = 25900, exptTempC = 50.00, TecRate = 0.645
(8657418) TC: TC-1 = 97.51, modeled = 91.45, target = 50.00, heatSink = -86.70, output = -100.0, timeout = 26050, exptTempC = 50.00, TecRate = 0.634
(8657567) TC: TC-1 = 97.54, modeled = 91.54, target = 50.00, heatSink = -86.82, output = -100.0, timeout = 26200, exptTempC = 50.00, TecRate = 0.616
(8657717) TC: TC-1 = 97.57, modeled = 91.63, target = 50.00, heatSink = -86.24, output = -100.0, timeout = 26350, exptTempC = 50.00, TecRate = 0.608
(8657866) TC: TC-1 = 97.60, modeled = 91.72, target = 50.00, heatSink = -86.28, output = -100.0, timeout = 26500, exptTempC = 50.00, TecRate = 0.598
(8658017) TC: TC-1 = 97.65, modeled = 91.81, target = 50.00, heatSink = -86.70, output = -100.0, timeout = 26650, exptTempC = 50.00, TecRate = 0.603
(8658167) TC: TC-1 = 97.67, modeled = 91.90, target = 50.00, heatSink = -86.58, output = -100.0, timeout = 26800, exptTempC = 50.00, TecRate = 0.584
(8658323) TC: TC-1 = 97.71, modeled = 91.99, target = 50.00, heatSink = -86.90, output = -100.0, timeout = 26950, exptTempC = 50.00, TecRate = 0.587
(8658468) TC: TC-1 = 97.74, modeled = 92.07, target = 50.00, heatSink = -86.52, output = -100.0, timeout = 27100, exptTempC = 50.00, TecRate = 0.569
(8658618) TC: TC-1 = 97.77, modeled = 92.16, target = 50.00, heatSink = -86.35, output = -100.0, timeout = 27250, exptTempC = 50.00, TecRate = 0.562
(8658767) TC: TC-1 = 97.80, modeled = 92.24, target = 50.00, heatSink = -86.62, output = -100.0, timeout = 27400, exptTempC = 50.00, TecRate = 0.553
(8658918) TC: TC-1 = 97.84, modeled = 92.33, target = 50.00, heatSink = -86.78, output = -100.0, timeout = 27550, exptTempC = 50.00, TecRate = 0.561
(8659072) TC: TC-1 = 97.88, modeled = 92.41, target = 50.00, heatSink = -86.54, output = -100.0, timeout = 27700, exptTempC = 50.00, TecRate = 0.554
(8659225) TC: TC-1 = 97.90, modeled = 92.49, target = 50.00, heatSink = -86.54, output = -100.0, timeout = 27850, exptTempC = 50.00, TecRate = 0.534
(8659368) TC: TC-1 = 97.93, modeled = 92.57, target = 50.00, heatSink = -86.82, output = -100.0, timeout = 28000, exptTempC = 50.00, TecRate = 0.528
(8659521) TC: TC-1 = 97.96, modeled = 92.65, target = 50.00, heatSink = -86.16, output = -100.0, timeout = 28150, exptTempC = 50.00, TecRate = 0.526
(8659668) TC: TC-1 = 98.00, modeled = 92.73, target = 50.00, heatSink = -86.43, output = -100.0, timeout = 28300, exptTempC = 50.00, TecRate = 0.523
(8659819) TC: TC-1 = 98.03, modeled = 92.80, target = 50.00, heatSink = -86.78, output = -100.0, timeout = 28450, exptTempC = 50.00, TecRate = 0.517
(8659974) TC: TC-1 = 98.06, modeled = 92.88, target = 50.00, heatSink = -86.62, output = -100.0, timeout = 28600, exptTempC = 50.00, TecRate = 0.510
(8660120) TC: TC-1 = 98.09, modeled = 92.96, target = 50.00, heatSink = -86.43, output = -100.0, timeout = 28750, exptTempC = 50.00, TecRate = 0.501
(8660269) TC: TC-1 = 98.12, modeled = 93.03, target = 50.00, heatSink = -86.20, output = -100.0, timeout = 28900, exptTempC = 50.00, TecRate = 0.499
(8660420) TC: TC-1 = 98.16, modeled = 93.11, target = 50.00, heatSink = -86.47, output = -100.0, timeout = 29050, exptTempC = 50.00, TecRate = 0.498
(8660570) TC: TC-1 = 98.21, modeled = 93.18, target = 50.00, heatSink = -86.58, output = -100.0, timeout = 29200, exptTempC = 50.00, TecRate = 0.503
(8660720) TC: TC-1 = 98.23, modeled = 93.26, target = 50.00, heatSink = -86.58, output = -100.0, timeout = 29350, exptTempC = 50.00, TecRate = 0.490
(8660876) TC: TC-1 = 98.26, modeled = 93.33, target = 50.00, heatSink = -86.58, output = -100.0, timeout = 29500, exptTempC = 50.00, TecRate = 0.480
(8661020) TC: TC-1 = 98.29, modeled = 93.40, target = 50.00, heatSink = -86.62, output = -100.0, timeout = 29650, exptTempC = 50.00, TecRate = 0.471
(8661169) TC: TC-1 = 98.31, modeled = 93.47, target = 50.00, heatSink = -86.35, output = -100.0, timeout = 29800, exptTempC = 50.00, TecRate = 0.464
(8661320) TC: TC-1 = 98.34, modeled = 93.54, target = 50.00, heatSink = -86.32, output = -100.0, timeout = 29950, exptTempC = 50.00, TecRate = 0.458
(8661470) TC: TC-1 = 98.39, modeled = 93.61, target = 50.00, heatSink = -86.74, output = -100.0, timeout = 30100, exptTempC = 50.00, TecRate = 0.469
(8661622) TC: TC-1 = 98.41, modeled = 93.68, target = 50.00, heatSink = -86.70, output = -100.0, timeout = 30250, exptTempC = 50.00, TecRate = 0.451
(8661772) TC: TC-1 = 98.43, modeled = 93.74, target = 50.00, heatSink = -86.62, output = -100.0, timeout = 30400, exptTempC = 50.00, TecRate = 0.436
(8661921) TC: TC-1 = 98.47, modeled = 93.81, target = 50.00, heatSink = -86.47, output = -100.0, timeout = 30550, exptTempC = 50.00, TecRate = 0.450
(8662072) TC: TC-1 = 98.51, modeled = 93.88, target = 50.00, heatSink = -86.12, output = -100.0, timeout = 30700, exptTempC = 50.00, TecRate = 0.447
(8662221) TC: TC-1 = 98.54, modeled = 93.94, target = 50.00, heatSink = -86.43, output = -100.0, timeout = 30850, exptTempC = 50.00, TecRate = 0.447
(8662371) TC: TC-1 = 98.58, modeled = 94.01, target = 50.00, heatSink = -86.62, output = -100.0, timeout = 31000, exptTempC = 50.00, TecRate = 0.445
(8662526) TC: TC-1 = 98.61, modeled = 94.08, target = 50.00, heatSink = -86.54, output = -100.0, timeout = 31150, exptTempC = 50.00, TecRate = 0.442
(8662672) TC: TC-1 = 98.62, modeled = 94.14, target = 50.00, heatSink = -86.31, output = -100.0, timeout = 31300, exptTempC = 50.00, TecRate = 0.420
(8662822) TC: TC-1 = 98.65, modeled = 94.20, target = 50.00, heatSink = -86.01, output = -100.0, timeout = 31450, exptTempC = 50.00, TecRate = 0.419
(8662971) TC: TC-1 = 98.69, modeled = 94.27, target = 50.00, heatSink = -86.32, output = -100.0, timeout = 31600, exptTempC = 50.00, TecRate = 0.418
(8663122) TC: TC-1 = 98.71, modeled = 94.33, target = 50.00, heatSink = -86.54, output = -100.0, timeout = 31750, exptTempC = 50.00, TecRate = 0.408
(8663277) TC: TC-1 = 98.75, modeled = 94.39, target = 50.00, heatSink = -86.66, output = -100.0, timeout = 31900, exptTempC = 50.00, TecRate = 0.418
(8663423) TC: TC-1 = 98.77, modeled = 94.45, target = 50.00, heatSink = -86.70, output = -100.0, timeout = 32050, exptTempC = 50.00, TecRate = 0.398
(8663572) TC: TC-1 = 98.79, modeled = 94.51, target = 50.00, heatSink = -86.16, output = -100.0, timeout = 32200, exptTempC = 50.00, TecRate = 0.394
(8663723) TC: TC-1 = 98.82, modeled = 94.57, target = 50.00, heatSink = -86.47, output = -100.0, timeout = 32350, exptTempC = 50.00, TecRate = 0.387
(8663872) TC: TC-1 = 98.85, modeled = 94.63, target = 50.00, heatSink = -86.62, output = -100.0, timeout = 32500, exptTempC = 50.00, TecRate = 0.385
(8664025) TC: TC-1 = 98.89, modeled = 94.68, target = 50.00, heatSink = -86.39, output = -100.0, timeout = 32650, exptTempC = 50.00, TecRate = 0.394
(8664180) TC: TC-1 = 98.91, modeled = 94.74, target = 50.00, heatSink = -86.35, output = -100.0, timeout = 32800, exptTempC = 50.00, TecRate = 0.375
(8664325) TC: TC-1 = 98.93, modeled = 94.80, target = 50.00, heatSink = -86.50, output = -100.0, timeout = 32950, exptTempC = 50.00, TecRate = 0.375
(8664474) TC: TC-1 = 98.95, modeled = 94.85, target = 50.00, heatSink = -86.01, output = -100.0, timeout = 33100, exptTempC = 50.00, TecRate = 0.363
(8664625) TC: TC-1 = 98.97, modeled = 94.91, target = 50.00, heatSink = -86.44, output = -100.0, timeout = 33250, exptTempC = 50.00, TecRate = 0.350
(8664775) TC: TC-1 = 99.00, modeled = 94.96, target = 50.00, heatSink = -86.74, output = -100.0, timeout = 33400, exptTempC = 50.00, TecRate = 0.357
(8664927) TC: TC-1 = 99.01, modeled = 95.01, target = 50.00, heatSink = -86.67, output = -100.0, timeout = 33550, exptTempC = 50.00, TecRate = 0.343
(8665076) TC: TC-1 = 99.04, modeled = 95.06, target = 50.00, heatSink = -86.62, output = -100.0, timeout = 33700, exptTempC = 50.00, TecRate = 0.338
(8665225) TC: TC-1 = 99.08, modeled = 95.12, target = 50.00, heatSink = -86.66, output = -100.0, timeout = 33850, exptTempC = 50.00, TecRate = 0.351
(8665376) TC: TC-1 = 99.11, modeled = 95.17, target = 50.00, heatSink = -86.05, output = -100.0, timeout = 34000, exptTempC = 50.00, TecRate = 0.350
(8665525) TC: TC-1 = 99.13, modeled = 95.22, target = 50.00, heatSink = -86.39, output = -100.0, timeout = 34150, exptTempC = 50.00, TecRate = 0.341
(8665676) TC: TC-1 = 99.15, modeled = 95.27, target = 50.00, heatSink = -86.66, output = -100.0, timeout = 34300, exptTempC = 50.00, TecRate = 0.336
(8665831) TC: TC-1 = 99.18, modeled = 95.32, target = 50.00, heatSink = -86.62, output = -100.0, timeout = 34450, exptTempC = 50.00, TecRate = 0.337
(8665977) TC: TC-1 = 99.20, modeled = 95.37, target = 50.00, heatSink = -86.74, output = -100.0, timeout = 34600, exptTempC = 50.00, TecRate = 0.332
(8666128) TC: TC-1 = 99.23, modeled = 95.42, target = 50.00, heatSink = -86.25, output = -100.0, timeout = 34750, exptTempC = 50.00, TecRate = 0.333
(8666278) TC: TC-1 = 99.26, modeled = 95.47, target = 50.00, heatSink = -86.54, output = -100.0, timeout = 34900, exptTempC = 50.00, TecRate = 0.333
(8666428) TC: TC-1 = 99.27, modeled = 95.52, target = 50.00, heatSink = -86.47, output = -100.0, timeout = 35050, exptTempC = 50.00, TecRate = 0.311
(8666580) TC: TC-1 = 99.29, modeled = 95.57, target = 50.00, heatSink = -86.46, output = -100.0, timeout = 35200, exptTempC = 50.00, TecRate = 0.310
(8666728) TC: TC-1 = 99.31, modeled = 95.61, target = 50.00, heatSink = -86.50, output = -100.0, timeout = 35350, exptTempC = 50.00, TecRate = 0.303
(8666880) TC: TC-1 = 99.33, modeled = 95.66, target = 50.00, heatSink = -86.58, output = -100.0, timeout = 35500, exptTempC = 50.00, TecRate = 0.302
(8667029) TC: TC-1 = 99.35, modeled = 95.70, target = 50.00, heatSink = -86.01, output = -100.0, timeout = 35650, exptTempC = 50.00, TecRate = 0.302
(8667180) TC: TC-1 = 99.38, modeled = 95.75, target = 50.00, heatSink = -86.46, output = -100.0, timeout = 35800, exptTempC = 50.00, TecRate = 0.305
(8667330) TC: TC-1 = 99.41, modeled = 95.80, target = 50.00, heatSink = -86.54, output = -100.0, timeout = 35950, exptTempC = 50.00, TecRate = 0.312
(8667486) TC: TC-1 = 99.43, modeled = 95.84, target = 50.00, heatSink = -86.39, output = -100.0, timeout = 36100, exptTempC = 50.00, TecRate = 0.300
(8667631) TC: TC-1 = 99.44, modeled = 95.88, target = 50.00, heatSink = -86.46, output = -100.0, timeout = 36250, exptTempC = 50.00, TecRate = 0.289
(8667783) TC: TC-1 = 99.46, modeled = 95.93, target = 50.00, heatSink = -86.27, output = -100.0, timeout = 36400, exptTempC = 50.00, TecRate = 0.282
(8667930) TC: TC-1 = 99.49, modeled = 95.97, target = 50.00, heatSink = -86.70, output = -100.0, timeout = 36550, exptTempC = 50.00, TecRate = 0.292
(8668081) TC: TC-1 = 99.52, modeled = 96.01, target = 50.00, heatSink = -86.50, output = -100.0, timeout = 36700, exptTempC = 50.00, TecRate = 0.287
(8668235) TC: TC-1 = 99.54, modeled = 96.06, target = 50.00, heatSink = -86.39, output = -100.0, timeout = 36850, exptTempC = 50.00, TecRate = 0.287
(8668387) TC: TC-1 = 99.55, modeled = 96.10, target = 50.00, heatSink = -86.39, output = -100.0, timeout = 37000, exptTempC = 50.00, TecRate = 0.277
(8668532) TC: TC-1 = 99.57, modeled = 96.14, target = 50.00, heatSink = -86.46, output = -100.0, timeout = 37150, exptTempC = 50.00, TecRate = 0.272
(8668682) TC: TC-1 = 99.61, modeled = 96.18, target = 50.00, heatSink = -86.16, output = -100.0, timeout = 37300, exptTempC = 50.00, TecRate = 0.285
(8668831) TC: TC-1 = 99.63, modeled = 96.22, target = 50.00, heatSink = -86.31, output = -100.0, timeout = 37450, exptTempC = 50.00, TecRate = 0.278
(8668982) TC: TC-1 = 99.65, modeled = 96.27, target = 50.00, heatSink = -86.58, output = -100.0, timeout = 37600, exptTempC = 50.00, TecRate = 0.275
(8669136) TC: TC-1 = 99.68, modeled = 96.31, target = 50.00, heatSink = -86.66, output = -100.0, timeout = 37750, exptTempC = 50.00, TecRate = 0.273
(8669283) TC: TC-1 = 99.69, modeled = 96.35, target = 50.00, heatSink = -86.58, output = -100.0, timeout = 37900, exptTempC = 50.00, TecRate = 0.262
(8669433) TC: TC-1 = 99.71, modeled = 96.39, target = 50.00, heatSink = -86.20, output = -100.0, timeout = 38050, exptTempC = 50.00, TecRate = 0.255
(8669582) TC: TC-1 = 99.72, modeled = 96.42, target = 50.00, heatSink = -86.66, output = -100.0, timeout = 38200, exptTempC = 50.00, TecRate = 0.246
(8669732) TC: TC-1 = 99.74, modeled = 96.46, target = 50.00, heatSink = -86.50, output = -100.0, timeout = 38350, exptTempC = 50.00, TecRate = 0.249
(8669884) TC: TC-1 = 99.76, modeled = 96.50, target = 50.00, heatSink = -86.78, output = -100.0, timeout = 38500, exptTempC = 50.00, TecRate = 0.251
(8670032) TC: TC-1 = 99.78, modeled = 96.54, target = 50.00, heatSink = -86.82, output = -100.0, timeout = 38650, exptTempC = 50.00, TecRate = 0.242
(8670183) TC: TC-1 = 99.79, modeled = 96.57, target = 50.00, heatSink = -86.47, output = -100.0, timeout = 38800, exptTempC = 50.00, TecRate = 0.238
(8670334) TC: TC-1 = 99.82, modeled = 96.61, target = 50.00, heatSink = -86.09, output = -100.0, timeout = 38950, exptTempC = 50.00, TecRate = 0.245
(8670484) TC: TC-1 = 99.85, modeled = 96.65, target = 50.00, heatSink = -86.47, output = -100.0, timeout = 39100, exptTempC = 50.00, TecRate = 0.252
(8670633) TC: TC-1 = 99.88, modeled = 96.68, target = 50.00, heatSink = -86.50, output = -100.0, timeout = 39250, exptTempC = 50.00, TecRate = 0.253
(8670789) TC: TC-1 = 99.92, modeled = 96.72, target = 50.00, heatSink = -86.54, output = -100.0, timeout = 39400, exptTempC = 50.00, TecRate = 0.265
(8670933) TC: TC-1 = 99.92, modeled = 96.76, target = 50.00, heatSink = -86.20, output = -100.0, timeout = 39550, exptTempC = 50.00, TecRate = 0.242
(8671084) TC: TC-1 = 99.94, modeled = 96.80, target = 50.00, heatSink = -86.01, output = -100.0, timeout = 39700, exptTempC = 50.00, TecRate = 0.239
(8671233) TC: TC-1 = 99.96, modeled = 96.83, target = 50.00, heatSink = -86.35, output = -100.0, timeout = 39850, exptTempC = 50.00, TecRate = 0.237
(8671384) TC: TC-1 = 99.97, modeled = 96.87, target = 50.00, heatSink = -86.43, output = -100.0, timeout = 40000, exptTempC = 50.00, TecRate = 0.231
(8671548) TC: TC-1 = 100.00, modeled = 96.90, target = 50.00, heatSink = -86.39, output = -100.0, timeout = 40150, exptTempC = 50.00, TecRate = 0.236
(8671699) TC: TC-1 = 100.02, modeled = 96.94, target = 50.00, heatSink = -86.31, output = -100.0, timeout = 40300, exptTempC = 50.00, TecRate = 0.232
(8671844) TC: TC-1 = 100.03, modeled = 96.97, target = 50.00, heatSink = -86.43, output = -100.0, timeout = 40450, exptTempC = 50.00, TecRate = 0.226
(8671995) TC: TC-1 = 100.06, modeled = 97.00, target = 50.00, heatSink = -85.97, output = -100.0, timeout = 40600, exptTempC = 50.00, TecRate = 0.226
***PCR OFF***
[92]PCR TEC Turned Off
(8672096) _deviceLogsSetPCR: Adding Time 40845
