(7559155) systemRequestStateChange: System State Transition WARNING -> ERROR
(7559155) blePeriphNotifySubscription: ENTER NOTIFY
(7559158) systemRequestStateChange: Notify exit state change
***PCR ON***
[71]PCR TEC set to 50°C
(7587264) _setPcrTecTempC: TEC Set Temp 50.000000
(7587265) _resetThermalControlState: RESET Peltier 1 control state
(7587269) thermalControlSetTargetTempC: [1] MAX RAMPING  goto 50.0
(7587276) _setThermalControlState: thermalControl-1: changing state 3->1
(7587283) tecCurvePredictorSetHoldPower: holdPower is NaN
(7587289) thermalControlSetEnable: Enabling Peltier 1
(7587382) TC: TC-1 = 21.32, modeled = 21.31, target = 50.00, heatSink = -85.82, output = 100.0, timeout = 100, exptTempC = 50.00, TecRate = 0.038
(7611915) TC: TC-1 = 100.06, modeled = 91.86, target = 50.00, heatSink = -85.93, output = -100.0, timeout = 24500, exptTempC = 50.00, TecRate = 0.854
(7612067) TC: TC-1 = 100.08, modeled = 91.99, target = 50.00, heatSink = -85.82, output = -100.0, timeout = 24650, exptTempC = 50.00, TecRate = 0.837
(7612211) TC: TC-1 = 100.12, modeled = 92.12, target = 50.00, heatSink = -85.90, output = -100.0, timeout = 24800, exptTempC = 50.00, TecRate = 0.826
(7612361) TC: TC-1 = 100.16, modeled = 92.24, target = 50.00, heatSink = -85.28, output = -100.0, timeout = 24950, exptTempC = 50.00, TecRate = 0.820
(7612511) TC: TC-1 = 100.19, modeled = 92.36, target = 50.00, heatSink = -85.29, output = -100.0, timeout = 25100, exptTempC = 50.00, TecRate = 0.809
(7612661) TC: TC-1 = 100.23, modeled = 92.48, target = 50.00, heatSink = -85.97, output = -100.0, timeout = 25250, exptTempC = 50.00, TecRate = 0.797
(7612818) TC: TC-1 = 100.26, modeled = 92.60, target = 50.00, heatSink = -86.04, output = -100.0, timeout = 25400, exptTempC = 50.00, TecRate = 0.791
(7612972) TC: TC-1 = 100.28, modeled = 92.72, target = 50.00, heatSink = -85.93, output = -100.0, timeout = 25550, exptTempC = 50.00, TecRate = 0.766
(7613117) TC: TC-1 = 100.32, modeled = 92.83, target = 50.00, heatSink = -85.86, output = -100.0, timeout = 25700, exptTempC = 50.00, TecRate = 0.766
(7613266) TC: TC-1 = 100.36, modeled = 92.95, target = 50.00, heatSink = -85.28, output = -100.0, timeout = 25850, exptTempC = 50.00, TecRate = 0.761
(7613417) TC: TC-1 = 100.40, modeled = 93.06, target = 50.00, heatSink = -85.46, output = -100.0, timeout = 26000, exptTempC = 50.00, TecRate = 0.749
(7613567) TC: TC-1 = 100.43, modeled = 93.17, target = 50.00, heatSink = -86.08, output = -100.0, timeout = 26150, exptTempC = 50.00, TecRate = 0.735
(7613724) TC: TC-1 = 100.46, modeled = 93.28, target = 50.00, heatSink = -85.89, output = -100.0, timeout = 26300, exptTempC = 50.00, TecRate = 0.726
(7613879) TC: TC-1 = 100.47, modeled = 93.39, target = 50.00, heatSink = -85.93, output = -100.0, timeout = 26450, exptTempC = 50.00, TecRate = 0.702
(7614029) TC: TC-1 = 100.51, modeled = 93.50, target = 50.00, heatSink = -86.04, output = -100.0, timeout = 26600, exptTempC = 50.00, TecRate = 0.701
(7614174) TC: TC-1 = 100.54, modeled = 93.60, target = 50.00, heatSink = -85.46, output = -100.0, timeout = 26750, exptTempC = 50.00, TecRate = 0.691
(7614324) TC: TC-1 = 100.58, modeled = 93.70, target = 50.00, heatSink = -85.21, output = -100.0, timeout = 26900, exptTempC = 50.00, TecRate = 0.688
(7614474) TC: TC-1 = 100.60, modeled = 93.81, target = 50.00, heatSink = -85.57, output = -100.0, timeout = 27050, exptTempC = 50.00, TecRate = 0.671
(7614626) TC: TC-1 = 100.62, modeled = 93.91, target = 50.00, heatSink = -85.93, output = -100.0, timeout = 27200, exptTempC = 50.00, TecRate = 0.661
(7614783) TC: TC-1 = 100.65, modeled = 94.00, target = 50.00, heatSink = -85.93, output = -100.0, timeout = 27350, exptTempC = 50.00, TecRate = 0.656
(7614935) TC: TC-1 = 100.67, modeled = 94.10, target = 50.00, heatSink = -85.82, output = -100.0, timeout = 27500, exptTempC = 50.00, TecRate = 0.642
(7615078) TC: TC-1 = 100.70, modeled = 94.20, target = 50.00, heatSink = -85.54, output = -100.0, timeout = 27650, exptTempC = 50.00, TecRate = 0.635
(7615230) TC: TC-1 = 100.73, modeled = 94.29, target = 50.00, heatSink = -85.14, output = -100.0, timeout = 27800, exptTempC = 50.00, TecRate = 0.628
(7615380) TC: TC-1 = 100.76, modeled = 94.38, target = 50.00, heatSink = -85.65, output = -100.0, timeout = 27950, exptTempC = 50.00, TecRate = 0.624
(7615532) TC: TC-1 = 100.81, modeled = 94.48, target = 50.00, heatSink = -86.01, output = -100.0, timeout = 28100, exptTempC = 50.00, TecRate = 0.631
(7615687) TC: TC-1 = 100.82, modeled = 94.57, target = 50.00, heatSink = -85.97, output = -100.0, timeout = 28250, exptTempC = 50.00, TecRate = 0.605
(7615837) TC: TC-1 = 100.85, modeled = 94.66, target = 50.00, heatSink = -85.76, output = -100.0, timeout = 28400, exptTempC = 50.00, TecRate = 0.598
(7615982) TC: TC-1 = 100.88, modeled = 94.75, target = 50.00, heatSink = -85.50, output = -100.0, timeout = 28550, exptTempC = 50.00, TecRate = 0.593
(7616131) TC: TC-1 = 100.90, modeled = 94.84, target = 50.00, heatSink = -85.14, output = -100.0, timeout = 28700, exptTempC = 50.00, TecRate = 0.585
(7616283) TC: TC-1 = 100.94, modeled = 94.93, target = 50.00, heatSink = -85.43, output = -100.0, timeout = 28850, exptTempC = 50.00, TecRate = 0.588
(7616433) TC: TC-1 = 100.97, modeled = 95.01, target = 50.00, heatSink = -85.64, output = -100.0, timeout = 29000, exptTempC = 50.00, TecRate = 0.574
(7616589) TC: TC-1 = 101.00, modeled = 95.10, target = 50.00, heatSink = -85.89, output = -100.0, timeout = 29150, exptTempC = 50.00, TecRate = 0.569
(7616743) TC: TC-1 = 101.01, modeled = 95.18, target = 50.00, heatSink = -85.86, output = -100.0, timeout = 29300, exptTempC = 50.00, TecRate = 0.547
(7616888) TC: TC-1 = 101.02, modeled = 95.27, target = 50.00, heatSink = -85.35, output = -100.0, timeout = 29450, exptTempC = 50.00, TecRate = 0.536
(7617039) TC: TC-1 = 101.05, modeled = 95.35, target = 50.00, heatSink = -85.32, output = -100.0, timeout = 29600, exptTempC = 50.00, TecRate = 0.534
(7617191) TC: TC-1 = 101.08, modeled = 95.42, target = 50.00, heatSink = -85.50, output = -100.0, timeout = 29750, exptTempC = 50.00, TecRate = 0.532
(7617340) TC: TC-1 = 101.09, modeled = 95.50, target = 50.00, heatSink = -85.89, output = -100.0, timeout = 29900, exptTempC = 50.00, TecRate = 0.513
(7617495) TC: TC-1 = 101.11, modeled = 95.58, target = 50.00, heatSink = -86.12, output = -100.0, timeout = 30050, exptTempC = 50.00, TecRate = 0.507
(7617647) TC: TC-1 = 101.13, modeled = 95.65, target = 50.00, heatSink = -85.86, output = -100.0, timeout = 30200, exptTempC = 50.00, TecRate = 0.493
(7617791) TC: TC-1 = 101.15, modeled = 95.73, target = 50.00, heatSink = -85.32, output = -100.0, timeout = 30350, exptTempC = 50.00, TecRate = 0.496
(7617941) TC: TC-1 = 101.17, modeled = 95.80, target = 50.00, heatSink = -85.18, output = -100.0, timeout = 30500, exptTempC = 50.00, TecRate = 0.480
(7618091) TC: TC-1 = 101.20, modeled = 95.87, target = 50.00, heatSink = -85.54, output = -100.0, timeout = 30650, exptTempC = 50.00, TecRate = 0.489
(7618243) TC: TC-1 = 101.23, modeled = 95.95, target = 50.00, heatSink = -85.75, output = -100.0, timeout = 30800, exptTempC = 50.00, TecRate = 0.478
(7618398) TC: TC-1 = 101.24, modeled = 96.02, target = 50.00, heatSink = -85.86, output = -100.0, timeout = 30950, exptTempC = 50.00, TecRate = 0.464
(7618542) TC: TC-1 = 101.26, modeled = 96.09, target = 50.00, heatSink = -86.04, output = -100.0, timeout = 31100, exptTempC = 50.00, TecRate = 0.466
(7618693) TC: TC-1 = 101.29, modeled = 96.16, target = 50.00, heatSink = -85.42, output = -100.0, timeout = 31250, exptTempC = 50.00, TecRate = 0.460
(7618843) TC: TC-1 = 101.31, modeled = 96.23, target = 50.00, heatSink = -85.39, output = -100.0, timeout = 31400, exptTempC = 50.00, TecRate = 0.454
(7618993) TC: TC-1 = 101.33, modeled = 96.29, target = 50.00, heatSink = -85.86, output = -100.0, timeout = 31550, exptTempC = 50.00, TecRate = 0.451
(7619150) TC: TC-1 = 101.36, modeled = 96.36, target = 50.00, heatSink = -85.97, output = -100.0, timeout = 31700, exptTempC = 50.00, TecRate = 0.448
(7619305) TC: TC-1 = 101.38, modeled = 96.43, target = 50.00, heatSink = -86.01, output = -100.0, timeout = 31850, exptTempC = 50.00, TecRate = 0.438
(7619455) TC: TC-1 = 101.40, modeled = 96.49, target = 50.00, heatSink = -85.94, output = -100.0, timeout = 32000, exptTempC = 50.00, TecRate = 0.432
(7619600) TC: TC-1 = 101.44, modeled = 96.56, target = 50.00, heatSink = -85.18, output = -100.0, timeout = 32150, exptTempC = 50.00, TecRate = 0.448
(7619750) TC: TC-1 = 101.46, modeled = 96.63, target = 50.00, heatSink = -85.32, output = -100.0, timeout = 32300, exptTempC = 50.00, TecRate = 0.437
(7619900) TC: TC-1 = 101.48, modeled = 96.69, target = 50.00, heatSink = -85.79, output = -100.0, timeout = 32450, exptTempC = 50.00, TecRate = 0.433
(7620051) TC: TC-1 = 101.52, modeled = 96.76, target = 50.00, heatSink = -85.75, output = -100.0, timeout = 32600, exptTempC = 50.00, TecRate = 0.432
(7620206) TC: TC-1 = 101.52, modeled = 96.82, target = 50.00, heatSink = -86.12, output = -100.0, timeout = 32750, exptTempC = 50.00, TecRate = 0.409
(7620357) TC: TC-1 = 101.54, modeled = 96.88, target = 50.00, heatSink = -86.08, output = -100.0, timeout = 32900, exptTempC = 50.00, TecRate = 0.409
(7620501) TC: TC-1 = 101.58, modeled = 96.94, target = 50.00, heatSink = -85.39, output = -100.0, timeout = 33050, exptTempC = 50.00, TecRate = 0.413
(7620651) TC: TC-1 = 101.60, modeled = 97.00, target = 50.00, heatSink = -85.21, output = -100.0, timeout = 33200, exptTempC = 50.00, TecRate = 0.409
(7620801) TC: TC-1 = 101.62, modeled = 97.06, target = 50.00, heatSink = -85.61, output = -100.0, timeout = 33350, exptTempC = 50.00, TecRate = 0.396
(7620955) TC: TC-1 = 101.64, modeled = 97.12, target = 50.00, heatSink = -86.04, output = -100.0, timeout = 33500, exptTempC = 50.00, TecRate = 0.393
(7621110) TC: TC-1 = 101.66, modeled = 97.18, target = 50.00, heatSink = -86.01, output = -100.0, timeout = 33650, exptTempC = 50.00, TecRate = 0.380
(7621254) TC: TC-1 = 101.67, modeled = 97.24, target = 50.00, heatSink = -85.90, output = -100.0, timeout = 33800, exptTempC = 50.00, TecRate = 0.372
(7621405) TC: TC-1 = 101.69, modeled = 97.29, target = 50.00, heatSink = -85.11, output = -100.0, timeout = 33950, exptTempC = 50.00, TecRate = 0.372
(7621556) TC: TC-1 = 101.70, modeled = 97.35, target = 50.00, heatSink = -85.39, output = -100.0, timeout = 34100, exptTempC = 50.00, TecRate = 0.355
(7621705) TC: TC-1 = 101.71, modeled = 97.40, target = 50.00, heatSink = -85.82, output = -100.0, timeout = 34250, exptTempC = 50.00, TecRate = 0.352
(7621863) TC: TC-1 = 101.74, modeled = 97.45, target = 50.00, heatSink = -86.01, output = -100.0, timeout = 34400, exptTempC = 50.00, TecRate = 0.359
(7622015) TC: TC-1 = 101.74, modeled = 97.51, target = 50.00, heatSink = -86.20, output = -100.0, timeout = 34550, exptTempC = 50.00, TecRate = 0.340
(7622165) TC: TC-1 = 101.78, modeled = 97.56, target = 50.00, heatSink = -85.62, output = -100.0, timeout = 34700, exptTempC = 50.00, TecRate = 0.351
(7622310) TC: TC-1 = 101.81, modeled = 97.61, target = 50.00, heatSink = -85.42, output = -100.0, timeout = 34850, exptTempC = 50.00, TecRate = 0.354
(7622460) TC: TC-1 = 101.83, modeled = 97.66, target = 50.00, heatSink = -85.32, output = -100.0, timeout = 35000, exptTempC = 50.00, TecRate = 0.353
(7622611) TC: TC-1 = 101.84, modeled = 97.72, target = 50.00, heatSink = -85.61, output = -100.0, timeout = 35150, exptTempC = 50.00, TecRate = 0.338
(7622762) TC: TC-1 = 101.84, modeled = 97.76, target = 50.00, heatSink = -86.12, output = -100.0, timeout = 35300, exptTempC = 50.00, TecRate = 0.322
(7622919) TC: TC-1 = 101.87, modeled = 97.81, target = 50.00, heatSink = -86.16, output = -100.0, timeout = 35450, exptTempC = 50.00, TecRate = 0.330
(7623062) TC: TC-1 = 101.88, modeled = 97.86, target = 50.00, heatSink = -86.08, output = -100.0, timeout = 35600, exptTempC = 50.00, TecRate = 0.323
(7623213) TC: TC-1 = 101.90, modeled = 97.91, target = 50.00, heatSink = -85.36, output = -100.0, timeout = 35750, exptTempC = 50.00, TecRate = 0.315
(7623363) TC: TC-1 = 101.91, modeled = 97.96, target = 50.00, heatSink = -85.36, output = -100.0, timeout = 35900, exptTempC = 50.00, TecRate = 0.312
(7623514) TC: TC-1 = 101.93, modeled = 98.00, target = 50.00, heatSink = -85.75, output = -100.0, timeout = 36050, exptTempC = 50.00, TecRate = 0.309
(7623669) TC: TC-1 = 101.93, modeled = 98.05, target = 50.00, heatSink = -85.75, output = -100.0, timeout = 36200, exptTempC = 50.00, TecRate = 0.292
(7623821) TC: TC-1 = 101.95, modeled = 98.09, target = 50.00, heatSink = -86.01, output = -100.0, timeout = 36350, exptTempC = 50.00, TecRate = 0.294
(7623964) TC: TC-1 = 101.97, modeled = 98.13, target = 50.00, heatSink = -85.68, output = -100.0, timeout = 36500, exptTempC = 50.00, TecRate = 0.294
(7624116) TC: TC-1 = 101.98, modeled = 98.18, target = 50.00, heatSink = -85.14, output = -100.0, timeout = 36650, exptTempC = 50.00, TecRate = 0.287
(7624266) TC: TC-1 = 102.00, modeled = 98.22, target = 50.00, heatSink = -85.53, output = -100.0, timeout = 36800, exptTempC = 50.00, TecRate = 0.291
(7624418) TC: TC-1 = 102.02, modeled = 98.26, target = 50.00, heatSink = -85.90, output = -100.0, timeout = 36950, exptTempC = 50.00, TecRate = 0.286
(7624572) TC: TC-1 = 102.04, modeled = 98.31, target = 50.00, heatSink = -85.83, output = -100.0, timeout = 37100, exptTempC = 50.00, TecRate = 0.290
(7624717) TC: TC-1 = 102.07, modeled = 98.35, target = 50.00, heatSink = -85.23, output = -100.0, timeout = 37250, exptTempC = 50.00, TecRate = 0.290
(7624867) TC: TC-1 = 102.08, modeled = 98.39, target = 50.00, heatSink = -85.08, output = -100.0, timeout = 37400, exptTempC = 50.00, TecRate = 0.288
(7625017) TC: TC-1 = 102.09, modeled = 98.43, target = 50.00, heatSink = -85.86, output = -100.0, timeout = 37550, exptTempC = 50.00, TecRate = 0.273
(7625168) TC: TC-1 = 102.10, modeled = 98.48, target = 50.00, heatSink = -86.01, output = -100.0, timeout = 37700, exptTempC = 50.00, TecRate = 0.271
(7625324) TC: TC-1 = 102.11, modeled = 98.51, target = 50.00, heatSink = -86.04, output = -100.0, timeout = 37850, exptTempC = 50.00, TecRate = 0.266
(7625468) TC: TC-1 = 102.12, modeled = 98.55, target = 50.00, heatSink = -85.97, output = -100.0, timeout = 38000, exptTempC = 50.00, TecRate = 0.260
(7625618) TC: TC-1 = 102.15, modeled = 98.59, target = 50.00, heatSink = -85.46, output = -100.0, timeout = 38150, exptTempC = 50.00, TecRate = 0.262
(7625768) TC: TC-1 = 102.16, modeled = 98.63, target = 50.00, heatSink = -85.36, output = -100.0, timeout = 38300, exptTempC = 50.00, TecRate = 0.258
(7625918) TC: TC-1 = 102.18, modeled = 98.67, target = 50.00, heatSink = -85.93, output = -100.0, timeout = 38450, exptTempC = 50.00, TecRate = 0.258
(7626075) TC: TC-1 = 102.20, modeled = 98.71, target = 50.00, heatSink = -85.93, output = -100.0, timeout = 38600, exptTempC = 50.00, TecRate = 0.257
(7626230) TC: TC-1 = 102.20, modeled = 98.75, target = 50.00, heatSink = -85.78, output = -100.0, timeout = 38750, exptTempC = 50.00, TecRate = 0.246
(7626374) TC: TC-1 = 102.21, modeled = 98.78, target = 50.00, heatSink = -85.79, output = -100.0, timeout = 38900, exptTempC = 50.00, TecRate = 0.241
(7626525) TC: TC-1 = 102.23, modeled = 98.82, target = 50.00, heatSink = -85.32, output = -100.0, timeout = 39050, exptTempC = 50.00, TecRate = 0.243
(7626675) TC: TC-1 = 102.24, modeled = 98.85, target = 50.00, heatSink = -85.14, output = -100.0, timeout = 39200, exptTempC = 50.00, TecRate = 0.238
(7626824) TC: TC-1 = 102.27, modeled = 98.89, target = 50.00, heatSink = -85.79, output = -100.0, timeout = 39350, exptTempC = 50.00, TecRate = 0.244
(7626980) TC: TC-1 = 102.29, modeled = 98.93, target = 50.00, heatSink = -85.89, output = -100.0, timeout = 39500, exptTempC = 50.00, TecRate = 0.239
(7627124) TC: TC-1 = 102.29, modeled = 98.96, target = 50.00, heatSink = -85.43, output = -100.0, timeout = 39650, exptTempC = 50.00, TecRate = 0.231
(7627276) TC: TC-1 = 102.30, modeled = 99.00, target = 50.00, heatSink = -85.28, output = -100.0, timeout = 39800, exptTempC = 50.00, TecRate = 0.224
(7627427) TC: TC-1 = 102.30, modeled = 99.03, target = 50.00, heatSink = -85.32, output = -100.0, timeout = 39950, exptTempC = 50.00, TecRate = 0.211
(7627577) TC: TC-1 = 102.33, modeled = 99.06, target = 50.00, heatSink = -85.71, output = -100.0, timeout = 40100, exptTempC = 50.00, TecRate = 0.224
(7627730) TC: TC-1 = 102.34, modeled = 99.09, target = 50.00, heatSink = -85.93, output = -100.0, timeout = 40250, exptTempC = 50.00, TecRate = 0.216
(7627885) TC: TC-1 = 102.34, modeled = 99.13, target = 50.00, heatSink = -85.97, output = -100.0, timeout = 40400, exptTempC = 50.00, TecRate = 0.202
(7628030) TC: TC-1 = 102.36, modeled = 99.16, target = 50.00, heatSink = -85.79, output = -100.0, timeout = 40550, exptTempC = 50.00, TecRate = 0.210
(7628180) TC: TC-1 = 102.37, modeled = 99.19, target = 50.00, heatSink = -85.49, output = -100.0, timeout = 40700, exptTempC = 50.00, TecRate = 0.208
(7628330) TC: TC-1 = 102.39, modeled = 99.22, target = 50.00, heatSink = -85.32, output = -100.0, timeout = 40850, exptTempC = 50.00, TecRate = 0.209
(7628480) TC: TC-1 = 102.40, modeled = 99.25, target = 50.00, heatSink = -85.50, output = -100.0, timeout = 41000, exptTempC = 50.00, TecRate = 0.207
(7628638) TC: TC-1 = 102.41, modeled = 99.28, target = 50.00, heatSink = -85.76, output = -100.0, timeout = 41150, exptTempC = 50.00, TecRate = 0.206
(7628790) TC: TC-1 = 102.43, modeled = 99.31, target = 50.00, heatSink = -85.97, output = -100.0, timeout = 41300, exptTempC = 50.00, TecRate = 0.203
(7628934) TC: TC-1 = 102.44, modeled = 99.34, target = 50.00, heatSink = -85.25, output = -100.0, timeout = 41450, exptTempC = 50.00, TecRate = 0.209
(7629084) TC: TC-1 = 102.49, modeled = 99.38, target = 50.00, heatSink = -85.36, output = -100.0, timeout = 41600, exptTempC = 50.00, TecRate = 0.227
(7629234) TC: TC-1 = 102.50, modeled = 99.41, target = 50.00, heatSink = -85.90, output = -100.0, timeout = 41750, exptTempC = 50.00, TecRate = 0.223
(7629386) TC: TC-1 = 102.51, modeled = 99.44, target = 50.00, heatSink = -86.08, output = -100.0, timeout = 41900, exptTempC = 50.00, TecRate = 0.209
(7629541) TC: TC-1 = 102.50, modeled = 99.47, target = 50.00, heatSink = -86.12, output = -100.0, timeout = 42050, exptTempC = 50.00, TecRate = 0.182
(7629685) TC: TC-1 = 102.51, modeled = 99.50, target = 50.00, heatSink = -86.05, output = -100.0, timeout = 42200, exptTempC = 50.00, TecRate = 0.179
(7629836) TC: TC-1 = 102.54, modeled = 99.53, target = 50.00, heatSink = -85.15, output = -100.0, timeout = 42350, exptTempC = 50.00, TecRate = 0.206
(7629986) TC: TC-1 = 102.56, modeled = 99.56, target = 50.00, heatSink = -85.43, output = -100.0, timeout = 42500, exptTempC = 50.00, TecRate = 0.195
(7630136) TC: TC-1 = 102.57, modeled = 99.59, target = 50.00, heatSink = -85.86, output = -100.0, timeout = 42650, exptTempC = 50.00, TecRate = 0.193
(7630292) TC: TC-1 = 102.56, modeled = 99.61, target = 50.00, heatSink = -86.01, output = -100.0, timeout = 42800, exptTempC = 50.00, TecRate = 0.175
(7630444) TC: TC-1 = 102.58, modeled = 99.64, target = 50.00, heatSink = -86.08, output = -100.0, timeout = 42950, exptTempC = 50.00, TecRate = 0.181
(7630587) TC: TC-1 = 102.61, modeled = 99.67, target = 50.00, heatSink = -85.64, output = -100.0, timeout = 43100, exptTempC = 50.00, TecRate = 0.187
(7630739) TC: TC-1 = 102.61, modeled = 99.70, target = 50.00, heatSink = -84.97, output = -100.0, timeout = 43250, exptTempC = 50.00, TecRate = 0.179
(7630889) TC: TC-1 = 102.64, modeled = 99.72, target = 50.00, heatSink = -85.68, output = -100.0, timeout = 43400, exptTempC = 50.00, TecRate = 0.190
(7631041) TC: TC-1 = 102.66, modeled = 99.75, target = 50.00, heatSink = -85.93, output = -100.0, timeout = 43550, exptTempC = 50.00, TecRate = 0.198
(7631196) TC: TC-1 = 102.67, modeled = 99.78, target = 50.00, heatSink = -85.86, output = -100.0, timeout = 43700, exptTempC = 50.00, TecRate = 0.184
(7631346) TC: TC-1 = 102.69, modeled = 99.81, target = 50.00, heatSink = -85.89, output = -100.0, timeout = 43850, exptTempC = 50.00, TecRate = 0.184
(7631490) TC: TC-1 = 102.68, modeled = 99.84, target = 50.00, heatSink = -85.50, output = -100.0, timeout = 44000, exptTempC = 50.00, TecRate = 0.167
(7631640) TC: TC-1 = 102.69, modeled = 99.86, target = 50.00, heatSink = -85.14, output = -100.0, timeout = 44150, exptTempC = 50.00, TecRate = 0.164
(7631790) TC: TC-1 = 102.70, modeled = 99.89, target = 50.00, heatSink = -85.50, output = -100.0, timeout = 44300, exptTempC = 50.00, TecRate = 0.161
(7631940) TC: TC-1 = 102.71, modeled = 99.91, target = 50.00, heatSink = -85.86, output = -100.0, timeout = 44450, exptTempC = 50.00, TecRate = 0.157
(7632096) TC: TC-1 = 102.72, modeled = 99.93, target = 50.00, heatSink = -85.93, output = -100.0, timeout = 44600, exptTempC = 50.00, TecRate = 0.155
(7632248) TC: TC-1 = 102.73, modeled = 99.95, target = 50.00, heatSink = -86.04, output = -100.0, timeout = 44750, exptTempC = 50.00, TecRate = 0.154
(7632391) TC: TC-1 = 102.74, modeled = 99.98, target = 50.00, heatSink = -85.44, output = -100.0, timeout = 44900, exptTempC = 50.00, TecRate = 0.152
(7632544) TC: TC-1 = 102.74, modeled = 100.00, target = 50.00, heatSink = -85.01, output = -100.0, timeout = 45050, exptTempC = 50.00, TecRate = 0.143
(7632549) _deviceLogsSetPCR: Adding Time 45239
(7632554) stashException: Exception Stashed (0x0B1B3)
(7632664) printException: ************
(7632664) printException: Error Code:  (0x0000B1B3)
(7632665) printException: Originator:   (0x0B)  System
(7632669) printException: Error Type:  (0x1B)  Model Temp Too High
(7632676) printException: Priority:       (0x03)  Reset Recoverable
(7632683) printException: Time Since Boot:       (7631884) ms
(7632690) printException: Time Since Expt:       (0) ms
(7632696) handleException: ************

(7632701) systemRequestStateChange: System State Transition ERROR -> ERROR
(7632709) _deviceLogsAddPcrChamberTECTimeOn: Adding PCR Time 47278 seconds
(7632716) _deviceLogsAddTreatmentChamberTECTimeOn: Adding TC Time 0 seconds
(7632724) deviceLogsWriteLogs: Writing device logs
(7632730) blePeriphNotifySubscription: ENTER NOTIFY
(7632736) systemRequestStateChange: Notify exit state change
(7632758) _writeNewLogData: Writing new log data string 0,0,0,0,0,0,0,24415,24989,0,0,0,0,0,0 into file
(7632829) taskMonitor_task: Task Thermal Control Task hasn't checked in for 100 ms
(7632880) taskMonitor_task: Task Button Task hasn't checked in for 200 ms
(7632924) _overwriteLogFile: file written
***PCR OFF***
[72]PCR TEC Turned Off
