timeSinceBoot,,Stage1 TempC,Stage1 Modeled TempC,Stage1 Expected TempC,Stage1 Target TempC,Stage1 Controlled Ramp Target,dataQStg1Heatsink,dataQStg1PeltierTop,dataQStage1PeltierBottom,dataQLiquidStg1,liquid2,dataQStg1Slug,Stage1 P Term,Stage1 I Term,Stage1 D Term,Stage1 FF Term,,Stage1 Actual TEC Temp Rate,Stage1 Prior Target TEC Ramp Rate
8949.055,367.723,90.03,90.03,90,90,,,,,80.45,87.43,,,,,,,,
8949.205,367.873,89.99,89.99,90,90,,,,,,,,,,,,,,
8949.205,367.873,89.99,89.99,90,90,,,,,,,,,,,,,,
8949.205,367.873,89.99,89.99,90,90,,,,,,,,,,,,,,
8949.205,367.873,89.99,89.99,90,90,,,,,,,,,,,,,,
8949.205,367.873,89.99,89.99,90,90,,,,,,,,,,,,,,
8949.355,368.023,89.99,89.99,90,90,,,,,,,,,,,,,,
8949.355,368.023,89.99,89.99,90,90,,,,,,,,,,,,,,
8949.355,368.023,89.99,89.99,90,90,,,,,,,,,,,,,,
8949.355,368.023,89.99,89.99,90,90,,,,,,,,,,,,,,
8949.355,368.023,89.99,89.99,90,90,,,,,,,,,,,,,,
8949.505,368.173,90.01,90.01,90,90,,,,,,,,,,,,,,
8949.505,368.173,90.01,90.01,90,90,,,,,,,,,,,,,,
8949.505,368.173,90.01,90.01,90,90,,,,,,,,,,,,,,
8949.505,368.173,90.01,90.01,90,90,,,,,,,,,,,,,,
8949.505,368.173,90.01,90.01,90,90,,,,,,,,,,,,,,
8949.655,368.323,89.97,89.97,90,90,,,,,,,,,,,,,,
8949.655,368.323,89.97,89.97,90,90,,,,,,,,,,,,,,
8949.655,368.323,89.97,89.97,90,90,,,,,,,,,,,,,,
8949.655,368.323,89.97,89.97,90,90,,,,,,,,,,,,,,
8949.655,368.323,89.97,89.97,90,90,,,,,,,,,,,,,,
8949.805,368.473,89.98,89.98,90,90,,,,,,,,,,,,,,
8949.805,368.473,89.98,89.98,90,90,,,,,,,,,,,,,,
8949.805,368.473,89.98,89.98,90,90,,,,,,,,,,,,,,
8949.805,368.473,89.98,89.98,90,90,,,,,,,,,,,,,,
8949.805,368.473,89.98,89.98,90,90,,,,,,,,,,,,,,
8949.955,368.623,89.96,89.96,90,90,,,,,,,,,,,,,,
8949.955,368.623,89.96,89.96,90,90,,,,,,,,,,,,,,
8949.955,368.623,89.96,89.96,90,90,,,,,,,,,,,,,,
8949.955,368.623,89.96,89.96,90,90,,,,,,,,,,,,,,
8949.955,368.623,89.96,89.96,90,90,,,,,,,,,,,,,,
8950.105,368.773,89.93,89.93,90,90,,,,,80.49,87.49,,,,,,,,
8950.105,368.773,89.93,89.93,90,90,,,,,80.49,87.49,,,,,,,,
8950.105,368.773,89.93,89.93,90,90,,,,,80.49,87.49,,,,,,,,
8950.105,368.773,89.93,89.93,90,90,,,,,80.49,87.49,,,,,,,,
8950.105,368.773,89.93,89.93,90,90,,,,,80.49,87.49,,,,,,,,
8950.105,368.773,89.93,89.93,90,90,,,,,80.49,87.49,,,,,,,,
8950.105,368.773,89.93,89.93,90,90,,,,,80.49,87.49,,,,,,,,
8950.255,368.923,89.96,89.96,90,90,,,,,,,,,,,,,,
8950.255,368.923,89.96,89.96,90,90,,,,,,,,,,,,,,
8950.255,368.923,89.96,89.96,90,90,,,,,,,,,,,,,,
8950.255,368.923,89.96,89.96,90,90,,,,,,,,,,,,,,
8950.255,368.923,89.96,89.96,90,90,,,,,,,,,,,,,,
8950.405,369.073,89.97,89.97,90,90,,,,,,,,,,,,,,
8950.405,369.073,89.97,89.97,90,90,,,,,,,,,,,,,,
8950.405,369.073,89.97,89.97,90,90,,,,,,,,,,,,,,
8950.405,369.073,89.97,89.97,90,90,,,,,,,,,,,,,,
8950.405,369.073,89.97,89.97,90,90,,,,,,,,,,,,,,
8950.555,369.223,89.98,89.98,90,90,,,,,,,,,,,,,,
8950.555,369.223,89.98,89.98,90,90,,,,,,,,,,,,,,
8950.555,369.223,89.98,89.98,90,90,,,,,,,,,,,,,,
8950.555,369.223,89.98,89.98,90,90,,,,,,,,,,,,,,
8950.555,369.223,89.98,89.98,90,90,,,,,,,,,,,,,,
8950.705,369.373,89.99,89.99,90,90,,,,,,,,,,,,,,
8950.705,369.373,89.99,89.99,90,90,,,,,,,,,,,,,,
8950.705,369.373,89.99,89.99,90,90,,,,,,,,,,,,,,
8950.705,369.373,89.99,89.99,90,90,,,,,,,,,,,,,,
8950.705,369.373,89.99,89.99,90,90,,,,,,,,,,,,,,
8950.856,369.524,89.98,89.98,90,90,,,,,,,,,,,,,,
8950.856,369.524,89.98,89.98,90,90,,,,,,,,,,,,,,
8950.856,369.524,89.98,89.98,90,90,,,,,,,,,,,,,,
8950.856,369.524,89.98,89.98,90,90,,,,,,,,,,,,,,
8950.856,369.524,89.98,89.98,90,90,,,,,,,,,,,,,,
8951.005,369.673,89.96,89.96,90,90,,,,,,,,,,,,,,
8951.005,369.673,89.96,89.96,90,90,,,,,,,,,,,,,,
8951.005,369.673,89.96,89.96,90,90,,,,,,,,,,,,,,
8951.005,369.673,89.96,89.96,90,90,,,,,,,,,,,,,,
8951.005,369.673,89.96,89.96,90,90,,,,,,,,,,,,,,
8951.155,369.823,89.97,89.97,90,90,,,,,80.55,87.47,,,,,,,,
8951.155,369.823,89.97,89.97,90,90,,,,,80.55,87.47,,,,,,,,
8951.155,369.823,89.97,89.97,90,90,,,,,80.55,87.47,,,,,,,,
8951.155,369.823,89.97,89.97,90,90,,,,,80.55,87.47,,,,,,,,
8951.155,369.823,89.97,89.97,90,90,,,,,80.55,87.47,,,,,,,,
8951.155,369.823,89.97,89.97,90,90,,,,,80.55,87.47,,,,,,,,
8951.155,369.823,89.97,89.97,90,90,,,,,80.55,87.47,,,,,,,,
8951.305,369.973,89.97,89.97,90,90,,,,,,,,,,,,,,
8951.305,369.973,89.97,89.97,90,90,,,,,,,,,,,,,,
8951.305,369.973,89.97,89.97,90,90,,,,,,,,,,,,,,
8951.305,369.973,89.97,89.97,90,90,,,,,,,,,,,,,,
8951.305,369.973,89.97,89.97,90,90,,,,,,,,,,,,,,
8951.455,370.123,89.95,89.95,90,90,,,,,,,,,,,,,,
8951.455,370.123,89.95,89.95,90,90,,,,,,,,,,,,,,
8951.455,370.123,89.95,89.95,90,90,,,,,,,,,,,,,,
8951.455,370.123,89.95,89.95,90,90,,,,,,,,,,,,,,
8951.455,370.123,89.95,89.95,90,90,,,,,,,,,,,,,,
8951.605,370.273,89.97,89.97,90,90,,,,,,,,,,,,,,
8951.605,370.273,89.97,89.97,90,90,,,,,,,,,,,,,,
8951.605,370.273,89.97,89.97,90,90,,,,,,,,,,,,,,
8951.605,370.273,89.97,89.97,90,90,,,,,,,,,,,,,,
8951.605,370.273,89.97,89.97,90,90,,,,,,,,,,,,,,
8951.755,370.423,89.95,89.95,90,90,,,,,,,,,,,,,,
8951.755,370.423,89.95,89.95,90,90,,,,,,,,,,,,,,
8951.755,370.423,89.95,89.95,90,90,,,,,,,,,,,,,,
8951.755,370.423,89.95,89.95,90,90,,,,,,,,,,,,,,
8951.755,370.423,89.95,89.95,90,90,,,,,,,,,,,,,,
8951.906,370.574,89.97,89.97,90,90,,,,,,,,,,,,,,
8951.906,370.574,89.97,89.97,90,90,,,,,,,,,,,,,,
8951.906,370.574,89.97,89.97,90,90,,,,,,,,,,,,,,
8951.906,370.574,89.97,89.97,90,90,,,,,,,,,,,,,,
8951.906,370.574,89.97,89.97,90,90,,,,,,,,,,,,,,
8952.055,370.723,89.95,89.95,90,90,,,,,80.5,87.47,,,,,,,,
8952.055,370.723,89.95,89.95,90,90,,,,,80.5,87.47,,,,,,,,
8952.055,370.723,89.95,89.95,90,90,,,,,80.5,87.47,,,,,,,,
8952.055,370.723,89.95,89.95,90,90,,,,,80.5,87.47,,,,,,,,
8952.055,370.723,89.95,89.95,90,90,,,,,80.5,87.47,,,,,,,,
8952.055,370.723,89.95,89.95,90,90,,,,,80.5,87.47,,,,,,,,
8952.055,370.723,89.95,89.95,90,90,,,,,80.5,87.47,,,,,,,,
8952.205,370.873,89.96,89.96,90,90,,,,,,,,,,,,,,
8952.205,370.873,89.96,89.96,90,90,,,,,,,,,,,,,,
8952.205,370.873,89.96,89.96,90,90,,,,,,,,,,,,,,
8952.205,370.873,89.96,89.96,90,90,,,,,,,,,,,,,,
8952.205,370.873,89.96,89.96,90,90,,,,,,,,,,,,,,
8952.355,371.023,89.98,89.98,90,90,,,,,,,,,,,,,,
8952.355,371.023,89.98,89.98,90,90,,,,,,,,,,,,,,
8952.355,371.023,89.98,89.98,90,90,,,,,,,,,,,,,,
8952.355,371.023,89.98,89.98,90,90,,,,,,,,,,,,,,
8952.355,371.023,89.98,89.98,90,90,,,,,,,,,,,,,,
8952.505,371.173,89.98,89.98,90,90,,,,,,,,,,,,,,
8952.505,371.173,89.98,89.98,90,90,,,,,,,,,,,,,,
8952.505,371.173,89.98,89.98,90,90,,,,,,,,,,,,,,
8952.505,371.173,89.98,89.98,90,90,,,,,,,,,,,,,,
8952.505,371.173,89.98,89.98,90,90,,,,,,,,,,,,,,
8952.655,371.323,90.01,90.01,90,90,,,,,,,,,,,,,,
8952.655,371.323,90.01,90.01,90,90,,,,,,,,,,,,,,
8952.655,371.323,90.01,90.01,90,90,,,,,,,,,,,,,,
8952.655,371.323,90.01,90.01,90,90,,,,,,,,,,,,,,
8952.655,371.323,90.01,90.01,90,90,,,,,,,,,,,,,,
8952.805,371.473,90.01,90.01,90,90,,,,,,,,,,,,,,
8952.805,371.473,90.01,90.01,90,90,,,,,,,,,,,,,,
8952.805,371.473,90.01,90.01,90,90,,,,,,,,,,,,,,
8952.805,371.473,90.01,90.01,90,90,,,,,,,,,,,,,,
8952.805,371.473,90.01,90.01,90,90,,,,,,,,,,,,,,
8952.955,371.623,90.03,90.03,90,90,,,,,,,,,,,,,,
8952.955,371.623,90.03,90.03,90,90,,,,,,,,,,,,,,
8952.955,371.623,90.03,90.03,90,90,,,,,,,,,,,,,,
8952.955,371.623,90.03,90.03,90,90,,,,,,,,,,,,,,
8952.955,371.623,90.03,90.03,90,90,,,,,,,,,,,,,,
8953.106,371.774,90.03,90.03,90,90,,,,,80.53,87.51,,,,,,,,
8953.106,371.774,90.03,90.03,90,90,,,,,80.53,87.51,,,,,,,,
8953.106,371.774,90.03,90.03,90,90,,,,,80.53,87.51,,,,,,,,
8953.106,371.774,90.03,90.03,90,90,,,,,80.53,87.51,,,,,,,,
8953.106,371.774,90.03,90.03,90,90,,,,,80.53,87.51,,,,,,,,
8953.106,371.774,90.03,90.03,90,90,,,,,80.53,87.51,,,,,,,,
8953.106,371.774,90.03,90.03,90,90,,,,,80.53,87.51,,,,,,,,
8953.255,371.923,90,90,90,90,,,,,,,,,,,,,,
8953.255,371.923,90,90,90,90,,,,,,,,,,,,,,
8953.255,371.923,90,90,90,90,,,,,,,,,,,,,,
8953.255,371.923,90,90,90,90,,,,,,,,,,,,,,
8953.255,371.923,90,90,90,90,,,,,,,,,,,,,,
8953.405,372.073,90.01,90.01,90,90,,,,,,,,,,,,,,
8953.405,372.073,90.01,90.01,90,90,,,,,,,,,,,,,,
8953.405,372.073,90.01,90.01,90,90,,,,,,,,,,,,,,
8953.405,372.073,90.01,90.01,90,90,,,,,,,,,,,,,,
8953.405,372.073,90.01,90.01,90,90,,,,,,,,,,,,,,
8953.555,372.223,89.99,89.99,90,90,,,,,,,,,,,,,,
8953.555,372.223,89.99,89.99,90,90,,,,,,,,,,,,,,
8953.555,372.223,89.99,89.99,90,90,,,,,,,,,,,,,,
8953.555,372.223,89.99,89.99,90,90,,,,,,,,,,,,,,
8953.555,372.223,89.99,89.99,90,90,,,,,,,,,,,,,,
8953.705,372.373,90,90,90,90,,,,,,,,,,,,,,
8953.705,372.373,90,90,90,90,,,,,,,,,,,,,,
8953.705,372.373,90,90,90,90,,,,,,,,,,,,,,
8953.705,372.373,90,90,90,90,,,,,,,,,,,,,,
8953.705,372.373,90,90,90,90,,,,,,,,,,,,,,
8953.855,372.523,90.01,90.01,90,90,,,,,,,,,,,,,,
8953.855,372.523,90.01,90.01,90,90,,,,,,,,,,,,,,
8953.855,372.523,90.01,90.01,90,90,,,,,,,,,,,,,,
8953.855,372.523,90.01,90.01,90,90,,,,,,,,,,,,,,
8953.855,372.523,90.01,90.01,90,90,,,,,,,,,,,,,,
8954.006,372.674,90.01,90.01,90,90,,,,,,,,,,,,,,
8954.006,372.674,90.01,90.01,90,90,,,,,,,,,,,,,,
8954.006,372.674,90.01,90.01,90,90,,,,,,,,,,,,,,
8954.006,372.674,90.01,90.01,90,90,,,,,,,,,,,,,,
8954.006,372.674,90.01,90.01,90,90,,,,,,,,,,,,,,
8954.155,372.823,90.02,90.02,90,90,,,,,,,,,,,,,,
8954.155,372.823,90.02,90.02,90,90,,,,,,,,,,,,,,
8954.155,372.823,90.02,90.02,90,90,,,,,,,,,,,,,,
8954.155,372.823,90.02,90.02,90,90,,,,,,,,,,,,,,
8954.155,372.823,90.02,90.02,90,90,,,,,,,,,,,,,,
8954.175,372.843,90.02,,,,,,,,80.52,87.55,,,,,,,,
8954.175,372.843,90.02,,,,,,,,80.52,87.55,,,,,,,,
8954.305,372.973,90.02,90.02,90,90,,,,,,,,,,,,,,
8954.305,372.973,90.02,90.02,90,90,,,,,,,,,,,,,,
8954.305,372.973,90.02,90.02,90,90,,,,,,,,,,,,,,
8954.305,372.973,90.02,90.02,90,90,,,,,,,,,,,,,,
8954.305,372.973,90.02,90.02,90,90,,,,,,,,,,,,,,
8954.455,373.123,90.02,90.02,90,90,,,,,,,,,,,,,,
8954.455,373.123,90.02,90.02,90,90,,,,,,,,,,,,,,
8954.455,373.123,90.02,90.02,90,90,,,,,,,,,,,,,,
8954.455,373.123,90.02,90.02,90,90,,,,,,,,,,,,,,
8954.455,373.123,90.02,90.02,90,90,,,,,,,,,,,,,,
8954.605,373.273,90,90,90,90,,,,,,,,,,,,,,
8954.605,373.273,90,90,90,90,,,,,,,,,,,,,,
8954.605,373.273,90,90,90,90,,,,,,,,,,,,,,
8954.605,373.273,90,90,90,90,,,,,,,,,,,,,,
8954.605,373.273,90,90,90,90,,,,,,,,,,,,,,
8954.755,373.423,90.04,90.04,90,90,,,,,,,,,,,,,,
8954.755,373.423,90.04,90.04,90,90,,,,,,,,,,,,,,
8954.755,373.423,90.04,90.04,90,90,,,,,,,,,,,,,,
8954.755,373.423,90.04,90.04,90,90,,,,,,,,,,,,,,
8954.755,373.423,90.04,90.04,90,90,,,,,,,,,,,,,,
8954.905,373.573,89.99,89.99,90,90,,,,,,,,,,,,,,
8954.905,373.573,89.99,89.99,90,90,,,,,,,,,,,,,,
8954.905,373.573,89.99,89.99,90,90,,,,,,,,,,,,,,
8954.905,373.573,89.99,89.99,90,90,,,,,,,,,,,,,,
8954.905,373.573,89.99,89.99,90,90,,,,,,,,,,,,,,
8955.055,373.723,90.02,90.02,90,90,,,,,80.52,87.51,,,,,,,,
8955.055,373.723,90.02,90.02,90,90,,,,,80.52,87.51,,,,,,,,
8955.055,373.723,90.02,90.02,90,90,,,,,80.52,87.51,,,,,,,,
8955.055,373.723,90.02,90.02,90,90,,,,,80.52,87.51,,,,,,,,
8955.055,373.723,90.02,90.02,90,90,,,,,80.52,87.51,,,,,,,,
8955.055,373.723,90.02,90.02,90,90,,,,,80.52,87.51,,,,,,,,
8955.055,373.723,90.02,90.02,90,90,,,,,80.52,87.51,,,,,,,,
8955.205,373.873,90.04,90.04,90,90,,,,,,,,,,,,,,
8955.205,373.873,90.04,90.04,90,90,,,,,,,,,,,,,,
8955.205,373.873,90.04,90.04,90,90,,,,,,,,,,,,,,
8955.205,373.873,90.04,90.04,90,90,,,,,,,,,,,,,,
8955.205,373.873,90.04,90.04,90,90,,,,,,,,,,,,,,
8955.355,374.023,90.02,90.02,90,90,,,,,,,,,,,,,,
8955.355,374.023,90.02,90.02,90,90,,,,,,,,,,,,,,
8955.355,374.023,90.02,90.02,90,90,,,,,,,,,,,,,,
8955.355,374.023,90.02,90.02,90,90,,,,,,,,,,,,,,
8955.355,374.023,90.02,90.02,90,90,,,,,,,,,,,,,,
8955.505,374.173,90.02,90.02,90,90,,,,,,,,,,,,,,
8955.505,374.173,90.02,90.02,90,90,,,,,,,,,,,,,,
8955.505,374.173,90.02,90.02,90,90,,,,,,,,,,,,,,
8955.505,374.173,90.02,90.02,90,90,,,,,,,,,,,,,,
8955.505,374.173,90.02,90.02,90,90,,,,,,,,,,,,,,
8955.655,374.323,90.04,90.04,90,90,,,,,,,,,,,,,,
8955.655,374.323,90.04,90.04,90,90,,,,,,,,,,,,,,
8955.655,374.323,90.04,90.04,90,90,,,,,,,,,,,,,,
8955.655,374.323,90.04,90.04,90,90,,,,,,,,,,,,,,
8955.655,374.323,90.04,90.04,90,90,,,,,,,,,,,,,,
8955.805,374.473,90.03,90.03,90,90,,,,,,,,,,,,,,
8955.805,374.473,90.03,90.03,90,90,,,,,,,,,,,,,,
8955.805,374.473,90.03,90.03,90,90,,,,,,,,,,,,,,
8955.805,374.473,90.03,90.03,90,90,,,,,,,,,,,,,,
8955.805,374.473,90.03,90.03,90,90,,,,,,,,,,,,,,
8955.955,374.623,90.02,90.02,90,90,,,,,,,,,,,,,,
8955.955,374.623,90.02,90.02,90,90,,,,,,,,,,,,,,
8955.955,374.623,90.02,90.02,90,90,,,,,,,,,,,,,,
8955.955,374.623,90.02,90.02,90,90,,,,,,,,,,,,,,
8955.955,374.623,90.02,90.02,90,90,,,,,,,,,,,,,,
8956.105,374.773,90.02,90.02,90,90,,,,,80.44,87.52,,,,,,,,
8956.105,374.773,90.02,90.02,90,90,,,,,80.44,87.52,,,,,,,,
8956.105,374.773,90.02,90.02,90,90,,,,,80.44,87.52,,,,,,,,
8956.105,374.773,90.02,90.02,90,90,,,,,80.44,87.52,,,,,,,,
8956.105,374.773,90.02,90.02,90,90,,,,,80.44,87.52,,,,,,,,
8956.105,374.773,90.02,90.02,90,90,,,,,80.44,87.52,,,,,,,,
8956.105,374.773,90.02,90.02,90,90,,,,,80.44,87.52,,,,,,,,
8956.255,374.923,89.99,89.99,90,90,,,,,,,,,,,,,,
8956.255,374.923,89.99,89.99,90,90,,,,,,,,,,,,,,
8956.255,374.923,89.99,89.99,90,90,,,,,,,,,,,,,,
8956.255,374.923,89.99,89.99,90,90,,,,,,,,,,,,,,
8956.255,374.923,89.99,89.99,90,90,,,,,,,,,,,,,,
8956.406,375.074,90.01,90.01,90,90,,,,,,,,,,,,,,
8956.406,375.074,90.01,90.01,90,90,,,,,,,,,,,,,,
8956.406,375.074,90.01,90.01,90,90,,,,,,,,,,,,,,
8956.406,375.074,90.01,90.01,90,90,,,,,,,,,,,,,,
8956.406,375.074,90.01,90.01,90,90,,,,,,,,,,,,,,
8956.555,375.223,90.01,90.01,90,90,,,,,,,,,,,,,,
8956.555,375.223,90.01,90.01,90,90,,,,,,,,,,,,,,
8956.555,375.223,90.01,90.01,90,90,,,,,,,,,,,,,,
8956.555,375.223,90.01,90.01,90,90,,,,,,,,,,,,,,
8956.555,375.223,90.01,90.01,90,90,,,,,,,,,,,,,,
8956.705,375.373,90.01,90.01,90,90,,,,,,,,,,,,,,
8956.705,375.373,90.01,90.01,90,90,,,,,,,,,,,,,,
8956.705,375.373,90.01,90.01,90,90,,,,,,,,,,,,,,
8956.705,375.373,90.01,90.01,90,90,,,,,,,,,,,,,,
8956.705,375.373,90.01,90.01,90,90,,,,,,,,,,,,,,
8956.855,375.523,90,90,90,90,,,,,,,,,,,,,,
8956.855,375.523,90,90,90,90,,,,,,,,,,,,,,
8956.855,375.523,90,90,90,90,,,,,,,,,,,,,,
8956.855,375.523,90,90,90,90,,,,,,,,,,,,,,
8956.855,375.523,90,90,90,90,,,,,,,,,,,,,,
8957.006,375.674,90,90,90,90,,,,,,,,,,,,,,
8957.006,375.674,90,90,90,90,,,,,,,,,,,,,,
8957.006,375.674,90,90,90,90,,,,,,,,,,,,,,
8957.006,375.674,90,90,90,90,,,,,,,,,,,,,,
8957.006,375.674,90,90,90,90,,,,,,,,,,,,,,
8957.155,375.823,90.02,90.02,90,90,,,,,80.52,87.54,,,,,,,,
8957.155,375.823,90.02,90.02,90,90,,,,,80.52,87.54,,,,,,,,
8957.155,375.823,90.02,90.02,90,90,,,,,80.52,87.54,,,,,,,,
8957.155,375.823,90.02,90.02,90,90,,,,,80.52,87.54,,,,,,,,
8957.155,375.823,90.02,90.02,90,90,,,,,80.52,87.54,,,,,,,,
8957.155,375.823,90.02,90.02,90,90,,,,,80.52,87.54,,,,,,,,
8957.155,375.823,90.02,90.02,90,90,,,,,80.52,87.54,,,,,,,,
8957.305,375.973,90.02,90.02,90,90,,,,,,,,,,,,,,
8957.305,375.973,90.02,90.02,90,90,,,,,,,,,,,,,,
8957.305,375.973,90.02,90.02,90,90,,,,,,,,,,,,,,
8957.305,375.973,90.02,90.02,90,90,,,,,,,,,,,,,,
8957.305,375.973,90.02,90.02,90,90,,,,,,,,,,,,,,
8957.455,376.123,90,90,90,90,,,,,,,,,,,,,,
8957.455,376.123,90,90,90,90,,,,,,,,,,,,,,
8957.455,376.123,90,90,90,90,,,,,,,,,,,,,,
8957.455,376.123,90,90,90,90,,,,,,,,,,,,,,
8957.455,376.123,90,90,90,90,,,,,,,,,,,,,,
8957.605,376.273,90.01,90.01,90,90,,,,,,,,,,,,,,
8957.605,376.273,90.01,90.01,90,90,,,,,,,,,,,,,,
8957.605,376.273,90.01,90.01,90,90,,,,,,,,,,,,,,
8957.605,376.273,90.01,90.01,90,90,,,,,,,,,,,,,,
8957.605,376.273,90.01,90.01,90,90,,,,,,,,,,,,,,
8957.755,376.423,90.01,90.01,90,90,,,,,,,,,,,,,,
8957.755,376.423,90.01,90.01,90,90,,,,,,,,,,,,,,
8957.755,376.423,90.01,90.01,90,90,,,,,,,,,,,,,,
8957.755,376.423,90.01,90.01,90,90,,,,,,,,,,,,,,
8957.755,376.423,90.01,90.01,90,90,,,,,,,,,,,,,,
8957.905,376.573,90,90,90,90,,,,,,,,,,,,,,
8957.905,376.573,90,90,90,90,,,,,,,,,,,,,,
8957.905,376.573,90,90,90,90,,,,,,,,,,,,,,
8957.905,376.573,90,90,90,90,,,,,,,,,,,,,,
8957.905,376.573,90,90,90,90,,,,,,,,,,,,,,
8958.055,376.723,90,90,90,90,,,,,,,,,,,,,,
8958.055,376.723,90,90,90,90,,,,,,,,,,,,,,
8958.055,376.723,90,90,90,90,,,,,,,,,,,,,,
8958.055,376.723,90,90,90,90,,,,,,,,,,,,,,
8958.055,376.723,90,90,90,90,,,,,,,,,,,,,,
8958.205,376.873,89.98,89.98,90,90,,,,,80.59,87.39,,,,,,,,
8958.205,376.873,89.98,89.98,90,90,,,,,80.59,87.39,,,,,,,,
8958.205,376.873,89.98,89.98,90,90,,,,,80.59,87.39,,,,,,,,
8958.205,376.873,89.98,89.98,90,90,,,,,80.59,87.39,,,,,,,,
8958.205,376.873,89.98,89.98,90,90,,,,,80.59,87.39,,,,,,,,
8958.205,376.873,89.98,89.98,90,90,,,,,80.59,87.39,,,,,,,,
8958.205,376.873,89.98,89.98,90,90,,,,,80.59,87.39,,,,,,,,
8958.355,377.023,89.99,89.99,90,90,,,,,,,,,,,,,,
8958.355,377.023,89.99,89.99,90,90,,,,,,,,,,,,,,
8958.355,377.023,89.99,89.99,90,90,,,,,,,,,,,,,,
8958.355,377.023,89.99,89.99,90,90,,,,,,,,,,,,,,
8958.355,377.023,89.99,89.99,90,90,,,,,,,,,,,,,,
8958.505,377.173,90,90,90,90,,,,,,,,,,,,,,
8958.505,377.173,90,90,90,90,,,,,,,,,,,,,,
8958.505,377.173,90,90,90,90,,,,,,,,,,,,,,
8958.505,377.173,90,90,90,90,,,,,,,,,,,,,,
8958.505,377.173,90,90,90,90,,,,,,,,,,,,,,
8958.656,377.324,90,90,90,90,,,,,,,,,,,,,,
8958.656,377.324,90,90,90,90,,,,,,,,,,,,,,
8958.656,377.324,90,90,90,90,,,,,,,,,,,,,,
8958.656,377.324,90,90,90,90,,,,,,,,,,,,,,
8958.656,377.324,90,90,90,90,,,,,,,,,,,,,,
8958.805,377.473,90.01,90.01,90,90,,,,,,,,,,,,,,
8958.805,377.473,90.01,90.01,90,90,,,,,,,,,,,,,,
8958.805,377.473,90.01,90.01,90,90,,,,,,,,,,,,,,
8958.805,377.473,90.01,90.01,90,90,,,,,,,,,,,,,,
8958.805,377.473,90.01,90.01,90,90,,,,,,,,,,,,,,
8958.955,377.623,89.97,89.97,90,90,,,,,,,,,,,,,,
8958.955,377.623,89.97,89.97,90,90,,,,,,,,,,,,,,
8958.955,377.623,89.97,89.97,90,90,,,,,,,,,,,,,,
8958.955,377.623,89.97,89.97,90,90,,,,,,,,,,,,,,
8958.955,377.623,89.97,89.97,90,90,,,,,,,,,,,,,,
8959.105,377.773,89.98,89.98,90,90,,,,,80.6,87.49,,,,,,,,
8959.105,377.773,89.98,89.98,90,90,,,,,80.6,87.49,,,,,,,,
8959.105,377.773,89.98,89.98,90,90,,,,,80.6,87.49,,,,,,,,
8959.105,377.773,89.98,89.98,90,90,,,,,80.6,87.49,,,,,,,,
8959.105,377.773,89.98,89.98,90,90,,,,,80.6,87.49,,,,,,,,
8959.105,377.773,89.98,89.98,90,90,,,,,80.6,87.49,,,,,,,,
8959.105,377.773,89.98,89.98,90,90,,,,,80.6,87.49,,,,,,,,
8959.256,377.924,89.99,89.99,90,90,,,,,,,,,,,,,,
8959.256,377.924,89.99,89.99,90,90,,,,,,,,,,,,,,
8959.256,377.924,89.99,89.99,90,90,,,,,,,,,,,,,,
8959.256,377.924,89.99,89.99,90,90,,,,,,,,,,,,,,
8959.256,377.924,89.99,89.99,90,90,,,,,,,,,,,,,,
8959.405,378.073,90,90,90,90,,,,,,,,,,,,,,
8959.405,378.073,90,90,90,90,,,,,,,,,,,,,,
8959.405,378.073,90,90,90,90,,,,,,,,,,,,,,
8959.405,378.073,90,90,90,90,,,,,,,,,,,,,,
8959.405,378.073,90,90,90,90,,,,,,,,,,,,,,
8959.555,378.223,89.98,89.98,90,90,,,,,,,,,,,,,,
8959.555,378.223,89.98,89.98,90,90,,,,,,,,,,,,,,
8959.555,378.223,89.98,89.98,90,90,,,,,,,,,,,,,,
8959.555,378.223,89.98,89.98,90,90,,,,,,,,,,,,,,
8959.555,378.223,89.98,89.98,90,90,,,,,,,,,,,,,,
8959.705,378.373,90,90,90,90,,,,,,,,,,,,,,
8959.705,378.373,90,90,90,90,,,,,,,,,,,,,,
8959.705,378.373,90,90,90,90,,,,,,,,,,,,,,
8959.705,378.373,90,90,90,90,,,,,,,,,,,,,,
8959.705,378.373,90,90,90,90,,,,,,,,,,,,,,
8959.855,378.523,89.99,89.99,90,90,,,,,,,,,,,,,,
8959.855,378.523,89.99,89.99,90,90,,,,,,,,,,,,,,
8959.855,378.523,89.99,89.99,90,90,,,,,,,,,,,,,,
8959.855,378.523,89.99,89.99,90,90,,,,,,,,,,,,,,
8959.855,378.523,89.99,89.99,90,90,,,,,,,,,,,,,,
8960.006,378.674,90,90,90,90,,,,,,,,,,,,,,
8960.006,378.674,90,90,90,90,,,,,,,,,,,,,,
8960.006,378.674,90,90,90,90,,,,,,,,,,,,,,
8960.006,378.674,90,90,90,90,,,,,,,,,,,,,,
8960.006,378.674,90,90,90,90,,,,,,,,,,,,,,
8960.155,378.823,90,90,90,90,,,,,80.58,87.5,,,,,,,,
8960.155,378.823,90,90,90,90,,,,,80.58,87.5,,,,,,,,
8960.155,378.823,90,90,90,90,,,,,80.58,87.5,,,,,,,,
8960.155,378.823,90,90,90,90,,,,,80.58,87.5,,,,,,,,
