timeSinceBoot,Stage1 TempC,Stage1 Modeled TempC,Stage1 Expected TempC,Stage1 Target TempC,Stage1 Controlled Ramp Target,dataQStg1Heatsink,dataQStg1PeltierTop,dataQStage1PeltierBottom,dataQLiquidStg1,liquid2,dataQStg1Slug,Stage1 P Term,Stage1 I Term,Stage1 D Term,Stage1 FF Term,Stage1 Output,Stage1 Actual TEC Temp Rate,Stage1 Prior Target TEC Ramp Rate
5288.099,90,90,90,90,,,,,,,,,,,,51.2,,
5288.249,90.01,90.01,90,90,,,,,74.22,83.52,,,,,,53.4,,
5288.249,90.01,90.01,90,90,,,,,74.22,83.52,,,,,,53.4,,
5288.249,90.01,90.01,90,90,,,,,74.22,83.52,,,,,,53.4,,
5288.249,90.01,90.01,90,90,,,,,74.22,83.52,,,,,,53.4,,
5288.249,90.01,90.01,90,90,,,,,74.22,83.52,,,,,,53.4,,
5288.249,90.01,90.01,90,90,,,,,74.22,83.52,,,,,,53.4,,
5288.249,90.01,90.01,90,90,,,,,74.22,83.52,,,,,,53.4,,
5288.399,89.97,89.97,90,90,,,,,,,,,,,,53.9,,
5288.399,89.97,89.97,90,90,,,,,,,,,,,,53.9,,
5288.399,89.97,89.97,90,90,,,,,,,,,,,,53.9,,
5288.399,89.97,89.97,90,90,,,,,,,,,,,,53.9,,
5288.399,89.97,89.97,90,90,,,,,,,,,,,,53.9,,
5288.549,89.98,89.98,90,90,,,,,,,,,,,,51.9,,
5288.549,89.98,89.98,90,90,,,,,,,,,,,,51.9,,
5288.549,89.98,89.98,90,90,,,,,,,,,,,,51.9,,
5288.549,89.98,89.98,90,90,,,,,,,,,,,,51.9,,
5288.549,89.98,89.98,90,90,,,,,,,,,,,,51.9,,
5288.699,89.98,89.98,90,90,,,,,,,,,,,,52.4,,
5288.699,89.98,89.98,90,90,,,,,,,,,,,,52.4,,
5288.699,89.98,89.98,90,90,,,,,,,,,,,,52.4,,
5288.699,89.98,89.98,90,90,,,,,,,,,,,,52.4,,
5288.699,89.98,89.98,90,90,,,,,,,,,,,,52.4,,
5288.849,90,90,90,90,,,,,,,,,,,,52.1,,
5288.849,90,90,90,90,,,,,,,,,,,,52.1,,
5288.849,90,90,90,90,,,,,,,,,,,,52.1,,
5288.849,90,90,90,90,,,,,,,,,,,,52.1,,
5288.849,90,90,90,90,,,,,,,,,,,,52.1,,
5288.999,89.98,89.98,90,90,,,,,,,,,,,,54,,
5288.999,89.98,89.98,90,90,,,,,,,,,,,,54,,
5288.999,89.98,89.98,90,90,,,,,,,,,,,,54,,
5288.999,89.98,89.98,90,90,,,,,,,,,,,,54,,
5288.999,89.98,89.98,90,90,,,,,,,,,,,,54,,
5289.149,89.99,89.99,90,90,,,,,74.38,83.67,,,,,,52.4,,
5289.149,89.99,89.99,90,90,,,,,74.38,83.67,,,,,,52.4,,
5289.149,89.99,89.99,90,90,,,,,74.38,83.67,,,,,,52.4,,
5289.149,89.99,89.99,90,90,,,,,74.38,83.67,,,,,,52.4,,
5289.149,89.99,89.99,90,90,,,,,74.38,83.67,,,,,,52.4,,
5289.149,89.99,89.99,90,90,,,,,74.38,83.67,,,,,,52.4,,
5289.149,89.99,89.99,90,90,,,,,74.38,83.67,,,,,,52.4,,
5289.299,89.98,89.98,90,90,,,,,,,,,,,,51.9,,
5289.299,89.98,89.98,90,90,,,,,,,,,,,,51.9,,
5289.299,89.98,89.98,90,90,,,,,,,,,,,,51.9,,
5289.299,89.98,89.98,90,90,,,,,,,,,,,,51.9,,
5289.299,89.98,89.98,90,90,,,,,,,,,,,,51.9,,
5289.449,89.99,89.99,90,90,,,,,,,,,,,,52.1,,
5289.449,89.99,89.99,90,90,,,,,,,,,,,,52.1,,
5289.449,89.99,89.99,90,90,,,,,,,,,,,,52.1,,
5289.449,89.99,89.99,90,90,,,,,,,,,,,,52.1,,
5289.449,89.99,89.99,90,90,,,,,,,,,,,,52.1,,
5289.6,90.01,90.01,90,90,,,,,,,,,,,,52.3,,
5289.6,90.01,90.01,90,90,,,,,,,,,,,,52.3,,
5289.6,90.01,90.01,90,90,,,,,,,,,,,,52.3,,
5289.6,90.01,90.01,90,90,,,,,,,,,,,,52.3,,
5289.6,90.01,90.01,90,90,,,,,,,,,,,,52.3,,
5289.749,90,90,90,90,,,,,,,,,,,,52.8,,
5289.749,90,90,90,90,,,,,,,,,,,,52.8,,
5289.749,90,90,90,90,,,,,,,,,,,,52.8,,
5289.749,90,90,90,90,,,,,,,,,,,,52.8,,
5289.749,90,90,90,90,,,,,,,,,,,,52.8,,
5289.899,90,90,90,90,,,,,,,,,,,,53.3,,
5289.899,90,90,90,90,,,,,,,,,,,,53.3,,
5289.899,90,90,90,90,,,,,,,,,,,,53.3,,
5289.899,90,90,90,90,,,,,,,,,,,,53.3,,
5289.899,90,90,90,90,,,,,,,,,,,,53.3,,
5290.05,89.99,89.99,90,90,,,,,,,,,,,,53.8,,
5290.05,89.99,89.99,90,90,,,,,,,,,,,,53.8,,
5290.05,89.99,89.99,90,90,,,,,,,,,,,,53.8,,
5290.05,89.99,89.99,90,90,,,,,,,,,,,,53.8,,
5290.05,89.99,89.99,90,90,,,,,,,,,,,,53.8,,
5290.199,90.02,90.02,90,90,,,,,74.44,83.7,,,,,,52.5,,
5290.199,90.02,90.02,90,90,,,,,74.44,83.7,,,,,,52.5,,
5290.199,90.02,90.02,90,90,,,,,74.44,83.7,,,,,,52.5,,
5290.199,90.02,90.02,90,90,,,,,74.44,83.7,,,,,,52.5,,
5290.199,90.02,90.02,90,90,,,,,74.44,83.7,,,,,,52.5,,
5290.199,90.02,90.02,90,90,,,,,74.44,83.7,,,,,,52.5,,
5290.199,90.02,90.02,90,90,,,,,74.44,83.7,,,,,,52.5,,
5290.349,90.04,90.04,90,90,,,,,,,,,,,,51.6,,
5290.349,90.04,90.04,90,90,,,,,,,,,,,,51.6,,
5290.349,90.04,90.04,90,90,,,,,,,,,,,,51.6,,
5290.349,90.04,90.04,90,90,,,,,,,,,,,,51.6,,
5290.349,90.04,90.04,90,90,,,,,,,,,,,,51.6,,
5290.499,90.03,90.03,90,90,,,,,,,,,,,,52.4,,
5290.499,90.03,90.03,90,90,,,,,,,,,,,,52.4,,
5290.499,90.03,90.03,90,90,,,,,,,,,,,,52.4,,
5290.499,90.03,90.03,90,90,,,,,,,,,,,,52.4,,
5290.499,90.03,90.03,90,90,,,,,,,,,,,,52.4,,
5290.649,90.05,90.05,90,90,,,,,,,,,,,,52.8,,
5290.649,90.05,90.05,90,90,,,,,,,,,,,,52.8,,
5290.649,90.05,90.05,90,90,,,,,,,,,,,,52.8,,
5290.649,90.05,90.05,90,90,,,,,,,,,,,,52.8,,
5290.649,90.05,90.05,90,90,,,,,,,,,,,,52.8,,
5290.799,90.04,90.04,90,90,,,,,,,,,,,,53.3,,
5290.799,90.04,90.04,90,90,,,,,,,,,,,,53.3,,
5290.799,90.04,90.04,90,90,,,,,,,,,,,,53.3,,
5290.799,90.04,90.04,90,90,,,,,,,,,,,,53.3,,
5290.799,90.04,90.04,90,90,,,,,,,,,,,,53.3,,
5290.949,90.03,90.03,90,90,,,,,,,,,,,,52.5,,
5290.949,90.03,90.03,90,90,,,,,,,,,,,,52.5,,
5290.949,90.03,90.03,90,90,,,,,,,,,,,,52.5,,
5290.949,90.03,90.03,90,90,,,,,,,,,,,,52.5,,
5290.949,90.03,90.03,90,90,,,,,,,,,,,,52.5,,
5291.099,90.06,90.06,90,90,,,,,,,,,,,,52.9,,
5291.099,90.06,90.06,90,90,,,,,,,,,,,,52.9,,
5291.099,90.06,90.06,90,90,,,,,,,,,,,,52.9,,
5291.099,90.06,90.06,90,90,,,,,,,,,,,,52.9,,
5291.099,90.06,90.06,90,90,,,,,,,,,,,,52.9,,
5291.249,90.06,90.06,90,90,,,,,74.57,83.78,,,,,,52.1,,
5291.249,90.06,90.06,90,90,,,,,74.57,83.78,,,,,,52.1,,
5291.249,90.06,90.06,90,90,,,,,74.57,83.78,,,,,,52.1,,
5291.249,90.06,90.06,90,90,,,,,74.57,83.78,,,,,,52.1,,
5291.249,90.06,90.06,90,90,,,,,74.57,83.78,,,,,,52.1,,
5291.249,90.06,90.06,90,90,,,,,74.57,83.78,,,,,,52.1,,
5291.249,90.06,90.06,90,90,,,,,74.57,83.78,,,,,,52.1,,
5291.399,90.04,90.04,90,90,,,,,,,,,,,,52,,
5291.399,90.04,90.04,90,90,,,,,,,,,,,,52,,
5291.399,90.04,90.04,90,90,,,,,,,,,,,,52,,
5291.399,90.04,90.04,90,90,,,,,,,,,,,,52,,
5291.399,90.04,90.04,90,90,,,,,,,,,,,,52,,
5291.549,90.05,90.05,90,90,,,,,,,,,,,,51.7,,
5291.549,90.05,90.05,90,90,,,,,,,,,,,,51.7,,
5291.549,90.05,90.05,90,90,,,,,,,,,,,,51.7,,
5291.549,90.05,90.05,90,90,,,,,,,,,,,,51.7,,
5291.549,90.05,90.05,90,90,,,,,,,,,,,,51.7,,
5291.699,90.03,90.03,90,90,,,,,,,,,,,,53.2,,
5291.699,90.03,90.03,90,90,,,,,,,,,,,,53.2,,
5291.699,90.03,90.03,90,90,,,,,,,,,,,,53.2,,
5291.699,90.03,90.03,90,90,,,,,,,,,,,,53.2,,
5291.699,90.03,90.03,90,90,,,,,,,,,,,,53.2,,
5291.849,90.06,90.06,90,90,,,,,,,,,,,,52.3,,
5291.849,90.06,90.06,90,90,,,,,,,,,,,,52.3,,
5291.849,90.06,90.06,90,90,,,,,,,,,,,,52.3,,
5291.849,90.06,90.06,90,90,,,,,,,,,,,,52.3,,
5291.849,90.06,90.06,90,90,,,,,,,,,,,,52.3,,
5291.999,90.04,90.04,90,90,,,,,,,,,,,,53.1,,
5291.999,90.04,90.04,90,90,,,,,,,,,,,,53.1,,
5291.999,90.04,90.04,90,90,,,,,,,,,,,,53.1,,
5291.999,90.04,90.04,90,90,,,,,,,,,,,,53.1,,
5291.999,90.04,90.04,90,90,,,,,,,,,,,,53.1,,
5292.149,90.03,90.03,90,90,,,,,,,,,,,,52.6,,
5292.149,90.03,90.03,90,90,,,,,,,,,,,,52.6,,
5292.149,90.03,90.03,90,90,,,,,,,,,,,,52.6,,
5292.149,90.03,90.03,90,90,,,,,,,,,,,,52.6,,
5292.149,90.03,90.03,90,90,,,,,,,,,,,,52.6,,
5292.299,90.04,90.04,90,90,,,,,74.81,83.89,,,,,,52.6,,
5292.299,90.04,90.04,90,90,,,,,74.81,83.89,,,,,,52.6,,
5292.299,90.04,90.04,90,90,,,,,74.81,83.89,,,,,,52.6,,
5292.299,90.04,90.04,90,90,,,,,74.81,83.89,,,,,,52.6,,
5292.299,90.04,90.04,90,90,,,,,74.81,83.89,,,,,,52.6,,
5292.299,90.04,90.04,90,90,,,,,74.81,83.89,,,,,,52.6,,
5292.299,90.04,90.04,90,90,,,,,74.81,83.89,,,,,,52.6,,
5292.449,90.02,90.02,90,90,,,,,,,,,,,,53,,
5292.449,90.02,90.02,90,90,,,,,,,,,,,,53,,
5292.449,90.02,90.02,90,90,,,,,,,,,,,,53,,
5292.449,90.02,90.02,90,90,,,,,,,,,,,,53,,
5292.449,90.02,90.02,90,90,,,,,,,,,,,,53,,
5292.599,90,90,90,90,,,,,,,,,,,,52,,
5292.599,90,90,90,90,,,,,,,,,,,,52,,
5292.599,90,90,90,90,,,,,,,,,,,,52,,
5292.599,90,90,90,90,,,,,,,,,,,,52,,
5292.599,90,90,90,90,,,,,,,,,,,,52,,
5292.749,90.02,90.02,90,90,,,,,,,,,,,,52,,
5292.749,90.02,90.02,90,90,,,,,,,,,,,,52,,
5292.749,90.02,90.02,90,90,,,,,,,,,,,,52,,
5292.749,90.02,90.02,90,90,,,,,,,,,,,,52,,
5292.749,90.02,90.02,90,90,,,,,,,,,,,,52,,
5292.9,90.02,90.02,90,90,,,,,,,,,,,,51.4,,
5292.9,90.02,90.02,90,90,,,,,,,,,,,,51.4,,
5292.9,90.02,90.02,90,90,,,,,,,,,,,,51.4,,
5292.9,90.02,90.02,90,90,,,,,,,,,,,,51.4,,
5292.9,90.02,90.02,90,90,,,,,,,,,,,,51.4,,
5293.049,90.01,90.01,90,90,,,,,,,,,,,,52.8,,
5293.049,90.01,90.01,90,90,,,,,,,,,,,,52.8,,
5293.049,90.01,90.01,90,90,,,,,,,,,,,,52.8,,
5293.049,90.01,90.01,90,90,,,,,,,,,,,,52.8,,
5293.049,90.01,90.01,90,90,,,,,,,,,,,,52.8,,
5293.199,90,90,90,90,,,,,74.92,84.03,,,,,,51.4,,
5293.199,90,90,90,90,,,,,74.92,84.03,,,,,,51.4,,
5293.199,90,90,90,90,,,,,74.92,84.03,,,,,,51.4,,
5293.199,90,90,90,90,,,,,74.92,84.03,,,,,,51.4,,
5293.199,90,90,90,90,,,,,74.92,84.03,,,,,,51.4,,
5293.199,90,90,90,90,,,,,74.92,84.03,,,,,,51.4,,
5293.199,90,90,90,90,,,,,74.92,84.03,,,,,,51.4,,
5293.349,90,90,90,90,,,,,,,,,,,,52.7,,
5293.349,90,90,90,90,,,,,,,,,,,,52.7,,
5293.349,90,90,90,90,,,,,,,,,,,,52.7,,
5293.349,90,90,90,90,,,,,,,,,,,,52.7,,
5293.349,90,90,90,90,,,,,,,,,,,,52.7,,
5293.499,90,90,90,90,,,,,,,,,,,,52.1,,
5293.499,90,90,90,90,,,,,,,,,,,,52.1,,
5293.499,90,90,90,90,,,,,,,,,,,,52.1,,
5293.499,90,90,90,90,,,,,,,,,,,,52.1,,
5293.499,90,90,90,90,,,,,,,,,,,,52.1,,
5293.649,89.99,89.99,90,90,,,,,,,,,,,,52.7,,
5293.649,89.99,89.99,90,90,,,,,,,,,,,,52.7,,
5293.649,89.99,89.99,90,90,,,,,,,,,,,,52.7,,
5293.649,89.99,89.99,90,90,,,,,,,,,,,,52.7,,
5293.649,89.99,89.99,90,90,,,,,,,,,,,,52.7,,
5293.799,89.99,89.99,90,90,,,,,,,,,,,,52.3,,
5293.799,89.99,89.99,90,90,,,,,,,,,,,,52.3,,
5293.799,89.99,89.99,90,90,,,,,,,,,,,,52.3,,
5293.799,89.99,89.99,90,90,,,,,,,,,,,,52.3,,
5293.799,89.99,89.99,90,90,,,,,,,,,,,,52.3,,
5293.949,90,90,90,90,,,,,,,,,,,,52.2,,
5293.949,90,90,90,90,,,,,,,,,,,,52.2,,
5293.949,90,90,90,90,,,,,,,,,,,,52.2,,
5293.949,90,90,90,90,,,,,,,,,,,,52.2,,
5293.949,90,90,90,90,,,,,,,,,,,,52.2,,
5294.099,90,90,90,90,,,,,,,,,,,,53.2,,
5294.099,90,90,90,90,,,,,,,,,,,,53.2,,
5294.099,90,90,90,90,,,,,,,,,,,,53.2,,
5294.099,90,90,90,90,,,,,,,,,,,,53.2,,
5294.099,90,90,90,90,,,,,,,,,,,,53.2,,
5294.249,89.98,89.98,90,90,,,,,75.07,84,,,,,,51.4,,
5294.249,89.98,89.98,90,90,,,,,75.07,84,,,,,,51.4,,
5294.249,89.98,89.98,90,90,,,,,75.07,84,,,,,,51.4,,
5294.249,89.98,89.98,90,90,,,,,75.07,84,,,,,,51.4,,
5294.249,89.98,89.98,90,90,,,,,75.07,84,,,,,,51.4,,
5294.249,89.98,89.98,90,90,,,,,75.07,84,,,,,,51.4,,
5294.249,89.98,89.98,90,90,,,,,75.07,84,,,,,,51.4,,
5294.399,89.99,89.99,90,90,,,,,,,,,,,,53.5,,
5294.399,89.99,89.99,90,90,,,,,,,,,,,,53.5,,
5294.399,89.99,89.99,90,90,,,,,,,,,,,,53.5,,
5294.399,89.99,89.99,90,90,,,,,,,,,,,,53.5,,
5294.399,89.99,89.99,90,90,,,,,,,,,,,,53.5,,
5294.549,89.99,89.99,90,90,,,,,,,,,,,,52.8,,
5294.549,89.99,89.99,90,90,,,,,,,,,,,,52.8,,
5294.549,89.99,89.99,90,90,,,,,,,,,,,,52.8,,
5294.549,89.99,89.99,90,90,,,,,,,,,,,,52.8,,
5294.549,89.99,89.99,90,90,,,,,,,,,,,,52.8,,
5294.699,89.99,89.99,90,90,,,,,,,,,,,,52.3,,
5294.699,89.99,89.99,90,90,,,,,,,,,,,,52.3,,
5294.699,89.99,89.99,90,90,,,,,,,,,,,,52.3,,
5294.699,89.99,89.99,90,90,,,,,,,,,,,,52.3,,
5294.699,89.99,89.99,90,90,,,,,,,,,,,,52.3,,
5294.849,89.96,89.96,90,90,,,,,,,,,,,,53.4,,
5294.849,89.96,89.96,90,90,,,,,,,,,,,,53.4,,
5294.849,89.96,89.96,90,90,,,,,,,,,,,,53.4,,
5294.849,89.96,89.96,90,90,,,,,,,,,,,,53.4,,
5294.849,89.96,89.96,90,90,,,,,,,,,,,,53.4,,
5294.999,89.98,89.98,90,90,,,,,,,,,,,,51.8,,
5294.999,89.98,89.98,90,90,,,,,,,,,,,,51.8,,
5294.999,89.98,89.98,90,90,,,,,,,,,,,,51.8,,
5294.999,89.98,89.98,90,90,,,,,,,,,,,,51.8,,
5294.999,89.98,89.98,90,90,,,,,,,,,,,,51.8,,
5295.15,89.98,89.98,90,90,,,,,,,,,,,,52.6,,
5295.15,89.98,89.98,90,90,,,,,,,,,,,,52.6,,
5295.15,89.98,89.98,90,90,,,,,,,,,,,,52.6,,
5295.15,89.98,89.98,90,90,,,,,,,,,,,,52.6,,
5295.15,89.98,89.98,90,90,,,,,,,,,,,,52.6,,
5295.299,90,90,90,90,,,,,75.21,84.08,,,,,,52.7,,
5295.299,90,90,90,90,,,,,75.21,84.08,,,,,,52.7,,
5295.299,90,90,90,90,,,,,75.21,84.08,,,,,,52.7,,
5295.299,90,90,90,90,,,,,75.21,84.08,,,,,,52.7,,
5295.299,90,90,90,90,,,,,75.21,84.08,,,,,,52.7,,
5295.299,90,90,90,90,,,,,75.21,84.08,,,,,,52.7,,
5295.299,90,90,90,90,,,,,75.21,84.08,,,,,,52.7,,
5295.449,89.99,89.99,90,90,,,,,,,,,,,,53.1,,
5295.449,89.99,89.99,90,90,,,,,,,,,,,,53.1,,
5295.449,89.99,89.99,90,90,,,,,,,,,,,,53.1,,
5295.449,89.99,89.99,90,90,,,,,,,,,,,,53.1,,
5295.449,89.99,89.99,90,90,,,,,,,,,,,,53.1,,
5295.599,90,90,90,90,,,,,,,,,,,,52.7,,
5295.599,90,90,90,90,,,,,,,,,,,,52.7,,
5295.599,90,90,90,90,,,,,,,,,,,,52.7,,
5295.599,90,90,90,90,,,,,,,,,,,,52.7,,
5295.599,90,90,90,90,,,,,,,,,,,,52.7,,
5295.749,90.04,90.04,90,90,,,,,,,,,,,,52.1,,
5295.749,90.04,90.04,90,90,,,,,,,,,,,,52.1,,
5295.749,90.04,90.04,90,90,,,,,,,,,,,,52.1,,
5295.749,90.04,90.04,90,90,,,,,,,,,,,,52.1,,
5295.749,90.04,90.04,90,90,,,,,,,,,,,,52.1,,
5295.899,90.01,90.01,90,90,,,,,,,,,,,,52.3,,
5295.899,90.01,90.01,90,90,,,,,,,,,,,,52.3,,
5295.899,90.01,90.01,90,90,,,,,,,,,,,,52.3,,
5295.899,90.01,90.01,90,90,,,,,,,,,,,,52.3,,
5295.899,90.01,90.01,90,90,,,,,,,,,,,,52.3,,
5296.049,90.01,90.01,90,90,,,,,,,,,,,,51.7,,
5296.049,90.01,90.01,90,90,,,,,,,,,,,,51.7,,
5296.049,90.01,90.01,90,90,,,,,,,,,,,,51.7,,
5296.049,90.01,90.01,90,90,,,,,,,,,,,,51.7,,
5296.049,90.01,90.01,90,90,,,,,,,,,,,,51.7,,
5296.222,90.01,90.01,90,90,,,,,,,,,,,,51.9,,
5296.222,90.01,90.01,90,90,,,,,,,,,,,,51.9,,
5296.222,90.01,90.01,90,90,,,,,,,,,,,,51.9,,
5296.222,90.01,90.01,90,90,,,,,,,,,,,,51.9,,
5296.222,90.01,90.01,90,90,,,,,,,,,,,,51.9,,
5296.248,,,,,,,,,75.38,84.17,,,,,,,,
5296.248,,,,,,,,,75.38,84.17,,,,,,,,
5296.372,89.99,89.99,90,90,,,,,,,,,,,,51.5,,
5296.372,89.99,89.99,90,90,,,,,,,,,,,,51.5,,
5296.372,89.99,89.99,90,90,,,,,,,,,,,,51.5,,
5296.372,89.99,89.99,90,90,,,,,,,,,,,,51.5,,
5296.372,89.99,89.99,90,90,,,,,,,,,,,,51.5,,
5296.522,89.99,89.99,90,90,,,,,,,,,,,,52.8,,
5296.522,89.99,89.99,90,90,,,,,,,,,,,,52.8,,
5296.522,89.99,89.99,90,90,,,,,,,,,,,,52.8,,
5296.522,89.99,89.99,90,90,,,,,,,,,,,,52.8,,
5296.522,89.99,89.99,90,90,,,,,,,,,,,,52.8,,
5296.672,90,90,90,90,,,,,,,,,,,,51.9,,
5296.672,90,90,90,90,,,,,,,,,,,,51.9,,
5296.672,90,90,90,90,,,,,,,,,,,,51.9,,
5296.672,90,90,90,90,,,,,,,,,,,,51.9,,
5296.672,90,90,90,90,,,,,,,,,,,,51.9,,
5296.822,89.99,89.99,90,90,,,,,,,,,,,,51.5,,
5296.822,89.99,89.99,90,90,,,,,,,,,,,,51.5,,
5296.822,89.99,89.99,90,90,,,,,,,,,,,,51.5,,
5296.822,89.99,89.99,90,90,,,,,,,,,,,,51.5,,
5296.822,89.99,89.99,90,90,,,,,,,,,,,,51.5,,
5296.972,89.99,89.99,90,90,,,,,,,,,,,,52.7,,
5296.972,89.99,89.99,90,90,,,,,,,,,,,,52.7,,
5296.972,89.99,89.99,90,90,,,,,,,,,,,,52.7,,
5296.972,89.99,89.99,90,90,,,,,,,,,,,,52.7,,
5296.972,89.99,89.99,90,90,,,,,,,,,,,,52.7,,
5297.122,90,90,90,90,,,,,,,,,,,,52.7,,
5297.122,90,90,90,90,,,,,,,,,,,,52.7,,
5297.122,90,90,90,90,,,,,,,,,,,,52.7,,
5297.122,90,90,90,90,,,,,,,,,,,,52.7,,
5297.122,90,90,90,90,,,,,,,,,,,,52.7,,
5297.272,89.99,89.99,90,90,,,,,,,,,,,,51.2,,
5297.272,89.99,89.99,90,90,,,,,,,,,,,,51.2,,
5297.272,89.99,89.99,90,90,,,,,,,,,,,,51.2,,
5297.272,89.99,89.99,90,90,,,,,,,,,,,,51.2,,
5297.272,89.99,89.99,90,90,,,,,,,,,,,,51.2,,
5297.36,,,,,,,,,75.46,84.24,,,,,,,,
5297.36,,,,,,,,,75.46,84.24,,,,,,,,
5297.422,89.99,89.99,90,90,,,,,,,,,,,,52.5,,
5297.422,89.99,89.99,90,90,,,,,,,,,,,,52.5,,
5297.422,89.99,89.99,90,90,,,,,,,,,,,,52.5,,
5297.422,89.99,89.99,90,90,,,,,,,,,,,,52.5,,
5297.422,89.99,89.99,90,90,,,,,,,,,,,,52.5,,
5297.572,90.02,90.02,90,90,,,,,,,,,,,,50.8,,
5297.572,90.02,90.02,90,90,,,,,,,,,,,,50.8,,
5297.572,90.02,90.02,90,90,,,,,,,,,,,,50.8,,
5297.572,90.02,90.02,90,90,,,,,,,,,,,,50.8,,
5297.572,90.02,90.02,90,90,,,,,,,,,,,,50.8,,
5297.723,90,90,90,90,,,,,,,,,,,,52.6,,
5297.723,90,90,90,90,,,,,,,,,,,,52.6,,
5297.723,90,90,90,90,,,,,,,,,,,,52.6,,
5297.723,90,90,90,90,,,,,,,,,,,,52.6,,
5297.723,90,90,90,90,,,,,,,,,,,,52.6,,
5297.872,90,90,90,90,,,,,,,,,,,,50.6,,
5297.872,90,90,90,90,,,,,,,,,,,,50.6,,
5297.872,90,90,90,90,,,,,,,,,,,,50.6,,
5297.872,90,90,90,90,,,,,,,,,,,,50.6,,
5297.872,90,90,90,90,,,,,,,,,,,,50.6,,
5298.022,90.01,90.01,90,90,,,,,,,,,,,,51.8,,
5298.022,90.01,90.01,90,90,,,,,,,,,,,,51.8,,
5298.022,90.01,90.01,90,90,,,,,,,,,,,,51.8,,
5298.022,90.01,90.01,90,90,,,,,,,,,,,,51.8,,
5298.022,90.01,90.01,90,90,,,,,,,,,,,,51.8,,
5298.172,89.99,89.99,90,90,,,,,,,,,,,,53,,
5298.172,89.99,89.99,90,90,,,,,,,,,,,,53,,
5298.172,89.99,89.99,90,90,,,,,,,,,,,,53,,
5298.172,89.99,89.99,90,90,,,,,,,,,,,,53,,
5298.172,89.99,89.99,90,90,,,,,,,,,,,,53,,
5298.322,89.97,89.97,90,90,,,,,75.71,84.42,,,,,,51.2,,
5298.322,89.97,89.97,90,90,,,,,75.71,84.42,,,,,,51.2,,
5298.322,89.97,89.97,90,90,,,,,75.71,84.42,,,,,,51.2,,
5298.322,89.97,89.97,90,90,,,,,75.71,84.42,,,,,,51.2,,
5298.322,89.97,89.97,90,90,,,,,75.71,84.42,,,,,,51.2,,
5298.322,89.97,89.97,90,90,,,,,75.71,84.42,,,,,,51.2,,
5298.322,89.97,89.97,90,90,,,,,75.71,84.42,,,,,,51.2,,
5298.474,89.97,89.97,90,90,,,,,,,,,,,,53,,
5298.474,89.97,89.97,90,90,,,,,,,,,,,,53,,
5298.474,89.97,89.97,90,90,,,,,,,,,,,,53,,
5298.474,89.97,89.97,90,90,,,,,,,,,,,,53,,
5298.474,89.97,89.97,90,90,,,,,,,,,,,,53,,
5298.622,89.97,89.97,90,90,,,,,,,,,,,,52.8,,
5298.622,89.97,89.97,90,90,,,,,,,,,,,,52.8,,
5298.622,89.97,89.97,90,90,,,,,,,,,,,,52.8,,
5298.622,89.97,89.97,90,90,,,,,,,,,,,,52.8,,
5298.622,89.97,89.97,90,90,,,,,,,,,,,,52.8,,
5298.772,89.99,89.99,90,90,,,,,,,,,,,,52.2,,
5298.772,89.99,89.99,90,90,,,,,,,,,,,,52.2,,
5298.772,89.99,89.99,90,90,,,,,,,,,,,,52.2,,
5298.772,89.99,89.99,90,90,,,,,,,,,,,,52.2,,
5298.772,89.99,89.99,90,90,,,,,,,,,,,,52.2,,
5298.922,89.96,89.96,90,90,,,,,,,,,,,,52.8,,
5298.922,89.96,89.96,90,90,,,,,,,,,,,,52.8,,
5298.922,89.96,89.96,90,90,,,,,,,,,,,,52.8,,
5298.922,89.96,89.96,90,90,,,,,,,,,,,,52.8,,
5298.922,89.96,89.96,90,90,,,,,,,,,,,,52.8,,
5299.074,89.98,89.98,90,90,,,,,,,,,,,,53,,
5299.074,89.98,89.98,90,90,,,,,,,,,,,,53,,
5299.074,89.98,89.98,90,90,,,,,,,,,,,,53,,
5299.074,89.98,89.98,90,90,,,,,,,,,,,,53,,
5299.074,89.98,89.98,90,90,,,,,,,,,,,,53,,
5299.222,90.01,90.01,90,90,,,,,75.69,84.38,,,,,,53.1,,
5299.222,90.01,90.01,90,90,,,,,75.69,84.38,,,,,,53.1,,
5299.222,90.01,90.01,90,90,,,,,75.69,84.38,,,,,,53.1,,
5299.222,90.01,90.01,90,90,,,,,75.69,84.38,,,,,,53.1,,
5299.222,90.01,90.01,90,90,,,,,75.69,84.38,,,,,,53.1,,
5299.222,90.01,90.01,90,90,,,,,75.69,84.38,,,,,,53.1,,
5299.222,90.01,90.01,90,90,,,,,75.69,84.38,,,,,,53.1,,
5299.372,89.96,89.96,90,90,,,,,,,,,,,,53.6,,
5299.372,89.96,89.96,90,90,,,,,,,,,,,,53.6,,
5299.372,89.96,89.96,90,90,,,,,,,,,,,,53.6,,
5299.372,89.96,89.96,90,90,,,,,,,,,,,,53.6,,
5299.372,89.96,89.96,90,90,,,,,,,,,,,,53.6,,
5299.522,90.01,90.01,90,90,,,,,,,,,,,,51.8,,
5299.522,90.01,90.01,90,90,,,,,,,,,,,,51.8,,
5299.522,90.01,90.01,90,90,,,,,,,,,,,,51.8,,
5299.522,90.01,90.01,90,90,,,,,,,,,,,,51.8,,
5299.522,90.01,90.01,90,90,,,,,,,,,,,,51.8,,
