id,type,inst,cq,fmax,pcr noise,melt noise,tm
2cc6d21b-0c57-4804-bd35-b70f173e0cb3,AdvBuild,14,24,-2260,0.37,0.11,79
833a83f5-a3b5-4476-87fd-b155a35e1623,AdvBuild,14,25,949,0.22,0.17,77
67beb0c3-77fe-4886-b939-e766e0fa30ee,AdvBuild,14,25,807,0.18,0.06,77
22d144a1-86fa-4847-8daf-37f920c29b59,AdvBuild,14,30,303,0.22,0.04,79
4820614c-a5fd-41b3-8258-0f248862c8de,AdvBuild,14,29,334,0.15,0.07,79
1c5c4944-ce3f-4424-8268-fcfe7f736f75,AdvBuild,14,30,208,0.36,0.07,80
20c72722-dcf4-4f9f-80e5-acfa46859213,AdvBuild,14,25,188,0.36,0.06,78
8287a32a-b4bd-4db3-8361-11277cc8330f,AdvBuild,14,30,111,0.6,0.07,80
ea35d18c-0354-42c9-b024-544f4ddffd64,AdvBuild,14,28,339,0.12,0.05,79
6ba77542-1234-4736-8acc-5946bf62dd24,AdvBuild,14,31,82,0.76,0.1,82
2468c78a-d0d0-4a21-baf9-25b5849aa059,AdvBuild,14,30,305,0.25,0.06,80
b97980ac-5e2f-4b20-a320-e149dfb9f814,AdvBuild,14,30,360,0.24,0.04,80
d4daf3fd-6306-400a-9142-39c7cbffc2d0,AdvBuild,14,28,339,0.11,0.07,78
c7ac415d-8a69-4fc6-9eed-74246c4752ec,AdvBuild,14,31,143,0.28,0.11,80
1abfb26d-50c3-42c5-9115-78e56a289077,AdvBuild,14,32,114,0.38,0.07,80
328936ac-ebb9-41a2-8c7d-7a6e8cf914f9,AdvBuild,14,29,250,0.22,0.05,80
71da2ce2-0382-45de-878b-4cc83fedfd3d,AdvBuild,14,37,-10,2.51,0.18, 
7cbd7be4-40f0-426f-bafb-09056b89de0f,AdvBuild,14,32,196,0.36,0.06,80
32a209fa-a8d1-4a75-a351-bbe786d29eee,AdvBuild,14,30,208,0.37,0.05,79
f105d200-3ede-4997-b7e0-edfb2c72d070,AdvBuild,14,27,244,0.17,0.04,79
4e25f972-01c7-4fa8-b1ea-e514af21281f,AdvBuild,14,32,184,0.29,0.07,80
6efc0d4f-e513-4422-b3a4-5b155740513e,AdvBuild,14,29,217,0.24,0.06,79
255be604-417f-4b32-84d5-68f43b45b913,AdvBuild,14,30,237,0.26,0.07,80
813dce71-471d-4ec1-8dc4-d657531abb2c,AdvBuild,15,,-86,0.61,  ,
463cff3e-7406-4b1e-9e80-bbdb0d7a6024,AdvBuild,15,26,2244,0.07,0.03,77
979b3c16-d865-4eab-a726-0e3cb0ebae69,AdvBuild,16,27.5,411,0.09,0.04,78.8
c7b32910-cdfb-475a-a187-b172488436d3,AdvBuild,16,27.3,378,0.06,0.03,78.9
926296ce-58b6-44e5-99e3-39cf68ae550f,AdvBuild,16,27,417,0.06,0.03,78
0f40df0e-3332-4fd7-9e34-52e84c7b7cd1,AdvBuild,16,27,507,0.07,0.05,78
5f6c7f2a-e2a0-451b-a10a-50ccac7f1e33,AdvBuild,16,34,169,0.35,0.13,78
358849cd-2f71-4947-8f47-7a0a64680bf3,AdvBuild,16,14,563,0.09,0.13,84
cfb4734f-9dba-420a-a751-dd728121e8c7,AdvBuild,16,38,78,0.29,0.07,80
8820b323-e256-45f1-9a0e-80a0c3726760,AdvBuild,16,29,295,0.59,0.1,77
efcf7bb9-099e-4978-a38b-42f37b301825,AdvBuild,16,,13,0.15,0.13,
4701dd4c-66e2-48c1-be7f-362b3b6aebb6,AdvBuild,16,26,259,0.19,0.06,79
66d70681-fcae-4ea3-9865-704d06988d32,AdvBuild,16,,, ,  ,
799e0675-e7f7-4e4c-ac01-90b5d58ae8fc,AdvBuild,16,26,414,0.06,0.04,78
09377d73-d745-48b0-86dd-f17412accc5c,AdvBuild,16,,, ,  ,
bc020d3b-28e0-42db-b9d3-189e7a98663f,AdvBuild,16,27,255,0.08,0.04,79
72b27d43-4b78-40b2-a39b-7488dce63a7c,AdvBuild,16,27,242,0.11,0.04,78
370220ab-e5e0-41eb-a3ca-7b01ff31efb4,AdvBuild,16,28,497,0.09,0.03,78
5b02834b-3a79-45b7-b030-8579d3cbf1cc,AdvBuild,16,27,520,0.08,0.03,78
7f693f1a-991c-420d-b3de-4785ed1db218,AdvBuild,16,27,386,0.08,0.04,78
f75215ba-bccd-4043-be04-48a41855e534,AdvBuild,16,28,396,0.08,0.04,78
8ec0b191-c3d1-4d2b-a7e2-6a744f92a1f6,AdvBuild,16,,, ,  ,
185ff40e-aed1-4683-a5c1-789ee260495b,AdvBuild,16,27,577,0.05,0.03,78
6fc12be5-7e70-4f41-ae8d-08ebccb0f435,AdvBuild,16,28,210,0.23,0.07,79
39b42ea5-611a-467a-a81e-164f2bda02f1,AdvBuild,16,27,358,0.07,0.04,78
7b52f8ca-2fbd-4b77-8678-9ac824cc6a46,AdvBuild,16,27,453,0.06,0.04,78
6380c11b-1ff2-4066-8266-ce0156eb3f51,AdvBuild,16,8,34,0.46,1.2,73
df0cdf88-1638-4b5e-b14c-efcf74f64af2,AdvBuild,16,26,244,0.1,0.04,78
d6ab1830-c30c-4930-912c-ce5156c6d82d,AdvBuild,16,27,490,0.07,0.05,78
f4afcd15-c199-4fc1-801b-5ff4d77bc051,AdvBuild,16,,, ,  ,
41f7ffcd-22bd-4953-b37c-c1410684221e,AdvBuild,16,27,253,0.12,0.06,79
1860df51-6637-4f15-8e30-58ecb0a9f8a1,AdvBuild,16,27,206,0.2,0.15,78
886d46f0-cab3-4343-9dc2-24c86de70a11,AdvBuild,16,27,308,0.09,0.04,78
1ecb4241-cab3-4f8f-91fb-1cacfd9e9206,AdvBuild,16,27,553,0.06,0.03,78
aa3678c0-32e2-4676-878f-10416ca8e3f3,AdvBuild,16,27,489,0.06,0.04,78
23ff22f4-dbdc-4535-8886-0ed7ffebbedc,AdvBuild,16,27,479,0.09,0.03,78
7b0d4b8d-2bf3-43d1-8886-c4921917229e,AdvBuild,16,27,251,0.12,0.05,79
8ddfd0d6-48c8-492b-9170-a392fb980f8f,AdvBuild,16,27,584,0.05,0.04,78
6ab1a807-fa1f-4ca1-aad6-ed11b6a4c9e0,AdvBuild,16,28,543,0.08,0.05,78
9eeb81af-43e9-466f-9284-f4a6101e78f7,AdvBuild,16,27,382,0.07,0.04,78
bf55f775-4742-49f5-9235-aecb9d9d72f0,AdvBuild,16,20,791,0.18,0.1,73
d1942e92-b822-4114-8225-afcc17c5f30a,AdvBuild,16,27,352,0.07,0.03,78
23a09307-619f-467a-9314-8b9c59f108d6,AdvBuild,16,27,171,0.57,0.09,79
c271059e-d822-4825-a1f1-8c96b03070f7,AdvBuild,17,25,1021,0.07,0.05,76
3cacb7f0-1a0a-4240-9d5d-4c946616917f,AdvBuild,17,25,1151,0.04,0.03,76
a9a57769-eff7-4b1a-997f-f329a66b3621,AdvBuild,17,34,693,0.22,0.04,76
70578312-7c9a-46fc-8f09-4f2293a1042d,AdvBuild,17,25,1360,0.05,0.03,77
480fbc42-d51c-44b6-a6ac-88f0e4a336dc,AdvBuild,17,25,996,0.04,0.02,76
41ef4eed-7545-430e-b776-cabb6b5b93fd,AdvBuild,17,25,1383,0.05,0.03,77
a7299533-39fa-43b8-ba8f-4b65d3cfc7ef,AdvBuild,17,39,-87,0.34,0.33,81
0475284b-5f73-48a2-aab9-014bfc0da7b8,AdvBuild,17,25,1065,0.04,0.07,77
87249cf0-caf9-4301-8dad-a5524288e7a7,AdvBuild,17,25,1518,0.09,0.06,77
b0d52a53-2a55-4927-8407-984416fea07c,AdvBuild,17,25,1304,0.04,0.05,77
03a4c8a3-51cb-439c-8591-d5140bb56b87,AdvBuild,17,30.7,274,0.13,0.05,80.2
abc6d4e6-1b77-4344-8c26-1bd6ef784490,AdvBuild,17,30,304,0.14,0.05,79.9
f339008a-8390-4629-8a1c-ddc696493159,AdvBuild,17,31.7,212,0.21,0.06,80.4
bafbca37-1eab-4133-b60d-9814aa2e8408,AdvBuild,17,35.6,179,0.32,0.12,78.7
a1e37b8d-472b-419f-809a-65bfad3632a5,AdvBuild,17,,, ,  ,
5fc7e8cc-c006-4225-8e8c-72f5eab3c57e,AdvBuild,17,32,285,0.15,0.05,79
3b6d5331-4d5c-4e42-a54c-5a2b7b019821,AdvBuild,17,40,10,2.95,0.41,80
60e632f6-37bf-48a7-939e-28841bb2855d,AdvBuild,17,,, ,  ,
d7c8cd72-8227-4986-a14d-d48ac7e67dee,AdvBuild,17,25,-106,2.02,0.3,76
b5c9c869-ad43-4ba3-9c6d-c2e5cf5c12e8,AdvBuild,17,32,-107,3.59,0.39,77
c375abb7-6dd3-47a4-8d0a-7181994a506d,AdvBuild,17,31,374,1.55,0.13,79
0e291c46-c23a-4b77-a562-968c423b7f0b,AdvBuild,17,35,90,4.77,0.66,77
5c6fa589-a9fe-486c-abda-c2537f82f2fc,AdvBuild,17,31,199,0.13,0.07,80
17ba8ca7-56db-42c4-b27c-55593f98958b,AdvBuild,17,,, ,  ,
31c3419f-bd40-44ea-9386-515935c3e9c0,AdvBuild,17,,, ,  ,
1b298fb1-3947-439f-8db3-74949c596950,AdvBuild,17,29,212,0.14,0.04,79
1101bdd6-9714-451f-8b88-7bd2099df256,AdvBuild,17,,, ,  ,
a2360e9a-908f-4785-bfff-f79157bbb34e,AdvBuild,17,,, ,  ,
0eab15ae-aaee-4247-8812-2e714f9db632,AdvBuild,17,18,-247,0.08,0.22,83
a0d7116f-14a6-4b5f-ad43-3630fef1f107,AdvBuild,17,,, ,  ,
c58fc586-60d6-43b0-b961-ad513c3e69b2,AdvBuild,17,30,263,0.14,0.05,79
519ea8a2-8006-446d-982e-a7c1f1bfe415,AdvBuild,17,,, ,  ,
77bbd24b-b640-4ee6-8783-6873637a38f8,AdvBuild,17,30,265,0.13,0.06,79
96c48019-0bc3-4744-ae14-f511974d75ea,AdvBuild,17,,, ,  ,
612dcf45-2929-46ba-86d5-9ca8d701e9a8,AdvBuild,17,,, ,  ,
1721054f-5bfb-453b-b089-1cf276a4007f,AdvBuild,17,23,314,0.19,0.06,79
9472e814-074d-4d33-8324-056a8737273c,AdvBuild,17,,, ,  ,
c0f572c7-c1f6-4a74-b360-cc8f38edbb31,AdvBuild,17,30,250,0.17,0.06,79
00213fd8-f488-4a0e-b6d1-73b8761b4fbc,AdvBuild,17,,, ,  ,
7eeb80b9-4649-4742-9ebd-1513c80fcf83,AdvBuild,18,24,1519,0.13,0.03,76
b9fbbd40-4c24-454d-a9d6-7333e22a606c,AdvBuild,18,24,1569,0.06,0.09,76
68a81cac-a4ac-472e-89d4-6e3efb370abd,AdvBuild,18,24,1410,0.09,0.02,76
95f860b2-af64-44d3-b200-e5b1e5518597,AdvBuild,18,25,2552,0.15,0.02,77
4ec37bb1-a60e-4e85-8183-fe9b18ffce93,AdvBuild,18,26,1272,0.04,0.03,76
3e6d5b95-cbbc-40e0-a833-cae3e18e56f8,AdvBuild,18,26,1343,0.04,0.04,76
3daaffd9-64c2-4088-a6ad-033fc3435fef,AdvBuild,18,,, ,  ,
18db51fd-2d54-4d12-83ca-b03467ea6cb8,AdvBuild,18,25,1438,0.13,0.04,76
46326e5b-edd6-4cce-ba17-70641af94235,AdvBuild,18,24,1292,0.05,0.07,76
3cb0fa32-9ee5-40ec-bfff-2e9f1f4a672c,AdvBuild,18,30,361,0.05,0.04,79.1
5e8c6d72-9047-4a21-9ab6-072ac33edffe,AdvBuild,18,30.2,319,0.06,0.04,79.3
ff918430-b289-47ea-b32c-5caaaf29e02b,AdvBuild,18,30.4,344,0.1,0.04,79.1
57d7904f-ea80-417b-90f8-5fa569f7bea2,AdvBuild,18,29,407,0.06,0.04,79
04f84d35-177f-43f3-80a7-bd78f1c9340f,AdvBuild,18,29,73,1.61,0.28,76
6e510370-5def-4139-98cd-b0b1121277b9,AdvBuild,18,28.1,274,0.09,0.06,78.4
e5082dbb-925d-4e81-96de-1410d2a59335,AdvBuild,18,29,398,0.06,0.04,78
bfc74196-bbe0-4612-bb12-96ee67d0ee04,AdvBuild,18,30,124,0.25,0.07,80
ee1d949f-4756-419b-915b-0f03437cf389,AdvBuild,18,28,180,0.15,0.06,79
8edb1f43-462c-4d3f-b170-bcc40a1e5881,AdvBuild,18,29,165,0.21,0.06,79
99ed53ce-8d27-4dfa-afb4-643d1767596c,AdvBuild,18,29,150,0.25,0.07,79
003dfeeb-24d6-4683-9f43-a0583c594adc,AdvBuild,18,29,247,0.08,0.04,78
92c5e2c9-a2f7-4069-9d4d-487a24060104,AdvBuild,18,28,572,0.06,0.04,78
7b42ba4c-e86a-48d5-b209-955ffe5dd5ac,AdvBuild,18,28,168,0.16,0.06,79
c82f7e91-2304-4acd-9f0c-8536fef5350a,AdvBuild,18,29,257,0.06,0.05,78
835dfbd8-0e8c-4821-92ed-65808ff22b7c,AdvBuild,18,,, ,  ,
1b3995f5-db03-4b80-897d-d2ea6fa714f5,AdvBuild,18,29,171,0.19,0.06,79
684fc0bc-f55f-49cd-9e51-5cea4bdf74c5,AdvBuild,18,29,268,0.1,0.05,78
fd73c4cb-0a69-411f-99c1-bca429412421,AdvBuild,18,28,195,0.18,0.05,79
2b14e538-8b7c-44fc-b0cb-676f33a2cd3e,AdvBuild,18,29,175,0.12,0.06,78
44a40542-3ac2-4fac-8259-636cd74b95c5,AdvBuild,18,29,248,0.1,0.05,78
f1578e4a-9d0c-4c7e-9962-cfb56f863ecb,AdvBuild,18,28,439,0.26,0.13,78
f70cce08-9727-4886-ae19-4348d17cd3b9,AdvBuild,18,30,195,0.15,0.05,80
b9d62098-5e8b-4a56-9d4c-aba861667171,AdvBuild,18,,, ,  ,
cbef06fc-5b84-40d6-af59-13f2bd6836a1,AdvBuild,18,28,383,0.08,0.04,78
62a027ca-795b-47ee-89f5-da8333fdbfa2,AdvBuild,18,29,354,0.08,0.04,79
f89c342c-1cbe-4645-87ce-47ddae49f03f,AdvBuild,18,30,118,0.4,0.06,79
703ebfc8-808e-4f51-a4f5-ec4f263156ea,AdvBuild,18,28,325,0.09,0.04,79
29197659-5e7d-42f8-a340-a0fd1e0b601d,AdvBuild,18,,, ,  ,
18f12248-e413-4275-a1ea-8da79e48868b,AdvBuild,18,29,306,0.13,0.03,79
22619a42-7474-4977-aec0-4827683cf2fc,AdvBuild,18,29,344,0.07,0.03,78
ce3d9821-ad9f-4783-a79e-476078d39e72,AdvBuild,18,33,106,0.18,0.06,81
c47d542d-3e1c-4d76-894b-07c3cfbb3684,AdvBuild,18,29,346,0.09,0.06,79
e8b246bf-b507-437e-b7a0-6f160113604d,AdvBuild,18,30,272,0.09,0.05,78
6052480e-11bb-4577-b88a-e5c822198b53,AdvBuild,18,29,285,0.06,0.05,78
9db0f428-ce92-4712-b55b-fa49e96d1fbe,AdvBuild,18,29,256,0.08,0.03,78
50411a0b-4b22-4250-b3f2-cbb76eb6bf05,AdvBuild,18,30,222,0.12,0.05,78
27cfe2e5-b492-4f22-8ec0-22353d1a3b31,AdvBuild,18,28,292,0.12,0.05,78
1aa9c389-953a-4f82-a1a0-204ca5862cff,AdvBuild,18,29,242,0.1,0.04,79
6519b5c2-06ee-469d-8883-9d5dec2369fb,AdvBuild,18,29,155,0.14,0.07,79
a4b2038c-25bb-4365-bb96-13c5ef10b5dd,AdvBuild,18,28,363,0.11,0.03,78
ec5d2452-5c48-40c5-9e15-1bde1abd5abf,AdvBuild,18,28,428,0.06,0.04,78
5b4663cd-4f85-4cce-8d16-13d0e2a2d981,AdvBuild,18,,, ,  ,
a5443d8d-7f13-43a8-bba8-9b6d4af0af97,AdvBuild,18,29,340,0.09,0.05,79
6f9a4aef-1212-41b7-a957-4f306b354fbd,AdvBuild,21,,48,0.19,  ,
f295b05a-5449-4778-b4dd-bd3596607e61,AdvBuild,21,,-46,0.15,  ,
e24dd55d-5f1b-42e8-86d9-e3b7055ae78d,AdvBuild,21,34,652,0.06,0.03,76
3aa2713a-214e-429f-b985-2360dd2bf78c,AdvBuild,21,,, ,  ,
e1c4c0cc-3d0f-4d79-b2c7-4fa92bf29027,AdvBuild,21,,, ,  ,
0374b995-fff7-4072-862f-61bbfd91ea2e,AdvBuild,22,,, ,  ,
dee18c82-868f-499a-a4e2-109d9ba74b67,AdvBuild,25,26,983,0.03,0.09,77
ab4214c1-039b-4f9b-bc3b-5bfccc449732,AdvBuild,25,26,949,0.09,0.03,77
2e8dab48-3d17-4705-98fe-107dcbfa1fab,AdvBuild,25,25,921,0.05,0.06,77
0555060d-d6d2-4e30-b5c0-707a6b6d0fb5,AdvBuild,25,26,1013,0.04,0.05,77
52992ea1-2091-4cdf-8a22-b21c683e120e,AdvBuild,25,25,1065,0.04,0.04,77
68cf5796-1026-42d6-b366-a5d6376b3cbd,AdvBuild,25,17,-43,0.8,1.02,72
d305a148-98c2-4f1f-8113-f79aab8148cc,AdvBuild,25,26,1146,0.03,0.04,76
96f5df7e-9f48-4f11-a58b-ed35db8a76c6,AdvBuild,25,26,791,0.04,0.04,77
cfbbf3ea-6694-4fb6-a1a9-9fcf7e17741e,AdvBuild,26,25,1635,0.04,0.02,76
25cbf414-9dde-435e-8444-85cab8428dad,AdvBuild,26,25,1287,0.05,0.03,77
da019b00-06d6-4933-8acf-ea093621b805,AdvBuild,26,25,1442,0.06,0.03,77
765cd8a2-3ddc-4ac8-9c6d-a487ace2020d,AdvBuild,26,27,2610,0.04,0.03,76
0b75d104-26aa-4181-a50f-a373bfcfb77f,AdvBuild,26,,, ,  ,
f51d2579-de09-4843-88a5-cba7a8b6ea8b,AdvBuild,26,25,1550,0.04,0.03,76
08c61f09-9f46-4bb4-8393-575f61c76496,AdvBuild,26,25,1274,0.02,0.03,76
525c3a99-7e07-4758-9d2d-da80d6fd5153,AdvBuild,26,26,2840,0.02,0.02,76
924cd34c-44f1-4aaa-9265-85166e23c008,AdvBuild,26,25,1354,0.03,0.06,77
bededb3b-4f4e-452b-994e-f734df84997a,AdvBuild,26,40,-102,1.72,0.43,74
0a889c84-0c4b-47b5-8fc2-eaba93fbb8c5,AdvBuild,26,27,2554,0.02,0.03,76
a57087d0-acff-4ea3-9649-9ff77bfc6ef7,AdvBuild,26,26,2827,0.02,0.02,76
353a1417-3e47-425b-bcab-7c532fbbb124,AdvBuild,26,27,2038,0.02,0.02,76
1e18e15c-4f57-4cc9-890b-7985c8d514e2,AdvBuild,26,26,2739,0.02,0.02,76
13a05a48-3556-4bdc-a084-efbb3e844168,AdvBuild,26,27,2375,0.02,0.03,76
bc307c48-0b5d-4072-899c-6109b002412b,AdvBuild,26,26,2734,0.02,0.03,76
b99c1939-fdb1-4ac7-a77a-75ba61e13bc6,AdvBuild,26,26,2729,0.03,0.03,76
3082c06a-ad30-45d0-840a-3b4537908721,AdvBuild,26,26,2676,0.04,0.02,76
59df4519-b86c-481b-8f6f-e6175e706d6d,AdvBuild,26,27,2231,0.04,0.05,76
5eafd6a9-3387-4ae6-ae78-0a2f696b27fd,AdvBuild,26,27,2339,0.02,0.03,76
0f5b0865-fbd8-494b-9907-ba776a08f657,AdvBuild,26,26,2354,0.02,0.03,76
1b6c9746-3ab5-4112-9dbf-173d12e02e60,AdvBuild,26,27,2411,0.02,0.03,76
6fb5c670-d6e8-4a3b-ba8e-f718aab82615,AdvBuild,26,26,3506,0.02,0.03,77
b847d996-6ac1-4aec-b08e-863ea13c542f,AdvBuild,26,26,2399,0.03,0.02,76
dd5a54fd-b5e1-4434-b948-d677d6ee91b0,AdvBuild,26,26,2613,0.02,0.02,76
362d4d0b-4d1b-4942-a716-ceca4f67f402,AdvBuild,26,26,2604,0.02,0.02,76
ebc5c327-37dc-41b2-b805-9da6df29068e,AdvBuild,26,27,2736,0.02,0.03,76
5475e873-8343-4be3-b747-a88969ac7239,AdvBuild,27,26,674,0.16,0.04,76
df491d55-43c9-4c20-8bcb-57f7f36d8370,AdvBuild,27,25,1409,0.04,0.04,76
d06337a5-b522-483b-85e5-017d4a57f956,AdvBuild,27,25,1007,0.04,0.03,77
d83a4051-4c04-4ac5-8a88-3397701c7354,AdvBuild,27,25,1106,0.03,0.03,76
97d8d89c-6250-42b3-afb1-22f549c9f048,AdvBuild,27,26,1064,0.03,0.07,77
