timeSinceBoot,Stage1 TempC,Stage1 Modeled TempC,Stage1 Expected TempC,Stage1 Target TempC,Stage1 Thermocouple TempC,Stage1 Thermocouple TempC 2,Stage1 Thermocouple TempC 3
471.959,94.02,84.99,85.0,85.0,,,
471.959,94.02,84.99,85.0,85.0,,,
471.959,94.02,84.99,85.0,85.0,,,
471.959,94.02,84.99,85.0,85.0,,,
472.109,94.0,84.99,85.0,85.0,,,
472.109,94.0,84.99,85.0,85.0,,,
472.109,94.0,84.99,85.0,85.0,,,
472.109,94.0,84.99,85.0,85.0,,,
472.259,94.02,84.99,85.0,85.0,,,
472.259,94.02,84.99,85.0,85.0,,,
472.259,94.02,84.99,85.0,85.0,,,
472.259,94.02,84.99,85.0,85.0,,,
472.409,94.01,84.99,85.0,85.0,,,
472.409,94.01,84.99,85.0,85.0,,,
472.409,94.01,84.99,85.0,85.0,,,
472.409,94.01,84.99,85.0,85.0,,,
472.559,94.02,84.99,85.0,85.0,,,
472.559,94.02,84.99,85.0,85.0,,,
472.559,94.02,84.99,85.0,85.0,,,
472.559,94.02,84.99,85.0,85.0,,,
472.709,94.02,84.99,85.0,85.0,80.68,70.88,78.8
472.709,94.02,84.99,85.0,85.0,80.68,70.88,78.8
472.709,94.02,84.99,85.0,85.0,80.68,70.88,78.8
472.709,94.02,84.99,85.0,85.0,80.68,70.88,78.8
472.709,94.02,84.99,85.0,85.0,80.68,70.88,78.8
472.709,94.02,84.99,85.0,85.0,80.68,70.88,78.8
472.709,94.02,84.99,85.0,85.0,80.68,70.88,78.8
472.859,94.02,84.99,85.0,85.0,,,
472.859,94.02,84.99,85.0,85.0,,,
472.859,94.02,84.99,85.0,85.0,,,
472.859,94.02,84.99,85.0,85.0,,,
473.009,94.03,84.99,85.0,85.0,,,
473.009,94.03,84.99,85.0,85.0,,,
473.009,94.03,84.99,85.0,85.0,,,
473.009,94.03,84.99,85.0,85.0,,,
473.159,94.04,84.99,85.0,85.0,,,
473.159,94.04,84.99,85.0,85.0,,,
473.159,94.04,84.99,85.0,85.0,,,
473.159,94.04,84.99,85.0,85.0,,,
473.309,94.04,84.99,85.0,85.0,,,
473.309,94.04,84.99,85.0,85.0,,,
473.309,94.04,84.99,85.0,85.0,,,
473.309,94.04,84.99,85.0,85.0,,,
473.459,94.02,84.99,85.0,85.0,,,
473.459,94.02,84.99,85.0,85.0,,,
473.459,94.02,84.99,85.0,85.0,,,
473.459,94.02,84.99,85.0,85.0,,,
473.609,94.04,84.99,85.0,85.0,,,
473.609,94.04,84.99,85.0,85.0,,,
473.609,94.04,84.99,85.0,85.0,,,
473.609,94.04,84.99,85.0,85.0,,,
473.759,94.02,84.99,85.0,85.0,80.77,71.0,78.9
473.759,94.02,84.99,85.0,85.0,80.77,71.0,78.9
473.759,94.02,84.99,85.0,85.0,80.77,71.0,78.9
473.759,94.02,84.99,85.0,85.0,80.77,71.0,78.9
473.759,94.02,84.99,85.0,85.0,80.77,71.0,78.9
473.759,94.02,84.99,85.0,85.0,80.77,71.0,78.9
473.759,94.02,84.99,85.0,85.0,80.77,71.0,78.9
473.909,94.02,84.99,85.0,85.0,,,
473.909,94.02,84.99,85.0,85.0,,,
473.909,94.02,84.99,85.0,85.0,,,
473.909,94.02,84.99,85.0,85.0,,,
474.059,94.03,84.99,85.0,85.0,,,
474.059,94.03,84.99,85.0,85.0,,,
474.059,94.03,84.99,85.0,85.0,,,
474.059,94.03,84.99,85.0,85.0,,,
474.209,94.02,84.99,85.0,85.0,,,
474.209,94.02,84.99,85.0,85.0,,,
474.209,94.02,84.99,85.0,85.0,,,
474.209,94.02,84.99,85.0,85.0,,,
474.359,94.03,84.99,85.0,85.0,,,
474.359,94.03,84.99,85.0,85.0,,,
474.359,94.03,84.99,85.0,85.0,,,
474.359,94.03,84.99,85.0,85.0,,,
474.509,94.04,84.99,85.0,85.0,,,
474.509,94.04,84.99,85.0,85.0,,,
474.509,94.04,84.99,85.0,85.0,,,
474.509,94.04,84.99,85.0,85.0,,,
474.659,94.03,84.99,85.0,85.0,,,
474.659,94.03,84.99,85.0,85.0,,,
474.659,94.03,84.99,85.0,85.0,,,
474.659,94.03,84.99,85.0,85.0,,,
474.809,94.05,84.99,85.0,85.0,80.65,71.02,79.03
474.809,94.05,84.99,85.0,85.0,80.65,71.02,79.03
474.809,94.05,84.99,85.0,85.0,80.65,71.02,79.03
474.809,94.05,84.99,85.0,85.0,80.65,71.02,79.03
474.809,94.05,84.99,85.0,85.0,80.65,71.02,79.03
474.809,94.05,84.99,85.0,85.0,80.65,71.02,79.03
474.809,94.05,84.99,85.0,85.0,80.65,71.02,79.03
474.959,94.05,84.99,85.0,85.0,,,
474.959,94.05,84.99,85.0,85.0,,,
474.959,94.05,84.99,85.0,85.0,,,
474.959,94.05,84.99,85.0,85.0,,,
475.11,94.06,84.99,85.0,85.0,,,
475.11,94.06,84.99,85.0,85.0,,,
475.11,94.06,84.99,85.0,85.0,,,
475.11,94.06,84.99,85.0,85.0,,,
475.259,94.05,84.99,85.0,85.0,,,
475.259,94.05,84.99,85.0,85.0,,,
475.259,94.05,84.99,85.0,85.0,,,
475.259,94.05,84.99,85.0,85.0,,,
475.409,94.05,84.99,85.0,85.0,,,
475.409,94.05,84.99,85.0,85.0,,,
475.409,94.05,84.99,85.0,85.0,,,
475.409,94.05,84.99,85.0,85.0,,,
475.559,94.03,84.99,85.0,85.0,,,
475.559,94.03,84.99,85.0,85.0,,,
475.559,94.03,84.99,85.0,85.0,,,
475.559,94.03,84.99,85.0,85.0,,,
475.709,94.03,84.99,85.0,85.0,,,
475.709,94.03,84.99,85.0,85.0,,,
475.709,94.03,84.99,85.0,85.0,,,
475.709,94.03,84.99,85.0,85.0,,,
475.859,94.04,84.99,85.0,85.0,80.61,71.11,78.96
475.859,94.04,84.99,85.0,85.0,80.61,71.11,78.96
475.859,94.04,84.99,85.0,85.0,80.61,71.11,78.96
475.859,94.04,84.99,85.0,85.0,80.61,71.11,78.96
475.859,94.04,84.99,85.0,85.0,80.61,71.11,78.96
475.859,94.04,84.99,85.0,85.0,80.61,71.11,78.96
475.859,94.04,84.99,85.0,85.0,80.61,71.11,78.96
476.009,94.04,84.99,85.0,85.0,,,
476.009,94.04,84.99,85.0,85.0,,,
476.009,94.04,84.99,85.0,85.0,,,
476.009,94.04,84.99,85.0,85.0,,,
476.159,94.03,84.99,85.0,85.0,,,
476.159,94.03,84.99,85.0,85.0,,,
476.159,94.03,84.99,85.0,85.0,,,
476.159,94.03,84.99,85.0,85.0,,,
476.309,94.03,84.99,85.0,85.0,,,
476.309,94.03,84.99,85.0,85.0,,,
476.309,94.03,84.99,85.0,85.0,,,
476.309,94.03,84.99,85.0,85.0,,,
476.459,94.04,85.0,85.0,85.0,,,
476.459,94.04,85.0,85.0,85.0,,,
476.459,94.04,85.0,85.0,85.0,,,
476.459,94.04,85.0,85.0,85.0,,,
476.609,94.05,85.0,85.0,85.0,,,
476.609,94.05,85.0,85.0,85.0,,,
476.609,94.05,85.0,85.0,85.0,,,
476.609,94.05,85.0,85.0,85.0,,,
476.759,94.04,85.0,85.0,85.0,80.66,71.22,79.14
476.759,94.04,85.0,85.0,85.0,80.66,71.22,79.14
476.759,94.04,85.0,85.0,85.0,80.66,71.22,79.14
476.759,94.04,85.0,85.0,85.0,80.66,71.22,79.14
476.759,94.04,85.0,85.0,85.0,80.66,71.22,79.14
476.759,94.04,85.0,85.0,85.0,80.66,71.22,79.14
476.759,94.04,85.0,85.0,85.0,80.66,71.22,79.14
476.909,94.03,85.0,85.0,85.0,,,
476.909,94.03,85.0,85.0,85.0,,,
476.909,94.03,85.0,85.0,85.0,,,
476.909,94.03,85.0,85.0,85.0,,,
477.059,94.04,85.0,85.0,85.0,,,
477.059,94.04,85.0,85.0,85.0,,,
477.059,94.04,85.0,85.0,85.0,,,
477.059,94.04,85.0,85.0,85.0,,,
477.209,94.03,85.0,85.0,85.0,,,
477.209,94.03,85.0,85.0,85.0,,,
477.209,94.03,85.0,85.0,85.0,,,
477.209,94.03,85.0,85.0,85.0,,,
477.359,94.04,85.0,85.0,85.0,,,
477.359,94.04,85.0,85.0,85.0,,,
477.359,94.04,85.0,85.0,85.0,,,
477.359,94.04,85.0,85.0,85.0,,,
477.509,94.03,85.0,85.0,85.0,,,
477.509,94.03,85.0,85.0,85.0,,,
477.509,94.03,85.0,85.0,85.0,,,
477.509,94.03,85.0,85.0,85.0,,,
477.659,94.02,85.0,85.0,85.0,,,
477.659,94.02,85.0,85.0,85.0,,,
477.659,94.02,85.0,85.0,85.0,,,
477.659,94.02,85.0,85.0,85.0,,,
477.809,94.01,85.0,85.0,85.0,80.68,71.4,79.25
477.809,94.01,85.0,85.0,85.0,80.68,71.4,79.25
477.809,94.01,85.0,85.0,85.0,80.68,71.4,79.25
477.809,94.01,85.0,85.0,85.0,80.68,71.4,79.25
477.809,94.01,85.0,85.0,85.0,80.68,71.4,79.25
477.809,94.01,85.0,85.0,85.0,80.68,71.4,79.25
477.809,94.01,85.0,85.0,85.0,80.68,71.4,79.25
477.959,94.04,85.0,85.0,85.0,,,
477.959,94.04,85.0,85.0,85.0,,,
477.959,94.04,85.0,85.0,85.0,,,
477.959,94.04,85.0,85.0,85.0,,,
478.11,94.02,85.0,85.0,85.0,,,
478.11,94.02,85.0,85.0,85.0,,,
478.11,94.02,85.0,85.0,85.0,,,
478.11,94.02,85.0,85.0,85.0,,,
478.26,94.01,85.0,85.0,85.0,,,
478.26,94.01,85.0,85.0,85.0,,,
478.26,94.01,85.0,85.0,85.0,,,
478.26,94.01,85.0,85.0,85.0,,,
478.409,94.01,85.0,85.0,85.0,,,
478.409,94.01,85.0,85.0,85.0,,,
478.409,94.01,85.0,85.0,85.0,,,
478.409,94.01,85.0,85.0,85.0,,,
478.56,94.01,85.0,85.0,85.0,,,
478.56,94.01,85.0,85.0,85.0,,,
478.56,94.01,85.0,85.0,85.0,,,
478.56,94.01,85.0,85.0,85.0,,,
478.71,94.01,85.0,85.0,85.0,,,
478.71,94.01,85.0,85.0,85.0,,,
478.71,94.01,85.0,85.0,85.0,,,
478.71,94.01,85.0,85.0,85.0,,,
478.86,94.0,85.0,85.0,85.0,80.69,71.52,79.32
478.86,94.0,85.0,85.0,85.0,80.69,71.52,79.32
478.86,94.0,85.0,85.0,85.0,80.69,71.52,79.32
478.86,94.0,85.0,85.0,85.0,80.69,71.52,79.32
478.86,94.0,85.0,85.0,85.0,80.69,71.52,79.32
478.86,94.0,85.0,85.0,85.0,80.69,71.52,79.32
478.86,94.0,85.0,85.0,85.0,80.69,71.52,79.32
479.01,94.01,85.0,85.0,85.0,,,
479.01,94.01,85.0,85.0,85.0,,,
479.01,94.01,85.0,85.0,85.0,,,
479.01,94.01,85.0,85.0,85.0,,,
479.16,94.02,85.0,85.0,85.0,,,
479.16,94.02,85.0,85.0,85.0,,,
479.16,94.02,85.0,85.0,85.0,,,
479.16,94.02,85.0,85.0,85.0,,,
479.309,94.01,85.0,85.0,85.0,,,
479.309,94.01,85.0,85.0,85.0,,,
479.309,94.01,85.0,85.0,85.0,,,
479.309,94.01,85.0,85.0,85.0,,,
479.46,94.02,85.0,85.0,85.0,,,
479.46,94.02,85.0,85.0,85.0,,,
479.46,94.02,85.0,85.0,85.0,,,
479.46,94.02,85.0,85.0,85.0,,,
479.61,94.02,85.0,85.0,85.0,,,
479.61,94.02,85.0,85.0,85.0,,,
479.61,94.02,85.0,85.0,85.0,,,
479.61,94.02,85.0,85.0,85.0,,,
479.76,94.03,85.0,85.0,85.0,80.7,71.59,79.35
479.76,94.03,85.0,85.0,85.0,80.7,71.59,79.35
479.76,94.03,85.0,85.0,85.0,80.7,71.59,79.35
479.76,94.03,85.0,85.0,85.0,80.7,71.59,79.35
479.76,94.03,85.0,85.0,85.0,80.7,71.59,79.35
479.76,94.03,85.0,85.0,85.0,80.7,71.59,79.35
479.76,94.03,85.0,85.0,85.0,80.7,71.59,79.35
479.91,94.03,85.0,85.0,85.0,,,
479.91,94.03,85.0,85.0,85.0,,,
479.91,94.03,85.0,85.0,85.0,,,
479.91,94.03,85.0,85.0,85.0,,,
480.06,94.01,85.0,85.0,85.0,,,
480.06,94.01,85.0,85.0,85.0,,,
480.06,94.01,85.0,85.0,85.0,,,
480.06,94.01,85.0,85.0,85.0,,,
480.21,94.01,85.0,85.0,85.0,,,
480.21,94.01,85.0,85.0,85.0,,,
480.21,94.01,85.0,85.0,85.0,,,
480.21,94.01,85.0,85.0,85.0,,,
480.36,94.01,85.0,85.0,85.0,,,
480.36,94.01,85.0,85.0,85.0,,,
480.36,94.01,85.0,85.0,85.0,,,
480.36,94.01,85.0,85.0,85.0,,,
480.51,94.01,85.0,85.0,85.0,,,
480.51,94.01,85.0,85.0,85.0,,,
480.51,94.01,85.0,85.0,85.0,,,
480.51,94.01,85.0,85.0,85.0,,,
480.66,94.01,85.0,85.0,85.0,,,
480.66,94.01,85.0,85.0,85.0,,,
480.66,94.01,85.0,85.0,85.0,,,
480.66,94.01,85.0,85.0,85.0,,,
480.809,94.02,85.0,85.0,85.0,80.7,71.69,79.47
480.809,94.02,85.0,85.0,85.0,80.7,71.69,79.47
480.809,94.02,85.0,85.0,85.0,80.7,71.69,79.47
480.809,94.02,85.0,85.0,85.0,80.7,71.69,79.47
480.809,94.02,85.0,85.0,85.0,80.7,71.69,79.47
480.809,94.02,85.0,85.0,85.0,80.7,71.69,79.47
480.809,94.02,85.0,85.0,85.0,80.7,71.69,79.47
480.96,94.03,85.0,85.0,85.0,,,
480.96,94.03,85.0,85.0,85.0,,,
480.96,94.03,85.0,85.0,85.0,,,
480.96,94.03,85.0,85.0,85.0,,,
481.11,94.03,85.0,85.0,85.0,,,
481.11,94.03,85.0,85.0,85.0,,,
481.11,94.03,85.0,85.0,85.0,,,
481.11,94.03,85.0,85.0,85.0,,,
481.277,94.05,85.0,85.0,85.0,,,
481.277,94.05,85.0,85.0,85.0,,,
481.277,94.05,85.0,85.0,85.0,,,
481.277,94.05,85.0,85.0,85.0,,,
481.427,94.06,85.0,85.0,85.0,,,
481.427,94.06,85.0,85.0,85.0,,,
481.427,94.06,85.0,85.0,85.0,,,
481.427,94.06,85.0,85.0,85.0,,,
481.577,94.04,85.0,85.0,85.0,,,
481.577,94.04,85.0,85.0,85.0,,,
481.577,94.04,85.0,85.0,85.0,,,
481.577,94.04,85.0,85.0,85.0,,,
481.727,94.05,85.0,85.0,85.0,,,
481.727,94.05,85.0,85.0,85.0,,,
481.727,94.05,85.0,85.0,85.0,,,
481.727,94.05,85.0,85.0,85.0,,,
481.877,94.03,85.0,85.0,85.0,80.72,71.77,79.52
481.877,94.03,85.0,85.0,85.0,80.72,71.77,79.52
481.877,94.03,85.0,85.0,85.0,80.72,71.77,79.52
481.877,94.03,85.0,85.0,85.0,80.72,71.77,79.52
481.877,94.03,85.0,85.0,85.0,80.72,71.77,79.52
481.877,94.03,85.0,85.0,85.0,80.72,71.77,79.52
481.877,94.03,85.0,85.0,85.0,80.72,71.77,79.52
482.027,94.02,85.0,85.0,85.0,,,
482.027,94.02,85.0,85.0,85.0,,,
482.027,94.02,85.0,85.0,85.0,,,
482.027,94.02,85.0,85.0,85.0,,,
482.177,94.03,85.0,85.0,85.0,,,
482.177,94.03,85.0,85.0,85.0,,,
482.177,94.03,85.0,85.0,85.0,,,
482.177,94.03,85.0,85.0,85.0,,,
482.327,94.03,85.0,85.0,85.0,,,
482.327,94.03,85.0,85.0,85.0,,,
482.327,94.03,85.0,85.0,85.0,,,
482.327,94.03,85.0,85.0,85.0,,,
482.477,94.03,85.0,85.0,85.0,,,
482.477,94.03,85.0,85.0,85.0,,,
482.477,94.03,85.0,85.0,85.0,,,
482.477,94.03,85.0,85.0,85.0,,,
482.627,94.02,85.0,85.0,85.0,,,
482.627,94.02,85.0,85.0,85.0,,,
482.627,94.02,85.0,85.0,85.0,,,
482.627,94.02,85.0,85.0,85.0,,,
482.777,94.03,85.0,85.0,85.0,80.62,71.83,79.49
482.777,94.03,85.0,85.0,85.0,80.62,71.83,79.49
482.777,94.03,85.0,85.0,85.0,80.62,71.83,79.49
482.777,94.03,85.0,85.0,85.0,80.62,71.83,79.49
482.777,94.03,85.0,85.0,85.0,80.62,71.83,79.49
482.777,94.03,85.0,85.0,85.0,80.62,71.83,79.49
482.777,94.03,85.0,85.0,85.0,80.62,71.83,79.49
482.927,94.03,85.0,85.0,85.0,,,
482.927,94.03,85.0,85.0,85.0,,,
482.927,94.03,85.0,85.0,85.0,,,
482.927,94.03,85.0,85.0,85.0,,,
483.077,94.04,85.0,85.0,85.0,,,
483.077,94.04,85.0,85.0,85.0,,,
483.077,94.04,85.0,85.0,85.0,,,
483.077,94.04,85.0,85.0,85.0,,,
483.227,94.06,85.0,85.0,85.0,,,
483.227,94.06,85.0,85.0,85.0,,,
483.227,94.06,85.0,85.0,85.0,,,
483.227,94.06,85.0,85.0,85.0,,,
483.377,94.04,85.0,85.0,85.0,,,
483.377,94.04,85.0,85.0,85.0,,,
483.377,94.04,85.0,85.0,85.0,,,
483.377,94.04,85.0,85.0,85.0,,,
483.527,94.04,85.0,85.0,85.0,,,
483.527,94.04,85.0,85.0,85.0,,,
483.527,94.04,85.0,85.0,85.0,,,
483.527,94.04,85.0,85.0,85.0,,,
483.677,94.03,85.0,85.0,85.0,,,
483.677,94.03,85.0,85.0,85.0,,,
483.677,94.03,85.0,85.0,85.0,,,
483.677,94.03,85.0,85.0,85.0,,,
483.827,94.02,85.0,85.0,85.0,80.69,71.95,79.64
483.827,94.02,85.0,85.0,85.0,80.69,71.95,79.64
483.827,94.02,85.0,85.0,85.0,80.69,71.95,79.64
483.827,94.02,85.0,85.0,85.0,80.69,71.95,79.64
483.827,94.02,85.0,85.0,85.0,80.69,71.95,79.64
483.827,94.02,85.0,85.0,85.0,80.69,71.95,79.64
483.827,94.02,85.0,85.0,85.0,80.69,71.95,79.64
483.977,94.02,85.0,85.0,85.0,,,
483.977,94.02,85.0,85.0,85.0,,,
483.977,94.02,85.0,85.0,85.0,,,
483.977,94.02,85.0,85.0,85.0,,,
484.127,94.02,85.0,85.0,85.0,,,
484.127,94.02,85.0,85.0,85.0,,,
484.127,94.02,85.0,85.0,85.0,,,
484.127,94.02,85.0,85.0,85.0,,,
484.277,94.02,85.0,85.0,85.0,,,
484.277,94.02,85.0,85.0,85.0,,,
484.277,94.02,85.0,85.0,85.0,,,
484.277,94.02,85.0,85.0,85.0,,,
484.427,94.02,85.0,85.0,85.0,,,
484.427,94.02,85.0,85.0,85.0,,,
484.427,94.02,85.0,85.0,85.0,,,
484.427,94.02,85.0,85.0,85.0,,,
484.577,94.04,85.0,85.0,85.0,,,
484.577,94.04,85.0,85.0,85.0,,,
484.577,94.04,85.0,85.0,85.0,,,
484.577,94.04,85.0,85.0,85.0,,,
484.727,94.04,85.0,85.0,85.0,,,
484.727,94.04,85.0,85.0,85.0,,,
484.727,94.04,85.0,85.0,85.0,,,
484.727,94.04,85.0,85.0,85.0,,,
484.877,94.03,85.0,85.0,85.0,80.67,71.98,79.65
484.877,94.03,85.0,85.0,85.0,80.67,71.98,79.65
484.877,94.03,85.0,85.0,85.0,80.67,71.98,79.65
484.877,94.03,85.0,85.0,85.0,80.67,71.98,79.65
484.877,94.03,85.0,85.0,85.0,80.67,71.98,79.65
484.877,94.03,85.0,85.0,85.0,80.67,71.98,79.65
484.877,94.03,85.0,85.0,85.0,80.67,71.98,79.65
485.027,94.04,85.0,85.0,85.0,,,
485.027,94.04,85.0,85.0,85.0,,,
485.027,94.04,85.0,85.0,85.0,,,
485.027,94.04,85.0,85.0,85.0,,,
485.177,94.03,85.0,85.0,85.0,,,
485.177,94.03,85.0,85.0,85.0,,,
485.177,94.03,85.0,85.0,85.0,,,
485.177,94.03,85.0,85.0,85.0,,,
485.327,94.02,85.0,85.0,85.0,,,
485.327,94.02,85.0,85.0,85.0,,,
485.327,94.02,85.0,85.0,85.0,,,
485.327,94.02,85.0,85.0,85.0,,,
485.477,94.04,85.0,85.0,85.0,,,
485.477,94.04,85.0,85.0,85.0,,,
485.477,94.04,85.0,85.0,85.0,,,
485.477,94.04,85.0,85.0,85.0,,,
485.627,94.03,85.0,85.0,85.0,,,
485.627,94.03,85.0,85.0,85.0,,,
485.627,94.03,85.0,85.0,85.0,,,
485.627,94.03,85.0,85.0,85.0,,,
485.777,94.0,85.0,85.0,85.0,,,
485.777,94.0,85.0,85.0,85.0,,,
485.777,94.0,85.0,85.0,85.0,,,
485.777,94.0,85.0,85.0,85.0,,,
485.927,93.99,85.0,85.0,85.0,80.65,72.01,79.68
485.927,93.99,85.0,85.0,85.0,80.65,72.01,79.68
485.927,93.99,85.0,85.0,85.0,80.65,72.01,79.68
485.927,93.99,85.0,85.0,85.0,80.65,72.01,79.68
485.927,93.99,85.0,85.0,85.0,80.65,72.01,79.68
485.927,93.99,85.0,85.0,85.0,80.65,72.01,79.68
485.927,93.99,85.0,85.0,85.0,80.65,72.01,79.68
486.077,94.02,85.0,85.0,85.0,,,
486.077,94.02,85.0,85.0,85.0,,,
486.077,94.02,85.0,85.0,85.0,,,
486.077,94.02,85.0,85.0,85.0,,,
486.227,94.01,85.0,85.0,85.0,,,
486.227,94.01,85.0,85.0,85.0,,,
486.227,94.01,85.0,85.0,85.0,,,
486.227,94.01,85.0,85.0,85.0,,,
486.377,94.01,85.0,85.0,85.0,,,
486.377,94.01,85.0,85.0,85.0,,,
486.377,94.01,85.0,85.0,85.0,,,
486.377,94.01,85.0,85.0,85.0,,,
486.527,94.02,85.0,85.0,85.0,,,
486.527,94.02,85.0,85.0,85.0,,,
486.527,94.02,85.0,85.0,85.0,,,
486.527,94.02,85.0,85.0,85.0,,,
486.677,94.03,85.0,85.0,85.0,,,
486.677,94.03,85.0,85.0,85.0,,,
486.677,94.03,85.0,85.0,85.0,,,
486.677,94.03,85.0,85.0,85.0,,,
486.827,94.03,85.0,85.0,85.0,80.66,72.21,79.79
486.827,94.03,85.0,85.0,85.0,80.66,72.21,79.79
486.827,94.03,85.0,85.0,85.0,80.66,72.21,79.79
486.827,94.03,85.0,85.0,85.0,80.66,72.21,79.79
486.827,94.03,85.0,85.0,85.0,80.66,72.21,79.79
486.827,94.03,85.0,85.0,85.0,80.66,72.21,79.79
486.827,94.03,85.0,85.0,85.0,80.66,72.21,79.79
486.977,94.03,85.0,85.0,85.0,,,
486.977,94.03,85.0,85.0,85.0,,,
486.977,94.03,85.0,85.0,85.0,,,
486.977,94.03,85.0,85.0,85.0,,,
487.128,94.04,85.0,85.0,85.0,,,
487.128,94.04,85.0,85.0,85.0,,,
487.128,94.04,85.0,85.0,85.0,,,
487.128,94.04,85.0,85.0,85.0,,,
487.277,94.01,85.0,85.0,85.0,,,
487.277,94.01,85.0,85.0,85.0,,,
487.277,94.01,85.0,85.0,85.0,,,
487.277,94.01,85.0,85.0,85.0,,,
487.427,94.02,85.0,85.0,85.0,,,
487.427,94.02,85.0,85.0,85.0,,,
487.427,94.02,85.0,85.0,85.0,,,
487.427,94.02,85.0,85.0,85.0,,,
487.577,94.02,85.0,85.0,85.0,,,
487.577,94.02,85.0,85.0,85.0,,,
487.577,94.02,85.0,85.0,85.0,,,
487.577,94.02,85.0,85.0,85.0,,,
487.727,94.02,85.0,85.0,85.0,,,
487.727,94.02,85.0,85.0,85.0,,,
487.727,94.02,85.0,85.0,85.0,,,
487.727,94.02,85.0,85.0,85.0,,,
487.877,94.02,85.0,85.0,85.0,80.67,72.29,79.83
487.877,94.02,85.0,85.0,85.0,80.67,72.29,79.83
487.877,94.02,85.0,85.0,85.0,80.67,72.29,79.83
487.877,94.02,85.0,85.0,85.0,80.67,72.29,79.83
487.877,94.02,85.0,85.0,85.0,80.67,72.29,79.83
487.877,94.02,85.0,85.0,85.0,80.67,72.29,79.83
487.877,94.02,85.0,85.0,85.0,80.67,72.29,79.83
488.027,94.02,85.0,85.0,85.0,,,
488.027,94.02,85.0,85.0,85.0,,,
488.027,94.02,85.0,85.0,85.0,,,
488.027,94.02,85.0,85.0,85.0,,,
488.177,94.01,85.0,85.0,85.0,,,
488.177,94.01,85.0,85.0,85.0,,,
488.177,94.01,85.0,85.0,85.0,,,
488.177,94.01,85.0,85.0,85.0,,,
488.327,94.02,85.0,85.0,85.0,,,
488.327,94.02,85.0,85.0,85.0,,,
488.327,94.02,85.0,85.0,85.0,,,
488.327,94.02,85.0,85.0,85.0,,,
488.477,94.0,85.0,85.0,85.0,,,
488.477,94.0,85.0,85.0,85.0,,,
488.477,94.0,85.0,85.0,85.0,,,
488.477,94.0,85.0,85.0,85.0,,,
488.627,93.99,85.0,85.0,85.0,,,
488.627,93.99,85.0,85.0,85.0,,,
488.627,93.99,85.0,85.0,85.0,,,
488.627,93.99,85.0,85.0,85.0,,,
488.777,94.01,85.0,85.0,85.0,,,
488.777,94.01,85.0,85.0,85.0,,,
488.777,94.01,85.0,85.0,85.0,,,
488.777,94.01,85.0,85.0,85.0,,,
488.927,94.03,85.0,85.0,85.0,80.63,72.34,79.95
488.927,94.03,85.0,85.0,85.0,80.63,72.34,79.95
488.927,94.03,85.0,85.0,85.0,80.63,72.34,79.95
488.927,94.03,85.0,85.0,85.0,80.63,72.34,79.95
488.927,94.03,85.0,85.0,85.0,80.63,72.34,79.95
488.927,94.03,85.0,85.0,85.0,80.63,72.34,79.95
488.927,94.03,85.0,85.0,85.0,80.63,72.34,79.95
489.077,94.02,85.0,85.0,85.0,,,
489.077,94.02,85.0,85.0,85.0,,,
489.077,94.02,85.0,85.0,85.0,,,
489.077,94.02,85.0,85.0,85.0,,,
489.227,94.02,85.0,85.0,85.0,,,
489.227,94.02,85.0,85.0,85.0,,,
489.227,94.02,85.0,85.0,85.0,,,
489.227,94.02,85.0,85.0,85.0,,,
489.377,94.02,85.0,85.0,85.0,,,
489.377,94.02,85.0,85.0,85.0,,,
489.377,94.02,85.0,85.0,85.0,,,
489.377,94.02,85.0,85.0,85.0,,,
489.527,94.03,85.0,85.0,85.0,,,
489.527,94.03,85.0,85.0,85.0,,,
489.527,94.03,85.0,85.0,85.0,,,
489.527,94.03,85.0,85.0,85.0,,,
489.677,94.02,85.0,85.0,85.0,,,
489.677,94.02,85.0,85.0,85.0,,,
489.677,94.02,85.0,85.0,85.0,,,
489.677,94.02,85.0,85.0,85.0,,,
489.827,94.02,85.0,85.0,85.0,,,
489.827,94.02,85.0,85.0,85.0,,,
489.827,94.02,85.0,85.0,85.0,,,
489.827,94.02,85.0,85.0,85.0,,,
489.977,94.01,85.0,85.0,85.0,80.62,72.45,80.01
489.977,94.01,85.0,85.0,85.0,80.62,72.45,80.01
489.977,94.01,85.0,85.0,85.0,80.62,72.45,80.01
489.977,94.01,85.0,85.0,85.0,80.62,72.45,80.01
489.977,94.01,85.0,85.0,85.0,80.62,72.45,80.01
489.977,94.01,85.0,85.0,85.0,80.62,72.45,80.01
489.977,94.01,85.0,85.0,85.0,80.62,72.45,80.01
490.127,94.01,85.0,85.0,85.0,,,
490.127,94.01,85.0,85.0,85.0,,,
490.127,94.01,85.0,85.0,85.0,,,
490.127,94.01,85.0,85.0,85.0,,,
490.277,94.02,85.0,85.0,85.0,,,
490.277,94.02,85.0,85.0,85.0,,,
490.277,94.02,85.0,85.0,85.0,,,
490.277,94.02,85.0,85.0,85.0,,,
490.427,94.03,85.0,85.0,85.0,,,
490.427,94.03,85.0,85.0,85.0,,,
490.427,94.03,85.0,85.0,85.0,,,
490.427,94.03,85.0,85.0,85.0,,,
490.577,94.01,85.0,85.0,85.0,,,
490.577,94.01,85.0,85.0,85.0,,,
490.577,94.01,85.0,85.0,85.0,,,
490.577,94.01,85.0,85.0,85.0,,,
