timeSinceBootSeconds,Stage1 TempC,Stage1 Modeled TempC,Stage1 Expected TempC,Stage1 Target TempC,Stage1 Controlled Ramp Target,dataQStg1Heatsink,dataQStg1PeltierTop,dataQStage1PeltierBottom,dataQStg1Liquid,dataQStg1Slug
6408.233,90.02,90.02,90.0,90.0,,,,,,
6408.383,90.01,90.01,90.0,90.0,,,,,,
6408.533,90.03,90.03,90.0,90.0,,,,,,
6408.683,90.05,90.05,90.0,90.0,,,,,,
6408.834,90.03,90.03,90.0,90.0,,,,,,
6408.984,90.0,90.0,90.0,90.0,,,,,78.62,
6409.133,90.01,90.01,90.0,90.0,,,,,,
6409.283,90.03,90.03,90.0,90.0,,,,,,
6409.433,90.01,90.01,90.0,90.0,,,,,,
6409.583,90.01,90.01,90.0,90.0,,,,,,
6409.733,90.03,90.03,90.0,90.0,,,,,,
6409.888,90.0,90.0,90.0,90.0,,,,,,
6410.033,90.01,90.01,90.0,90.0,,,,,78.73,
6410.183,90.03,90.03,90.0,90.0,,,,,,
6410.333,90.04,90.04,90.0,90.0,,,,,,
6410.483,90.04,90.04,90.0,90.0,,,,,,
6410.633,90.05,90.05,90.0,90.0,,,,,,
6410.783,90.01,90.01,90.0,90.0,,,,,,
6410.933,90.01,90.01,90.0,90.0,,,,,,
6411.084,90.01,90.01,90.0,90.0,,,,,78.7,
6411.233,90.01,90.01,90.0,90.0,,,,,,
6411.383,90.01,90.01,90.0,90.0,,,,,,
6411.533,90.0,90.0,90.0,90.0,,,,,,
6411.683,89.99,89.99,90.0,90.0,,,,,,
6411.833,89.96,89.96,90.0,90.0,,,,,,
6411.983,89.97,89.97,90.0,90.0,,,,,78.75,
6412.133,89.97,89.97,90.0,90.0,,,,,,
6412.283,89.96,89.96,90.0,90.0,,,,,,
6412.434,89.95,89.95,90.0,90.0,,,,,,
6412.583,89.95,89.95,90.0,90.0,,,,,,
6412.733,89.97,89.97,90.0,90.0,,,,,,
6412.883,89.98,89.98,90.0,90.0,,,,,,
6413.033,89.98,89.98,90.0,90.0,,,,,78.83,
6413.183,89.98,89.98,90.0,90.0,,,,,,
6413.333,90.01,90.01,90.0,90.0,,,,,,
6413.483,90.01,90.01,90.0,90.0,,,,,,
6413.633,90.01,90.01,90.0,90.0,,,,,,
6413.783,90.0,90.0,90.0,90.0,,,,,,
6413.933,90.01,90.01,90.0,90.0,,,,,,
6414.083,90.0,90.0,90.0,90.0,,,,,78.98,
6414.233,90.01,90.01,90.0,90.0,,,,,,
6414.384,90.01,90.01,90.0,90.0,,,,,,
6414.533,90.0,90.0,90.0,90.0,,,,,,
6414.683,90.01,90.01,90.0,90.0,,,,,,
6414.833,90.0,90.0,90.0,90.0,,,,,,
6414.983,89.98,89.98,90.0,90.0,,,,,,
6415.133,90.01,90.01,90.0,90.0,,,,,79.04,
6415.283,89.97,89.97,90.0,90.0,,,,,,
6415.433,89.96,89.96,90.0,90.0,,,,,,
6415.583,89.98,89.98,90.0,90.0,,,,,,
6415.733,90.0,90.0,90.0,90.0,,,,,,
6415.883,90.01,90.01,90.0,90.0,,,,,,
6416.033,89.99,89.99,90.0,90.0,,,,,79.02,
6416.183,90.0,90.0,90.0,90.0,,,,,,
6416.333,90.0,90.0,90.0,90.0,,,,,,
6416.483,90.01,90.01,90.0,90.0,,,,,,
6416.634,90.02,90.02,90.0,90.0,,,,,,
6416.783,89.99,89.99,90.0,90.0,,,,,,
6416.933,90.01,90.01,90.0,90.0,,,,,,
6417.084,90.0,90.0,90.0,90.0,,,,,79.13,
6417.233,90.01,90.01,90.0,90.0,,,,,,
6417.383,90.02,90.02,90.0,90.0,,,,,,
6417.533,90.01,90.01,90.0,90.0,,,,,,
6417.683,90.0,90.0,90.0,90.0,,,,,,
6417.833,90.03,90.03,90.0,90.0,,,,,,
6417.983,90.01,90.01,90.0,90.0,,,,,,
6418.133,90.03,90.03,90.0,90.0,,,,,79.21,
6418.283,90.02,90.02,90.0,90.0,,,,,,
6418.433,89.99,89.99,90.0,90.0,,,,,,
6418.583,90.01,90.01,90.0,90.0,,,,,,
6418.733,90.01,90.01,90.0,90.0,,,,,,
6418.884,90.02,90.02,90.0,90.0,,,,,,
6419.033,90.0,90.0,90.0,90.0,,,,,79.16,
6419.183,90.01,90.01,90.0,90.0,,,,,,
6419.333,90.0,90.0,90.0,90.0,,,,,,
6419.483,90.0,90.0,90.0,90.0,,,,,,
6419.633,90.03,90.03,90.0,90.0,,,,,,
6419.783,90.02,90.02,90.0,90.0,,,,,,
6419.933,90.04,90.04,90.0,90.0,,,,,,
6420.083,90.03,90.03,90.0,90.0,,,,,79.25,
6420.233,90.04,90.04,90.0,90.0,,,,,,
6420.383,90.02,90.02,90.0,90.0,,,,,,
6420.533,90.02,90.02,90.0,90.0,,,,,,
6420.683,90.0,90.0,90.0,90.0,,,,,,
6420.833,90.0,90.0,90.0,90.0,,,,,,
6420.983,89.99,89.99,90.0,90.0,,,,,,
6421.156,89.99,89.99,90.0,90.0,,,,,79.36,
6421.305,90.0,90.0,90.0,90.0,,,,,,
6421.455,89.97,89.97,90.0,90.0,,,,,,
6421.605,89.98,89.98,90.0,90.0,,,,,,
6421.755,90.0,90.0,90.0,90.0,,,,,,
6421.905,89.98,89.98,90.0,90.0,,,,,,
6422.055,89.97,89.97,90.0,90.0,,,,,,
6422.205,89.98,89.98,90.0,90.0,,,,,79.37,
6422.355,89.99,89.99,90.0,90.0,,,,,,
6422.505,90.0,90.0,90.0,90.0,,,,,,
6422.655,89.98,89.98,90.0,90.0,,,,,,
6422.805,89.99,89.99,90.0,90.0,,,,,,
6422.955,89.98,89.98,90.0,90.0,,,,,,
6423.105,89.99,89.99,90.0,90.0,,,,,79.34,
6423.255,89.99,89.99,90.0,90.0,,,,,,
6423.405,90.0,90.0,90.0,90.0,,,,,,
6423.555,90.02,90.02,90.0,90.0,,,,,,
6423.705,90.0,90.0,90.0,90.0,,,,,,
6423.855,90.01,90.01,90.0,90.0,,,,,,
6424.005,90.03,90.03,90.0,90.0,,,,,,
6424.155,90.01,90.01,90.0,90.0,,,,,79.44,
6424.305,90.04,90.04,90.0,90.0,,,,,,
6424.455,90.02,90.02,90.0,90.0,,,,,,
6424.605,90.01,90.01,90.0,90.0,,,,,,
6424.755,90.01,90.01,90.0,90.0,,,,,,
6424.905,90.0,90.0,90.0,90.0,,,,,,
6425.055,90.0,90.0,90.0,90.0,,,,,,
6425.205,89.99,89.99,90.0,90.0,,,,,79.44,
6425.355,89.99,89.99,90.0,90.0,,,,,,
6425.505,89.98,89.98,90.0,90.0,,,,,,
6425.655,89.98,89.98,90.0,90.0,,,,,,
6425.806,89.99,89.99,90.0,90.0,,,,,,
6425.955,89.96,89.96,90.0,90.0,,,,,,
6426.105,89.98,89.98,90.0,90.0,,,,,,
6426.255,89.98,89.98,90.0,90.0,,,,,79.48,
6426.405,89.96,89.96,90.0,90.0,,,,,,
6426.555,89.98,89.98,90.0,90.0,,,,,,
6426.706,89.96,89.96,90.0,90.0,,,,,,
6426.855,89.99,89.99,90.0,90.0,,,,,,
6427.005,89.99,89.99,90.0,90.0,,,,,,
6427.155,89.97,89.97,90.0,90.0,,,,,79.53,
6427.305,90.01,90.01,90.0,90.0,,,,,,
6427.455,90.02,90.02,90.0,90.0,,,,,,
6427.605,90.0,90.0,90.0,90.0,,,,,,
6427.756,90.01,90.01,90.0,90.0,,,,,,
6427.905,90.02,90.02,90.0,90.0,,,,,,
6428.055,90.01,90.01,90.0,90.0,,,,,,
6428.205,90.01,90.01,90.0,90.0,,,,,79.69,
6428.355,90.0,90.0,90.0,90.0,,,,,,
6428.505,90.0,90.0,90.0,90.0,,,,,,
6428.655,90.01,90.01,90.0,90.0,,,,,,
6428.805,90.01,90.01,90.0,90.0,,,,,,
6428.956,90.02,90.02,90.0,90.0,,,,,,
6429.106,90.02,90.02,90.0,90.0,,,,,,
6429.256,90.0,90.0,90.0,90.0,,,,,79.65,
6429.406,90.02,90.02,90.0,90.0,,,,,,
6429.556,90.01,90.01,90.0,90.0,,,,,,
6429.706,90.0,90.0,90.0,90.0,,,,,,
6429.856,90.0,90.0,90.0,90.0,,,,,,
6430.006,89.99,89.99,90.0,90.0,,,,,,
6430.156,90.02,90.02,90.0,90.0,,,,,79.79,
6430.306,90.0,90.0,90.0,90.0,,,,,,
6430.456,90.02,90.02,90.0,90.0,,,,,,
6430.606,90.02,90.02,90.0,90.0,,,,,,
6430.756,89.99,89.99,90.0,90.0,,,,,,
6430.906,89.99,89.99,90.0,90.0,,,,,,
6431.056,89.99,89.99,90.0,90.0,,,,,,
6431.207,89.98,89.98,90.0,90.0,,,,,79.78,
6431.356,90.0,90.0,90.0,90.0,,,,,,
6431.506,90.0,90.0,90.0,90.0,,,,,,
6431.656,90.0,90.0,90.0,90.0,,,,,,
6431.806,89.99,89.99,90.0,90.0,,,,,,
6431.956,89.98,89.98,90.0,90.0,,,,,,
6432.106,90.0,90.0,90.0,90.0,,,,,,
6432.256,89.98,89.98,90.0,90.0,,,,,,
6432.281,,,,,,,,,79.78,
6432.406,90.0,90.0,90.0,90.0,,,,,,
6432.556,89.98,89.98,90.0,90.0,,,,,,
6432.706,89.98,89.98,90.0,90.0,,,,,,
6432.856,90.0,90.0,90.0,90.0,,,,,,
6433.006,89.97,89.97,90.0,90.0,,,,,,
6433.156,90.0,90.0,90.0,90.0,,,,,,
6433.306,89.97,89.97,90.0,90.0,,,,,79.93,
6433.456,89.99,89.99,90.0,90.0,,,,,,
6433.606,90.01,90.01,90.0,90.0,,,,,,
6433.756,90.0,90.0,90.0,90.0,,,,,,
6433.906,89.99,89.99,90.0,90.0,,,,,,
6434.056,89.98,89.98,90.0,90.0,,,,,,
6434.206,90.0,90.0,90.0,90.0,,,,,79.88,
6434.356,89.99,89.99,90.0,90.0,,,,,,
6434.507,89.99,89.99,90.0,90.0,,,,,,
6434.656,90.0,90.0,90.0,90.0,,,,,,
6434.806,90.02,90.02,90.0,90.0,,,,,,
6434.956,90.0,90.0,90.0,90.0,,,,,,
6435.106,89.99,89.99,90.0,90.0,,,,,,
6435.256,90.01,90.01,90.0,90.0,,,,,79.95,
6435.406,90.03,90.03,90.0,90.0,,,,,,
6435.556,90.02,90.02,90.0,90.0,,,,,,
6435.706,89.99,89.99,90.0,90.0,,,,,,
6435.856,89.99,89.99,90.0,90.0,,,,,,
6436.006,90.01,90.01,90.0,90.0,,,,,,
6436.156,90.0,90.0,90.0,90.0,,,,,,
6436.306,90.0,90.0,90.0,90.0,,,,,80.0,
6436.456,90.02,90.02,90.0,90.0,,,,,,
6436.606,90.01,90.01,90.0,90.0,,,,,,
6436.757,89.98,89.98,90.0,90.0,,,,,,
6436.906,89.99,89.99,90.0,90.0,,,,,,
6437.056,89.99,89.99,90.0,90.0,,,,,,
6437.206,90.0,90.0,90.0,90.0,,,,,,
6437.356,90.02,90.02,90.0,90.0,,,,,80.02,
6437.506,89.98,89.98,90.0,90.0,,,,,,
6437.656,89.97,89.97,90.0,90.0,,,,,,
6437.806,89.96,89.96,90.0,90.0,,,,,,
6437.956,89.98,89.98,90.0,90.0,,,,,,
6438.106,89.97,89.97,90.0,90.0,,,,,,
6438.256,89.97,89.97,90.0,90.0,,,,,80.05,
6438.406,89.97,89.97,90.0,90.0,,,,,,
6438.556,89.99,89.99,90.0,90.0,,,,,,
6438.706,89.98,89.98,90.0,90.0,,,,,,
6438.856,90.01,90.01,90.0,90.0,,,,,,
6439.007,90.01,90.01,90.0,90.0,,,,,,
6439.156,90.02,90.02,90.0,90.0,,,,,,
6439.306,90.02,90.02,90.0,90.0,,,,,80.04,
6439.456,90.02,90.02,90.0,90.0,,,,,,
6439.606,90.05,90.05,90.0,90.0,,,,,,
6439.756,90.05,90.05,90.0,90.0,,,,,,
6439.906,90.03,90.03,90.0,90.0,,,,,,
6440.056,90.04,90.04,90.0,90.0,,,,,,
6440.206,90.06,90.06,90.0,90.0,,,,,,
6440.356,90.06,90.06,90.0,90.0,,,,,80.13,
6440.506,90.03,90.03,90.0,90.0,,,,,,
6440.656,90.04,90.04,90.0,90.0,,,,,,
6440.806,90.0,90.0,90.0,90.0,,,,,,
6440.956,89.99,89.99,90.0,90.0,,,,,,
6441.106,90.0,90.0,90.0,90.0,,,,,,
6441.256,90.0,90.0,90.0,90.0,,,,,80.17,
6441.406,90.01,90.01,90.0,90.0,,,,,,
6441.556,90.01,90.01,90.0,90.0,,,,,,
6441.706,90.02,90.02,90.0,90.0,,,,,,
6441.856,90.02,90.02,90.0,90.0,,,,,,
6442.006,90.02,90.02,90.0,90.0,,,,,,
6442.164,90.01,90.01,90.0,90.0,,,,,,
6442.314,89.99,89.99,90.0,90.0,,,,,,
6442.33,,,,,,,,,80.23,
6442.464,89.99,89.99,90.0,90.0,,,,,,
6442.614,89.97,89.97,90.0,90.0,,,,,,
6442.765,89.98,89.98,90.0,90.0,,,,,,
6442.914,90.02,90.02,90.0,90.0,,,,,,
6443.064,89.99,89.99,90.0,90.0,,,,,,
6443.214,90.01,90.01,90.0,90.0,,,,,,
6443.365,90.0,90.0,90.0,90.0,,,,,80.23,
6443.514,90.0,90.0,90.0,90.0,,,,,,
6443.664,90.02,90.02,90.0,90.0,,,,,,
6443.814,90.01,90.01,90.0,90.0,,,,,,
6443.964,90.0,90.0,90.0,90.0,,,,,,
6444.114,90.0,90.0,90.0,90.0,,,,,,
6444.264,90.01,90.01,90.0,90.0,,,,,,
6444.414,90.02,90.02,90.0,90.0,,,,,80.33,
6444.565,90.01,90.01,90.0,90.0,,,,,,
6444.714,90.01,90.01,90.0,90.0,,,,,,
6444.864,89.97,89.97,90.0,90.0,,,,,,
6445.014,89.97,89.97,90.0,90.0,,,,,,
6445.164,89.99,89.99,90.0,90.0,,,,,,
6445.314,89.95,89.95,90.0,90.0,,,,,80.25,
6445.464,89.95,89.95,90.0,90.0,,,,,,
6445.614,89.97,89.97,90.0,90.0,,,,,,
6445.764,89.97,89.97,90.0,90.0,,,,,,
6445.914,89.96,89.96,90.0,90.0,,,,,,
6446.064,89.98,89.98,90.0,90.0,,,,,,
6446.214,89.99,89.99,90.0,90.0,,,,,,
6446.364,89.99,89.99,90.0,90.0,,,,,80.35,
6446.514,89.98,89.98,90.0,90.0,,,,,,
6446.664,89.98,89.98,90.0,90.0,,,,,,
6446.815,90.0,90.0,90.0,90.0,,,,,,
6446.964,90.0,90.0,90.0,90.0,,,,,,
6447.114,89.99,89.99,90.0,90.0,,,,,,
6447.264,89.99,89.99,90.0,90.0,,,,,,
6447.414,89.99,89.99,90.0,90.0,,,,,80.28,
6447.564,90.0,90.0,90.0,90.0,,,,,,
6447.714,90.0,90.0,90.0,90.0,,,,,,
6447.864,89.98,89.98,90.0,90.0,,,,,,
6448.014,89.98,89.98,90.0,90.0,,,,,,
6448.164,89.99,89.99,90.0,90.0,,,,,,
6448.314,89.99,89.99,90.0,90.0,,,,,80.42,
6448.464,90.02,90.02,90.0,90.0,,,,,,
6448.614,90.01,90.01,90.0,90.0,,,,,,
6448.764,90.0,90.0,90.0,90.0,,,,,,
6448.914,90.02,90.02,90.0,90.0,,,,,,
6449.065,90.0,90.0,90.0,90.0,,,,,,
6449.214,90.01,90.01,90.0,90.0,,,,,,
6449.364,90.03,90.03,90.0,90.0,,,,,80.34,
6449.514,90.01,90.01,90.0,90.0,,,,,,
6449.664,90.01,90.01,90.0,90.0,,,,,,
6449.814,90.02,90.02,90.0,90.0,,,,,,
6449.964,90.06,90.06,90.0,90.0,,,,,,
6450.114,90.02,90.02,90.0,90.0,,,,,,
6450.264,90.04,90.04,90.0,90.0,,,,,,
6450.415,90.03,90.03,90.0,90.0,,,,,80.46,
6450.564,90.04,90.04,90.0,90.0,,,,,,
6450.714,90.05,90.05,90.0,90.0,,,,,,
6450.864,90.03,90.03,90.0,90.0,,,,,,
6451.014,90.02,90.02,90.0,90.0,,,,,,
6451.165,90.02,90.02,90.0,90.0,,,,,,
6451.314,90.03,90.03,90.0,90.0,,,,,,
6451.464,89.99,89.99,90.0,90.0,,,,,80.46,
6451.614,90.02,90.02,90.0,90.0,,,,,,
6451.764,90.0,90.0,90.0,90.0,,,,,,
6451.914,90.02,90.02,90.0,90.0,,,,,,
6452.064,90.01,90.01,90.0,90.0,,,,,,
6452.214,90.02,90.02,90.0,90.0,,,,,,
6452.365,89.99,89.99,90.0,90.0,,,,,80.42,
6452.514,90.01,90.01,90.0,90.0,,,,,,
6452.664,89.97,89.97,90.0,90.0,,,,,,
6452.814,89.95,89.95,90.0,90.0,,,,,,
6452.964,90.01,90.01,90.0,90.0,,,,,,
6453.114,89.98,89.98,90.0,90.0,,,,,,
6453.264,90.0,90.0,90.0,90.0,,,,,,
6453.414,89.99,89.99,90.0,90.0,,,,,,
6453.487,,,,,,,,,80.49,
6453.564,89.96,89.96,90.0,90.0,,,,,,
6453.714,89.95,89.95,90.0,90.0,,,,,,
6453.864,89.95,89.95,90.0,90.0,,,,,,
6454.014,89.96,89.96,90.0,90.0,,,,,,
6454.165,89.95,89.95,90.0,90.0,,,,,,
6454.314,90.01,90.01,90.0,90.0,,,,,,
6454.464,89.98,89.98,90.0,90.0,,,,,80.57,
6454.615,89.99,89.99,90.0,90.0,,,,,,
6454.764,90.01,90.01,90.0,90.0,,,,,,
6454.914,89.99,89.99,90.0,90.0,,,,,,
6455.064,89.99,89.99,90.0,90.0,,,,,,
6455.214,89.99,89.99,90.0,90.0,,,,,,
6455.364,89.99,89.99,90.0,90.0,,,,,,
6455.514,90.0,90.0,90.0,90.0,,,,,80.58,
6455.664,90.0,90.0,90.0,90.0,,,,,,
6455.815,90.03,90.03,90.0,90.0,,,,,,
6455.964,90.02,90.02,90.0,90.0,,,,,,
6456.115,90.02,90.02,90.0,90.0,,,,,,
6456.264,90.0,90.0,90.0,90.0,,,,,,
6456.414,90.01,90.01,90.0,90.0,,,,,80.55,
6456.564,90.03,90.03,90.0,90.0,,,,,,
6456.714,90.0,90.0,90.0,90.0,,,,,,
6456.865,90.01,90.01,90.0,90.0,,,,,,
6457.014,90.01,90.01,90.0,90.0,,,,,,
6457.165,90.02,90.02,90.0,90.0,,,,,,
6457.314,90.0,90.0,90.0,90.0,,,,,,
6457.464,90.02,90.02,90.0,90.0,,,,,80.77,
6457.614,90.02,90.02,90.0,90.0,,,,,,
6457.764,90.01,90.01,90.0,90.0,,,,,,
6457.915,89.99,89.99,90.0,90.0,,,,,,
6458.064,90.03,90.03,90.0,90.0,,,,,,
6458.214,90.0,90.0,90.0,90.0,,,,,,
6458.364,90.0,90.0,90.0,90.0,,,,,,
6458.514,89.96,89.96,90.0,90.0,,,,,80.84,
6458.664,89.97,89.97,90.0,90.0,,,,,,
6458.814,90.01,90.01,90.0,90.0,,,,,,
6458.964,89.97,89.97,90.0,90.0,,,,,,
6459.114,90.0,90.0,90.0,90.0,,,,,,
6459.264,89.99,89.99,90.0,90.0,,,,,,
6459.414,89.97,89.97,90.0,90.0,,,,,,
6459.564,89.97,89.97,90.0,90.0,,,,,80.92,
6459.714,89.99,89.99,90.0,90.0,,,,,,
6459.864,89.96,89.96,90.0,90.0,,,,,,
6460.014,89.99,89.99,90.0,90.0,,,,,,
6460.165,89.98,89.98,90.0,90.0,,,,,,
6460.314,89.99,89.99,90.0,90.0,,,,,,
6460.464,89.98,89.98,90.0,90.0,,,,,80.81,
6460.614,90.01,90.01,90.0,90.0,,,,,,
6460.764,89.98,89.98,90.0,90.0,,,,,,
6460.914,90.0,90.0,90.0,90.0,,,,,,
6461.064,89.98,89.98,90.0,90.0,,,,,,
6461.214,90.0,90.0,90.0,90.0,,,,,,
6461.364,89.99,89.99,90.0,90.0,,,,,,
6461.514,90.01,90.01,90.0,90.0,,,,,80.73,
6461.664,89.99,89.99,90.0,90.0,,,,,,
6461.814,89.99,89.99,90.0,90.0,,,,,,
6461.964,89.99,89.99,90.0,90.0,,,,,,
6462.114,89.99,89.99,90.0,90.0,,,,,,
6462.264,89.97,89.97,90.0,90.0,,,,,,
6462.415,89.97,89.97,90.0,90.0,,,,,,
6462.564,89.99,89.99,90.0,90.0,,,,,80.82,
6462.714,90.01,90.01,90.0,90.0,,,,,,
6462.864,89.98,89.98,90.0,90.0,,,,,,
6463.014,90.01,90.01,90.0,90.0,,,,,,
6463.165,90.02,90.02,90.0,90.0,,,,,,
6463.349,90.01,90.01,90.0,90.0,,,,,,
6463.499,90.01,90.01,90.0,90.0,,,,,,
6463.539,,,,,,,,,80.95,
6463.649,90.03,90.03,90.0,90.0,,,,,,
6463.799,90.04,90.04,90.0,90.0,,,,,,
6463.949,89.99,89.99,90.0,90.0,,,,,,
6464.1,90.01,90.01,90.0,90.0,,,,,,
6464.249,90.03,90.03,90.0,90.0,,,,,,
6464.399,90.01,90.01,90.0,90.0,,,,,,
6464.549,90.0,90.0,90.0,90.0,,,,,,
6464.642,,,,,,,,,80.94,
6464.699,89.99,89.99,90.0,90.0,,,,,,
6464.849,90.01,90.01,90.0,90.0,,,,,,
6464.999,90.0,90.0,90.0,90.0,,,,,,
6465.149,90.02,90.02,90.0,90.0,,,,,,
6465.299,90.01,90.01,90.0,90.0,,,,,,
6465.449,90.04,90.04,90.0,90.0,,,,,,
6465.599,90.05,90.05,90.0,90.0,,,,,81.11,
6465.749,90.04,90.04,90.0,90.0,,,,,,
6465.899,90.01,90.01,90.0,90.0,,,,,,
6466.049,90.0,90.0,90.0,90.0,,,,,,
6466.2,90.01,90.01,90.0,90.0,,,,,,
6466.349,90.0,90.0,90.0,90.0,,,,,,
6466.499,90.0,90.0,90.0,90.0,,,,,81.27,
6466.649,90.0,90.0,90.0,90.0,,,,,,
6466.799,89.99,89.99,90.0,90.0,,,,,,
6466.949,90.01,90.01,90.0,90.0,,,,,,
6467.099,89.99,89.99,90.0,90.0,,,,,,
6467.249,90.01,90.01,90.0,90.0,,,,,,
6467.399,90.0,90.0,90.0,90.0,,,,,,
6467.549,89.99,89.99,90.0,90.0,,,,,81.16,
6467.699,90.0,90.0,90.0,90.0,,,,,,
6467.849,90.02,90.02,90.0,90.0,,,,,,
6468.0,90.01,90.01,90.0,90.0,,,,,,
6468.149,90.02,90.02,90.0,90.0,,,,,,
6468.299,90.04,90.04,90.0,90.0,,,,,,
6468.449,90.03,90.03,90.0,90.0,,,,,,
6468.599,90.02,90.02,90.0,90.0,,,,,81.14,
6468.749,90.02,90.02,90.0,90.0,,,,,,
6468.899,89.99,89.99,90.0,90.0,,,,,,
6469.049,89.99,89.99,90.0,90.0,,,,,,
6469.2,89.98,89.98,90.0,90.0,,,,,,
6469.349,89.97,89.97,90.0,90.0,,,,,,
6469.499,90.0,90.0,90.0,90.0,,,,,,
6469.649,89.98,89.98,90.0,90.0,,,,,81.1,
6469.799,89.99,89.99,90.0,90.0,,,,,,
6469.949,90.02,90.02,90.0,90.0,,,,,,
6470.099,90.02,90.02,90.0,90.0,,,,,,
6470.25,90.01,90.01,90.0,90.0,,,,,,
6470.399,90.02,90.02,90.0,90.0,,,,,,
6470.549,90.0,90.0,90.0,90.0,,,,,81.01,
6470.699,90.0,90.0,90.0,90.0,,,,,,
6470.849,89.99,89.99,90.0,90.0,,,,,,
6470.999,90.02,90.02,90.0,90.0,,,,,,
6471.149,89.99,89.99,90.0,90.0,,,,,,
6471.299,90.01,90.01,90.0,90.0,,,,,,
6471.449,90.01,90.01,90.0,90.0,,,,,,
6471.599,90.01,90.01,90.0,90.0,,,,,81.03,
6471.75,89.99,89.99,90.0,90.0,,,,,,
6471.899,90.0,90.0,90.0,90.0,,,,,,
6472.049,90.0,90.0,90.0,90.0,,,,,,
6472.199,90.0,90.0,90.0,90.0,,,,,,
6472.349,90.01,90.01,90.0,90.0,,,,,,
6472.5,90.0,90.0,90.0,90.0,,,,,,
6472.649,89.99,89.99,90.0,90.0,,,,,81.03,
6472.799,90.0,90.0,90.0,90.0,,,,,,
6472.949,90.0,90.0,90.0,90.0,,,,,,
6473.099,89.97,89.97,90.0,90.0,,,,,,
6473.249,89.99,89.99,90.0,90.0,,,,,,
6473.399,89.97,89.97,90.0,90.0,,,,,,
6473.549,89.98,89.98,90.0,90.0,,,,,,
6473.699,89.99,89.99,90.0,90.0,,,,,81.1,
6473.85,89.99,89.99,90.0,90.0,,,,,,
6473.999,89.97,89.97,90.0,90.0,,,,,,
6474.149,89.96,89.96,90.0,90.0,,,,,,
6474.299,89.98,89.98,90.0,90.0,,,,,,
6474.449,89.96,89.96,90.0,90.0,,,,,,
6474.599,89.99,89.99,90.0,90.0,,,,,,
6474.672,,,,,,,,,81.04,
6474.749,89.98,89.98,90.0,90.0,,,,,,
6474.899,89.96,89.96,90.0,90.0,,,,,,
6475.049,89.96,89.96,90.0,90.0,,,,,,
6475.2,90.0,90.0,90.0,90.0,,,,,,
6475.349,90.01,90.01,90.0,90.0,,,,,,
6475.499,89.99,89.99,90.0,90.0,,,,,,
6475.649,90.0,90.0,90.0,90.0,,,,,81.12,
6475.8,90.0,90.0,90.0,90.0,,,,,,
6475.949,90.01,90.01,90.0,90.0,,,,,,
6476.1,90.04,90.04,90.0,90.0,,,,,,
6476.249,90.02,90.02,90.0,90.0,,,,,,
6476.399,90.03,90.03,90.0,90.0,,,,,,
6476.549,90.02,90.02,90.0,90.0,,,,,,
6476.699,90.02,90.02,90.0,90.0,,,,,81.12,
6476.853,90.01,90.01,90.0,90.0,,,,,,
6476.999,90.03,90.03,90.0,90.0,,,,,,
6477.149,90.01,90.01,90.0,90.0,,,,,,
6477.299,90.0,90.0,90.0,90.0,,,,,,
6477.449,90.01,90.01,90.0,90.0,,,,,,
6477.599,90.01,90.01,90.0,90.0,,,,,81.11,
6477.749,90.01,90.01,90.0,90.0,,,,,,
6477.899,90.0,90.0,90.0,90.0,,,,,,
6478.05,90.01,90.01,90.0,90.0,,,,,,
6478.199,90.01,90.01,90.0,90.0,,,,,,
6478.349,89.99,89.99,90.0,90.0,,,,,,
6478.499,90.0,90.0,90.0,90.0,,,,,,
6478.649,90.0,90.0,90.0,90.0,,,,,81.09,
6478.799,90.01,90.01,90.0,90.0,,,,,,
6478.949,90.03,90.03,90.0,90.0,,,,,,
6479.099,90.01,90.01,90.0,90.0,,,,,,
6479.249,90.02,90.02,90.0,90.0,,,,,,
6479.4,90.01,90.01,90.0,90.0,,,,,,
6479.549,90.02,90.02,90.0,90.0,,,,,,
6479.699,90.01,90.01,90.0,90.0,,,,,81.22,
6479.849,90.0,90.0,90.0,90.0,,,,,,
6479.999,90.01,90.01,90.0,90.0,,,,,,
6480.149,89.99,89.99,90.0,90.0,,,,,,
6480.299,90.01,90.01,90.0,90.0,,,,,,
6480.449,90.01,90.01,90.0,90.0,,,,,,
6480.599,90.0,90.0,90.0,90.0,,,,,,
6480.749,89.99,89.99,90.0,90.0,,,,,81.22,
6480.899,89.98,89.98,90.0,90.0,,,,,,
6481.049,90.01,90.01,90.0,90.0,,,,,,
6481.199,90.01,90.01,90.0,90.0,,,,,,
6481.349,90.01,90.01,90.0,90.0,,,,,,
6481.499,89.99,89.99,90.0,90.0,,,,,,
6481.649,89.99,89.99,90.0,90.0,,,,,81.26,
6481.799,89.96,89.96,90.0,90.0,,,,,,
6481.949,89.96,89.96,90.0,90.0,,,,,,
6482.099,89.98,89.98,90.0,90.0,,,,,,
6482.249,89.98,89.98,90.0,90.0,,,,,,
6482.399,89.96,89.96,90.0,90.0,,,,,,
6482.549,89.99,89.99,90.0,90.0,,,,,,
6482.699,89.98,89.98,90.0,90.0,,,,,81.17,
6482.849,89.95,89.95,90.0,90.0,,,,,,
6482.999,89.97,89.97,90.0,90.0,,,,,,
6483.149,89.99,89.99,90.0,90.0,,,,,,
6483.299,89.96,89.96,90.0,90.0,,,,,,
6483.449,89.99,89.99,90.0,90.0,,,,,,
