timeSinceBootSeconds,Stage1 TempC,Stage1 Modeled TempC,Stage1 Expected TempC,Stage1 Target TempC,Stage1 Controlled Ramp Target,dataQStg1Heatsink,dataQStg1PeltierTop,dataQStage1PeltierBottom,dataQStg1Liquid,dataQStg1Slug
765.428,60.03,60.03,60.0,60.0,,,,,,
765.578,60.03,60.03,60.0,60.0,,,,,,
765.728,60.03,60.03,60.0,60.0,,,,,,
765.878,60.02,60.02,60.0,60.0,,,,,,
766.028,60.02,60.02,60.0,60.0,,,,,,
766.178,60.03,60.03,60.0,60.0,,,,,,
766.328,60.03,60.03,60.0,60.0,,,,,,
766.478,60.02,60.02,60.0,60.0,,,,,,
766.628,60.02,60.02,60.0,60.0,,,,,,
766.778,60.03,60.03,60.0,60.0,,,,,,
766.928,60.01,60.01,60.0,60.0,,,,,,
767.078,60.04,60.04,60.0,60.0,,,,,,
767.228,60.02,60.02,60.0,60.0,,,,,,
767.378,60.02,60.02,60.0,60.0,,,,,,
767.528,60.01,60.01,60.0,60.0,,,,,,
767.679,60.01,60.01,60.0,60.0,,,,,,
767.828,60.01,60.01,60.0,60.0,,,,,,
767.978,60.0,60.0,60.0,60.0,,,,,,
768.128,60.0,60.0,60.0,60.0,,,,,,
768.278,59.99,59.99,60.0,60.0,,,,,,
768.428,59.99,59.99,60.0,60.0,,,,,,
768.578,59.98,59.98,60.0,60.0,,,,,,
768.728,59.99,59.99,60.0,60.0,,,,,,
768.879,59.99,59.99,60.0,60.0,,,,,,
769.028,59.99,59.99,60.0,60.0,,,,,,
769.178,59.99,59.99,60.0,60.0,,,,,,
769.328,59.98,59.98,60.0,60.0,,,,,,
769.478,59.99,59.99,60.0,60.0,,,,,,
769.628,59.99,59.99,60.0,60.0,,,,,,
769.778,60.0,60.0,60.0,60.0,,,,,,
769.928,60.0,60.0,60.0,60.0,,,,,,
770.078,60.0,60.0,60.0,60.0,,,,,,
770.228,59.99,59.99,60.0,60.0,,,,,,
770.378,59.99,59.99,60.0,60.0,,,,,,
770.529,59.99,59.99,60.0,60.0,,,,,,
770.678,59.98,59.98,60.0,60.0,,,,,,
770.828,59.99,59.99,60.0,60.0,,,,,,
770.979,59.99,59.99,60.0,60.0,,,,,,
771.13,59.98,59.98,60.0,60.0,,,,,,
771.279,59.99,59.99,60.0,60.0,,,,,,
771.429,59.99,59.99,60.0,60.0,,,,,,
771.579,59.99,59.99,60.0,60.0,,,,,,
771.729,60.0,60.0,60.0,60.0,,,,,,
771.879,59.99,59.99,60.0,60.0,,,,,,
772.029,60.0,60.0,60.0,60.0,,,,,,
772.179,60.01,60.01,60.0,60.0,,,,,,
772.329,60.01,60.01,60.0,60.0,,,,,,
772.479,60.01,60.01,60.0,60.0,,,,,,
772.629,60.0,60.0,60.0,60.0,,,,,,
772.779,60.02,60.02,60.0,60.0,,,,,,
772.929,60.01,60.01,60.0,60.0,,,,,,
773.079,60.01,60.01,60.0,60.0,,,,,,
773.229,60.0,60.0,60.0,60.0,,,,,,
773.38,60.01,60.01,60.0,60.0,,,,,,
773.529,59.99,59.99,60.0,60.0,,,,,,
773.679,59.98,59.98,60.0,60.0,,,,,,
773.829,59.98,59.98,60.0,60.0,,,,,,
773.979,60.0,60.0,60.0,60.0,,,,,,
774.129,60.0,60.0,60.0,60.0,,,,,,
774.279,59.99,59.99,60.0,60.0,,,,,,
774.429,60.0,60.0,60.0,60.0,,,,,,
774.579,60.0,60.0,60.0,60.0,,,,,,
774.729,60.0,60.0,60.0,60.0,,,,,,
774.879,60.0,60.0,60.0,60.0,,,,,,
775.029,60.01,60.01,60.0,60.0,,,,,,
775.179,60.0,60.0,60.0,60.0,,,,,,
775.329,60.0,60.0,60.0,60.0,,,,,,
775.479,59.99,59.99,60.0,60.0,,,,,,
775.629,60.0,60.0,60.0,60.0,,,,,,
775.779,59.99,59.99,60.0,60.0,,,,,,
775.929,59.99,59.99,60.0,60.0,,,,,,
776.079,60.0,60.0,60.0,60.0,,,,,,
776.229,59.99,59.99,60.0,60.0,,,,,,
776.379,60.0,60.0,60.0,60.0,,,,,,
776.529,60.01,60.01,60.0,60.0,,,,,,
776.681,60.01,60.01,60.0,60.0,,,,,,
776.829,60.0,60.0,60.0,60.0,,,,,,
776.979,59.99,59.99,60.0,60.0,,,,,,
777.129,60.01,60.01,60.0,60.0,,,,,,
777.279,60.01,60.01,60.0,60.0,,,,,,
777.429,60.01,60.01,60.0,60.0,,,,,,
777.579,60.02,60.02,60.0,60.0,,,,,,
777.729,60.01,60.01,60.0,60.0,,,,,,
777.879,60.02,60.02,60.0,60.0,,,,,,
778.029,60.01,60.01,60.0,60.0,,,,,,
778.179,60.01,60.01,60.0,60.0,,,,,,
778.329,60.01,60.01,60.0,60.0,,,,,,
778.479,60.0,60.0,60.0,60.0,,,,,,
778.629,59.99,59.99,60.0,60.0,,,,,,
778.779,59.99,59.99,60.0,60.0,,,,,,
778.93,59.98,59.98,60.0,60.0,,,,,,
779.079,59.99,59.99,60.0,60.0,,,,,,
779.229,59.98,59.98,60.0,60.0,,,,,,
779.379,59.99,59.99,60.0,60.0,,,,,,
779.529,60.0,60.0,60.0,60.0,,,,,,
779.679,60.0,60.0,60.0,60.0,,,,,,
779.829,60.0,60.0,60.0,60.0,,,,,,
779.979,60.0,60.0,60.0,60.0,,,,,,
780.129,60.0,60.0,60.0,60.0,,,,,,
780.279,60.0,60.0,60.0,60.0,,,,,,
780.429,60.01,60.01,60.0,60.0,,,,,,
780.579,59.99,59.99,60.0,60.0,,,,,,
780.729,59.99,59.99,60.0,60.0,,,,,,
780.879,60.0,60.0,60.0,60.0,,,,,,
781.03,60.0,60.0,60.0,60.0,,,,,,
781.18,60.01,60.01,60.0,60.0,,,,,,
781.329,60.01,60.01,60.0,60.0,,,,,,
781.479,60.01,60.01,60.0,60.0,,,,,,
781.629,60.0,60.0,60.0,60.0,,,,,,
781.779,60.02,60.02,60.0,60.0,,,,,,
781.929,60.01,60.01,60.0,60.0,,,,,,
782.079,59.99,59.99,60.0,60.0,,,,,,
782.229,60.0,60.0,60.0,60.0,,,,,,
782.379,60.0,60.0,60.0,60.0,,,,,,
782.529,59.99,59.99,60.0,60.0,,,,,,
782.679,60.0,60.0,60.0,60.0,,,,,,
782.829,60.0,60.0,60.0,60.0,,,,,,
782.979,60.0,60.0,60.0,60.0,,,,,,
783.129,59.99,59.99,60.0,60.0,,,,,,
783.279,59.99,59.99,60.0,60.0,,,,,,
783.429,60.01,60.01,60.0,60.0,,,,,,
783.579,59.99,59.99,60.0,60.0,,,,,,
783.729,60.0,60.0,60.0,60.0,,,,,,
783.879,60.0,60.0,60.0,60.0,,,,,,
784.029,60.0,60.0,60.0,60.0,,,,,,
784.179,60.0,60.0,60.0,60.0,,,,,,
784.332,60.0,60.0,60.0,60.0,,,,,,
784.482,60.02,60.02,60.0,60.0,,,,,,
784.632,60.01,60.01,60.0,60.0,,,,,,
784.782,60.0,60.0,60.0,60.0,,,,,,
784.932,60.01,60.01,60.0,60.0,,,,,,
785.082,59.99,59.99,60.0,60.0,,,,,,
785.232,59.99,59.99,60.0,60.0,,,,,,
785.382,59.99,59.99,60.0,60.0,,,,,,
785.532,59.98,59.98,60.0,60.0,,,,,,
785.683,59.99,59.99,60.0,60.0,,,,,,
785.832,59.98,59.98,60.0,60.0,,,,,,
785.982,59.98,59.98,60.0,60.0,,,,,,
786.132,59.98,59.98,60.0,60.0,,,,,,
786.282,59.99,59.99,60.0,60.0,,,,,,
786.433,59.99,59.99,60.0,60.0,,,,,,
786.582,60.0,60.0,60.0,60.0,,,,,,
786.732,60.0,60.0,60.0,60.0,,,,,,
786.882,60.01,60.01,60.0,60.0,,,,,,
787.032,59.99,59.99,60.0,60.0,,,,,,
787.182,60.01,60.01,60.0,60.0,,,,,,
787.332,60.01,60.01,60.0,60.0,,,,,,
787.482,60.01,60.01,60.0,60.0,,,,,,
787.632,60.01,60.01,60.0,60.0,,,,,,
787.782,60.01,60.01,60.0,60.0,,,,,,
787.932,60.0,60.0,60.0,60.0,,,,,,
788.082,60.0,60.0,60.0,60.0,,,,,,
788.232,60.01,60.01,60.0,60.0,,,,,,
788.382,60.0,60.0,60.0,60.0,,,,,,
788.532,60.0,60.0,60.0,60.0,,,,,,
788.682,59.99,59.99,60.0,60.0,,,,,,
788.832,59.99,59.99,60.0,60.0,,,,,,
788.983,60.0,60.0,60.0,60.0,,,,,,
789.132,60.01,60.01,60.0,60.0,,,,,,
789.282,60.0,60.0,60.0,60.0,,,,,,
789.432,60.01,60.01,60.0,60.0,,,,,,
789.582,60.0,60.0,60.0,60.0,,,,,,
789.732,60.0,60.0,60.0,60.0,,,,,,
789.882,60.01,60.01,60.0,60.0,,,,,,
790.032,60.01,60.01,60.0,60.0,,,,,,
790.182,60.01,60.01,60.0,60.0,,,,,,
790.332,60.01,60.01,60.0,60.0,,,,,,
790.482,60.01,60.01,60.0,60.0,,,,,,
790.632,60.02,60.02,60.0,60.0,,,,,,
790.782,60.01,60.01,60.0,60.0,,,,,,
790.932,60.02,60.02,60.0,60.0,,,,,,
791.082,60.02,60.02,60.0,60.0,,,,,,
791.233,60.01,60.01,60.0,60.0,,,,,,
791.382,60.0,60.0,60.0,60.0,,,,,,
791.532,60.01,60.01,60.0,60.0,,,,,,
791.682,60.02,60.02,60.0,60.0,,,,,,
791.832,60.01,60.01,60.0,60.0,,,,,,
791.982,60.02,60.02,60.0,60.0,,,,,,
792.132,60.01,60.01,60.0,60.0,,,,,,
792.282,60.01,60.01,60.0,60.0,,,,,,
792.432,60.01,60.01,60.0,60.0,,,,,,
792.582,60.0,60.0,60.0,60.0,,,,,,
792.732,60.0,60.0,60.0,60.0,,,,,,
792.882,60.0,60.0,60.0,60.0,,,,,,
793.032,60.01,60.01,60.0,60.0,,,,,,
793.182,60.0,60.0,60.0,60.0,,,,,,
793.332,60.0,60.0,60.0,60.0,,,,,,
793.483,60.0,60.0,60.0,60.0,,,,,,
793.632,60.0,60.0,60.0,60.0,,,,,,
793.782,60.0,60.0,60.0,60.0,,,,,,
793.932,59.99,59.99,60.0,60.0,,,,,,
794.082,59.99,59.99,60.0,60.0,,,,,,
794.232,60.0,60.0,60.0,60.0,,,,,,
794.382,60.0,60.0,60.0,60.0,,,,,,
794.532,60.0,60.0,60.0,60.0,,,,,,
794.682,60.0,60.0,60.0,60.0,,,,,,
794.832,60.01,60.01,60.0,60.0,,,,,,
794.982,60.01,60.01,60.0,60.0,,,,,,
795.132,60.02,60.02,60.0,60.0,,,,,,
795.282,60.01,60.01,60.0,60.0,,,,,,
795.432,60.0,60.0,60.0,60.0,,,,,,
795.582,60.01,60.01,60.0,60.0,,,,,,
795.732,60.0,60.0,60.0,60.0,,,,,,
795.882,59.99,59.99,60.0,60.0,,,,,,
796.032,60.0,60.0,60.0,60.0,,,,,,
796.182,59.99,59.99,60.0,60.0,,,,,,
796.332,59.98,59.98,60.0,60.0,,,,,,
796.482,59.99,59.99,60.0,60.0,,,,,,
796.632,60.0,60.0,60.0,60.0,,,,,,
796.783,59.99,59.99,60.0,60.0,,,,,,
796.932,60.0,60.0,60.0,60.0,,,,,,
797.082,60.0,60.0,60.0,60.0,,,,,,
797.232,59.98,59.98,60.0,60.0,,,,,,
797.382,59.98,59.98,60.0,60.0,,,,,,
797.532,59.99,59.99,60.0,60.0,,,,,,
797.682,60.0,60.0,60.0,60.0,,,,,,
797.832,59.99,59.99,60.0,60.0,,,,,,
797.982,60.0,60.0,60.0,60.0,,,,,,
798.132,59.99,59.99,60.0,60.0,,,,,,
798.282,59.99,59.99,60.0,60.0,,,,,,
798.432,60.0,60.0,60.0,60.0,,,,,,
798.582,60.0,60.0,60.0,60.0,,,,,,
798.732,60.0,60.0,60.0,60.0,,,,,,
798.882,60.0,60.0,60.0,60.0,,,,,,
799.033,60.02,60.02,60.0,60.0,,,,,,
799.182,60.02,60.02,60.0,60.0,,,,,,
799.332,60.02,60.02,60.0,60.0,,,,,,
799.482,60.03,60.03,60.0,60.0,,,,,,
799.632,60.02,60.02,60.0,60.0,,,,,,
799.782,60.02,60.02,60.0,60.0,,,,,,
799.932,60.02,60.02,60.0,60.0,,,,,,
800.082,60.02,60.02,60.0,60.0,,,,,,
800.232,60.02,60.02,60.0,60.0,,,,,,
800.382,60.03,60.03,60.0,60.0,,,,,,
800.532,60.03,60.03,60.0,60.0,,,,,,
800.682,60.04,60.04,60.0,60.0,,,,,,
800.832,60.02,60.02,60.0,60.0,,,,,,
800.982,60.02,60.02,60.0,60.0,,,,,,
801.133,60.02,60.02,60.0,90.0,,,,,,
801.283,60.15,60.15,60.0,90.0,,,,,,
801.433,60.71,60.71,60.0,90.0,,,,,,
801.583,61.55,61.55,60.0,90.0,,,,,,
801.733,62.62,62.62,60.0,90.0,,,,,,
801.883,63.82,63.82,60.0,90.0,,,,,,
802.033,65.09,65.09,60.0,90.0,,,,,,
802.183,66.38,66.38,60.0,90.0,,,,,,
802.333,67.58,67.58,60.0,90.0,,,,,,
802.483,68.89,68.89,60.0,90.0,,,,,,
802.633,70.17,70.17,60.0,90.0,,,,,,
802.783,71.44,71.44,60.0,90.0,,,,,,
802.933,72.71,72.71,60.0,90.0,,,,,,
803.083,73.94,73.94,60.0,90.0,,,,,,
803.233,75.15,75.15,60.0,90.0,,,,,,
803.383,76.32,76.32,60.0,90.0,,,,,,
803.533,77.5,77.5,60.0,90.0,,,,,,
803.683,78.64,78.64,60.0,90.0,,,,,,
803.833,79.78,79.78,60.0,90.0,,,,,,
803.983,80.92,80.92,60.0,90.0,,,,,,
804.133,82.03,82.03,60.0,90.0,,,,,,
804.283,83.09,83.09,60.0,90.0,,,,,,
804.433,84.13,84.13,60.0,90.0,,,,,,
804.584,85.13,85.13,60.0,90.0,,,,,,
804.733,86.14,86.14,60.0,90.0,,,,,,
804.883,87.17,87.17,60.0,90.0,,,,,,
805.033,88.16,88.16,60.0,90.0,,,,,,
805.185,89.1,89.1,60.0,90.0,,,,,,
805.333,90.01,90.01,60.0,90.0,,,,,,
805.483,90.44,90.44,60.0,90.0,,,,,,
805.633,90.4,90.4,60.0,90.0,,,,,,
805.783,90.25,90.25,60.0,90.0,,,,,,
805.933,90.18,90.18,60.0,90.0,,,,,,
806.083,90.13,90.13,60.0,90.0,,,,,,
806.233,90.13,90.13,60.0,90.0,,,,,,
806.383,90.11,90.11,60.0,90.0,,,,,,
806.533,90.11,90.11,60.0,90.0,,,,,,
806.683,90.11,90.11,60.0,90.0,,,,,,
806.834,90.1,90.1,60.0,90.0,,,,,,
806.983,90.09,90.09,60.0,90.0,,,,,,
807.133,90.09,90.09,60.0,90.0,,,,,,
807.283,90.1,90.1,60.0,90.0,,,,,,
807.434,90.08,90.08,60.0,90.0,,,,,,
807.584,90.09,90.09,60.0,90.0,,,,,,
807.733,90.06,90.06,60.0,90.0,,,,,,
807.883,90.05,90.05,60.0,90.0,,,,,,
808.033,90.04,90.04,60.0,90.0,,,,,,
808.183,90.02,90.02,60.0,90.0,,,,,,
808.352,90.03,90.03,60.0,90.0,,,,,,
808.502,90.06,90.06,60.0,90.0,,,,,,
808.653,90.02,90.02,60.0,90.0,,,,,,
808.802,90.02,90.02,60.0,90.0,,,,,,
808.952,90.0,90.0,60.0,90.0,,,,,,
809.102,89.97,89.97,60.0,90.0,,,,,,
809.252,89.99,89.99,60.0,90.0,,,,,,
809.402,89.98,89.98,60.0,90.0,,,,,,
809.552,89.97,89.97,60.0,90.0,,,,,,
809.702,89.97,89.97,60.0,90.0,,,,,,
809.852,90.01,90.01,60.0,90.0,,,,,,
810.002,89.99,89.99,60.0,90.0,,,,,,
810.152,89.97,89.97,60.0,90.0,,,,,,
810.302,89.99,89.99,60.0,90.0,,,,,,
810.452,89.96,89.96,60.0,90.0,,,,,,
810.602,89.97,89.97,60.0,90.0,,,,,,
810.753,89.94,89.94,60.0,90.0,,,,,,
810.902,89.97,89.97,60.0,90.0,,,,,,
811.052,89.95,89.95,60.0,90.0,,,,,,
811.202,89.97,89.97,60.0,90.0,,,,,,
811.353,89.96,89.96,60.0,90.0,,,,,,
811.502,89.93,89.93,60.0,90.0,,,,,,
811.652,89.94,89.94,60.0,90.0,,,,,,
811.802,89.95,89.95,60.0,90.0,,,,,,
811.953,89.99,89.99,60.0,90.0,,,,,,
812.103,90.0,90.0,60.0,90.0,,,,,,
812.252,89.98,89.98,60.0,90.0,,,,,,
812.402,89.96,89.96,60.0,90.0,,,,,,
812.552,89.97,89.97,60.0,90.0,,,,,,
812.702,89.94,89.94,60.0,90.0,,,,,,
812.852,89.98,89.98,60.0,90.0,,,,,,
813.002,89.96,89.96,60.0,90.0,,,,,,
813.152,90.0,90.0,60.0,90.0,,,,,,
813.302,90.0,90.0,60.0,90.0,,,,,,
813.452,89.99,89.99,60.0,90.0,,,,,,
813.602,89.99,89.99,60.0,90.0,,,,,,
813.752,90.01,90.01,60.0,90.0,,,,,,
813.902,89.99,89.99,60.0,90.0,,,,,,
814.052,90.04,90.04,60.0,90.0,,,,,,
814.202,90.03,90.03,60.0,90.0,,,,,,
814.352,90.04,90.04,60.0,90.0,,,,,,
814.502,90.0,90.0,60.0,90.0,,,,,,
814.652,89.96,89.96,60.0,90.0,,,,,,
814.802,89.96,89.96,60.0,90.0,,,,,,
814.953,89.95,89.95,60.0,90.0,,,,,,
815.102,89.96,89.96,60.0,90.0,,,,,,
815.252,89.95,89.95,60.0,90.0,,,,,,
815.402,89.96,89.96,60.0,90.0,,,,,,
815.553,89.96,89.96,60.0,90.0,,,,,,
815.702,89.96,89.96,60.0,90.0,,,,,,
815.853,89.97,89.97,60.0,90.0,,,,,,
816.002,89.98,89.98,60.0,90.0,,,,,,
816.153,89.96,89.96,60.0,90.0,,,,,,
816.303,89.97,89.97,60.0,90.0,,,,,,
816.453,89.95,89.95,60.0,90.0,,,,,,
816.603,89.96,89.96,60.0,90.0,,,,,,
816.754,89.97,89.97,60.0,90.0,,,,,,
816.903,89.96,89.96,60.0,90.0,,,,,,
817.053,90.0,90.0,60.0,90.0,,,,,,
817.203,90.0,90.0,60.0,90.0,,,,,,
817.353,89.99,89.99,60.0,90.0,,,,,,
817.503,90.0,90.0,60.0,90.0,,,,,,
817.653,90.02,90.02,60.0,90.0,,,,,,
817.803,90.01,90.01,60.0,90.0,,,,,,
817.953,90.02,90.02,60.0,90.0,,,,,,
818.103,89.98,89.98,60.0,90.0,,,,,,
818.253,89.99,89.99,60.0,90.0,,,,,,
818.403,89.98,89.98,60.0,90.0,,,,,,
818.553,89.97,89.97,60.0,90.0,,,,,,
818.703,89.95,89.95,60.0,90.0,,,,,,
818.853,89.94,89.94,60.0,90.0,,,,,,
819.003,89.94,89.94,60.0,90.0,,,,,,
819.156,89.96,89.96,60.0,90.0,,,,,,
819.303,89.99,89.99,60.0,90.0,,,,,,
819.453,89.97,89.97,60.0,90.0,,,,,,
819.603,89.96,89.96,60.0,90.0,,,,,,
819.753,90.0,90.0,60.0,90.0,,,,,,
819.903,89.99,89.99,60.0,90.0,,,,,,
820.053,89.97,89.97,60.0,90.0,,,,,,
820.203,89.98,89.98,60.0,90.0,,,,,,
820.353,89.99,89.99,60.0,90.0,,,,,,
820.503,89.96,89.96,60.0,90.0,,,,,,
820.653,89.95,89.95,60.0,90.0,,,,,,
820.803,89.94,89.94,60.0,90.0,,,,,,
820.953,89.97,89.97,60.0,90.0,,,,,,
821.103,89.93,89.93,60.0,90.0,,,,,,
821.253,89.99,89.99,60.0,90.0,,,,,,
821.404,89.97,89.97,60.0,90.0,,,,,,
821.553,89.99,89.99,60.0,90.0,,,,,,
821.703,89.99,89.99,60.0,90.0,,,,,,
821.853,89.99,89.99,60.0,90.0,,,,,,
822.003,89.99,89.99,60.0,90.0,,,,,,
822.153,89.98,89.98,60.0,90.0,,,,,,
822.303,89.97,89.97,60.0,90.0,,,,,,
822.454,89.98,89.98,60.0,90.0,,,,,,
822.603,89.96,89.96,60.0,90.0,,,,,,
822.753,89.96,89.96,60.0,90.0,,,,,,
822.903,89.96,89.96,60.0,90.0,,,,,,
823.054,89.98,89.98,60.0,90.0,,,,,,
823.203,90.0,90.0,60.0,90.0,,,,,,
823.353,89.99,89.99,60.0,90.0,,,,,,
823.503,89.98,89.98,60.0,90.0,,,,,,
823.654,90.0,90.0,60.0,90.0,,,,,,
823.803,90.0,90.0,60.0,90.0,,,,,,
823.953,90.01,90.01,60.0,90.0,,,,,,
824.103,90.02,90.02,60.0,90.0,,,,,,
824.253,90.03,90.03,60.0,90.0,,,,,,
824.403,90.03,90.03,60.0,90.0,,,,,,
824.553,90.04,90.04,60.0,90.0,,,,,,
824.704,90.06,90.06,60.0,90.0,,,,,,
824.853,90.05,90.05,60.0,90.0,,,,,,
825.003,90.03,90.03,60.0,90.0,,,,,,
825.153,90.06,90.06,60.0,90.0,,,,,,
825.303,90.08,90.08,60.0,90.0,,,,,,
825.454,90.05,90.05,60.0,90.0,,,,,,
825.603,90.06,90.06,60.0,90.0,,,,,,
825.753,90.05,90.05,60.0,90.0,,,,,,
825.904,90.1,90.1,60.0,90.0,,,,,,
826.053,90.09,90.09,60.0,90.0,,,,,,
826.203,90.08,90.08,60.0,90.0,,,,,,
826.353,90.07,90.07,60.0,90.0,,,,,,
826.503,90.07,90.07,60.0,90.0,,,,,,
826.653,90.1,90.1,60.0,90.0,,,,,,
826.803,90.08,90.08,60.0,90.0,,,,,,
826.953,90.05,90.05,60.0,90.0,,,,,,
827.103,90.09,90.09,60.0,90.0,,,,,,
827.253,90.09,90.09,60.0,90.0,,,,,,
827.403,90.1,90.1,60.0,90.0,,,,,,
827.553,90.09,90.09,60.0,90.0,,,,,,
827.703,90.09,90.09,60.0,90.0,,,,,,
827.854,90.09,90.09,60.0,90.0,,,,,,
828.003,90.09,90.09,60.0,90.0,,,,,,
828.153,90.06,90.06,60.0,90.0,,,,,,
828.303,90.06,90.06,60.0,90.0,,,,,,
828.453,90.08,90.08,60.0,90.0,,,,,,
828.603,90.09,90.09,60.0,90.0,,,,,,
828.754,90.08,90.08,60.0,90.0,,,,,,
828.903,90.08,90.08,60.0,90.0,,,,,,
829.053,90.07,90.07,60.0,90.0,,,,,,
829.205,90.06,90.06,60.0,90.0,,,,,,
829.36,90.09,90.09,60.0,90.0,,,,,,
829.509,90.08,90.08,60.0,90.0,,,,,,
829.66,90.09,90.09,60.0,90.0,,,,,,
829.809,90.14,90.14,60.0,90.0,,,,,,
829.959,90.13,90.13,60.0,90.0,,,,,,
830.109,90.12,90.12,60.0,90.0,,,,,,
830.26,90.11,90.11,60.0,90.0,,,,,,
830.409,90.1,90.1,60.0,90.0,,,,,,
830.559,90.12,90.12,60.0,90.0,,,,,,
830.709,90.11,90.11,60.0,90.0,,,,,,
830.86,90.09,90.09,60.0,90.0,,,,,,
831.01,90.1,90.1,60.0,90.0,,,,,,
831.159,90.1,90.1,60.0,90.0,,,,,,
831.309,90.08,90.08,60.0,90.0,,,,,,
831.461,90.11,90.11,60.0,90.0,,,,,,
831.609,90.09,90.09,60.0,90.0,,,,,,
831.759,90.11,90.11,60.0,90.0,,,,,,
831.909,90.11,90.11,60.0,90.0,,,,,,
832.06,90.08,90.08,60.0,90.0,,,,,,
832.209,90.1,90.1,60.0,90.0,,,,,,
832.359,90.1,90.1,60.0,90.0,,,,,,
832.509,90.09,90.09,60.0,90.0,,,,,,
832.659,90.1,90.1,60.0,90.0,,,,,,
832.81,90.1,90.1,60.0,90.0,,,,,,
832.959,90.1,90.1,60.0,90.0,,,,,,
833.109,90.08,90.08,60.0,90.0,,,,,,
833.259,90.11,90.11,60.0,90.0,,,,,,
833.409,90.1,90.1,60.0,90.0,,,,,,
833.559,90.11,90.11,60.0,90.0,,,,,,
833.709,90.09,90.09,60.0,90.0,,,,,,
833.859,90.07,90.07,60.0,90.0,,,,,,
834.009,90.07,90.07,60.0,90.0,,,,,,
834.159,90.1,90.1,60.0,90.0,,,,,,
834.31,90.1,90.1,60.0,90.0,,,,,,
834.46,90.12,90.12,60.0,90.0,,,,,,
834.609,90.11,90.11,60.0,90.0,,,,,,
834.763,90.11,90.11,60.0,90.0,,,,,,
834.909,90.12,90.12,60.0,90.0,,,,,,
835.059,90.11,90.11,60.0,90.0,,,,,,
835.209,90.13,90.13,60.0,90.0,,,,,,
835.359,90.12,90.12,60.0,90.0,,,,,,
835.509,90.1,90.1,60.0,90.0,,,,,,
835.66,90.1,90.1,60.0,90.0,,,,,,
835.809,90.11,90.11,60.0,90.0,,,,,,
835.96,90.12,90.12,60.0,90.0,,,,,,
836.109,90.09,90.09,60.0,90.0,,,,,,
836.259,90.1,90.1,60.0,90.0,,,,,,
836.409,90.1,90.1,60.0,90.0,,,,,,
836.56,90.1,90.1,60.0,90.0,,,,,,
836.709,90.08,90.08,60.0,90.0,,,,,,
836.859,90.08,90.08,60.0,90.0,,,,,,
837.01,90.12,90.12,60.0,90.0,,,,,,
837.159,90.13,90.13,60.0,90.0,,,,,,
837.309,90.13,90.13,60.0,90.0,,,,,,
837.459,90.11,90.11,60.0,90.0,,,,,,
837.609,90.12,90.12,60.0,90.0,,,,,,
837.759,90.11,90.11,60.0,90.0,,,,,,
837.909,90.1,90.1,60.0,90.0,,,,,,
838.06,90.11,90.11,60.0,90.0,,,,,,
838.209,90.1,90.1,60.0,90.0,,,,,,
838.359,90.1,90.1,60.0,90.0,,,,,,
838.509,90.09,90.09,60.0,90.0,,,,,,
838.659,90.1,90.1,60.0,90.0,,,,,,
838.809,90.13,90.13,60.0,90.0,,,,,,
838.959,90.12,90.12,60.0,90.0,,,,,,
839.109,90.12,90.12,60.0,90.0,,,,,,
839.259,90.08,90.08,60.0,90.0,,,,,,
839.41,90.09,90.09,60.0,90.0,,,,,,
839.559,90.09,90.09,60.0,90.0,,,,,,
839.709,90.1,90.1,60.0,90.0,,,,,,
839.859,90.11,90.11,60.0,90.0,,,,,,
840.009,90.14,90.14,60.0,90.0,,,,,,
840.16,90.14,90.14,60.0,90.0,,,,,,
840.309,90.13,90.13,60.0,90.0,,,,,,
840.459,90.14,90.14,60.0,90.0,,,,,,
840.609,90.14,90.14,60.0,90.0,,,,,,
840.759,90.14,90.14,60.0,90.0,,,,,,
840.909,90.12,90.12,60.0,90.0,,,,,,
841.059,90.12,90.12,60.0,90.0,,,,,,
841.21,90.14,90.14,60.0,90.0,,,,,,
841.359,90.16,90.16,60.0,90.0,,,,,,
841.51,90.16,90.16,60.0,90.0,,,,,,
841.66,90.16,90.16,60.0,90.0,,,,,,
841.81,90.15,90.15,60.0,90.0,,,,,,
841.959,90.14,90.14,60.0,90.0,,,,,,
842.109,90.14,90.14,60.0,90.0,,,,,,
842.259,90.15,90.15,60.0,90.0,,,,,,
842.409,90.15,90.15,60.0,90.0,,,,,,
842.559,90.14,90.14,60.0,90.0,,,,,,
842.709,90.13,90.13,60.0,90.0,,,,,,
842.859,90.14,90.14,60.0,90.0,,,,,,
843.009,90.15,90.15,60.0,90.0,,,,,,
843.159,90.14,90.14,60.0,90.0,,,,,,
843.309,90.15,90.15,60.0,90.0,,,,,,
843.459,90.14,90.14,60.0,90.0,,,,,,
843.609,90.11,90.11,60.0,90.0,,,,,,
843.76,90.1,90.1,60.0,90.0,,,,,,
843.91,90.12,90.12,60.0,90.0,,,,,,
844.059,90.11,90.11,60.0,90.0,,,,,,
844.209,90.08,90.08,60.0,90.0,,,,,,
844.36,90.09,90.09,60.0,90.0,,,,,,
844.509,90.08,90.08,60.0,90.0,,,,,,
844.659,90.07,90.07,60.0,90.0,,,,,,
844.809,90.05,90.05,60.0,90.0,,,,,,
844.959,90.07,90.07,60.0,90.0,,,,,,
845.109,90.1,90.1,60.0,90.0,,,,,,
845.259,90.09,90.09,60.0,90.0,,,,,,
