(9304031) systemRequestStateChange: System State Transition WARNING -> ERROR
(9304031) blePeriphNotifySubscription: ENTER NOTIFY
(9304034) systemRequestStateChange: Notify exit state change
***PCR ON***
[199]PCR TEC set to 50°C
(9316296) _setPcrTecTempC: TEC Set Temp 50.000000
(9316297) _resetThermalControlState: RESET Peltier 1 control state
(9316301) thermalControlSetTargetTempC: [1] MAX RAMPING  goto 50.0
(9316308) _setThermalControlState: thermalControl-1: changing state 3->1
(9316315) tecCurvePredictorSetHoldPower: holdPower is NaN
(9316321) thermalControlSetEnable: Enabling Peltier 1
(9316424) TC: TC-1 = 22.00, modeled = 21.05, target = 50.00, heatSink = -86.27, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 0.148
(9341239) TC: TC-1 = 102.96, modeled = 96.48, target = 50.00, heatSink = -85.50, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 0.597
(9341389) TC: TC-1 = 102.97, modeled = 96.56, target = 50.00, heatSink = -85.21, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 0.577
(9341539) TC: TC-1 = 102.97, modeled = 96.65, target = 50.00, heatSink = -85.22, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 0.560
(9341688) TC: TC-1 = 102.99, modeled = 96.73, target = 50.00, heatSink = -86.01, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 0.560
(9341847) TC: TC-1 = 102.99, modeled = 96.81, target = 50.00, heatSink = -86.27, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 0.539
(9341998) TC: TC-1 = 103.01, modeled = 96.89, target = 50.00, heatSink = -85.90, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 0.539
(9342148) TC: TC-1 = 103.03, modeled = 96.97, target = 50.00, heatSink = -86.05, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 0.537
(9342293) TC: TC-1 = 103.05, modeled = 97.05, target = 50.00, heatSink = -85.71, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 0.530
(9342444) TC: TC-1 = 103.06, modeled = 97.13, target = 50.00, heatSink = -85.57, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 0.519
(9342593) TC: TC-1 = 103.08, modeled = 97.21, target = 50.00, heatSink = -86.12, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 0.520
(9342746) TC: TC-1 = 103.09, modeled = 97.29, target = 50.00, heatSink = -86.16, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 0.507
(9342901) TC: TC-1 = 103.10, modeled = 97.36, target = 50.00, heatSink = -86.16, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 0.491
(9343051) TC: TC-1 = 103.11, modeled = 97.43, target = 50.00, heatSink = -86.35, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 0.488
(9343196) TC: TC-1 = 103.12, modeled = 97.51, target = 50.00, heatSink = -85.83, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 0.480
(9343345) TC: TC-1 = 103.14, modeled = 97.58, target = 50.00, heatSink = -85.35, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 0.477
(9343496) TC: TC-1 = 103.17, modeled = 97.65, target = 50.00, heatSink = -85.75, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 0.481
(9343651) TC: TC-1 = 103.18, modeled = 97.72, target = 50.00, heatSink = -86.08, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 0.467
(9343802) TC: TC-1 = 103.19, modeled = 97.79, target = 50.00, heatSink = -85.97, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 0.461
(9343952) TC: TC-1 = 103.20, modeled = 97.86, target = 50.00, heatSink = -86.12, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 0.450
(9344097) TC: TC-1 = 103.20, modeled = 97.92, target = 50.00, heatSink = -85.64, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 0.429
(9344247) TC: TC-1 = 103.20, modeled = 97.99, target = 50.00, heatSink = -85.35, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 0.427
(9344397) TC: TC-1 = 103.23, modeled = 98.05, target = 50.00, heatSink = -85.86, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 0.428
(9344551) TC: TC-1 = 103.24, modeled = 98.12, target = 50.00, heatSink = -86.16, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 0.423
(9344703) TC: TC-1 = 103.26, modeled = 98.18, target = 50.00, heatSink = -86.12, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 0.423
(9344853) TC: TC-1 = 103.28, modeled = 98.24, target = 50.00, heatSink = -86.08, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 0.419
(9344998) TC: TC-1 = 103.28, modeled = 98.30, target = 50.00, heatSink = -85.49, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 0.407
(9345148) TC: TC-1 = 103.28, modeled = 98.36, target = 50.00, heatSink = -85.53, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 0.387
(9345298) TC: TC-1 = 103.29, modeled = 98.42, target = 50.00, heatSink = -85.94, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 0.386
(9345452) TC: TC-1 = 103.30, modeled = 98.48, target = 50.00, heatSink = -86.27, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 0.377
(9345604) TC: TC-1 = 103.32, modeled = 98.54, target = 50.00, heatSink = -86.19, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 0.382
(9345754) TC: TC-1 = 103.34, modeled = 98.60, target = 50.00, heatSink = -86.16, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 0.381
(9345898) TC: TC-1 = 103.36, modeled = 98.65, target = 50.00, heatSink = -85.53, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 0.388
(9346049) TC: TC-1 = 103.38, modeled = 98.71, target = 50.00, heatSink = -85.35, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 0.385
(9346199) TC: TC-1 = 103.37, modeled = 98.76, target = 50.00, heatSink = -85.65, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 0.361
(9346350) TC: TC-1 = 103.39, modeled = 98.82, target = 50.00, heatSink = -86.12, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 0.363
(9346504) TC: TC-1 = 103.39, modeled = 98.87, target = 50.00, heatSink = -85.94, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 0.347
(9346650) TC: TC-1 = 103.39, modeled = 98.92, target = 50.00, heatSink = -85.97, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 0.338
(9346800) TC: TC-1 = 103.41, modeled = 98.97, target = 50.00, heatSink = -85.46, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 0.345
(9346951) TC: TC-1 = 103.43, modeled = 99.02, target = 50.00, heatSink = -85.39, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 0.347
(9347101) TC: TC-1 = 103.46, modeled = 99.08, target = 50.00, heatSink = -85.78, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 0.349
(9347257) TC: TC-1 = 103.46, modeled = 99.13, target = 50.00, heatSink = -85.93, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 0.331
(9347407) TC: TC-1 = 103.47, modeled = 99.18, target = 50.00, heatSink = -86.04, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 0.330
(9347551) TC: TC-1 = 103.46, modeled = 99.22, target = 50.00, heatSink = -86.16, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 0.306
(9347702) TC: TC-1 = 103.48, modeled = 99.27, target = 50.00, heatSink = -85.64, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 0.312
(9347852) TC: TC-1 = 103.49, modeled = 99.32, target = 50.00, heatSink = -85.72, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 0.307
(9348003) TC: TC-1 = 103.50, modeled = 99.36, target = 50.00, heatSink = -86.05, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 0.302
(9348159) TC: TC-1 = 103.51, modeled = 99.41, target = 50.00, heatSink = -86.04, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 0.305
(9348309) TC: TC-1 = 103.52, modeled = 99.45, target = 50.00, heatSink = -86.23, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 0.298
(9348460) TC: TC-1 = 103.53, modeled = 99.50, target = 50.00, heatSink = -85.79, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 0.289
(9348605) TC: TC-1 = 103.54, modeled = 99.54, target = 50.00, heatSink = -85.28, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 0.287
(9348755) TC: TC-1 = 103.54, modeled = 99.58, target = 50.00, heatSink = -85.46, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 0.274
(9348905) TC: TC-1 = 103.55, modeled = 99.62, target = 50.00, heatSink = -85.87, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 0.273
(9349058) TC: TC-1 = 103.56, modeled = 99.66, target = 50.00, heatSink = -86.20, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 0.272
(9349213) TC: TC-1 = 103.57, modeled = 99.71, target = 50.00, heatSink = -86.23, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 0.271
(9349363) TC: TC-1 = 103.59, modeled = 99.75, target = 50.00, heatSink = -86.31, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 0.274
(9349507) TC: TC-1 = 103.60, modeled = 99.79, target = 50.00, heatSink = -85.97, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 0.277
(9349658) TC: TC-1 = 103.60, modeled = 99.83, target = 50.00, heatSink = -85.35, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 0.262
(9349809) TC: TC-1 = 103.63, modeled = 99.87, target = 50.00, heatSink = -85.75, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 0.273
(9349959) TC: TC-1 = 103.64, modeled = 99.91, target = 50.00, heatSink = -86.16, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 0.271
(9350116) TC: TC-1 = 103.64, modeled = 99.95, target = 50.00, heatSink = -86.12, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 0.249
(9350266) TC: TC-1 = 103.63, modeled = 99.98, target = 50.00, heatSink = -86.12, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 0.236
(9350415) TC: TC-1 = 103.65, modeled = 100.02, target = 50.00, heatSink = -86.27, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 0.243
(9350560) TC: TC-1 = 103.67, modeled = 100.05, target = 50.00, heatSink = -85.71, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 0.251
(9350710) TC: TC-1 = 103.68, modeled = 100.09, target = 50.00, heatSink = -85.42, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 0.249
(9350860) TC: TC-1 = 103.69, modeled = 100.13, target = 50.00, heatSink = -85.75, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 0.241
(9351014) TC: TC-1 = 103.70, modeled = 100.16, target = 50.00, heatSink = -86.35, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 0.239
(9351167) TC: TC-1 = 103.70, modeled = 100.20, target = 50.00, heatSink = -86.31, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 0.223
(9351316) TC: TC-1 = 103.71, modeled = 100.23, target = 50.00, heatSink = -85.64, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 0.228
(9351461) TC: TC-1 = 103.71, modeled = 100.27, target = 50.00, heatSink = -85.39, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 0.217
(9351611) TC: TC-1 = 103.72, modeled = 100.30, target = 50.00, heatSink = -85.46, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 0.222
(9351761) TC: TC-1 = 103.74, modeled = 100.33, target = 50.00, heatSink = -85.94, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 0.220
(9351915) TC: TC-1 = 103.74, modeled = 100.36, target = 50.00, heatSink = -86.01, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 0.210
(9352067) TC: TC-1 = 103.75, modeled = 100.39, target = 50.00, heatSink = -86.01, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 0.214
(9352211) TC: TC-1 = 103.76, modeled = 100.43, target = 50.00, heatSink = -85.76, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 0.214
(9352363) TC: TC-1 = 103.77, modeled = 100.46, target = 50.00, heatSink = -85.56, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 0.213
(9352513) TC: TC-1 = 103.78, modeled = 100.49, target = 50.00, heatSink = -85.75, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 0.203
(9352664) TC: TC-1 = 103.78, modeled = 100.52, target = 50.00, heatSink = -86.04, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 0.201
(9352821) TC: TC-1 = 103.79, modeled = 100.55, target = 50.00, heatSink = -86.23, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 0.200
(9352971) TC: TC-1 = 103.80, modeled = 100.58, target = 50.00, heatSink = -86.31, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 0.193
(9353121) TC: TC-1 = 103.82, modeled = 100.61, target = 50.00, heatSink = -85.90, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 0.202
(9353266) TC: TC-1 = 103.83, modeled = 100.64, target = 50.00, heatSink = -85.67, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 0.203
(9353416) TC: TC-1 = 103.83, modeled = 100.67, target = 50.00, heatSink = -85.39, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 0.190
(9353566) TC: TC-1 = 103.85, modeled = 100.70, target = 50.00, heatSink = -86.01, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 0.198
(9353721) TC: TC-1 = 103.85, modeled = 100.72, target = 50.00, heatSink = -86.31, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 0.187
(9353872) TC: TC-1 = 103.85, modeled = 100.75, target = 50.00, heatSink = -86.16, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 0.174
(9354016) TC: TC-1 = 103.85, modeled = 100.78, target = 50.00, heatSink = -85.93, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 0.172
(9354167) TC: TC-1 = 103.86, modeled = 100.80, target = 50.00, heatSink = -85.64, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 0.172
(9354318) TC: TC-1 = 103.87, modeled = 100.83, target = 50.00, heatSink = -85.53, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 0.173
(9354468) TC: TC-1 = 103.87, modeled = 100.85, target = 50.00, heatSink = -86.12, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 0.161
(9354624) TC: TC-1 = 103.89, modeled = 100.88, target = 50.00, heatSink = -86.12, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 0.172
(9354774) TC: TC-1 = 103.90, modeled = 100.91, target = 50.00, heatSink = -86.04, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 0.172
(9354924) TC: TC-1 = 103.92, modeled = 100.93, target = 50.00, heatSink = -85.57, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 0.181
(9355069) TC: TC-1 = 103.92, modeled = 100.96, target = 50.00, heatSink = -85.53, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 0.164
(9355220) TC: TC-1 = 103.91, modeled = 100.98, target = 50.00, heatSink = -85.53, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 0.151
(9355368) TC: TC-1 = 103.92, modeled = 101.00, target = 50.00, heatSink = -85.93, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 0.159
(9355525) TC: TC-1 = 103.93, modeled = 101.03, target = 50.00, heatSink = -86.16, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 0.155
(9355677) TC: TC-1 = 103.93, modeled = 101.05, target = 50.00, heatSink = -86.19, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 0.145
(9355827) TC: TC-1 = 103.93, modeled = 101.07, target = 50.00, heatSink = -86.39, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 0.142
(9355971) TC: TC-1 = 103.95, modeled = 101.09, target = 50.00, heatSink = -85.71, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 0.150
(9356121) TC: TC-1 = 103.95, modeled = 101.11, target = 50.00, heatSink = -85.68, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 0.147
(9356271) TC: TC-1 = 103.96, modeled = 101.14, target = 50.00, heatSink = -86.01, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 0.148
(9356425) TC: TC-1 = 103.96, modeled = 101.16, target = 50.00, heatSink = -86.09, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 0.134
(9356577) TC: TC-1 = 103.96, modeled = 101.18, target = 50.00, heatSink = -85.97, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 0.132
(9356726) TC: TC-1 = 103.97, modeled = 101.20, target = 50.00, heatSink = -86.12, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 0.133
(9356870) TC: TC-1 = 103.97, modeled = 101.22, target = 50.00, heatSink = -85.78, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 0.134
(9357022) TC: TC-1 = 103.98, modeled = 101.24, target = 50.00, heatSink = -85.42, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 0.134
(9357172) TC: TC-1 = 103.98, modeled = 101.26, target = 50.00, heatSink = -85.67, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 0.127
(9357323) TC: TC-1 = 103.99, modeled = 101.28, target = 50.00, heatSink = -86.05, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 0.130
(9357478) TC: TC-1 = 104.00, modeled = 101.30, target = 50.00, heatSink = -86.16, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 0.128
(9357629) TC: TC-1 = 104.02, modeled = 101.32, target = 50.00, heatSink = -85.94, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 0.138
(9357773) TC: TC-1 = 104.01, modeled = 101.34, target = 50.00, heatSink = -85.86, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 0.125
(9357923) TC: TC-1 = 104.02, modeled = 101.36, target = 50.00, heatSink = -85.56, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 0.126
(9358073) TC: TC-1 = 104.01, modeled = 101.37, target = 50.00, heatSink = -85.46, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 0.112
(9358224) TC: TC-1 = 104.01, modeled = 101.39, target = 50.00, heatSink = -85.90, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 0.105
(9358380) TC: TC-1 = 104.03, modeled = 101.41, target = 50.00, heatSink = -86.23, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 0.118
(9358531) TC: TC-1 = 104.05, modeled = 101.43, target = 50.00, heatSink = -86.23, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 0.132
(9358679) TC: TC-1 = 104.06, modeled = 101.44, target = 50.00, heatSink = -86.08, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 0.134
(9358825) TC: TC-1 = 104.07, modeled = 101.46, target = 50.00, heatSink = -85.46, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 0.131
(9358976) TC: TC-1 = 104.06, modeled = 101.48, target = 50.00, heatSink = -85.57, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 0.111
(9359126) TC: TC-1 = 104.06, modeled = 101.50, target = 50.00, heatSink = -85.79, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 0.115
(9359281) TC: TC-1 = 104.07, modeled = 101.51, target = 50.00, heatSink = -86.16, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 0.110
(9359433) TC: TC-1 = 104.07, modeled = 101.53, target = 50.00, heatSink = -86.31, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 0.103
(9359576) TC: TC-1 = 104.08, modeled = 101.55, target = 50.00, heatSink = -86.05, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 0.106
(9359727) TC: TC-1 = 104.08, modeled = 101.56, target = 50.00, heatSink = -85.42, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 0.100
(9359877) TC: TC-1 = 104.09, modeled = 101.58, target = 50.00, heatSink = -85.76, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 0.114
(9360028) TC: TC-1 = 104.11, modeled = 101.59, target = 50.00, heatSink = -86.16, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 0.114
(9360184) TC: TC-1 = 104.12, modeled = 101.61, target = 50.00, heatSink = -86.27, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 0.115
(9360335) TC: TC-1 = 104.11, modeled = 101.63, target = 50.00, heatSink = -86.35, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 0.101
(9360478) TC: TC-1 = 104.12, modeled = 101.64, target = 50.00, heatSink = -85.86, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 0.103
(9360629) TC: TC-1 = 104.12, modeled = 101.66, target = 50.00, heatSink = -85.46, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 0.104
(9360779) TC: TC-1 = 104.12, modeled = 101.67, target = 50.00, heatSink = -85.44, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 0.096
(9360930) TC: TC-1 = 104.14, modeled = 101.69, target = 50.00, heatSink = -86.19, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 0.108
(9361085) TC: TC-1 = 104.14, modeled = 101.70, target = 50.00, heatSink = -86.23, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 0.100
(9361236) TC: TC-1 = 104.13, modeled = 101.72, target = 50.00, heatSink = -86.31, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 0.088
(9361380) TC: TC-1 = 104.15, modeled = 101.73, target = 50.00, heatSink = -85.90, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 0.096
(9361530) TC: TC-1 = 104.15, modeled = 101.74, target = 50.00, heatSink = -85.53, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 0.093
(9361680) TC: TC-1 = 104.15, modeled = 101.76, target = 50.00, heatSink = -85.79, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 0.092
(9361831) TC: TC-1 = 104.16, modeled = 101.77, target = 50.00, heatSink = -86.27, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 0.097
(9361986) TC: TC-1 = 104.18, modeled = 101.79, target = 50.00, heatSink = -86.24, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 0.098
(9362131) TC: TC-1 = 104.17, modeled = 101.80, target = 50.00, heatSink = -85.90, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 0.087
(9362282) TC: TC-1 = 104.19, modeled = 101.81, target = 50.00, heatSink = -85.39, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 0.094
(9362432) TC: TC-1 = 104.19, modeled = 101.83, target = 50.00, heatSink = -85.68, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 0.087
(9362582) TC: TC-1 = 104.19, modeled = 101.84, target = 50.00, heatSink = -86.16, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 0.092
(9362739) TC: TC-1 = 104.20, modeled = 101.85, target = 50.00, heatSink = -86.19, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 0.086
(9362888) TC: TC-1 = 104.19, modeled = 101.87, target = 50.00, heatSink = -86.16, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 0.079
(9363032) TC: TC-1 = 104.21, modeled = 101.88, target = 50.00, heatSink = -85.90, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 0.089
(9363183) TC: TC-1 = 104.21, modeled = 101.89, target = 50.00, heatSink = -85.53, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 0.079
(9363333) TC: TC-1 = 104.21, modeled = 101.90, target = 50.00, heatSink = -85.86, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 0.076
(9363484) TC: TC-1 = 104.22, modeled = 101.92, target = 50.00, heatSink = -85.93, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 0.077
(9363641) TC: TC-1 = 104.23, modeled = 101.93, target = 50.00, heatSink = -86.01, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 0.084
(9363791) TC: TC-1 = 104.23, modeled = 101.94, target = 50.00, heatSink = -85.97, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 0.078
(9363936) TC: TC-1 = 104.23, modeled = 101.95, target = 50.00, heatSink = -86.12, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 0.079
(9364085) TC: TC-1 = 104.24, modeled = 101.96, target = 50.00, heatSink = -85.56, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 0.076
(9364235) TC: TC-1 = 104.24, modeled = 101.97, target = 50.00, heatSink = -85.94, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 0.073
(9364385) TC: TC-1 = 104.24, modeled = 101.98, target = 50.00, heatSink = -86.08, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 0.072
(9364540) TC: TC-1 = 104.25, modeled = 102.00, target = 50.00, heatSink = -86.12, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 0.074
(9364690) TC: TC-1 = 104.26, modeled = 102.01, target = 50.00, heatSink = -86.08, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 0.078
(9364836) TC: TC-1 = 104.25, modeled = 102.02, target = 50.00, heatSink = -85.71, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 0.069
(9364987) TC: TC-1 = 104.27, modeled = 102.03, target = 50.00, heatSink = -85.46, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 0.086
(9365137) TC: TC-1 = 104.27, modeled = 102.04, target = 50.00, heatSink = -85.90, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 0.074
(9365291) TC: TC-1 = 104.28, modeled = 102.05, target = 50.00, heatSink = -86.27, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 0.077
(9365443) TC: TC-1 = 104.29, modeled = 102.06, target = 50.00, heatSink = -86.19, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 0.083
(9365594) TC: TC-1 = 104.29, modeled = 102.07, target = 50.00, heatSink = -85.94, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 0.076
(9365738) TC: TC-1 = 104.30, modeled = 102.09, target = 50.00, heatSink = -86.01, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 0.070
(9365888) TC: TC-1 = 104.30, modeled = 102.10, target = 50.00, heatSink = -85.39, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 0.073
(9366039) TC: TC-1 = 104.30, modeled = 102.11, target = 50.00, heatSink = -85.60, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 0.063
(9366188) TC: TC-1 = 104.30, modeled = 102.11, target = 50.00, heatSink = -85.94, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 0.068
(9366346) TC: TC-1 = 104.31, modeled = 102.12, target = 50.00, heatSink = -86.19, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 0.061
(9366496) TC: TC-1 = 104.30, modeled = 102.13, target = 50.00, heatSink = -86.35, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 0.060
(9366645) TC: TC-1 = 104.33, modeled = 102.14, target = 50.00, heatSink = -85.83, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 0.076
