(9622697) systemRequestStateChange: System State Transition WARNING -> ERROR
(9622697) blePeriphNotifySubscription: ENTER NOTIFY
(9622700) systemRequestStateChange: Notify exit state change
***PCR ON***
[203]PCR TEC set to 50°C
(9635906) _setPcrTecTempC: TEC Set Temp 50.000000
(9635907) _resetThermalControlState: RESET Peltier 1 control state
(9635911) thermalControlSetTargetTempC: [1] MAX RAMPING  goto 50.0
(9635918) _setThermalControlState: thermalControl-1: changing state 3->1
(9635925) tecCurvePredictorSetHoldPower: holdPower is NaN
(9635932) thermalControlSetEnable: Enabling Peltier 1
(9635947) TC: TC-1 = 22.19, modeled = 21.67, target = 50.00, heatSink = -86.01, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 0.124
(9660764) TC: TC-1 = 101.74, modeled = 95.32, target = 50.00, heatSink = -85.75, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 0.609
(9660908) TC: TC-1 = 101.75, modeled = 95.41, target = 50.00, heatSink = -85.72, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 0.584
(9661058) TC: TC-1 = 101.77, modeled = 95.49, target = 50.00, heatSink = -85.21, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 0.582
(9661209) TC: TC-1 = 101.79, modeled = 95.58, target = 50.00, heatSink = -85.28, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 0.569
(9661358) TC: TC-1 = 101.80, modeled = 95.66, target = 50.00, heatSink = -85.82, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 0.559
(9661514) TC: TC-1 = 101.81, modeled = 95.75, target = 50.00, heatSink = -86.12, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 0.546
(9661665) TC: TC-1 = 101.83, modeled = 95.83, target = 50.00, heatSink = -86.12, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 0.544
(9661810) TC: TC-1 = 101.86, modeled = 95.91, target = 50.00, heatSink = -85.64, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 0.542
(9661960) TC: TC-1 = 101.87, modeled = 95.99, target = 50.00, heatSink = -85.53, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 0.529
(9662110) TC: TC-1 = 101.90, modeled = 96.07, target = 50.00, heatSink = -85.90, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 0.529
(9662265) TC: TC-1 = 101.92, modeled = 96.15, target = 50.00, heatSink = -86.05, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 0.520
(9662416) TC: TC-1 = 101.93, modeled = 96.22, target = 50.00, heatSink = -86.23, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 0.510
(9662560) TC: TC-1 = 101.94, modeled = 96.30, target = 50.00, heatSink = -85.75, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 0.501
(9662711) TC: TC-1 = 101.96, modeled = 96.37, target = 50.00, heatSink = -85.42, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 0.493
(9662862) TC: TC-1 = 101.98, modeled = 96.45, target = 50.00, heatSink = -85.32, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 0.493
(9663012) TC: TC-1 = 102.00, modeled = 96.52, target = 50.00, heatSink = -85.90, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 0.486
(9663169) TC: TC-1 = 102.02, modeled = 96.59, target = 50.00, heatSink = -86.19, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 0.477
(9663319) TC: TC-1 = 102.02, modeled = 96.66, target = 50.00, heatSink = -85.97, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 0.462
(9663464) TC: TC-1 = 102.07, modeled = 96.73, target = 50.00, heatSink = -85.32, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 0.483
(9663615) TC: TC-1 = 102.09, modeled = 96.81, target = 50.00, heatSink = -85.50, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 0.476
(9663765) TC: TC-1 = 102.11, modeled = 96.88, target = 50.00, heatSink = -85.90, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 0.468
(9663921) TC: TC-1 = 102.12, modeled = 96.94, target = 50.00, heatSink = -86.23, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 0.453
(9664071) TC: TC-1 = 102.14, modeled = 97.01, target = 50.00, heatSink = -86.27, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 0.448
(9664221) TC: TC-1 = 102.13, modeled = 97.08, target = 50.00, heatSink = -86.19, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 0.422
(9664366) TC: TC-1 = 102.16, modeled = 97.14, target = 50.00, heatSink = -85.57, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 0.438
(9664518) TC: TC-1 = 102.20, modeled = 97.21, target = 50.00, heatSink = -85.50, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 0.441
(9664668) TC: TC-1 = 102.21, modeled = 97.27, target = 50.00, heatSink = -85.72, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 0.426
(9664823) TC: TC-1 = 102.22, modeled = 97.33, target = 50.00, heatSink = -85.90, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 0.412
(9664975) TC: TC-1 = 102.22, modeled = 97.39, target = 50.00, heatSink = -85.90, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 0.401
(9665118) TC: TC-1 = 102.25, modeled = 97.45, target = 50.00, heatSink = -85.71, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 0.407
(9665269) TC: TC-1 = 102.27, modeled = 97.52, target = 50.00, heatSink = -85.25, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 0.402
(9665418) TC: TC-1 = 102.29, modeled = 97.57, target = 50.00, heatSink = -85.53, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 0.398
(9665570) TC: TC-1 = 102.29, modeled = 97.63, target = 50.00, heatSink = -86.19, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 0.376
(9665725) TC: TC-1 = 102.29, modeled = 97.69, target = 50.00, heatSink = -86.23, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 0.365
(9665875) TC: TC-1 = 102.33, modeled = 97.74, target = 50.00, heatSink = -86.01, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 0.382
(9666020) TC: TC-1 = 102.33, modeled = 97.80, target = 50.00, heatSink = -85.35, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 0.360
(9666170) TC: TC-1 = 102.35, modeled = 97.85, target = 50.00, heatSink = -85.32, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 0.368
(9666320) TC: TC-1 = 102.35, modeled = 97.91, target = 50.00, heatSink = -85.71, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 0.347
(9666471) TC: TC-1 = 102.37, modeled = 97.96, target = 50.00, heatSink = -86.04, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 0.351
(9666626) TC: TC-1 = 102.38, modeled = 98.01, target = 50.00, heatSink = -86.04, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 0.342
(9666777) TC: TC-1 = 102.39, modeled = 98.06, target = 50.00, heatSink = -86.16, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 0.339
(9666920) TC: TC-1 = 102.41, modeled = 98.11, target = 50.00, heatSink = -85.72, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 0.335
(9667071) TC: TC-1 = 102.43, modeled = 98.16, target = 50.00, heatSink = -85.57, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 0.342
(9667221) TC: TC-1 = 102.43, modeled = 98.21, target = 50.00, heatSink = -85.78, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 0.320
(9667373) TC: TC-1 = 102.44, modeled = 98.26, target = 50.00, heatSink = -86.04, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 0.315
(9667526) TC: TC-1 = 102.44, modeled = 98.31, target = 50.00, heatSink = -86.12, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 0.303
(9667671) TC: TC-1 = 102.46, modeled = 98.35, target = 50.00, heatSink = -86.09, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 0.305
(9667822) TC: TC-1 = 102.46, modeled = 98.40, target = 50.00, heatSink = -85.21, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 0.298
(9667973) TC: TC-1 = 102.48, modeled = 98.44, target = 50.00, heatSink = -85.49, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 0.299
(9668122) TC: TC-1 = 102.50, modeled = 98.49, target = 50.00, heatSink = -85.68, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 0.298
(9668278) TC: TC-1 = 102.51, modeled = 98.53, target = 50.00, heatSink = -86.08, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 0.293
(9668429) TC: TC-1 = 102.53, modeled = 98.58, target = 50.00, heatSink = -85.75, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 0.297
(9668574) TC: TC-1 = 102.53, modeled = 98.62, target = 50.00, heatSink = -85.49, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 0.287
(9668724) TC: TC-1 = 102.55, modeled = 98.66, target = 50.00, heatSink = -85.32, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 0.284
(9668874) TC: TC-1 = 102.56, modeled = 98.71, target = 50.00, heatSink = -86.05, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 0.283
(9669028) TC: TC-1 = 102.57, modeled = 98.75, target = 50.00, heatSink = -86.08, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 0.279
(9669180) TC: TC-1 = 102.58, modeled = 98.79, target = 50.00, heatSink = -86.08, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 0.273
(9669330) TC: TC-1 = 102.61, modeled = 98.83, target = 50.00, heatSink = -86.20, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 0.281
(9669475) TC: TC-1 = 102.61, modeled = 98.87, target = 50.00, heatSink = -85.76, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 0.269
(9669625) TC: TC-1 = 102.63, modeled = 98.91, target = 50.00, heatSink = -85.39, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 0.272
(9669775) TC: TC-1 = 102.65, modeled = 98.95, target = 50.00, heatSink = -85.90, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 0.276
(9669930) TC: TC-1 = 102.66, modeled = 98.99, target = 50.00, heatSink = -86.01, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 0.271
(9670082) TC: TC-1 = 102.67, modeled = 99.03, target = 50.00, heatSink = -86.04, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 0.257
(9670232) TC: TC-1 = 102.68, modeled = 99.07, target = 50.00, heatSink = -86.35, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 0.252
(9670375) TC: TC-1 = 102.67, modeled = 99.11, target = 50.00, heatSink = -85.94, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 0.232
(9670526) TC: TC-1 = 102.69, modeled = 99.15, target = 50.00, heatSink = -85.42, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 0.249
(9670676) TC: TC-1 = 102.70, modeled = 99.18, target = 50.00, heatSink = -85.49, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 0.241
(9670827) TC: TC-1 = 102.72, modeled = 99.22, target = 50.00, heatSink = -85.89, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 0.247
(9670982) TC: TC-1 = 102.73, modeled = 99.25, target = 50.00, heatSink = -86.08, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 0.239
(9671132) TC: TC-1 = 102.75, modeled = 99.29, target = 50.00, heatSink = -85.83, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 0.243
(9671276) TC: TC-1 = 102.76, modeled = 99.32, target = 50.00, heatSink = -85.24, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 0.241
(9671427) TC: TC-1 = 102.76, modeled = 99.36, target = 50.00, heatSink = -85.46, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 0.226
(9671577) TC: TC-1 = 102.77, modeled = 99.39, target = 50.00, heatSink = -85.93, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 0.224
(9671732) TC: TC-1 = 102.79, modeled = 99.43, target = 50.00, heatSink = -86.19, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 0.222
(9671882) TC: TC-1 = 102.80, modeled = 99.46, target = 50.00, heatSink = -86.04, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 0.221
(9672027) TC: TC-1 = 102.81, modeled = 99.49, target = 50.00, heatSink = -86.04, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 0.221
(9672177) TC: TC-1 = 102.82, modeled = 99.53, target = 50.00, heatSink = -85.56, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 0.214
(9672328) TC: TC-1 = 102.84, modeled = 99.56, target = 50.00, heatSink = -85.54, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 0.221
(9672477) TC: TC-1 = 102.86, modeled = 99.59, target = 50.00, heatSink = -86.23, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 0.231
(9672634) TC: TC-1 = 102.87, modeled = 99.62, target = 50.00, heatSink = -85.97, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 0.222
(9672784) TC: TC-1 = 102.87, modeled = 99.66, target = 50.00, heatSink = -86.24, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 0.204
(9672929) TC: TC-1 = 102.87, modeled = 99.69, target = 50.00, heatSink = -86.01, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 0.197
(9673079) TC: TC-1 = 102.90, modeled = 99.72, target = 50.00, heatSink = -85.18, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 0.210
(9673229) TC: TC-1 = 102.91, modeled = 99.75, target = 50.00, heatSink = -85.44, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 0.202
(9673380) TC: TC-1 = 102.91, modeled = 99.78, target = 50.00, heatSink = -86.05, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 0.193
(9673535) TC: TC-1 = 102.92, modeled = 99.81, target = 50.00, heatSink = -86.09, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 0.187
(9673685) TC: TC-1 = 102.93, modeled = 99.83, target = 50.00, heatSink = -85.94, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 0.192
(9673829) TC: TC-1 = 102.93, modeled = 99.86, target = 50.00, heatSink = -85.46, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 0.184
(9673980) TC: TC-1 = 102.94, modeled = 99.89, target = 50.00, heatSink = -85.39, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 0.179
(9674130) TC: TC-1 = 102.95, modeled = 99.92, target = 50.00, heatSink = -85.68, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 0.175
(9674281) TC: TC-1 = 102.95, modeled = 99.94, target = 50.00, heatSink = -85.87, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 0.173
(9674436) TC: TC-1 = 102.97, modeled = 99.97, target = 50.00, heatSink = -86.12, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 0.173
***PCR OFF***
[204]PCR TEC Turned Off
(9674587) TC: TC-1 = 102.98, modeled = 99.99, target = 50.00, heatSink = -86.05, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 0.175
(9674594) _deviceLogsSetPCR: Adding Time 38647
