X,1: Assay1: 0.2uM,X,2: Assay1: 0.1uM,X,3: Assay1: neg,X,4: Assay2: 0.2uM,X,5: Assay2: 0.1uM,X,6: Assay2: neg,X,7: Assay3: 0.2uM,X,8: Assay3: 0.1uM,X,9: Assay3: neg
80.51086957,1.129526208,80.51086957,0.682132575,80.51086957,0.086090879,80.51086957,0.757043047,80.51086957,0.517718831,80.51086957,0.086090879,80.51086957,1.775437053,80.51086957,0.578121755,80.51086957,0.086090879
80.9973913,1.075747075,80.9973913,0.648719692,80.9973913,0.083262476,80.9973913,0.890625875,80.9973913,0.616255437,80.9973913,0.083262476,80.9973913,2.07666374,80.9973913,0.716584873,80.9973913,0.083262476
81.48391304,0.984728844,81.48391304,0.606624208,81.48391304,0.079912209,81.48391304,1.129415403,81.48391304,0.837410652,81.48391304,0.079912209,81.48391304,2.592876541,81.48391304,0.944167221,81.48391304,0.079912209
81.97043478,0.886548717,81.97043478,0.563431615,81.97043478,0.077507492,81.97043478,1.497738142,81.97043478,1.214800231,81.97043478,0.077507492,81.97043478,3.370276072,81.97043478,1.263049985,81.97043478,0.077507492
82.45695652,0.791144791,82.45695652,0.524348259,82.45695652,0.076574859,82.45695652,1.931592254,82.45695652,1.723879889,82.45695652,0.076574859,82.45695652,4.349118657,82.45695652,1.649435734,82.45695652,0.076574859
82.94347826,0.701368949,82.94347826,0.486589801,82.94347826,0.076098653,82.94347826,2.256218221,82.94347826,2.232473143,82.94347826,0.076098653,82.94347826,5.323968661,82.94347826,2.012466845,82.94347826,0.076098653
83.43,0.636240642,83.43,0.454511299,83.43,0.07478248,83.43,2.240691481,83.43,2.503973969,83.43,0.07478248,83.43,5.930303019,83.43,2.18494447,83.43,0.07478248
83.91652174,0.639257306,83.91652174,0.463377768,83.91652174,0.072987376,83.91652174,1.804852971,83.91652174,2.327648252,83.91652174,0.072987376,83.91652174,5.752492846,83.91652174,2.005227213,83.91652174,0.072987376
84.40304348,0.790588529,84.40304348,0.584641707,84.40304348,0.0714027,84.40304348,1.164125831,84.40304348,1.751685288,84.40304348,0.0714027,84.40304348,4.663539035,84.40304348,1.493510145,84.40304348,0.0714027
84.88956522,1.209656164,84.88956522,0.905937601,84.88956522,0.070098309,84.88956522,0.60280759,84.88956522,1.060599824,84.88956522,0.070098309,84.88956522,3.07586007,84.88956522,0.877186728,84.88956522,0.070098309
85.37608696,1.99443824,85.37608696,1.487885374,85.37608696,0.068602474,85.37608696,0.245446904,85.37608696,0.514172135,85.37608696,0.068602474,85.37608696,1.639279412,85.37608696,0.39087515,85.37608696,0.068602474
85.8626087,3.072053031,85.8626087,2.255572456,85.8626087,0.066735544,85.8626087,0.081643933,85.8626087,0.204781175,85.8626087,0.066735544,85.8626087,0.710720252,85.8626087,0.119564344,85.8626087,0.066735544
86.34913043,4.064398136,86.34913043,2.911454973,86.34913043,0.064704667,86.34913043,0.0380603,86.34913043,0.081247286,86.34913043,0.064704667,86.34913043,0.24531863,86.34913043,0.013841976,86.34913043,0.064704667
86.83565217,4.392779806,86.83565217,3.050262318,86.83565217,0.062342594,86.83565217,0.04572208,86.83565217,0.058096104,86.83565217,0.062342594,86.83565217,0.071566132,86.83565217,-0.003728543,86.83565217,0.062342594
87.32217391,3.750513265,87.32217391,2.523097985,87.32217391,0.059888922,87.32217391,0.064928816,87.32217391,0.074349307,87.32217391,0.059888922,87.32217391,0.046756027,87.32217391,0.012292213,87.32217391,0.059888922
87.80869565,2.4772676,87.80869565,1.619668797,87.80869565,0.057913695,87.80869565,0.079297644,87.80869565,0.096993269,87.80869565,0.057913695,87.80869565,0.07374672,87.80869565,0.031767722,87.80869565,0.057913695
88.29521739,1.240934893,88.29521739,0.790509145,88.29521739,0.056704843,88.29521739,0.086040291,88.29521739,0.112056674,88.29521739,0.056704843,88.29521739,0.103334295,88.29521739,0.04419172,88.29521739,0.056704843
88.78173913,0.433399621,88.78173913,0.276698247,88.78173913,0.056343236,88.78173913,0.08639626,88.78173913,0.117352548,88.78173913,0.056343236,88.78173913,0.120349252,88.78173913,0.049054586,88.78173913,0.056343236
89.26826087,0.064103121,89.26826087,0.055208712,89.26826087,0.055698075,89.26826087,0.082648197,89.26826087,0.115576897,89.26826087,0.055698075,89.26826087,0.125850078,89.26826087,0.048741458,89.26826087,0.055698075
89.75478261,-0.023727082,89.75478261,0.007959441,89.75478261,0.05376056,89.75478261,0.077051298,89.75478261,0.109497493,89.75478261,0.05376056,89.75478261,0.124573085,89.75478261,0.046297212,89.75478261,0.05376056
90.24130435,0.004992712,90.24130435,0.029633513,90.24130435,0.051008898,90.24130435,0.070703205,90.24130435,0.1017157,90.24130435,0.051008898,90.24130435,0.119372473,90.24130435,0.043955034,90.24130435,0.051008898
90.72782609,0.056340649,90.72782609,0.062689452,90.72782609,0.048306157,90.72782609,0.064717959,90.72782609,0.09478427,90.72782609,0.048306157,90.72782609,0.113319239,90.72782609,0.04265583,90.72782609,0.048306157
91.21434783,0.094064947,91.21434783,0.086300105,91.21434783,0.046057896,91.21434783,0.060460111,91.21434783,0.090785344,91.21434783,0.046057896,91.21434783,0.107708053,91.21434783,0.041852782,91.21434783,0.046057896
91.70086957,0.112568737,91.70086957,0.097472092,91.70086957,0.04448892,91.70086957,0.059051289,91.70086957,0.090036512,91.70086957,0.04448892,91.70086957,0.102611247,91.70086957,0.040568043,91.70086957,0.04448892
92.1873913,0.116670137,92.1873913,0.099370261,92.1873913,0.043818642,92.1873913,0.059369591,92.1873913,0.089809957,92.1873913,0.043818642,92.1873913,0.097993277,92.1873913,0.039180088,92.1873913,0.043818642
92.67391304,0.112388734,92.67391304,0.096038935,92.67391304,0.043536477,92.67391304,0.058978451,92.67391304,0.088022676,92.67391304,0.043536477,92.67391304,0.093727601,92.67391304,0.038000548,92.67391304,0.043536477
93.16043478,0.10451484,93.16043478,0.091068479,93.16043478,0.042666138,93.16043478,0.057287792,93.16043478,0.085288894,93.16043478,0.042666138,93.16043478,0.090306592,93.16043478,0.036547952,93.16043478,0.042666138
93.64695652,0.096033844,93.64695652,0.086055702,93.64695652,0.040937051,93.64695652,0.054543114,93.64695652,0.082199781,93.64695652,0.040937051,93.64695652,0.087017556,93.64695652,0.034794567,93.64695652,0.040937051
94.13347826,0.089030994,94.13347826,0.082024504,94.13347826,0.038961335,94.13347826,0.051388803,94.13347826,0.079136455,94.13347826,0.038961335,94.13347826,0.083193687,94.13347826,0.033035085,94.13347826,0.038961335
94.62,0.089030994,94.62,0.082024504,94.62,0.038961335,94.62,0.051388803,94.62,0.079136455,94.62,0.038961335,94.62,0.083193687,94.62,0.033035085,94.62,0.038961335
