Index,Text,X,S1,X,S2,X,S3,X,S4,X,S5,X,S6
1162,77.433,,,77.433,5.860000134,77.433,25.96299934,77.437,43.76699829,77.437,43.63999939,77.434,28.27400017
1163,77.45,,,77.45,5.886000156,77.448,25.99900055,77.453,43.75600052,77.449,43.55400085,77.449,28.2689991
1164,77.465,,,77.465,5.830999851,77.463,25.96100044,77.467,43.73099899,77.465,43.54899979,77.464,28.23500061
1165,77.478,,,77.478,5.848999977,77.48,25.98600006,77.482,43.68999863,77.481,43.54299927,77.479,28.20800018
1166,77.494,,,77.494,5.820000172,77.493,25.9090004,77.498,43.62799835,77.497,43.52000046,77.495,28.19599915
1167,77.51,,,77.51,5.873000145,77.51,25.86599922,77.51,43.6590004,77.513,43.42900085,77.509,28.16200066
1168,77.524,,,77.524,5.836999893,77.526,25.86599922,77.527,43.58200073,77.527,43.39699936,77.526,28.17200089
1169,77.538,,,77.538,5.809999943,77.54,25.77300072,77.543,43.52099991,77.541,43.39599991,77.54,28.12599945
1170,77.554,,,77.554,5.837999821,77.555,25.84199905,77.557,43.49300003,77.556,43.36100006,77.554,28.09600067
1171,77.57,,,77.57,5.81400013,77.571,25.78199959,77.571,43.57699966,77.572,43.29100037,77.57,28.06699944
1172,77.583,,,77.583,5.813000202,77.586,25.8029995,77.587,43.43999863,77.587,43.32600021,77.585,28.02799988
1173,77.6,,,77.6,5.776000023,77.601,25.82299995,77.602,43.42699814,77.601,43.29000092,77.6,28.03100014
1174,77.613,,,77.613,5.797999859,77.615,25.79800034,77.617,43.39699936,77.617,43.26200104,77.615,27.98600006
1175,77.626,,,77.626,5.782999992,77.631,25.70700073,77.632,43.3730011,77.631,43.19599915,77.629,27.99600029
1176,77.642,,,77.642,5.81799984,77.646,25.68199921,77.647,43.35699844,77.646,43.20600128,77.645,27.98600006
1177,77.659,,,77.659,5.803999901,77.66,25.69499969,77.662,43.26900101,77.661,43.1230011,77.66,27.95100021
1178,77.674,,,77.674,5.789999962,77.675,25.6779995,77.675,43.22700119,77.676,43.1570015,77.676,27.95499992
1179,77.688,,,77.688,5.818999767,77.691,25.62599945,77.691,43.26499939,77.691,43.07300186,77.691,27.94099998
1180,77.704,,,77.704,5.769999981,77.704,25.5739994,77.706,43.21900177,77.704,43.01699829,77.706,27.9090004
1181,77.719,,,77.719,5.800000191,77.72,25.5909996,77.722,43.15200043,77.72,42.99300003,77.721,27.83799934
1182,77.733,,,77.733,5.816999912,77.735,25.56100082,77.734,43.14899826,77.734,43.00099945,77.737,27.84900093
1183,77.749,,,77.749,5.806000233,77.749,25.51199913,77.749,43.16899872,77.751,42.95899963,77.753,27.81900024
1184,77.765,,,77.765,5.762000084,77.765,25.56399918,77.764,43.10900116,77.765,42.88299942,77.769,27.77199936
1185,77.781,,,77.781,5.80700016,77.78,25.53700066,77.779,43.05400085,77.78,42.85100174,77.782,27.76099968
1186,77.797,,,77.797,5.796000004,77.796,25.51000023,77.794,43.03099823,77.795,42.84799957,77.796,27.70400047
1187,77.811,,,77.811,5.763000011,77.81,25.49200058,77.809,43.05799866,77.81,42.81999969,77.812,27.7159996
1188,77.825,,,77.825,5.772999763,77.825,25.4829998,77.824,43.00699997,77.825,42.76900101,77.827,27.7310009
1189,77.84,,,77.84,5.743999958,77.839,25.45299911,77.839,42.97399902,77.839,42.74399948,77.842,27.71100044
1190,77.856,,,77.856,5.765999794,77.855,25.42300034,77.852,43.01300049,77.855,42.72000122,77.856,27.68700027
1191,77.872,,,77.872,5.737999916,77.87,25.32099915,77.869,42.91899872,77.87,42.70100021,77.873,27.61499977
1192,77.888,,,77.888,5.78000021,77.884,25.34799957,77.884,42.90200043,77.885,42.64899826,77.888,27.60700035
1193,77.903,,,77.903,5.717000008,77.899,25.3560009,77.898,42.82400131,77.9,42.62900162,77.903,27.56100082
1194,77.918,,,77.918,5.754000187,77.916,25.31599998,77.913,42.80199814,77.916,42.64099884,77.916,27.58499908
1195,77.933,,,77.933,5.723999977,77.931,25.30500031,77.928,42.73500061,77.929,42.56700134,77.932,27.50600052
1196,77.948,,,77.948,5.717000008,77.946,25.27499962,77.943,42.73699951,77.944,42.51800156,77.945,27.51099968
1197,77.964,,,77.964,5.739999771,77.959,25.27199936,77.958,42.71300125,77.96,42.47399902,77.961,27.47599983
1198,77.978,,,77.978,5.747000217,77.973,25.23900032,77.974,42.68399811,77.973,42.43199921,77.977,27.45599937
1199,77.994,,,77.994,5.738999844,77.99,25.22400093,77.989,42.67699814,77.99,42.47000122,77.992,27.41399956
1200,78.008,,,78.008,5.710000038,78.005,25.1590004,78.003,42.61899948,78.006,42.43500137,78.005,27.38599968
1201,78.022,,,78.022,5.671000004,78.019,25.21100044,78.019,42.57600021,78.021,42.40200043,78.021,27.36199951
1202,78.039,,,78.039,5.697999954,78.035,25.17700005,78.032,42.56299973,78.035,42.3769989,78.037,27.39900017
1203,78.053,,,78.053,5.668000221,78.05,25.08300018,78.049,42.5019989,78.049,42.33399963,78.05,27.34399986
1204,78.068,,,78.068,5.660999775,78.064,25.11199951,78.064,42.56900024,78.064,42.26200104,78.065,27.29500008
1205,78.083,,,78.083,5.690999985,78.08,25.08300018,78.078,42.50899887,78.08,42.27600098,78.081,27.28100014
1206,78.099,,,78.099,5.702000141,78.094,25.0529995,78.093,42.45700073,78.096,42.21900177,78.097,27.26799965
1207,78.113,,,78.113,5.647999763,78.107,25.05699921,78.109,42.42300034,78.11,42.11199951,78.112,27.24799919
1208,78.128,,,78.128,5.686999798,78.123,25.00200081,78.124,42.40499878,78.126,42.15599823,78.126,27.2159996
1209,78.14,,,78.14,5.638000011,78.139,25.00600052,78.14,42.35699844,78.14,42.14400101,78.142,27.16500092
1210,78.155,,,78.155,5.65500021,78.154,24.95999908,78.155,42.31100082,78.156,42.12200165,78.157,27.16799927
1211,78.172,,,78.172,5.676000118,78.168,24.9659996,78.169,42.34000015,78.171,42.08100128,78.172,27.12700081
1212,78.188,,,78.188,5.606999874,78.184,24.91200066,78.185,42.25999832,78.186,42.02099991,78.186,27.07099915
1213,78.203,,,78.203,5.662000179,78.199,24.96100044,78.2,42.25699997,78.202,41.95600128,78.203,27.04100037
1214,78.217,,,78.217,5.659999847,78.214,24.91900063,78.214,42.17599869,78.217,41.95800018,78.218,27.02000046
1215,78.232,,,78.232,5.68599987,78.229,24.87100029,78.23,42.13800049,78.233,41.93700027,78.232,27.00300026
1216,78.248,,,78.248,5.693999767,78.243,24.86100006,78.244,42.14300156,78.247,41.88800049,78.247,27.00699997
1217,78.261,,,78.261,5.653999805,78.259,24.81800079,78.259,42.05599976,78.263,41.84700012,78.262,26.95299911
1218,78.277,,,78.277,5.679999828,78.273,24.79599953,78.273,42.0929985,78.279,41.80899811,78.279,26.95700073
1219,78.291,,,78.291,5.684999943,78.289,24.79700089,78.289,42.04100037,78.293,41.77399826,78.293,26.90800095
1220,78.304,,,78.304,5.633999825,78.302,24.75699997,78.304,42.06600189,78.307,41.79999924,78.307,26.9279995
1221,78.32,,,78.32,5.629000187,78.319,24.73900032,78.318,42.04999924,78.323,41.70999908,78.322,26.87299919
1222,78.336,,,78.336,5.659999847,78.334,24.70700073,78.333,41.96300125,78.337,41.70199966,78.338,26.81299973
1223,78.351,,,78.351,5.664000034,78.349,24.65399933,78.349,41.94300079,78.352,41.6570015,78.351,26.80699921
1224,78.364,,,78.364,5.622000217,78.364,24.71899986,78.363,41.89799881,78.368,41.63800049,78.367,26.80200005
1225,78.38,,,78.38,5.631000042,78.378,24.7159996,78.379,41.85699844,78.381,41.63999939,78.383,26.75600052
1226,78.395,,,78.395,5.611999989,78.394,24.625,78.393,41.89899826,78.396,41.56299973,78.398,26.72500038
1227,78.41,,,78.41,5.611000061,78.408,24.58200073,78.407,41.82099915,78.412,41.58599854,78.412,26.63599968
1228,78.423,,,78.423,5.611000061,78.423,24.53700066,78.424,41.80099869,78.426,41.49300003,78.427,26.70700073
1229,78.44,,,78.44,5.611999989,78.439,24.56200027,78.439,41.73300171,78.442,41.50799942,78.441,26.64500046
1230,78.455,,,78.455,5.611000061,78.455,24.51099968,78.455,41.72299957,78.457,41.44900131,78.456,26.62899971
1231,78.47,,,78.47,5.585999966,78.468,24.53100014,78.47,41.64300156,78.471,41.39199829,78.473,26.56100082
1232,78.485,,,78.485,5.553999901,78.484,24.47800064,78.486,41.61800003,78.488,41.37099838,78.486,26.53300095
1233,78.5,,,78.5,5.636000156,78.5,24.50699997,78.5,41.58000183,78.501,41.38700104,78.5,26.56500053
1234,78.514,,,78.514,5.585999966,78.515,24.47900009,78.515,41.59500122,78.517,41.32400131,78.517,26.48200035
1235,78.529,,,78.529,5.635000229,78.529,24.43700027,78.53,41.55899811,78.532,41.29499817,78.53,26.51000023
1236,78.545,,,78.545,5.596000195,78.543,24.42700005,78.546,41.51800156,78.545,41.22999954,78.546,26.42499924
1237,78.56,,,78.56,5.598999977,78.559,24.38899994,78.561,41.45399857,78.56,41.23699951,78.562,26.42900085
1238,78.574,,,78.574,5.596000195,78.574,24.37100029,78.575,41.45999908,78.574,41.19599915,78.577,26.38899994
1239,78.59,,,78.59,5.578000069,78.588,24.42399979,78.59,41.42100143,78.588,41.15999985,78.593,26.37800026
1240,78.605,,,78.605,5.583000183,78.603,24.34399986,78.606,41.38499832,78.605,41.10800171,78.608,26.35400009
1241,78.62,,,78.62,5.561999798,78.618,24.29199982,78.621,41.35100174,78.621,41.05699921,78.621,26.31100082
1242,78.635,,,78.635,5.561999798,78.635,24.32799911,78.637,41.29199982,78.635,41.05400085,78.637,26.25399971
1243,78.65,,,78.65,5.563000202,78.649,24.24399948,78.651,41.2820015,78.649,40.99399948,78.652,26.25300026
1244,78.665,,,78.665,5.539999962,78.664,24.22999954,78.664,41.29199982,78.665,41.01800156,78.667,26.30800056
1245,78.682,,,78.682,5.552000046,78.679,24.17900085,78.68,41.22600174,78.68,40.97200012,78.682,26.24099922
1246,78.696,,,78.696,5.553999901,78.695,24.22200012,78.694,41.18099976,78.694,40.93799973,78.698,26.21199989
1247,78.712,,,78.712,5.56400013,78.709,24.18499947,78.709,41.20700073,78.709,40.87799835,78.713,26.20100021
1248,78.726,,,78.726,5.541999817,78.724,24.14100075,78.723,41.12799835,78.723,40.81600189,78.729,26.15200043
1249,78.742,,,78.742,5.52699995,78.739,24.17000008,78.739,41.12200165,78.738,40.85400009,78.742,26.15999985
1250,78.755,,,78.755,5.518000126,78.754,24.12800026,78.754,41.10900116,78.755,40.79899979,78.756,26.12299919
1251,78.769,,,78.769,5.482999802,78.769,24.1060009,78.769,41.07699966,78.769,40.76900101,78.772,26.11700058
1252,78.784,,,78.784,5.53000021,78.784,24.07999992,78.783,41.04299927,78.784,40.73600006,78.787,26.05599976
1253,78.799,,,78.799,5.546999931,78.8,24.00300026,78.797,41.04999924,78.799,40.68199921,78.803,26.02799988
1254,78.815,,,78.815,5.526000023,78.814,24.01499939,78.812,40.97399902,78.814,40.7140007,78.818,25.99500084
1255,78.831,,,78.831,5.488999844,78.83,23.99699974,78.827,40.9469986,78.83,40.65100098,78.833,26.01600075
1256,78.844,,,78.844,5.458000183,78.845,23.94799995,78.842,40.92499924,78.845,40.60300064,78.848,25.93300056
1257,78.86,,,78.86,5.495999813,78.859,23.94499969,78.857,40.93199921,78.859,40.55899811,78.863,25.95599937
1258,78.873,,,78.873,5.481999874,78.875,23.96100044,78.872,40.81000137,78.875,40.53099823,78.879,25.91500092
1259,78.889,,,78.889,5.505000114,78.89,23.90500069,78.886,40.8370018,78.889,40.52000046,78.893,25.8579998
1260,78.902,,,78.902,5.486000061,78.906,23.9109993,78.901,40.80500031,78.905,40.49599838,78.909,25.89999962
1261,78.919,,,78.919,5.489999771,78.92,23.87700081,78.916,40.76599884,78.921,40.39400101,78.924,25.91300011
1262,78.933,,,78.933,5.507999897,78.935,23.8220005,78.931,40.76800156,78.935,40.43700027,78.937,25.85700035
1263,78.948,,,78.948,5.513999939,78.95,23.80900002,78.946,40.71099854,78.951,40.41899872,78.952,25.79199982
1264,78.963,,,78.963,5.520999908,78.964,23.79199982,78.961,40.65100098,78.966,40.36500168,78.967,25.78300095
1265,78.979,,,78.979,5.410999775,78.981,23.76799965,78.977,40.66999817,78.981,40.31900024,78.983,25.75200081
1266,78.994,,,78.994,5.484000206,78.995,23.75300026,78.99,40.62200165,78.996,40.25500107,78.997,25.75399971
1267,79.009,,,79.009,5.506999969,79.01,23.68600082,79.006,40.56200027,79.011,40.30699921,79.013,25.75
1268,79.024,,,79.024,5.480999947,79.024,23.67499924,79.023,40.52600098,79.027,40.25299835,79.027,25.68499947
1269,79.038,,,79.038,5.43599987,79.04,23.65600014,79.037,40.44300079,79.042,40.1629982,79.044,25.68899918
1270,79.054,,,79.054,5.434999943,79.055,23.60899925,79.052,40.51300049,79.058,40.21099854,79.057,25.65299988
1271,79.069,,,79.069,5.47300005,79.071,23.63699913,79.067,40.40999985,79.072,40.13399887,79.073,25.61800003
1272,79.084,,,79.084,5.467999935,79.085,23.5529995,79.082,40.41400146,79.086,40.14099884,79.086,25.59000015
1273,79.101,,,79.101,5.44299984,79.1,23.59700012,79.097,40.4280014,79.101,40.06000137,79.1,25.67200089
1274,79.115,,,79.115,5.472000122,79.114,23.54299927,79.113,40.32400131,79.117,40.0530014,79.115,25.61499977
1275,79.129,,,79.129,5.493999958,79.13,23.51499939,79.127,40.28099823,79.132,39.98300171,79.131,25.5340004
1276,79.144,,,79.144,5.458000183,79.143,23.51199913,79.144,40.26800156,79.148,40.04199982,79.147,25.47699928
1277,79.16,,,79.16,5.44299984,79.158,23.50200081,79.158,40.24000168,79.16,39.92499924,79.162,25.50900078
1278,79.174,,,79.174,5.468999863,79.173,23.4489994,79.174,40.16600037,79.176,39.92699814,79.178,25.47400093
1279,79.19,,,79.19,5.453999996,79.187,23.47599983,79.19,40.10800171,79.191,39.83100128,79.192,25.40200043
1280,79.204,,,79.204,5.40899992,79.203,23.36599922,79.205,40.14799881,79.205,39.80599976,79.207,25.42399979
1281,79.221,,,79.221,5.401000023,79.218,23.36599922,79.22,40.13100052,79.219,39.79700089,79.222,25.40800095
1282,79.234,,,79.234,5.40899992,79.232,23.35400009,79.234,40.05500031,79.236,39.75099945,79.238,25.40600014
1283,79.25,,,79.25,5.421000004,79.248,23.35300064,79.251,40.05699921,79.249,39.66799927,79.251,25.35400009
1284,79.267,,,79.267,5.46999979,79.261,23.28000069,79.266,39.99200058,79.265,39.66199875,79.266,25.29700089
1285,79.28,,,79.28,5.459000111,79.277,23.27199936,79.281,39.96500015,79.28,39.6590004,79.278,25.28899956
1286,79.296,,,79.296,5.396999836,79.292,23.26000023,79.296,39.93700027,79.295,39.65800095,79.295,25.2859993
1287,79.311,,,79.311,5.414000034,79.308,23.26000023,79.311,39.90200043,79.31,39.56999969,79.311,25.27300072
1288,79.326,,,79.326,5.355999947,79.322,23.21199989,79.326,39.83000183,79.325,39.57500076,79.325,25.23399925
1289,79.341,,,79.341,5.390999794,79.338,23.20700073,79.342,39.75600052,79.338,39.56700134,79.341,25.19400024
1290,79.354,,,79.354,5.403999805,79.353,23.1609993,79.356,39.77399826,79.352,39.51699829,79.356,25.24099922
1291,79.371,,,79.371,5.372000217,79.368,23.12400055,79.37,39.78300095,79.369,39.42900085,79.369,25.18300056
1292,79.385,,,79.385,5.377999783,79.382,23.1079998,79.386,39.72999954,79.384,39.43399811,79.384,25.15099907
1293,79.401,,,79.401,5.337999821,79.397,23.06299973,79.399,39.70299911,79.398,39.38999939,79.397,25.14500046
1294,79.416,,,79.416,5.361999989,79.412,23.04599953,79.414,39.67599869,79.414,39.32400131,79.413,25.12599945
1295,79.431,,,79.431,5.354000092,79.429,23.03199959,79.429,39.61999893,79.428,39.35499954,79.428,25.12000084
1296,79.447,,,79.447,5.329999924,79.443,23.05500031,79.444,39.60499954,79.443,39.33399963,79.444,25.09499931
1297,79.46,,,79.46,5.368000031,79.459,23.02499962,79.46,39.55400085,79.458,39.29800034,79.458,25.05699921
1298,79.475,,,79.475,5.375999928,79.475,22.9810009,79.472,39.56000137,79.473,39.23600006,79.473,25.04500008
1299,79.49,,,79.49,5.348999977,79.49,22.99900055,79.489,39.45600128,79.488,39.15999985,79.489,25.00799942
1300,79.506,,,79.506,5.296000004,79.507,22.97900009,79.503,39.4659996,79.503,39.16400146,79.503,24.9829998
1301,79.522,,,79.522,5.298999786,79.522,22.90299988,79.518,39.4469986,79.519,39.11299896,79.518,24.93499947
1302,79.537,,,79.537,5.343999863,79.538,22.86000061,79.533,39.35400009,79.533,39.08499908,79.533,24.95299911
1303,79.551,,,79.551,5.302000046,79.552,22.90399933,79.548,39.26699829,79.549,39.13800049,79.548,24.9470005
1304,79.567,,,79.567,5.330999851,79.567,22.85700035,79.563,39.28499985,79.563,39.0530014,79.563,24.89599991
1305,79.581,,,79.581,5.285999775,79.583,22.86899948,79.578,39.29000092,79.579,39.0359993,79.577,24.85400009
1306,79.596,,,79.596,5.306000233,79.598,22.81599998,79.594,39.27600098,79.595,38.95600128,79.592,24.85000038
1307,79.611,,,79.611,5.308000088,79.614,22.73800087,79.607,39.22100067,79.608,38.90299988,79.608,24.88999939
1308,79.626,,,79.626,5.263999939,79.628,22.78899956,79.622,39.22000122,79.623,38.91600037,79.622,24.80400085
1309,79.641,,,79.641,5.282000065,79.644,22.6970005,79.638,39.13600159,79.638,38.8429985,79.638,24.8029995
1310,79.655,,,79.655,5.285999775,79.658,22.67300034,79.653,39.15599823,79.654,38.76800156,79.655,24.74300003
1311,79.67,,,79.67,5.306000233,79.673,22.63299942,79.669,39.07099915,79.67,38.77000046,79.67,24.76199913
1312,79.684,,,79.684,5.297999859,79.689,22.65099907,79.684,39.08800125,79.685,38.72299957,79.686,24.74600029
1313,79.7,,,79.7,5.301000118,79.704,22.62199974,79.699,39.0019989,79.7,38.68299866,79.7,24.70299911
1314,79.716,,,79.716,5.281000137,79.718,22.59799957,79.713,38.95500183,79.711,38.64500046,79.714,24.72900009
1315,79.73,,,79.73,5.258999825,79.733,22.54500008,79.729,38.90499878,79.727,38.64099884,79.73,24.67200089
1316,79.746,,,79.746,5.258999825,79.748,22.50499916,79.745,38.90100098,79.744,38.60300064,79.745,24.61100006
1317,79.761,,,79.761,5.263999939,79.763,22.49099922,79.76,38.8409996,79.76,38.58599854,79.76,24.60499954
1318,79.775,,,79.775,5.245999813,79.776,22.47900009,79.774,38.85699844,79.775,38.5530014,79.776,24.60000038
1319,79.79,,,79.79,5.256000042,79.792,22.46899986,79.79,38.79399872,79.789,38.54399872,79.791,24.58300018
1320,79.806,,,79.806,5.282999992,79.808,22.44599915,79.804,38.80899811,79.804,38.52099991,79.805,24.55900002
1321,79.822,,,79.822,5.215000153,79.821,22.38400078,79.818,38.74100113,79.818,38.39199829,79.821,24.49200058
1322,79.836,,,79.836,5.235000134,79.837,22.36199951,79.834,38.6780014,79.834,38.35800171,79.837,24.48699951
1323,79.852,,,79.852,5.227000237,79.849,22.37800026,79.848,38.60100174,79.849,38.35400009,79.85,24.4810009
1324,79.865,,,79.865,5.249000072,79.864,22.33399963,79.865,38.63299942,79.864,38.34199905,79.865,24.46100044
1325,79.882,,,79.882,5.258999825,79.881,22.25300026,79.88,38.55799866,79.879,38.30500031,79.88,24.42200089
1326,79.896,,,79.896,5.228000164,79.896,22.27899933,79.895,38.54100037,79.893,38.24599838,79.895,24.38199997
1327,79.91,,,79.91,5.221000195,79.91,22.22699928,79.91,38.49700165,79.909,38.22100067,79.91,24.36800003
1328,79.926,,,79.926,5.231999874,79.925,22.2310009,79.924,38.45700073,79.924,38.19499969,79.926,24.3409996
1329,79.939,,,79.939,5.21999979,79.939,22.16500092,79.94,38.43299866,79.939,38.12400055,79.94,24.35300064
1330,79.955,,,79.955,5.242000103,79.955,22.16900063,79.955,38.42399979,79.954,38.08000183,79.955,24.34000015
1331,79.969,,,79.969,5.232999802,79.97,22.11899948,79.97,38.375,79.969,38.04199982,79.97,24.29999924
1332,79.985,,,79.985,5.214000225,79.984,22.09199905,79.985,38.28499985,79.985,38.07799911,79.986,24.26199913
1333,80.001,,,80.001,5.222000122,79.998,22.09000015,80.001,38.26499939,80,37.9640007,79.999,24.2689991
1334,80.015,,,80.015,5.195000172,80.013,22.03499985,80.017,38.25299835,80.015,37.98300171,80.012,24.19499969
1335,80.03,,,80.03,5.215000153,80.029,22.04199982,80.031,38.23600006,80.029,37.90399933,80.029,24.24200058
1336,80.044,,,80.044,5.209000111,80.043,21.99600029,80.045,38.20000076,80.045,37.85800171,80.045,24.19799995
1337,80.059,,,80.059,5.202000141,80.059,21.90399933,80.06,38.12799835,80.06,37.87099838,80.059,24.1779995
1338,80.075,,,80.075,5.229000092,80.073,21.92099953,80.075,38.09000015,80.074,37.81000137,80.075,24.13699913
1339,80.09,,,80.09,5.22300005,80.088,21.89800072,80.091,38.04999924,80.089,37.75999832,80.088,24.14100075
1340,80.103,,,80.103,5.201000214,80.104,21.88699913,80.105,38.03499985,80.105,37.72800064,80.105,24.08699989
1341,80.119,,,80.119,5.176000118,80.121,21.84399986,80.121,37.98500061,80.121,37.68799973,80.12,24.09600067
1342,80.135,,,80.135,5.168000221,80.135,21.83699989,80.136,37.9109993,80.135,37.66400146,80.134,24.02400017
1343,80.15,,,80.15,5.133999825,80.15,21.74900055,80.151,37.97299957,80.15,37.66799927,80.149,24.05200005
1344,80.165,,,80.165,5.157000065,80.164,21.75799942,80.165,37.88199997,80.165,37.60599899,80.164,23.99200058
1345,80.18,,,80.18,5.166999817,80.181,21.72900009,80.18,37.76300049,80.179,37.55199814,80.178,24.03000069
1346,80.195,,,80.195,5.151000023,80.197,21.71999931,80.195,37.77500153,80.195,37.56000137,80.193,23.93199921
1347,80.21,,,80.21,5.171999931,80.21,21.6609993,80.209,37.74300003,80.21,37.4980011,80.208,23.93400002
1348,80.226,,,80.226,5.173999786,80.225,21.66600037,80.227,37.7120018,80.225,37.40800095,80.224,23.90299988
1349,80.241,,,80.241,5.186999798,80.24,21.63100052,80.241,37.71099854,80.239,37.36999893,80.239,23.90200043
1350,80.255,,,80.255,5.184999943,80.257,21.58200073,80.256,37.56200027,80.255,37.40399933,80.253,23.86700058
1351,80.272,,,80.272,5.149000168,80.27,21.56900024,80.271,37.55199814,80.271,37.32300186,80.269,23.88299942
1352,80.286,,,80.286,5.133999825,80.287,21.58200073,80.285,37.55400085,80.286,37.23899841,80.283,23.86499977
1353,80.302,,,80.302,5.18900013,80.3,21.49600029,80.3,37.43899918,80.301,37.25299835,80.298,23.78300095
1354,80.317,,,80.317,5.144000053,80.317,21.47800064,80.315,37.50299835,80.316,37.26200104,80.314,23.77599907
1355,80.333,,,80.333,5.138999939,80.33,21.43400002,80.331,37.40800095,80.331,37.15999985,80.33,23.78100014
1356,80.348,,,80.348,5.153999805,80.345,21.39599991,80.346,37.39599991,80.346,37.15599823,80.344,23.75499916
1357,80.363,,,80.363,5.171999931,80.362,21.38699913,80.362,37.35300064,80.362,37.0909996,80.36,23.70000076
1358,80.377,,,80.377,5.118999958,80.377,21.41900063,80.376,37.31100082,80.375,37.05799866,80.374,23.70599937
1359,80.393,,,80.393,5.092999935,80.392,21.30500031,80.391,37.2859993,80.39,37.07899857,80.39,23.67900085
1360,80.408,,,80.408,5.125,80.408,21.25099945,80.407,37.2179985,80.405,36.97200012,80.405,23.59600067
1361,80.423,,,80.423,5.118999958,80.421,21.25099945,80.421,37.20100021,80.42,36.97100067,80.421,23.6060009
1362,80.44,,,80.44,5.133999825,80.438,21.20400047,80.434,37.07699966,80.436,36.92300034,80.436,23.60400009
1363,80.454,,,80.454,5.047999859,80.452,21.23600006,80.451,37.08399963,80.448,36.89500046,80.449,23.56500053
1364,80.469,,,80.469,5.085999966,80.466,21.12199974,80.466,37.08200073,80.463,36.89400101,80.465,23.54400063
1365,80.484,,,80.484,5.169000149,80.482,21.09799957,80.48,37.07400131,80.479,36.76499939,80.48,23.56900024
1366,80.499,,,80.499,5.110000134,80.497,21.12899971,80.495,36.99700165,80.493,36.71900177,80.496,23.46999931
1367,80.513,,,80.513,5.107999802,80.512,21.07999992,80.508,36.95999908,80.509,36.71500015,80.511,23.4810009
1368,80.53,,,80.53,5.119999886,80.527,21.04500008,80.524,36.96900177,80.524,36.66600037,80.526,23.41399956
1369,80.544,,,80.544,5.118999958,80.539,21.0170002,80.539,36.9109993,80.541,36.63399887,80.541,23.38899994
1370,80.559,,,80.559,5.039000034,80.555,21.00200081,80.555,36.83800125,80.553,36.65100098,80.555,23.38999939
1371,80.574,,,80.574,5.079999924,80.57,20.93199921,80.569,36.84000015,80.57,36.58100128,80.571,23.40999985
1372,80.59,,,80.59,5.073999882,80.583,20.93499947,80.584,36.75799942,80.584,36.51499939,80.586,23.31599998
1373,80.603,,,80.603,5.112999916,80.599,20.90800095,80.597,36.70700073,80.6,36.50500107,80.6,23.32299995
1374,80.619,,,80.619,5.048999786,80.613,20.84799957,80.614,36.68799973,80.615,36.43199921,80.615,23.30400085
1375,80.634,,,80.634,5.073999882,80.627,20.79599953,80.628,36.65800095,80.628,36.39699936,80.63,23.26300049
1376,80.649,,,80.649,5.000999928,80.643,20.79800034,80.645,36.60900116,80.644,36.34999847,80.646,23.27599907
1377,80.664,,,80.664,5.132999897,80.658,20.77000046,80.66,36.57300186,80.659,36.34799957,80.661,23.28100014
1378,80.678,,,80.678,5.052000046,80.674,20.7140007,80.674,36.51399994,80.675,36.27600098,80.676,23.19300079
1379,80.693,,,80.693,5.092999935,80.686,20.65299988,80.69,36.45899963,80.691,36.19800186,80.691,23.16300011
1380,80.707,,,80.707,5.071000099,80.701,20.62700081,80.704,36.42100143,80.706,36.23300171,80.707,23.14999962
1381,80.723,,,80.723,5.017000198,80.717,20.59000015,80.719,36.3769989,80.72,36.22399902,80.721,23.12999916
1382,80.737,,,80.737,5.050000191,80.731,20.57900047,80.734,36.31000137,80.735,36.14099884,80.736,23.15099907
1383,80.753,,,80.753,5.039000034,80.746,20.54000092,80.749,36.27399826,80.75,36.11199951,80.75,23.11599922
1384,80.767,,,80.767,4.998000145,80.762,20.52099991,80.764,36.25,80.766,36.09799957,80.766,23.06100082
1385,80.781,,,80.781,5.000999928,80.777,20.44400024,80.78,36.20299911,80.782,36.06600189,80.781,22.99200058
1386,80.796,,,80.796,5.026000023,80.792,20.41300011,80.794,36.18099976,80.796,36.02999878,80.797,22.97599983
1387,80.811,,,80.811,5.013999939,80.807,20.38299942,80.81,36.11000061,80.809,35.95800018,80.812,22.96699905
1388,80.827,,,80.827,5.098999977,80.821,20.36700058,80.825,36.07600021,80.825,35.90200043,80.827,22.93700027
1389,80.842,,,80.842,5.052999973,80.837,20.3239994,80.84,36.04600143,80.841,35.86899948,80.84,22.96899986
1390,80.857,,,80.857,4.988999844,80.854,20.28100014,80.855,35.98799896,80.855,35.82699966,80.855,22.91799927
1391,80.872,,,80.872,5.052000046,80.869,20.25799942,80.871,36.04000092,80.872,35.7820015,80.871,22.87400055
1392,80.887,,,80.887,5.013999939,80.884,20.21299934,80.886,35.92300034,80.886,35.68500137,80.886,22.82299995
1393,80.903,,,80.903,5.059999943,80.899,20.16699982,80.902,35.89300156,80.902,35.67599869,80.901,22.8390007
1394,80.917,,,80.917,5.03000021,80.914,20.10300064,80.917,35.82799911,80.916,35.68899918,80.915,22.79400063
1395,80.931,,,80.931,5.032999992,80.93,20.13199997,80.93,35.78900146,80.932,35.63100052,80.93,22.72400093
1396,80.945,,,80.945,4.978000164,80.943,20.06399918,80.947,35.76900101,80.948,35.54600143,80.944,22.74900055
1397,80.961,,,80.961,5.012000084,80.959,20.04700089,80.963,35.7159996,80.962,35.51100159,80.959,22.73999977
